"ISO3","Area","cpc_name1","Element","Unit","Year","value","Item","grouped"
"PER","Peru","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2003,1701066,NA,"yes"
"PER","Peru","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2004,1497890,NA,"yes"
"PER","Peru","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2005,1761691,NA,"yes"
"PER","Peru","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2006,1740440,NA,"yes"
"PER","Peru","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2007,1745355,NA,"yes"
"PER","Peru","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2008,2000707,NA,"yes"
"PER","Peru","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2009,2156418,NA,"yes"
"PER","Peru","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2010,2090321,NA,"yes"
"PER","Peru","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2011,1995840,NA,"yes"
"PER","Peru","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2012,2243119,NA,"yes"
"PER","Peru","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2013,2264540,NA,"yes"
"PER","Peru","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2014,2248564,NA,"yes"
"PER","Peru","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2015,2432794,NA,"yes"
"PER","Peru","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2016,2313317,NA,"yes"
"PER","Peru","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2017,2238332,NA,"yes"
"PER","Peru","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2018,2442918,NA,"yes"
"PER","Peru","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2019,2313632,NA,"yes"
"PER","Peru","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2020,2352566,NA,"yes"
"PER","Peru","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2021,2484396,NA,"yes"
"PER","Peru","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2022,2482042,NA,"yes"
"PER","Peru","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2023,2373725,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1992,417003,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1993,555516,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1994,626792,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1995,778455,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1996,774189,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1997,830658,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1998,909648,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1999,1021966,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2000,1080123,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2001,932142,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2002,1082072,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2003,1038694,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2004,1005104,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2005,1084063,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2006,1095340,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2007,1130056,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2008,1183840,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2009,1245566,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2010,1265532,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2011,1313908,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2012,1417045,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2013,1444993,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2014,1473924,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2015,1478501,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2016,1636712,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2017,1482956,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2018,1582988,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2019,1656695,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2020,1685902,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2021,1745754,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2022,1831740,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2023,1705262,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1992,473317,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1993,628801,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1994,713700,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1995,884731,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1996,883902,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1997,944212,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1998,1037746,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1999,1161799,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2000,1229693,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2001,1061219,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2002,1232391,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2003,1184485,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2004,1147796,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2005,1239468,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2006,1255341,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2007,1296414,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2008,1357743,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2009,1423565,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2010,1447927,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2011,1501144,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2012,1620533,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2013,1657089,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2014,1692451,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2015,1698519,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2016,1877512,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2017,1704283,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2018,1817486,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2019,1901299,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2020,1938385,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2021,2003429,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2022,2103164,NA,"yes"
"PER","Peru","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2023,1961634,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1992,132722,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1993,133096,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1994,141804,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1995,143640,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1996,161480,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1997,175253,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1998,175210,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1999,200627,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2000,201858,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2001,189371,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2002,225891,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2003,225680,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2004,218257,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2005,226749,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2006,305313,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2007,320451,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2008,331546,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2009,334240,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2010,354634,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2011,395125,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2012,390609,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2013,435099,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2014,446094,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2015,480456,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2016,498772,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2017,516630,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2018,562527,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2019,607618,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2020,618864,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2021,627057,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2022,635577,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2023,625773,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1992,159804,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1993,160254,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1994,170739,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1995,172950,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1996,194430,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1997,211014,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1998,210961,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1999,241565,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2000,243046,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2001,228012,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2002,271983,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2003,271730,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2004,262792,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2005,273017,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2006,367611,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2007,385838,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2008,399198,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2009,402442,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2010,426997,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2011,475750,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2012,470313,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2013,523881,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2014,537119,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2015,578493,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2016,600546,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2017,622048,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2018,677310,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2019,731602,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2020,745143,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2021,755007,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2022,765266,NA,"yes"
"PER","Peru","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2023,753462,NA,"yes"
"PER","Peru","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1992,104358,NA,"yes"
"PER","Peru","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1993,95214,NA,"yes"
"PER","Peru","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1994,163521,NA,"yes"
"PER","Peru","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1995,208982,NA,"yes"
"PER","Peru","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1996,264551,NA,"yes"
"PER","Peru","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1997,163549,NA,"yes"
