"ISO3","Area","UN Region","EBRD Region","cpc_name1","Element","Unit","Year","value","Item","grouped"
"FJI","Fiji","Melanesia",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1992,14305,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1993,13964,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1994,11847,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1995,11997,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1996,11714,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1997,11251,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1998,3782,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1999,11001,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2000,8589,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2001,9110,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2002,8219,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2003,10042,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2004,8848,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2005,9705,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2006,8299,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2007,9296,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2008,7432,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2009,7391,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2010,5175,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2011,4966,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2012,2950,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2013,4634,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2014,4698,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2015,4429,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2016,5753,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2017,6066,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2018,4941,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2019,4754,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2020,6295,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2021,7097,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2022,8834,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2023,5412,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1992,4633,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1993,4822,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1994,7077,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1995,10502,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1996,17351,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1997,15917,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1998,16805,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1999,13956,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2000,20519,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2001,17953,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2002,22399,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2003,22908,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2004,34573,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2005,41233,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2006,37095,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2007,32911,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2008,37501,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2009,32720,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2010,32282,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2011,38139,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2012,30628,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2013,45816,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2014,37965,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2015,36743,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2016,26457,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2017,29177,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2018,32038,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2019,33203,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2020,33553,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2021,36746,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2022,41551,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2023,44590,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1992,12527,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1993,12321,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1994,19374,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1995,28589,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1996,47752,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1997,43215,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1998,44306,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1999,36979,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2000,54325,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2001,48053,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2002,60967,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2003,62370,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2004,95330,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2005,112217,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2006,100068,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2007,91279,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2008,101963,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2009,87338,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2010,87814,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2011,105238,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2012,81250,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2013,125774,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2014,105257,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2015,101837,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2016,73971,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2017,81393,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2018,89322,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2019,92921,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2020,93178,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2021,103203,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2022,116678,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2023,126082,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1992,3079,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1993,3045,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1994,3142,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1995,3204,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1996,3538,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1997,3270,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1998,5104,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1999,3902,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2000,3982,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2001,3319,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2002,3447,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2003,3531,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2004,3617,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2005,4716,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2006,4381,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2007,4276,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2008,4230,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2009,4318,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2010,7099,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2011,6808,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2012,4717,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2013,8358,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2014,8848,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2015,8343,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2016,6054,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2017,10129,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2018,11379,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2019,14092,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2020,10145,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2021,11072,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2022,9526,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2023,22813,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1992,9397,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1993,9295,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1994,9591,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1995,9781,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1996,10798,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1997,9982,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1998,15578,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1999,11911,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2000,12154,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2001,10130,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2002,10521,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2003,10779,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2004,11041,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2005,14394,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2006,13372,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2007,13053,NA,"yes"
"FJI","Fiji","Melanesia",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2008,12913,NA,"yes"
