"ISO3","Area","UN Region","EBRD Region","cpc_name1","Element","Unit","Year","value","Item","grouped"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2003,5354,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2004,8373,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2005,8280,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2006,11571,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2007,9885,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2008,9528,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2009,8478,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2010,8068,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2011,7385,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2012,6898,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2013,6708,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2014,7070,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2015,7201,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2016,7392,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2017,7362,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2018,7367,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2019,7803,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2020,8003,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2021,6779,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2022,6765,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2023,7164,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1992,4487,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1993,0,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1994,0,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1995,0,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1996,0,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1997,0,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1998,0,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1999,7953,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2000,11147,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2001,4740,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2002,5377,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2003,5915,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2004,20528,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2005,17858,NA,"yes"
