"ISO3","Area","Country Group","cpc_name1","Element","Unit","Year","value","Item","grouped"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2001,155,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2002,131,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2003,97,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2004,92,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2005,87,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2006,79,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2007,76,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2008,68,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2009,61,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2010,54,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2011,49,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2012,42,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2013,38,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2014,32,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2015,27,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2016,25,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2017,21,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2018,18,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2019,13,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2020,12,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2021,13,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2022,15,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2023,12,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Production","t",1992,10180,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Production","t",1993,7700,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Production","t",1994,7814.3,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Production","t",1995,7409.93,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Production","t",1996,6817.49,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Production","t",1997,6171.91,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Production","t",1998,5697.76,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Production","t",1999,4849.43,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Production","t",2000,4204.29,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Production","t",2001,3499.69,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Production","t",2002,3051.62,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Production","t",2003,2388.09,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Production","t",2004,2249.51,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Production","t",2005,2204.5,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Production","t",2006,1973.6399999999999,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Production","t",2007,1947.1699999999998,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Production","t",2008,1708.33,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Production","t",2009,1519.16,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Production","t",2010,1358.08,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Production","t",2011,1223.5,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Production","t",2012,1083.74,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Production","t",2013,982.74,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Production","t",2014,823.6099999999999,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Production","t",2015,698.83,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Production","t",2016,648.73,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Production","t",2017,545.18,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Production","t",2018,474.75,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Production","t",2019,352.48,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Production","t",2020,330.58,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Production","t",2021,327.67,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Production","t",2022,348.98,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Production","t",2023,309.01,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",1992,90447.9,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",1993,70833.3,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",1994,70555.6,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",1995,69945.8,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",1996,68793.7,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",1997,63425,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",1998,65778.7,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",1999,66793,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2000,67319.2,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2001,68367.3,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2002,67236.59999999999,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2003,67169.4,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2004,67031.7,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2005,67302.4,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2006,67150.1,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2007,67766.2,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2008,67285.2,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2009,67131.8,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2010,67093,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2011,67088.3,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2012,67083.9,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2013,67166.2,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2014,66609.3,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2015,67129,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2016,67094.9,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2017,67265.3,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2018,52151.1,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2019,52152.7,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2020,52153,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2021,57480.9,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2022,57481.2,NA,"yes"
"COK","Cook Islands","Polynesia","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2023,52480.9,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","1000 No",1992,1500,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","1000 No",1993,1500,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","1000 No",1994,1500,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","1000 No",1995,1750,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","1000 No",1996,1750,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","1000 No",1997,1750,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","1000 No",1998,5560,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","1000 No",1999,4750,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","1000 No",2000,4150,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","1000 No",2001,2900,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","1000 No",2002,2500,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","1000 No",2003,1650,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","1000 No",2004,520,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","1000 No",2005,520,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","1000 No",2006,640,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","1000 No",2007,650,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","1000 No",2008,650,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","1000 No",2009,650,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","1000 No",2010,700,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","1000 No",2011,700,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","1000 No",2012,700,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","1000 No",2013,700,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","1000 No",2014,700,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","1000 No",2015,900,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","1000 No",2016,900,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","1000 No",2017,700,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","1000 No",2018,700,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","1000 No",2019,900,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","1000 No",2020,900,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","1000 No",2021,900,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","1000 No",2022,900,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","1000 No",2023,900,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","t",1992,69.07,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","t",1993,66.95,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","t",1994,67.99,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","t",1995,70,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","t",1996,75,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","t",1997,75,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","t",1998,250,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","t",1999,220,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","t",2000,200,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","t",2001,140,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","t",2002,120,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","t",2003,80,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","t",2004,25,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","t",2005,24.75,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","t",2006,30.87,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","t",2007,30,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","t",2008,66.95,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","t",2009,30.95,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","t",2010,36,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","t",2011,36,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","t",2012,36,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","t",2013,36,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","t",2014,36,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","t",2015,36,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","t",2016,36,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","t",2017,36,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","t",2018,36,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","t",2019,36,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","t",2020,36,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","t",2021,36,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","t",2022,36,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Production","t",2023,36,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Yield","No/An",1992,131,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Yield","No/An",1993,135,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Yield","No/An",1994,133,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Yield","No/An",1995,88,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Yield","No/An",1996,70,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Yield","No/An",1997,151,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Yield","No/An",1998,139,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Yield","No/An",1999,136,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Yield","No/An",2000,364,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Yield","No/An",2001,145,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Yield","No/An",2002,139,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Yield","No/An",2003,138,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Yield","No/An",2004,130,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Yield","No/An",2005,130,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Yield","No/An",2006,128,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Yield","No/An",2007,130,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Yield","No/An",2008,59,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Yield","No/An",2009,130,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Yield","No/An",2010,117,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Yield","No/An",2011,117,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Yield","No/An",2012,117,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Yield","No/An",2013,117,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Yield","No/An",2014,117,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Yield","No/An",2015,85,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Yield","No/An",2016,150,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Yield","No/An",2017,117,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Yield","No/An",2018,117,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Yield","No/An",2019,150,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Yield","No/An",2020,150,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Yield","No/An",2021,150,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Yield","No/An",2022,150,NA,"yes"
"COK","Cook Islands","Polynesia","Eggs of hens or other birds in shell, fresh","Yield","No/An",2023,150,NA,"yes"
"COK","Cook Islands","Polynesia","Fruits and nuts","Area harvested","ha",1992,470,NA,"yes"
"COK","Cook Islands","Polynesia","Fruits and nuts","Area harvested","ha",1993,421,NA,"yes"
"COK","Cook Islands","Polynesia","Fruits and nuts","Area harvested","ha",1994,416,NA,"yes"
"COK","Cook Islands","Polynesia","Fruits and nuts","Area harvested","ha",1995,431,NA,"yes"
"COK","Cook Islands","Polynesia","Fruits and nuts","Area harvested","ha",1996,424,NA,"yes"
"COK","Cook Islands","Polynesia","Fruits and nuts","Area harvested","ha",1997,432,NA,"yes"
"COK","Cook Islands","Polynesia","Fruits and nuts","Area harvested","ha",1998,511,NA,"yes"
"COK","Cook Islands","Polynesia","Fruits and nuts","Area harvested","ha",1999,433,NA,"yes"
"COK","Cook Islands","Polynesia","Fruits and nuts","Area harvested","ha",2000,424,NA,"yes"
"COK","Cook Islands","Polynesia","Fruits and nuts","Area harvested","ha",2001,410,NA,"yes"
"COK","Cook Islands","Polynesia","Fruits and nuts","Area harvested","ha",2002,375,NA,"yes"
"COK","Cook Islands","Polynesia","Fruits and nuts","Area harvested","ha",2003,334,NA,"yes"
"COK","Cook Islands","Polynesia","Fruits and nuts","Area harvested","ha",2004,281,NA,"yes"
"COK","Cook Islands","Polynesia","Fruits and nuts","Area harvested","ha",2005,293,NA,"yes"
"COK","Cook Islands","Polynesia","Fruits and nuts","Area harvested","ha",2006,301,NA,"yes"
"COK","Cook Islands","Polynesia","Fruits and nuts","Area harvested","ha",2007,319,NA,"yes"
"COK","Cook Islands","Polynesia","Fruits and nuts","Area harvested","ha",2008,326,NA,"yes"
"COK","Cook Islands","Polynesia","Fruits and nuts","Area harvested","ha",2009,318,NA,"yes"
"COK","Cook Islands","Polynesia","Fruits and nuts","Area harvested","ha",2010,318,NA,"yes"
"COK","Cook Islands","Polynesia","Fruits and nuts","Area harvested","ha",2011,326,NA,"yes"
"COK","Cook Islands","Polynesia","Fruits and nuts","Area harvested","ha",2012,380,NA,"yes"
"COK","Cook Islands","Polynesia","Fruits and nuts","Area harvested","ha",2013,348,NA,"yes"
"COK","Cook Islands","Polynesia","Fruits and nuts","Area harvested","ha",2014,362,NA,"yes"
"COK","Cook Islands","Polynesia","Fruits and nuts","Area harvested","ha",2015,393,NA,"yes"
"COK","Cook Islands","Polynesia","Fruits and nuts","Area harvested","ha",2016,365,NA,"yes"
"COK","Cook Islands","Polynesia","Fruits and nuts","Area harvested","ha",2017,371,NA,"yes"
"COK","Cook Islands","Polynesia","Fruits and nuts","Area harvested","ha",2018,374,NA,"yes"
"COK","Cook Islands","Polynesia","Fruits and nuts","Area harvested","ha",2019,372,NA,"yes"
"COK","Cook Islands","Polynesia","Fruits and nuts","Area harvested","ha",2020,376,NA,"yes"
"COK","Cook Islands","Polynesia","Fruits and nuts","Area harvested","ha",2021,372,NA,"yes"
