"ISO3","Area","Country Group","cpc_name1","Element","Unit","Year","value","Item","grouped"
"UKR","Ukraine","Eastern Europe","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2005,12838.8,NA,"yes"
"UKR","Ukraine","Eastern Europe","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2006,13319.9,NA,"yes"
"UKR","Ukraine","Eastern Europe","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2007,13143.9,NA,"yes"
"UKR","Ukraine","Eastern Europe","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2008,13872.8,NA,"yes"
"UKR","Ukraine","Eastern Europe","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2009,13929.8,NA,"yes"
"UKR","Ukraine","Eastern Europe","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2010,13248.1,NA,"yes"
"UKR","Ukraine","Eastern Europe","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2011,16803.9,NA,"yes"
"UKR","Ukraine","Eastern Europe","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2012,16100.1,NA,"yes"
"UKR","Ukraine","Eastern Europe","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2013,15966.4,NA,"yes"
"UKR","Ukraine","Eastern Europe","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2014,17644.7,NA,"yes"
"UKR","Ukraine","Eastern Europe","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2015,16142,NA,"yes"
"UKR","Ukraine","Eastern Europe","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2016,16583,NA,"yes"
"UKR","Ukraine","Eastern Europe","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2017,16783.7,NA,"yes"
"UKR","Ukraine","Eastern Europe","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2018,17049.8,NA,"yes"
"UKR","Ukraine","Eastern Europe","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2019,15486.9,NA,"yes"
