"ISO3","Area","cpc_name1","Element","Unit","Year","value","Item","grouped"
"MEX","Mexico","Animal fats","Production","t",1992,249576.81,NA,"yes"
"MEX","Mexico","Animal fats","Production","t",1993,255068.11,NA,"yes"
"MEX","Mexico","Animal fats","Production","t",1994,269094.52,NA,"yes"
"MEX","Mexico","Animal fats","Production","t",1995,292586.77,NA,"yes"
"MEX","Mexico","Animal fats","Production","t",1996,284629.11,NA,"yes"
"MEX","Mexico","Animal fats","Production","t",1997,280543.02,NA,"yes"
"MEX","Mexico","Animal fats","Production","t",1998,284009,NA,"yes"
"MEX","Mexico","Animal fats","Production","t",1999,291880.96,NA,"yes"
"MEX","Mexico","Animal fats","Production","t",2000,298060.68,NA,"yes"
"MEX","Mexico","Animal fats","Production","t",2001,307528.19,NA,"yes"
"MEX","Mexico","Animal fats","Production","t",2002,303792.93,NA,"yes"
"MEX","Mexico","Animal fats","Production","t",2003,309620.2,NA,"yes"
"MEX","Mexico","Animal fats","Production","t",2004,326383.84,NA,"yes"
"MEX","Mexico","Animal fats","Production","t",2005,334404.79,NA,"yes"
"MEX","Mexico","Animal fats","Production","t",2006,340096.44,NA,"yes"
"MEX","Mexico","Animal fats","Production","t",2007,322929.72,NA,"yes"
"MEX","Mexico","Animal fats","Production","t",2008,333323.45,NA,"yes"
"MEX","Mexico","Animal fats","Production","t",2009,345036.63,NA,"yes"
"MEX","Mexico","Animal fats","Production","t",2010,356967.18,NA,"yes"
"MEX","Mexico","Animal fats","Production","t",2011,361007.09,NA,"yes"
"MEX","Mexico","Animal fats","Production","t",2012,374592.4,NA,"yes"
"MEX","Mexico","Animal fats","Production","t",2013,386525.14,NA,"yes"
"MEX","Mexico","Animal fats","Production","t",2014,399080.18,NA,"yes"
"MEX","Mexico","Animal fats","Production","t",2015,402244.99,NA,"yes"
"MEX","Mexico","Animal fats","Production","t",2016,405923.29000000004,NA,"yes"
"MEX","Mexico","Animal fats","Production","t",2017,459182.37,NA,"yes"
"MEX","Mexico","Animal fats","Production","t",2018,481509.86000000004,NA,"yes"
"MEX","Mexico","Animal fats","Production","t",2019,477890.95,NA,"yes"
"MEX","Mexico","Animal fats","Production","t",2020,472252.34,NA,"yes"
"MEX","Mexico","Animal fats","Production","t",2021,491508.86,NA,"yes"
"MEX","Mexico","Animal fats","Production","t",2022,506507.07,NA,"yes"
"MEX","Mexico","Animal fats","Production","t",2023,213964.16,NA,"yes"
"MEX","Mexico","Cereals","Area harvested","ha",1992,9928776,NA,"yes"
"MEX","Mexico","Cereals","Area harvested","ha",1993,9547837,NA,"yes"
"MEX","Mexico","Cereals","Area harvested","ha",1994,10646413,NA,"yes"
