"ISO3","Area","Country Group","cpc_name1","Element","Unit","Year","value","Item","grouped"
"PER","Peru","South America","Cereals","Area harvested","ha",2018,1248112,NA,"yes"
"PER","Peru","South America","Cereals","Area harvested","ha",2019,1209272,NA,"yes"
"PER","Peru","South America","Cereals","Area harvested","ha",2020,1185905,NA,"yes"
"PER","Peru","South America","Cereals","Area harvested","ha",2021,1207787,NA,"yes"
"PER","Peru","South America","Cereals","Area harvested","ha",2022,1213331,NA,"yes"
"PER","Peru","South America","Cereals","Area harvested","ha",2023,1148878,NA,"yes"
"PER","Peru","South America","Cereals","Production","t",1992,1521728,NA,"yes"
"PER","Peru","South America","Cereals","Production","t",1993,2013066,NA,"yes"
"PER","Peru","South America","Cereals","Production","t",1994,2405339,NA,"yes"
"PER","Peru","South America","Cereals","Production","t",1995,2132281,NA,"yes"
"PER","Peru","South America","Cereals","Production","t",1996,2541198,NA,"yes"
"PER","Peru","South America","Cereals","Production","t",1997,2593234,NA,"yes"
"PER","Peru","South America","Cereals","Production","t",1998,2845066,NA,"yes"
"PER","Peru","South America","Cereals","Production","t",1999,3395445,NA,"yes"
"PER","Peru","South America","Cereals","Production","t",2000,3554034,NA,"yes"
"PER","Peru","South America","Cereals","Production","t",2001,3737483,NA,"yes"
"PER","Peru","South America","Cereals","Production","t",2002,3844443,NA,"yes"
"PER","Peru","South America","Cereals","Production","t",2003,3920080,NA,"yes"
"PER","Peru","South America","Cereals","Production","t",2004,3438251,NA,"yes"
"PER","Peru","South America","Cereals","Production","t",2005,4131905,NA,"yes"
"PER","Peru","South America","Cereals","Production","t",2006,4063601,NA,"yes"
"PER","Peru","South America","Cereals","Production","t",2007,4032733,NA,"yes"
"PER","Peru","South America","Cereals","Production","t",2008,4698251.4,NA,"yes"
"PER","Peru","South America","Cereals","Production","t",2009,5049848,NA,"yes"
"PER","Peru","South America","Cereals","Production","t",2010,4868327.25,NA,"yes"
"PER","Peru","South America","Cereals","Production","t",2011,4616640.67,NA,"yes"
"PER","Peru","South America","Cereals","Production","t",2012,5223285.28,NA,"yes"
"PER","Peru","South America","Cereals","Production","t",2013,5249331.89,NA,"yes"
"PER","Peru","South America","Cereals","Production","t",2014,5009103.09,NA,"yes"
"PER","Peru","South America","Cereals","Production","t",2015,5469456.57,NA,"yes"
"PER","Peru","South America","Cereals","Production","t",2016,5283994.67,NA,"yes"
"PER","Peru","South America","Cereals","Production","t",2017,5140707.27,NA,"yes"
"PER","Peru","South America","Cereals","Production","t",2018,5654930.19,NA,"yes"
"PER","Peru","South America","Cereals","Production","t",2019,5284110,NA,"yes"
"PER","Peru","South America","Cereals","Production","t",2020,5403836.28,NA,"yes"
"PER","Peru","South America","Cereals","Production","t",2021,5681530.06,NA,"yes"
"PER","Peru","South America","Cereals","Production","t",2022,5628306.27,NA,"yes"
"PER","Peru","South America","Cereals","Production","t",2023,5504339.39,NA,"yes"
"PER","Peru","South America","Cereals","Yield","kg/ha",1992,13248.3,NA,"yes"
"PER","Peru","South America","Cereals","Yield","kg/ha",1993,16788,NA,"yes"
"PER","Peru","South America","Cereals","Yield","kg/ha",1994,16379.1,NA,"yes"
"PER","Peru","South America","Cereals","Yield","kg/ha",1995,15993,NA,"yes"
"PER","Peru","South America","Cereals","Yield","kg/ha",1996,18561.8,NA,"yes"
"PER","Peru","South America","Cereals","Yield","kg/ha",1997,19112.7,NA,"yes"
"PER","Peru","South America","Cereals","Yield","kg/ha",1998,17380.2,NA,"yes"
"PER","Peru","South America","Cereals","Yield","kg/ha",1999,18101.6,NA,"yes"
"PER","Peru","South America","Cereals","Yield","kg/ha",2000,17883,NA,"yes"
"PER","Peru","South America","Cereals","Yield","kg/ha",2001,17853.2,NA,"yes"
"PER","Peru","South America","Cereals","Yield","kg/ha",2002,17960.4,NA,"yes"
"PER","Peru","South America","Cereals","Yield","kg/ha",2003,18685.7,NA,"yes"
"PER","Peru","South America","Cereals","Yield","kg/ha",2004,18309.7,NA,"yes"
"PER","Peru","South America","Cereals","Yield","kg/ha",2005,18622.7,NA,"yes"
"PER","Peru","South America","Cereals","Yield","kg/ha",2006,21399.1,NA,"yes"
"PER","Peru","South America","Cereals","Yield","kg/ha",2007,18205.5,NA,"yes"
"PER","Peru","South America","Cereals","Yield","kg/ha",2008,20033.8,NA,"yes"
"PER","Peru","South America","Cereals","Yield","kg/ha",2009,21022.5,NA,"yes"
"PER","Peru","South America","Cereals","Yield","kg/ha",2010,20236.7,NA,"yes"
"PER","Peru","South America","Cereals","Yield","kg/ha",2011,20855,NA,"yes"
"PER","Peru","South America","Cereals","Yield","kg/ha",2012,21661,NA,"yes"
"PER","Peru","South America","Cereals","Yield","kg/ha",2013,21990.899999999998,NA,"yes"
"PER","Peru","South America","Cereals","Yield","kg/ha",2014,23068.5,NA,"yes"
"PER","Peru","South America","Cereals","Yield","kg/ha",2015,22967.9,NA,"yes"
"PER","Peru","South America","Cereals","Yield","kg/ha",2016,22656.9,NA,"yes"
"PER","Peru","South America","Cereals","Yield","kg/ha",2017,22003.100000000002,NA,"yes"
"PER","Peru","South America","Cereals","Yield","kg/ha",2018,23199.9,NA,"yes"
"PER","Peru","South America","Cereals","Yield","kg/ha",2019,22655.8,NA,"yes"
"PER","Peru","South America","Cereals","Yield","kg/ha",2020,24015.199999999997,NA,"yes"
"PER","Peru","South America","Cereals","Yield","kg/ha",2021,24075.3,NA,"yes"
"PER","Peru","South America","Cereals","Yield","kg/ha",2022,24036.9,NA,"yes"
"PER","Peru","South America","Cereals","Yield","kg/ha",2023,24022.7,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Area harvested","ha",1992,240442,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Area harvested","ha",1993,292034,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Area harvested","ha",1994,307327,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Area harvested","ha",1995,359437,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Area harvested","ha",1996,347920,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Area harvested","ha",1997,381153,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Area harvested","ha",1998,428656,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Area harvested","ha",1999,427969,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2000,445395,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2001,393078,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2002,428957,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2003,403112,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2004,393248,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2005,417906,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2006,423001,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2007,431745,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2008,444142,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2009,450266,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2010,459318,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2011,452497,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2012,452980,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2013,475628,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2014,476112,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2015,473533,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2016,487535,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2017,464416,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2018,482428,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2019,492528,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2020,496800,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2021,497554,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2022,510237,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2023,490387,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Production","t",1992,1833414,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Production","t",1993,2415522.16,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Production","t",1994,2722664,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Production","t",1995,3344159.33,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Production","t",1996,3399513,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Production","t",1997,3653762,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Production","t",1998,4017659,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Production","t",1999,4460377,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Production","t",2000,4703009,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Production","t",2001,4101310,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Production","t",2002,4707950,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Production","t",2003,4535147,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Production","t",2004,4424636,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Production","t",2005,4760290,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Production","t",2006,4867054,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Production","t",2007,5014533,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Production","t",2008,5238178,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Production","t",2009,5490130,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Production","t",2010,5602161.84,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Production","t",2011,5762639.19,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Production","t",2012,6188930.99,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Production","t",2013,6339324.51,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Production","t",2014,6465708.34,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Production","t",2015,6502593.43,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Production","t",2016,7113754.7299999995,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Production","t",2017,6502220.26,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Production","t",2018,6922749.41,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Production","t",2019,7240248.7299999995,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Production","t",2020,7375506.96,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Production","t",2021,7624514.12,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Production","t",2022,7986760.88,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Production","t",2023,7531546.319999999,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",1992,45355.1,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",1993,44422.5,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",1994,44971.8,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",1995,46914.1,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",1996,48168.3,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",1997,48503.3,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",1998,42755.6,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",1999,48858.399999999994,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2000,48068.3,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2001,48627,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2002,49436,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2003,50041.3,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2004,49910.700000000004,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2005,50659.6,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2006,52765.5,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2007,51845.5,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2008,50879,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2009,52627.5,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2010,53367.5,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2011,55770.9,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2012,59918.4,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2013,57928.6,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2014,57828.3,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2015,59590.100000000006,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2016,60565.100000000006,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2017,60123.8,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2018,60732.5,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2019,62150.4,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2020,62355,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2021,64234,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2022,63756.8,NA,"yes"
"PER","Peru","South America","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2023,64267,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","1000 No",1992,2134000,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","1000 No",1993,2140000,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","1000 No",1994,2280020,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","1000 No",1995,2309540,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","1000 No",1996,2596380,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","1000 No",1997,2817840,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","1000 No",1998,2817140,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","1000 No",1999,3225820,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","1000 No",2000,3245600,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","1000 No",2001,3044840,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","1000 No",2002,3632020,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","1000 No",2003,3635660,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","1000 No",2004,3509280,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","1000 No",2005,3645820,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","1000 No",2006,4909020,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","1000 No",2007,5152420,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","1000 No",2008,5330800,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","1000 No",2009,5374140,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","1000 No",2010,5702040,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","1000 No",2011,6353080,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","1000 No",2012,6280000,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","1000 No",2013,6995800,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","1000 No",2014,7172600,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","1000 No",2015,7725093,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","1000 No",2016,8019592,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","1000 No",2017,8306720,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","1000 No",2018,9044680,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","1000 No",2019,9769689,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","1000 No",2020,9950508,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","1000 No",2021,10082241,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","1000 No",2022,10219232,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","1000 No",2023,10061592,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","t",1992,106700,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","t",1993,107000,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","t",1994,114001,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","t",1995,115477,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","t",1996,129819,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","t",1997,140892,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","t",1998,140857,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","t",1999,161291,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","t",2000,162280,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","t",2001,152242,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","t",2002,181601,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","t",2003,181432,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","t",2004,175464,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","t",2005,182291,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","t",2006,245451,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","t",2007,257621,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","t",2008,266541,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","t",2009,268707,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","t",2010,285102,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","t",2011,317654,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","t",2012,314024,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","t",2013,349791,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","t",2014,358630,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","t",2015,386254.64,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","t",2016,400979.6,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","t",2017,415336,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","t",2018,452234,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","t",2019,488484.44,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","t",2020,497525.39,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","t",2021,504112.04,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","t",2022,510961.58,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Production","t",2023,503080,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Yield","No/An",1992,178,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Yield","No/An",1993,175,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Yield","No/An",1994,264,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Yield","No/An",1995,248,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Yield","No/An",1996,320,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Yield","No/An",1997,301,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Yield","No/An",1998,310,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Yield","No/An",1999,343,NA,"yes"
"PER","Peru","South America","Eggs of hens or other birds in shell, fresh","Yield","No/An",2000,273,NA,"yes"
