"ISO3","Area","Country Group","cpc_name1","Element","Unit","Year","value","Item","grouped"
"TUN","Tunisia","Northern Africa","Animal fats","Production","t",2013,6859.98,NA,"yes"
"TUN","Tunisia","Northern Africa","Animal fats","Production","t",2014,6989.99,NA,"yes"
"TUN","Tunisia","Northern Africa","Animal fats","Production","t",2015,6993.94,NA,"yes"
"TUN","Tunisia","Northern Africa","Animal fats","Production","t",2016,7013.84,NA,"yes"
"TUN","Tunisia","Northern Africa","Animal fats","Production","t",2017,7070.1900000000005,NA,"yes"
"TUN","Tunisia","Northern Africa","Animal fats","Production","t",2018,7194.35,NA,"yes"
"TUN","Tunisia","Northern Africa","Animal fats","Production","t",2019,7367.21,NA,"yes"
"TUN","Tunisia","Northern Africa","Animal fats","Production","t",2020,7558.78,NA,"yes"
"TUN","Tunisia","Northern Africa","Animal fats","Production","t",2021,8067.39,NA,"yes"
"TUN","Tunisia","Northern Africa","Animal fats","Production","t",2022,8033.08,NA,"yes"
"TUN","Tunisia","Northern Africa","Animal fats","Production","t",2023,7788.37,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Area harvested","ha",1992,1463200,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Area harvested","ha",1993,1602707,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Area harvested","ha",1994,759800,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Area harvested","ha",1995,583404,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Area harvested","ha",1996,2001482,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Area harvested","ha",1997,1021970,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Area harvested","ha",1998,1309688,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Area harvested","ha",1999,1496255,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Area harvested","ha",2000,1139598,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Area harvested","ha",2001,811227,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Area harvested","ha",2002,446230,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Area harvested","ha",2003,1529833,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Area harvested","ha",2004,1652499,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Area harvested","ha",2005,1479966,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Area harvested","ha",2006,1311683,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Area harvested","ha",2007,1247965,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Area harvested","ha",2008,834170,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Area harvested","ha",2009,1367536,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Area harvested","ha",2010,657257,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Area harvested","ha",2011,1369998,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Area harvested","ha",2012,1377200,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Area harvested","ha",2013,1169000,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Area harvested","ha",2014,1301380,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Area harvested","ha",2015,1214999,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Area harvested","ha",2016,859542,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Area harvested","ha",2017,1255987,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Area harvested","ha",2018,1180600,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Area harvested","ha",2019,1246602,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Area harvested","ha",2020,1181379,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Area harvested","ha",2021,1156494,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Area harvested","ha",2022,1044568,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Area harvested","ha",2023,470329,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Production","t",1992,2219391.11,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Production","t",1993,1939794.77,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Production","t",1994,679200,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Production","t",1995,647471.25,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Production","t",1996,2896345.29,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Production","t",1997,1084468.01,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Production","t",1998,1697420,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Production","t",1999,1838969.98,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Production","t",2000,1121988.94,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Production","t",2001,1391500,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Production","t",2002,550525.53,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Production","t",2003,2318389.89,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Production","t",2004,2164100,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Production","t",2005,2135245.83,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Production","t",2006,1647564.82,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Production","t",2007,2024803.65,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Production","t",2008,1223939.59,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Production","t",2009,2567679.42,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Production","t",2010,1113434.14,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Production","t",2011,2343805.56,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Production","t",2012,2305900,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Production","t",2013,1328220,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Production","t",2014,2350002.5,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Production","t",2015,1339798.44,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Production","t",2016,1324694.61,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Production","t",2017,1637797.46,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Production","t",2018,1444372.59,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Production","t",2019,2426888.76,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Production","t",2020,1564860.96,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Production","t",2021,1679269.11,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Production","t",2022,1713873.85,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Production","t",2023,541987.77,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Yield","kg/ha",1992,6871.8,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Yield","kg/ha",1993,5772.5,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Yield","kg/ha",1994,4268.4,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Yield","kg/ha",1995,5117.7,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Yield","kg/ha",1996,6714.5,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Yield","kg/ha",1997,5114,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Yield","kg/ha",1998,6434.3,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Yield","kg/ha",1999,5752.1,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Yield","kg/ha",2000,5141.7,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Yield","kg/ha",2001,6405.4000000000005,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Yield","kg/ha",2002,5108.5,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Yield","kg/ha",2003,6311.6,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Yield","kg/ha",2004,5546,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Yield","kg/ha",2005,6500.2,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Yield","kg/ha",2006,5956.4,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Yield","kg/ha",2007,6976.7,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Yield","kg/ha",2008,6792.3,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Yield","kg/ha",2009,8296.5,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Yield","kg/ha",2010,7469,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Yield","kg/ha",2011,7977.3,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Yield","kg/ha",2012,7792.7,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Yield","kg/ha",2013,7070.9000000000005,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Yield","kg/ha",2014,8131.2,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Yield","kg/ha",2015,5862.9,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Yield","kg/ha",2016,7253.4000000000005,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Yield","kg/ha",2017,6988.4,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Yield","kg/ha",2018,6785.9,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Yield","kg/ha",2019,8798.7,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Yield","kg/ha",2020,7765.8,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Yield","kg/ha",2021,7719.3,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Yield","kg/ha",2022,8080.4,NA,"yes"
"TUN","Tunisia","Northern Africa","Cereals","Yield","kg/ha",2023,6824.2,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Area harvested","ha",1992,16000,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Area harvested","ha",1993,14200,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Area harvested","ha",1994,17900,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Area harvested","ha",1995,17000,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Area harvested","ha",1996,22600,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Area harvested","ha",1997,23000,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Area harvested","ha",1998,21400,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Area harvested","ha",1999,19500,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2000,20700,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2001,21300,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2002,22080,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2003,22300,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2004,24200,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2005,25080,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2006,24900,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2007,24550,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2008,24800,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2009,22450,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2010,23800,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2011,24200,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2012,23300,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2013,24000,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2014,24280,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2015,23240,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2016,24830,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2017,24835,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2018,27620,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2019,25662,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2020,26091,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2021,25783,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2022,22706,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2023,24532,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Production","t",1992,218000,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Production","t",1993,199000,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Production","t",1994,210000,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Production","t",1995,233000,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Production","t",1996,270000,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Production","t",1997,289000,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Production","t",1998,295000,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Production","t",1999,320000,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Production","t",2000,290000,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Production","t",2001,330000,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Production","t",2002,310000,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Production","t",2003,310000,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Production","t",2004,375000,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Production","t",2005,310000,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Production","t",2006,365000,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Production","t",2007,357000,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Production","t",2008,370000,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Production","t",2009,324000,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Production","t",2010,370000,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Production","t",2011,360000,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Production","t",2012,350000,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Production","t",2013,385000,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Production","t",2014,390000,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Production","t",2015,400000,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Production","t",2016,440000,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Production","t",2017,420000,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Production","t",2018,465000,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Production","t",2019,435000,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Production","t",2020,450000,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Production","t",2021,450000,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Production","t",2022,400000,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Production","t",2023,436138.2,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",1992,13625,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",1993,14014.1,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",1994,11731.8,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",1995,13705.9,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",1996,11946.9,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",1997,12565.2,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",1998,13785,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",1999,16410.3,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2000,14009.7,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2001,15493,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2002,14039.9,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2003,13901.3,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2004,15495.9,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2005,12360.4,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2006,14658.6,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2007,14541.8,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2008,14919.4,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2009,14432.1,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2010,15546.2,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2011,14876,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2012,15021.5,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2013,16041.7,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2014,16062.6,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2015,17211.7,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2016,17720.5,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2017,16911.8,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2018,16835.4,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2019,16951.4,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2020,17247.3,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2021,17453,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2022,17616.8,NA,"yes"
"TUN","Tunisia","Northern Africa","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2023,17778.6,NA,"yes"
"TUN","Tunisia","Northern Africa","Eggs of hens or other birds in shell, fresh","Production","1000 No",1992,1078000,NA,"yes"
"TUN","Tunisia","Northern Africa","Eggs of hens or other birds in shell, fresh","Production","1000 No",1993,966000,NA,"yes"
"TUN","Tunisia","Northern Africa","Eggs of hens or other birds in shell, fresh","Production","1000 No",1994,1041000,NA,"yes"
"TUN","Tunisia","Northern Africa","Eggs of hens or other birds in shell, fresh","Production","1000 No",1995,1096000,NA,"yes"
"TUN","Tunisia","Northern Africa","Eggs of hens or other birds in shell, fresh","Production","1000 No",1996,1130000,NA,"yes"
"TUN","Tunisia","Northern Africa","Eggs of hens or other birds in shell, fresh","Production","1000 No",1997,1400000,NA,"yes"
"TUN","Tunisia","Northern Africa","Eggs of hens or other birds in shell, fresh","Production","1000 No",1998,1407000,NA,"yes"
"TUN","Tunisia","Northern Africa","Eggs of hens or other birds in shell, fresh","Production","1000 No",1999,1523000,NA,"yes"
"TUN","Tunisia","Northern Africa","Eggs of hens or other birds in shell, fresh","Production","1000 No",2000,1476000,NA,"yes"
"TUN","Tunisia","Northern Africa","Eggs of hens or other birds in shell, fresh","Production","1000 No",2001,1434000,NA,"yes"
"TUN","Tunisia","Northern Africa","Eggs of hens or other birds in shell, fresh","Production","1000 No",2002,1486000,NA,"yes"
"TUN","Tunisia","Northern Africa","Eggs of hens or other birds in shell, fresh","Production","1000 No",2003,1390000,NA,"yes"
"TUN","Tunisia","Northern Africa","Eggs of hens or other birds in shell, fresh","Production","1000 No",2004,1472000,NA,"yes"
"TUN","Tunisia","Northern Africa","Eggs of hens or other birds in shell, fresh","Production","1000 No",2005,1538000,NA,"yes"
"TUN","Tunisia","Northern Africa","Eggs of hens or other birds in shell, fresh","Production","1000 No",2006,1471000,NA,"yes"
"TUN","Tunisia","Northern Africa","Eggs of hens or other birds in shell, fresh","Production","1000 No",2007,1580000,NA,"yes"
"TUN","Tunisia","Northern Africa","Eggs of hens or other birds in shell, fresh","Production","1000 No",2008,1596000,NA,"yes"
"TUN","Tunisia","Northern Africa","Eggs of hens or other birds in shell, fresh","Production","1000 No",2009,1684000,NA,"yes"
"TUN","Tunisia","Northern Africa","Eggs of hens or other birds in shell, fresh","Production","1000 No",2010,1673000,NA,"yes"
"TUN","Tunisia","Northern Africa","Eggs of hens or other birds in shell, fresh","Production","1000 No",2011,1683000,NA,"yes"
"TUN","Tunisia","Northern Africa","Eggs of hens or other birds in shell, fresh","Production","1000 No",2012,1773000,NA,"yes"
"TUN","Tunisia","Northern Africa","Eggs of hens or other birds in shell, fresh","Production","1000 No",2013,1881000,NA,"yes"
"TUN","Tunisia","Northern Africa","Eggs of hens or other birds in shell, fresh","Production","1000 No",2014,2038000,NA,"yes"
"TUN","Tunisia","Northern Africa","Eggs of hens or other birds in shell, fresh","Production","1000 No",2015,2348000,NA,"yes"
"TUN","Tunisia","Northern Africa","Eggs of hens or other birds in shell, fresh","Production","1000 No",2016,2075000,NA,"yes"
"TUN","Tunisia","Northern Africa","Eggs of hens or other birds in shell, fresh","Production","1000 No",2017,2038000,NA,"yes"
"TUN","Tunisia","Northern Africa","Eggs of hens or other birds in shell, fresh","Production","1000 No",2018,1915000,NA,"yes"
"TUN","Tunisia","Northern Africa","Eggs of hens or other birds in shell, fresh","Production","1000 No",2019,1925000,NA,"yes"
"TUN","Tunisia","Northern Africa","Eggs of hens or other birds in shell, fresh","Production","1000 No",2020,1960000,NA,"yes"
"TUN","Tunisia","Northern Africa","Eggs of hens or other birds in shell, fresh","Production","1000 No",2021,1845000,NA,"yes"
"TUN","Tunisia","Northern Africa","Eggs of hens or other birds in shell, fresh","Production","1000 No",2022,1841000,NA,"yes"
"TUN","Tunisia","Northern Africa","Eggs of hens or other birds in shell, fresh","Production","1000 No",2023,1881761,NA,"yes"
"TUN","Tunisia","Northern Africa","Eggs of hens or other birds in shell, fresh","Production","t",1992,53250,NA,"yes"
"TUN","Tunisia","Northern Africa","Eggs of hens or other birds in shell, fresh","Production","t",1993,48000,NA,"yes"
"TUN","Tunisia","Northern Africa","Eggs of hens or other birds in shell, fresh","Production","t",1994,55000,NA,"yes"
"TUN","Tunisia","Northern Africa","Eggs of hens or other birds in shell, fresh","Production","t",1995,61500,NA,"yes"
"TUN","Tunisia","Northern Africa","Eggs of hens or other birds in shell, fresh","Production","t",1996,63400,NA,"yes"
