"ISO3","Area","cpc_name1","Element","Unit","Year","value","Item","grouped"
"CHN","China","Animal fats","Production","t",1992,2921455.72,NA,"yes"
"CHN","China","Animal fats","Production","t",1993,3130898,NA,"yes"
"CHN","China","Animal fats","Production","t",1994,3436919.58,NA,"yes"
"CHN","China","Animal fats","Production","t",1995,3767556.9899999998,NA,"yes"
"CHN","China","Animal fats","Production","t",1996,3493341.67,NA,"yes"
"CHN","China","Animal fats","Production","t",1997,3845610.77,NA,"yes"
"CHN","China","Animal fats","Production","t",1998,4142574.48,NA,"yes"
"CHN","China","Animal fats","Production","t",1999,4274343.94,NA,"yes"
"CHN","China","Animal fats","Production","t",2000,4319532.1899999995,NA,"yes"
"CHN","China","Animal fats","Production","t",2001,4392707.57,NA,"yes"
"CHN","China","Animal fats","Production","t",2002,4484520.37,NA,"yes"
"CHN","China","Animal fats","Production","t",2003,4663039.93,NA,"yes"
"CHN","China","Animal fats","Production","t",2004,4769012.57,NA,"yes"
"CHN","China","Animal fats","Production","t",2005,4979487.31,NA,"yes"
"CHN","China","Animal fats","Production","t",2006,5120835.44,NA,"yes"
"CHN","China","Animal fats","Production","t",2007,4954222.05,NA,"yes"
"CHN","China","Animal fats","Production","t",2008,5204958.0600000005,NA,"yes"
"CHN","China","Animal fats","Production","t",2009,5432676.15,NA,"yes"
"CHN","China","Animal fats","Production","t",2010,5685457.16,NA,"yes"
"CHN","China","Animal fats","Production","t",2011,5670541.91,NA,"yes"
"CHN","China","Animal fats","Production","t",2012,5951557.68,NA,"yes"
"CHN","China","Animal fats","Production","t",2013,6103073.37,NA,"yes"
"CHN","China","Animal fats","Production","t",2014,6448300.23,NA,"yes"
"CHN","China","Animal fats","Production","t",2015,6455708.33,NA,"yes"
"CHN","China","Animal fats","Production","t",2016,6313833.79,NA,"yes"
"CHN","China","Animal fats","Production","t",2017,6285739.16,NA,"yes"
"CHN","China","Animal fats","Production","t",2018,6219923.78,NA,"yes"
"CHN","China","Animal fats","Production","t",2019,5134691.54,NA,"yes"
"CHN","China","Animal fats","Production","t",2020,4983676.09,NA,"yes"
"CHN","China","Animal fats","Production","t",2021,6264252.83,NA,"yes"
"CHN","China","Animal fats","Production","t",2022,6442865.74,NA,"yes"
"CHN","China","Animal fats","Production","t",2023,4006445.82,NA,"yes"
"CHN","China","Cereals","Area harvested","ha",1992,92100020,NA,"yes"
"CHN","China","Cereals","Area harvested","ha",1993,88812950,NA,"yes"
"CHN","China","Cereals","Area harvested","ha",1994,87436560,NA,"yes"
"CHN","China","Cereals","Area harvested","ha",1995,89308700,NA,"yes"
"CHN","China","Cereals","Area harvested","ha",1996,92208280,NA,"yes"
"CHN","China","Cereals","Area harvested","ha",1997,92141074,NA,"yes"
"CHN","China","Cereals","Area harvested","ha",1998,92118680,NA,"yes"
"CHN","China","Cereals","Area harvested","ha",1999,91616870,NA,"yes"
"CHN","China","Cereals","Area harvested","ha",2000,85263680,NA,"yes"
"CHN","China","Cereals","Area harvested","ha",2001,82595430,NA,"yes"
"CHN","China","Cereals","Area harvested","ha",2002,81468883,NA,"yes"
"CHN","China","Cereals","Area harvested","ha",2003,76947800,NA,"yes"
"CHN","China","Cereals","Area harvested","ha",2004,79349403,NA,"yes"
"CHN","China","Cereals","Area harvested","ha",2005,81873750,NA,"yes"
"CHN","China","Cereals","Area harvested","ha",2006,84899810,NA,"yes"
"CHN","China","Cereals","Area harvested","ha",2007,85830050,NA,"yes"
"CHN","China","Cereals","Area harvested","ha",2008,86358190,NA,"yes"
"CHN","China","Cereals","Area harvested","ha",2009,88566750,NA,"yes"
"CHN","China","Cereals","Area harvested","ha",2010,90060290,NA,"yes"
"CHN","China","Cereals","Area harvested","ha",2011,91288190,NA,"yes"
"CHN","China","Cereals","Area harvested","ha",2012,92927090,NA,"yes"
"CHN","China","Cereals","Area harvested","ha",2013,94166630,NA,"yes"
"CHN","China","Cereals","Area harvested","ha",2014,95062910,NA,"yes"
"CHN","China","Cereals","Area harvested","ha",2015,103281871,NA,"yes"
"CHN","China","Cereals","Area harvested","ha",2016,102133380,NA,"yes"
"CHN","China","Cereals","Area harvested","ha",2017,100489465,NA,"yes"
"CHN","China","Cereals","Area harvested","ha",2018,99631500,NA,"yes"
"CHN","China","Cereals","Area harvested","ha",2019,97913147,NA,"yes"
"CHN","China","Cereals","Area harvested","ha",2020,97939475,NA,"yes"
"CHN","China","Cereals","Area harvested","ha",2021,100162416,NA,"yes"
"CHN","China","Cereals","Area harvested","ha",2022,99216913,NA,"yes"
"CHN","China","Cereals","Area harvested","ha",2023,99987255,NA,"yes"
"CHN","China","Cereals","Production","t",1992,401702616,NA,"yes"
"CHN","China","Cereals","Production","t",1993,405173951,NA,"yes"
"CHN","China","Cereals","Production","t",1994,393891055,NA,"yes"
"CHN","China","Cereals","Production","t",1995,416113700,NA,"yes"
"CHN","China","Cereals","Production","t",1996,451045054.41,NA,"yes"
"CHN","China","Cereals","Production","t",1997,443493425,NA,"yes"
"CHN","China","Cereals","Production","t",1998,456246878,NA,"yes"
"CHN","China","Cereals","Production","t",1999,453040320,NA,"yes"
"CHN","China","Cereals","Production","t",2000,405223840,NA,"yes"
"CHN","China","Cereals","Production","t",2001,396483180,NA,"yes"
"CHN","China","Cereals","Production","t",2002,396676265,NA,"yes"
"CHN","China","Cereals","Production","t",2003,374819300,NA,"yes"
"CHN","China","Cereals","Production","t",2004,411570400,NA,"yes"
"CHN","China","Cereals","Production","t",2005,427760500,NA,"yes"
"CHN","China","Cereals","Production","t",2006,451108151.94,NA,"yes"
"CHN","China","Cereals","Production","t",2007,456668100,NA,"yes"
"CHN","China","Cereals","Production","t",2008,479263400,NA,"yes"
"CHN","China","Cereals","Production","t",2009,482657000,NA,"yes"
"CHN","China","Cereals","Production","t",2010,497807900,NA,"yes"
"CHN","China","Cereals","Production","t",2011,521255500,NA,"yes"
"CHN","China","Cereals","Production","t",2012,541643200,NA,"yes"
"CHN","China","Cereals","Production","t",2013,555365200,NA,"yes"
"CHN","China","Cereals","Production","t",2014,560519000,NA,"yes"
"CHN","China","Cereals","Production","t",2015,618165313.28,NA,"yes"
"CHN","China","Cereals","Production","t",2016,614697468.76,NA,"yes"
"CHN","China","Cereals","Production","t",2017,614070169.03,NA,"yes"
"CHN","China","Cereals","Production","t",2018,609946694.21,NA,"yes"
"CHN","China","Cereals","Production","t",2019,613438323.24,NA,"yes"
"CHN","China","Cereals","Production","t",2020,616632008.31,NA,"yes"
"CHN","China","Cereals","Production","t",2021,632772813.73,NA,"yes"
"CHN","China","Cereals","Production","t",2022,633134294.89,NA,"yes"
"CHN","China","Cereals","Production","t",2023,641731705.88,NA,"yes"
"CHN","China","Cereals","Yield","kg/ha",1992,30028.5,NA,"yes"
"CHN","China","Cereals","Yield","kg/ha",1993,31753.5,NA,"yes"
"CHN","China","Cereals","Yield","kg/ha",1994,32699.7,NA,"yes"
"CHN","China","Cereals","Yield","kg/ha",1995,31583.4,NA,"yes"
"CHN","China","Cereals","Yield","kg/ha",1996,33421.1,NA,"yes"
"CHN","China","Cereals","Yield","kg/ha",1997,31920.199999999997,NA,"yes"
"CHN","China","Cereals","Yield","kg/ha",1998,33628.8,NA,"yes"
"CHN","China","Cereals","Yield","kg/ha",1999,34399.9,NA,"yes"
"CHN","China","Cereals","Yield","kg/ha",2000,32904.3,NA,"yes"
"CHN","China","Cereals","Yield","kg/ha",2001,34033.7,NA,"yes"
"CHN","China","Cereals","Yield","kg/ha",2002,34292.5,NA,"yes"
"CHN","China","Cereals","Yield","kg/ha",2003,36366.9,NA,"yes"
"CHN","China","Cereals","Yield","kg/ha",2004,36491.1,NA,"yes"
"CHN","China","Cereals","Yield","kg/ha",2005,36773.1,NA,"yes"
"CHN","China","Cereals","Yield","kg/ha",2006,34065.4,NA,"yes"
"CHN","China","Cereals","Yield","kg/ha",2007,35576.6,NA,"yes"
"CHN","China","Cereals","Yield","kg/ha",2008,36243,NA,"yes"
"CHN","China","Cereals","Yield","kg/ha",2009,35802.8,NA,"yes"
"CHN","China","Cereals","Yield","kg/ha",2010,37445.5,NA,"yes"
"CHN","China","Cereals","Yield","kg/ha",2011,41168.5,NA,"yes"
"CHN","China","Cereals","Yield","kg/ha",2012,40551.4,NA,"yes"
"CHN","China","Cereals","Yield","kg/ha",2013,40939.3,NA,"yes"
"CHN","China","Cereals","Yield","kg/ha",2014,40909.4,NA,"yes"
"CHN","China","Cereals","Yield","kg/ha",2015,40943.5,NA,"yes"
"CHN","China","Cereals","Yield","kg/ha",2016,40839.4,NA,"yes"
"CHN","China","Cereals","Yield","kg/ha",2017,41308.7,NA,"yes"
"CHN","China","Cereals","Yield","kg/ha",2018,41802.3,NA,"yes"
"CHN","China","Cereals","Yield","kg/ha",2019,42229.8,NA,"yes"
"CHN","China","Cereals","Yield","kg/ha",2020,42720.3,NA,"yes"
"CHN","China","Cereals","Yield","kg/ha",2021,42862.4,NA,"yes"
"CHN","China","Cereals","Yield","kg/ha",2022,42968.5,NA,"yes"
"CHN","China","Cereals","Yield","kg/ha",2023,43125.3,NA,"yes"
"CHN","China","Edible roots and tubers with high starch or inulin content","Area harvested","ha",1992,9546377,NA,"yes"
"CHN","China","Edible roots and tubers with high starch or inulin content","Area harvested","ha",1993,9610546,NA,"yes"
"CHN","China","Edible roots and tubers with high starch or inulin content","Area harvested","ha",1994,9580708,NA,"yes"
"CHN","China","Edible roots and tubers with high starch or inulin content","Area harvested","ha",1995,9829358,NA,"yes"
"CHN","China","Edible roots and tubers with high starch or inulin content","Area harvested","ha",1996,10110570,NA,"yes"
"CHN","China","Edible roots and tubers with high starch or inulin content","Area harvested","ha",1997,10104067,NA,"yes"
"CHN","China","Edible roots and tubers with high starch or inulin content","Area harvested","ha",1998,10325109,NA,"yes"
"CHN","China","Edible roots and tubers with high starch or inulin content","Area harvested","ha",1999,10672871,NA,"yes"
"CHN","China","Edible roots and tubers with high starch or inulin content","Area harvested","ha",2000,10861463,NA,"yes"
