"ISO3","Area","UN Region","EBRD Region","Element","FBS Class","Unit","Type","Year","value"
NA,"World",NA,NA,"Export quantity","Fish and seafood","t","Balance",2021,62195000
NA,"World",NA,NA,"Export quantity","Fish and seafood","t","Balance",2022,62195000
NA,"World",NA,NA,"Export quantity","Fish and seafood","t","Balance",2023,62195000
NA,"World",NA,NA,"Export quantity","Fruits and vegetables","t","Balance",2010,182201000
NA,"World",NA,NA,"Export quantity","Fruits and vegetables","t","Balance",2011,191200000
NA,"World",NA,NA,"Export quantity","Fruits and vegetables","t","Balance",2012,196459000
NA,"World",NA,NA,"Export quantity","Fruits and vegetables","t","Balance",2013,204264000
NA,"World",NA,NA,"Export quantity","Fruits and vegetables","t","Balance",2014,209567000
NA,"World",NA,NA,"Export quantity","Fruits and vegetables","t","Balance",2015,210906000
NA,"World",NA,NA,"Export quantity","Fruits and vegetables","t","Balance",2016,219422000
NA,"World",NA,NA,"Export quantity","Fruits and vegetables","t","Balance",2017,226869000
NA,"World",NA,NA,"Export quantity","Fruits and vegetables","t","Balance",2018,230582000
NA,"World",NA,NA,"Export quantity","Fruits and vegetables","t","Balance",2019,233290000
NA,"World",NA,NA,"Export quantity","Fruits and vegetables","t","Balance",2020,242279000
NA,"World",NA,NA,"Export quantity","Fruits and vegetables","t","Balance",2021,247410000
NA,"World",NA,NA,"Export quantity","Fruits and vegetables","t","Balance",2022,250050000
NA,"World",NA,NA,"Export quantity","Fruits and vegetables","t","Balance",2023,236680000
NA,"World",NA,NA,"Export quantity","Meat","t","Balance",2010,46205000
NA,"World",NA,NA,"Export quantity","Meat","t","Balance",2011,48555000
NA,"World",NA,NA,"Export quantity","Meat","t","Balance",2012,48830000
NA,"World",NA,NA,"Export quantity","Meat","t","Balance",2013,50540000
NA,"World",NA,NA,"Export quantity","Meat","t","Balance",2014,52238000
NA,"World",NA,NA,"Export quantity","Meat","t","Balance",2015,52010000
NA,"World",NA,NA,"Export quantity","Meat","t","Balance",2016,54059000
NA,"World",NA,NA,"Export quantity","Meat","t","Balance",2017,55908000
NA,"World",NA,NA,"Export quantity","Meat","t","Balance",2018,56832000
NA,"World",NA,NA,"Export quantity","Meat","t","Balance",2019,58497000
NA,"World",NA,NA,"Export quantity","Meat","t","Balance",2020,59383000
NA,"World",NA,NA,"Export quantity","Meat","t","Balance",2021,61097000
NA,"World",NA,NA,"Export quantity","Meat","t","Balance",2022,60957000
NA,"World",NA,NA,"Export quantity","Meat","t","Balance",2023,59866000
NA,"World",NA,NA,"Export quantity","Pulses","t","Balance",2010,12771000
NA,"World",NA,NA,"Export quantity","Pulses","t","Balance",2011,13756000
NA,"World",NA,NA,"Export quantity","Pulses","t","Balance",2012,13733000
NA,"World",NA,NA,"Export quantity","Pulses","t","Balance",2013,14301000
NA,"World",NA,NA,"Export quantity","Pulses","t","Balance",2014,15268000
NA,"World",NA,NA,"Export quantity","Pulses","t","Balance",2015,16380000
NA,"World",NA,NA,"Export quantity","Pulses","t","Balance",2016,18150000
NA,"World",NA,NA,"Export quantity","Pulses","t","Balance",2017,20268000
NA,"World",NA,NA,"Export quantity","Pulses","t","Balance",2018,18554000
NA,"World",NA,NA,"Export quantity","Pulses","t","Balance",2019,19130000
NA,"World",NA,NA,"Export quantity","Pulses","t","Balance",2020,20847000
NA,"World",NA,NA,"Export quantity","Pulses","t","Balance",2021,20222000
NA,"World",NA,NA,"Export quantity","Pulses","t","Balance",2022,21095000
NA,"World",NA,NA,"Export quantity","Pulses","t","Balance",2023,24604000
NA,"World",NA,NA,"Export quantity","Starchy roots","t","Balance",2010,52052000
NA,"World",NA,NA,"Export quantity","Starchy roots","t","Balance",2011,54824000
NA,"World",NA,NA,"Export quantity","Starchy roots","t","Balance",2012,62149000
NA,"World",NA,NA,"Export quantity","Starchy roots","t","Balance",2013,63758000
NA,"World",NA,NA,"Export quantity","Starchy roots","t","Balance",2014,68714000
NA,"World",NA,NA,"Export quantity","Starchy roots","t","Balance",2015,74748000
NA,"World",NA,NA,"Export quantity","Starchy roots","t","Balance",2016,74175000
NA,"World",NA,NA,"Export quantity","Starchy roots","t","Balance",2017,79890000
NA,"World",NA,NA,"Export quantity","Starchy roots","t","Balance",2018,67462000
NA,"World",NA,NA,"Export quantity","Starchy roots","t","Balance",2019,66287000
NA,"World",NA,NA,"Export quantity","Starchy roots","t","Balance",2020,67797000
NA,"World",NA,NA,"Export quantity","Starchy roots","t","Balance",2021,83218000
NA,"World",NA,NA,"Export quantity","Starchy roots","t","Balance",2022,85782000
NA,"World",NA,NA,"Export quantity","Starchy roots","t","Balance",2023,84826000
NA,"World",NA,NA,"Export quantity","Sugar","t","Balance",2010,86584000
NA,"World",NA,NA,"Export quantity","Sugar","t","Balance",2011,85732000
NA,"World",NA,NA,"Export quantity","Sugar","t","Balance",2012,87327000
NA,"World",NA,NA,"Export quantity","Sugar","t","Balance",2013,93493000
NA,"World",NA,NA,"Export quantity","Sugar","t","Balance",2014,92559000
NA,"World",NA,NA,"Export quantity","Sugar","t","Balance",2015,96377000
NA,"World",NA,NA,"Export quantity","Sugar","t","Balance",2016,103009000
NA,"World",NA,NA,"Export quantity","Sugar","t","Balance",2017,105429000
NA,"World",NA,NA,"Export quantity","Sugar","t","Balance",2018,101715000
NA,"World",NA,NA,"Export quantity","Sugar","t","Balance",2019,100849000
NA,"World",NA,NA,"Export quantity","Sugar","t","Balance",2020,109625000
NA,"World",NA,NA,"Export quantity","Sugar","t","Balance",2021,110575000
NA,"World",NA,NA,"Export quantity","Sugar","t","Balance",2022,116135000
NA,"World",NA,NA,"Export quantity","Sugar","t","Balance",2023,111742000
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Beverages and other","g/cap/d","Per capita",2010,2.02
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Beverages and other","g/cap/d","Per capita",2011,2.17
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Beverages and other","g/cap/d","Per capita",2012,2.16
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Beverages and other","g/cap/d","Per capita",2013,2.1100000000000003
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Beverages and other","g/cap/d","Per capita",2014,2.0900000000000003
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Beverages and other","g/cap/d","Per capita",2015,2.16
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Beverages and other","g/cap/d","Per capita",2016,2.15
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Beverages and other","g/cap/d","Per capita",2017,2.27
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Beverages and other","g/cap/d","Per capita",2018,2.39
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Beverages and other","g/cap/d","Per capita",2019,2.29
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Beverages and other","g/cap/d","Per capita",2020,2.41
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Beverages and other","g/cap/d","Per capita",2021,2.54
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Beverages and other","g/cap/d","Per capita",2022,2.56
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Beverages and other","g/cap/d","Per capita",2023,2.58
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Cereals","g/cap/d","Per capita",2010,6.53
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Cereals","g/cap/d","Per capita",2011,6.54
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Cereals","g/cap/d","Per capita",2012,6.53
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Cereals","g/cap/d","Per capita",2013,6.54
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Cereals","g/cap/d","Per capita",2014,6.58
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Cereals","g/cap/d","Per capita",2015,6.66
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Cereals","g/cap/d","Per capita",2016,6.7
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Cereals","g/cap/d","Per capita",2017,6.72
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Cereals","g/cap/d","Per capita",2018,6.68
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Cereals","g/cap/d","Per capita",2019,6.66
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Cereals","g/cap/d","Per capita",2020,6.73
