"ISO3","Area","Country Group","UN Region","EBRD Region","type","Item","unit","year","value","cpc_group","isscaap","grouped"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"BRACKISHWATER","Fish","Q_tlw",1992,2528,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"BRACKISHWATER","Fish","Q_tlw",1993,4374,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"BRACKISHWATER","Fish","Q_tlw",1994,3283,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"BRACKISHWATER","Fish","Q_tlw",1995,2707,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"BRACKISHWATER","Fish","Q_tlw",1996,2994,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"BRACKISHWATER","Fish","Q_tlw",1997,3594,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"BRACKISHWATER","Fish","Q_tlw",1998,4792,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"BRACKISHWATER","Fish","Q_tlw",1999,4528,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"BRACKISHWATER","Fish","Q_tlw",2000,3018,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"BRACKISHWATER","Fish","Q_tlw",2001,3677,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"BRACKISHWATER","Fish","Q_tlw",2002,4063,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"BRACKISHWATER","Fish","Q_tlw",2003,4741,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"BRACKISHWATER","Fish","Q_tlw",2004,4963,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"BRACKISHWATER","Fish","Q_tlw",2005,5098,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"BRACKISHWATER","Fish","Q_tlw",2006,7323,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"BRACKISHWATER","Fish","Q_tlw",2007,7779,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"BRACKISHWATER","Fish","Q_tlw",2008,6476,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"BRACKISHWATER","Fish","Q_tlw",2009,9394,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"BRACKISHWATER","Fish","Q_tlw",2010,12820,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"BRACKISHWATER","Fish","Q_tlw",2011,13075,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"BRACKISHWATER","Fish","Q_tlw",2012,13884.63,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"BRACKISHWATER","Fish","Q_tlw",2013,14606.380000000001,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"BRACKISHWATER","Fish","Q_tlw",2014,32571.65,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"BRACKISHWATER","Fish","Q_tlw",2015,28741.14,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"BRACKISHWATER","Fish","Q_tlw",2016,15327.96,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"BRACKISHWATER","Fish","Q_tlw",2017,26572.54,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"BRACKISHWATER","Fish","Q_tlw",2018,14679.33,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"BRACKISHWATER","Fish","Q_tlw",2019,17702.741,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"BRACKISHWATER","Fish","Q_tlw",2020,24291.859,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"BRACKISHWATER","Fish","Q_tlw",2021,36362.48,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"BRACKISHWATER","Fish","Q_tlw",2022,50544.64,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Amphibians, Reptiles","Q_no_1",1992,1717,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Amphibians, Reptiles","Q_no_1",1993,2090,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Amphibians, Reptiles","Q_no_1",1994,2522,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Amphibians, Reptiles","Q_no_1",1995,398,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Amphibians, Reptiles","Q_no_1",1996,120,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Amphibians, Reptiles","Q_no_1",1997,120,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Amphibians, Reptiles","Q_no_1",1998,320,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Amphibians, Reptiles","Q_no_1",1999,120,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Amphibians, Reptiles","Q_no_1",2000,559,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Amphibians, Reptiles","Q_no_1",2001,375,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Amphibians, Reptiles","Q_no_1",2002,122,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Amphibians, Reptiles","Q_no_1",2003,307,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Amphibians, Reptiles","Q_no_1",2004,1450,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Amphibians, Reptiles","Q_no_1",2005,1058,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Amphibians, Reptiles","Q_no_1",2006,1790,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Amphibians, Reptiles","Q_no_1",2007,540,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Amphibians, Reptiles","Q_no_1",2008,1043,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Amphibians, Reptiles","Q_no_1",2009,587,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Amphibians, Reptiles","Q_no_1",2010,861,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Amphibians, Reptiles","Q_no_1",2011,436,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Amphibians, Reptiles","Q_no_1",2012,1807,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Amphibians, Reptiles","Q_no_1",2013,1173,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Amphibians, Reptiles","Q_no_1",2014,2483,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Amphibians, Reptiles","Q_no_1",2015,3555,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Amphibians, Reptiles","Q_no_1",2016,5215,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Amphibians, Reptiles","Q_no_1",2017,4413,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Amphibians, Reptiles","Q_no_1",2018,5370,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Amphibians, Reptiles","Q_no_1",2019,4421,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Amphibians, Reptiles","Q_no_1",2020,1250,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Amphibians, Reptiles","Q_no_1",2021,2577,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Amphibians, Reptiles","Q_no_1",2022,3247,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Aquatic invertebrates","Q_tlw",1992,16848.81,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Aquatic invertebrates","Q_tlw",1993,16564.14,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Aquatic invertebrates","Q_tlw",1994,11010.69,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Aquatic invertebrates","Q_tlw",1995,12435,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Aquatic invertebrates","Q_tlw",1996,24402,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Aquatic invertebrates","Q_tlw",1997,57811,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Aquatic invertebrates","Q_tlw",1998,15802,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Aquatic invertebrates","Q_tlw",1999,11182,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Aquatic invertebrates","Q_tlw",2000,13036,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Aquatic invertebrates","Q_tlw",2001,14299,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Aquatic invertebrates","Q_tlw",2002,10648,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Aquatic invertebrates","Q_tlw",2003,9863,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Aquatic invertebrates","Q_tlw",2004,8041,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Aquatic invertebrates","Q_tlw",2005,9285,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Aquatic invertebrates","Q_tlw",2006,8909,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Aquatic invertebrates","Q_tlw",2007,8068,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Aquatic invertebrates","Q_tlw",2008,9139,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Aquatic invertebrates","Q_tlw",2009,8013,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Aquatic invertebrates","Q_tlw",2010,9249,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Aquatic invertebrates","Q_tlw",2011,7738,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Aquatic invertebrates","Q_tlw",2012,15980,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Aquatic invertebrates","Q_tlw",2013,15745,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Aquatic invertebrates","Q_tlw",2014,9326,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Aquatic invertebrates","Q_tlw",2015,21311,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Aquatic invertebrates","Q_tlw",2016,15363,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Aquatic invertebrates","Q_tlw",2017,13197,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Aquatic invertebrates","Q_tlw",2018,18582,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Aquatic invertebrates","Q_tlw",2019,24904.635,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Aquatic invertebrates","Q_tlw",2020,14649.661999999998,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Aquatic invertebrates","Q_tlw",2021,28497,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Aquatic invertebrates","Q_tlw",2022,22062,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Crustaceans","Q_tlw",1992,135704,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Crustaceans","Q_tlw",1993,116006,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Crustaceans","Q_tlw",1994,111330,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Crustaceans","Q_tlw",1995,103685,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Crustaceans","Q_tlw",1996,110053,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Crustaceans","Q_tlw",1997,102012,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Crustaceans","Q_tlw",1998,62511,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Crustaceans","Q_tlw",1999,105998,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Crustaceans","Q_tlw",2000,109718,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Crustaceans","Q_tlw",2001,91378,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Crustaceans","Q_tlw",2002,89579,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Crustaceans","Q_tlw",2003,88096,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Crustaceans","Q_tlw",2004,93364,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Crustaceans","Q_tlw",2005,66534,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Crustaceans","Q_tlw",2006,74487,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Crustaceans","Q_tlw",2007,84975,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Crustaceans","Q_tlw",2008,94659,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Crustaceans","Q_tlw",2009,103672,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Crustaceans","Q_tlw",2010,129608,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Crustaceans","Q_tlw",2011,123215,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Crustaceans","Q_tlw",2012,133822,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Crustaceans","Q_tlw",2013,123432,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Crustaceans","Q_tlw",2014,122317,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Crustaceans","Q_tlw",2015,129523,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Crustaceans","Q_tlw",2016,126410,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Crustaceans","Q_tlw",2017,131235,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Crustaceans","Q_tlw",2018,132300,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Crustaceans","Q_tlw",2019,122841.72,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Crustaceans","Q_tlw",2020,121824.78300000001,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Crustaceans","Q_tlw",2021,132868.44,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Crustaceans","Q_tlw",2022,113809.98999999999,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Fish","Q_tlw",1992,812302,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Fish","Q_tlw",1993,845691,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Fish","Q_tlw",1994,884463,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Fish","Q_tlw",1995,936521,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Fish","Q_tlw",1996,925068,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Fish","Q_tlw",1997,930577,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Fish","Q_tlw",1998,1006328,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Fish","Q_tlw",1999,1073129,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Fish","Q_tlw",2000,1082128,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Fish","Q_tlw",2001,1060930,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Fish","Q_tlw",2002,1098477,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Fish","Q_tlw",2003,1110634,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Fish","Q_tlw",2004,1150820,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Fish","Q_tlw",2005,1074290,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Fish","Q_tlw",2006,1119061,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Fish","Q_tlw",2007,1206122,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Fish","Q_tlw",2008,1210342,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Fish","Q_tlw",2009,1184606,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Fish","Q_tlw",2010,1220690,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Fish","Q_tlw",2011,1172228.85,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Fish","Q_tlw",2012,1240312.215,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Fish","Q_tlw",2013,1269893,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Fish","Q_tlw",2014,1239878.999,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Fish","Q_tlw",2015,1265922.999,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Fish","Q_tlw",2016,1360585.001,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Fish","Q_tlw",2017,1249474.014,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Fish","Q_tlw",2018,1235818.382,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Fish","Q_tlw",2019,1242419.214,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Fish","Q_tlw",2020,1187907.071,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Fish","Q_tlw",2021,1112326.996,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Fish","Q_tlw",2022,1113176.559,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Molluscs","Q_tlw",1992,61123.95,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Molluscs","Q_tlw",1993,70783,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Molluscs","Q_tlw",1994,61090.8,NA,NA,"yes"
"MYS","Malaysia","South-eastern Asia","South-eastern Asia",NA,"CAPTURE","Molluscs","Q_tlw",1995,63821,NA,NA,"yes"
