"ISO3","Area","Item","Group","sector","agrifood","Year","tCO2eq_total","tCO2eq_N2O","tCO2eq_CH4","tCO2eq_Fgases"
"ATG","Antigua and Barbuda","Energy","Not agri-food","yes","no",1992,250779.8,928.1,516,NA
"ATG","Antigua and Barbuda","Energy","Not agri-food","yes","no",1993,258101.2,920.6999999999999,511.4,NA
"ATG","Antigua and Barbuda","Energy","Not agri-food","yes","no",1994,269178,961.9,546.9000000000001,NA
"ATG","Antigua and Barbuda","Energy","Not agri-food","yes","no",1995,272962.60000000003,1066.5,560.2,NA
"ATG","Antigua and Barbuda","Energy","Not agri-food","yes","no",1996,291406.5,1175.6,561.5,NA
"ATG","Antigua and Barbuda","Energy","Not agri-food","yes","no",1997,313645.69999999995,1386.3000000000002,589.8,NA
"ATG","Antigua and Barbuda","Energy","Not agri-food","yes","no",1998,324967.6,1708.6,589.3000000000001,NA
"ATG","Antigua and Barbuda","Energy","Not agri-food","yes","no",1999,347101.1,1864.5,566.6999999999999,NA
"ATG","Antigua and Barbuda","Energy","Not agri-food","yes","no",2000,356788,722.8,395.3,NA
"ATG","Antigua and Barbuda","Energy","Not agri-food","yes","no",2001,371436.6,718.7,381.1,NA
"ATG","Antigua and Barbuda","Energy","Not agri-food","yes","no",2002,408177.39999999997,766.9,406.7,NA
"ATG","Antigua and Barbuda","Energy","Not agri-food","yes","no",2003,430282.2,841.1999999999999,437,NA
"ATG","Antigua and Barbuda","Energy","Not agri-food","yes","no",2004,452346.7,889.1,453.5,NA
"ATG","Antigua and Barbuda","Energy","Not agri-food","yes","no",2005,481728.4,940,450.6,NA
"ATG","Antigua and Barbuda","Energy","Not agri-food","yes","no",2006,518561.2,1086.8,469.6,NA
"ATG","Antigua and Barbuda","Energy","Not agri-food","yes","no",2007,537038.8,1195.8,504.8,NA
"ATG","Antigua and Barbuda","Energy","Not agri-food","yes","no",2008,540759.6,1225,529.5999999999999,NA
"ATG","Antigua and Barbuda","Energy","Not agri-food","yes","no",2009,559355.3,1383.5,633.1999999999999,NA
"ATG","Antigua and Barbuda","Energy","Not agri-food","yes","no",2010,552122,1441.4,675.4,NA
"ATG","Antigua and Barbuda","Energy","Not agri-food","yes","no",2011,547782,904.9000000000001,538.6999999999999,NA
"ATG","Antigua and Barbuda","Energy","Not agri-food","yes","no",2012,558902.1,1014.6999999999999,549,NA
"ATG","Antigua and Barbuda","Energy","Not agri-food","yes","no",2013,559241.3,1219,683.9,NA
"ATG","Antigua and Barbuda","Energy","Not agri-food","yes","no",2014,570310.3999999999,1279.6000000000001,692.3000000000001,NA
"ATG","Antigua and Barbuda","Energy","Not agri-food","yes","no",2015,584913,1250.8,656.9000000000001,NA
"ATG","Antigua and Barbuda","Energy","Not agri-food","yes","no",2016,599797.1,1439.6,685.4,NA
"ATG","Antigua and Barbuda","Energy","Not agri-food","yes","no",2017,606877.2000000001,1266.8,604.9,NA
"ATG","Antigua and Barbuda","Energy","Not agri-food","yes","no",2018,618113.1,1386.9,720.6,NA
"ATG","Antigua and Barbuda","Energy","Not agri-food","yes","no",2019,644030.5,1571.8000000000002,786.2,NA
"ATG","Antigua and Barbuda","Energy","Not agri-food","yes","no",2020,621668.1,1329.7,666.1,NA
"ATG","Antigua and Barbuda","Energy","Not agri-food","yes","no",2021,622984.5,1285,642.3,NA
"ATG","Antigua and Barbuda","Energy","Not agri-food","yes","no",2022,620666.3999999999,1336.5,666.6,NA
"ATG","Antigua and Barbuda","Energy","Not agri-food","yes","no",2030,NA,NA,NA,NA
"ATG","Antigua and Barbuda","Energy","Not agri-food","yes","no",2050,NA,NA,NA,NA
"ATG","Antigua and Barbuda","IPPU","Not agri-food","yes","no",1992,952.4,0.2,NA,NA
"ATG","Antigua and Barbuda","IPPU","Not agri-food","yes","no",1993,988.1,0.2,NA,NA
"ATG","Antigua and Barbuda","IPPU","Not agri-food","yes","no",1994,1018,0.2,NA,NA
"ATG","Antigua and Barbuda","IPPU","Not agri-food","yes","no",1995,967.1999999999999,0.2,NA,NA
"ATG","Antigua and Barbuda","IPPU","Not agri-food","yes","no",1996,1009.5000000000001,0.2,NA,NA
"ATG","Antigua and Barbuda","IPPU","Not agri-food","yes","no",1997,1004.6999999999999,0.2,NA,NA
"ATG","Antigua and Barbuda","IPPU","Not agri-food","yes","no",1998,1028,0.2,NA,NA
"ATG","Antigua and Barbuda","IPPU","Not agri-food","yes","no",1999,1048.3,0.2,NA,NA
"ATG","Antigua and Barbuda","IPPU","Not agri-food","yes","no",2000,895.3,0.2,NA,NA
"ATG","Antigua and Barbuda","IPPU","Not agri-food","yes","no",2001,920.6,0.2,NA,NA
"ATG","Antigua and Barbuda","IPPU","Not agri-food","yes","no",2002,923.6999999999999,0.3,NA,NA
"ATG","Antigua and Barbuda","IPPU","Not agri-food","yes","no",2003,948.6,0.3,NA,NA
"ATG","Antigua and Barbuda","IPPU","Not agri-food","yes","no",2004,956.4,0.3,NA,NA
"ATG","Antigua and Barbuda","IPPU","Not agri-food","yes","no",2005,1050.4,0.3,NA,NA
"ATG","Antigua and Barbuda","IPPU","Not agri-food","yes","no",2006,1101.3999999999999,0.3,NA,NA
"ATG","Antigua and Barbuda","IPPU","Not agri-food","yes","no",2007,1125.3999999999999,0.3,NA,NA
"ATG","Antigua and Barbuda","IPPU","Not agri-food","yes","no",2008,1151.4,0.3,NA,NA
"ATG","Antigua and Barbuda","IPPU","Not agri-food","yes","no",2009,1296.3,0.3,NA,NA
"ATG","Antigua and Barbuda","IPPU","Not agri-food","yes","no",2010,1293.5,0.3,NA,NA
"ATG","Antigua and Barbuda","IPPU","Not agri-food","yes","no",2011,1097.6,0.3,NA,NA
"ATG","Antigua and Barbuda","IPPU","Not agri-food","yes","no",2012,1402.3000000000002,0.3,NA,NA
"ATG","Antigua and Barbuda","IPPU","Not agri-food","yes","no",2013,1507.9,0.3,NA,NA
"ATG","Antigua and Barbuda","IPPU","Not agri-food","yes","no",2014,1582.7,0.3,NA,NA
"ATG","Antigua and Barbuda","IPPU","Not agri-food","yes","no",2015,1614.7,0.3,NA,NA
"ATG","Antigua and Barbuda","IPPU","Not agri-food","yes","no",2016,1681.2,0.3,NA,NA
"ATG","Antigua and Barbuda","IPPU","Not agri-food","yes","no",2017,1556,0.3,NA,NA
"ATG","Antigua and Barbuda","IPPU","Not agri-food","yes","no",2018,1581.2,0.3,NA,NA
"ATG","Antigua and Barbuda","IPPU","Not agri-food","yes","no",2019,1693.4,0.3,NA,NA
"ATG","Antigua and Barbuda","IPPU","Not agri-food","yes","no",2020,1593.6,0.3,NA,NA
"ATG","Antigua and Barbuda","IPPU","Not agri-food","yes","no",2021,1586.1000000000001,0.3,NA,NA
"ATG","Antigua and Barbuda","IPPU","Not agri-food","yes","no",2022,1579.1,0.3,NA,NA
"ATG","Antigua and Barbuda","IPPU","Not agri-food","yes","no",2030,NA,NA,NA,NA
"ATG","Antigua and Barbuda","IPPU","Not agri-food","yes","no",2050,NA,NA,NA,NA
"ATG","Antigua and Barbuda","Waste","Not agri-food","yes","no",1992,46288.8,891.2,45397.5,NA
"ATG","Antigua and Barbuda","Waste","Not agri-food","yes","no",1993,46960.6,835.4,46125.2,NA
"ATG","Antigua and Barbuda","Waste","Not agri-food","yes","no",1994,47974.1,857.1,47117.1,NA
"ATG","Antigua and Barbuda","Waste","Not agri-food","yes","no",1995,48274.1,857.4000000000001,47416.7,NA
"ATG","Antigua and Barbuda","Waste","Not agri-food","yes","no",1996,49223.4,892.9,48330.5,NA
"ATG","Antigua and Barbuda","Waste","Not agri-food","yes","no",1997,50223.6,930.3000000000001,49293.4,NA
"ATG","Antigua and Barbuda","Waste","Not agri-food","yes","no",1998,51115.200000000004,939.3000000000001,50176,NA
"ATG","Antigua and Barbuda","Waste","Not agri-food","yes","no",1999,51861.9,956.3000000000001,50905.6,NA
"ATG","Antigua and Barbuda","Waste","Not agri-food","yes","no",2000,52669.9,968.8,51701.1,NA
"ATG","Antigua and Barbuda","Waste","Not agri-food","yes","no",2001,51915.5,715.6,51199.9,NA
