"ISO3","Area","Item","Group","sector","agrifood","Year","tCO2eq_total","tCO2eq_N2O","tCO2eq_CH4","tCO2eq_Fgases"
"SLE","Sierra Leone","Energy","Not agri-food","yes","no",1992,1101958.5,75232.29999999999,742407.6,NA
"SLE","Sierra Leone","Energy","Not agri-food","yes","no",1993,1070362.1,72972.5,730076,NA
"SLE","Sierra Leone","Energy","Not agri-food","yes","no",1994,1063807.7,70645.9,713319.2000000001,NA
"SLE","Sierra Leone","Energy","Not agri-food","yes","no",1995,1079445.3,76514.3,772773.1,NA
"SLE","Sierra Leone","Energy","Not agri-food","yes","no",1996,1082088.5,74912.3,767996,NA
"SLE","Sierra Leone","Energy","Not agri-food","yes","no",1997,1122120.3,78765.6,828192.5,NA
"SLE","Sierra Leone","Energy","Not agri-food","yes","no",1998,1170724.8,80693.9,858673.3,NA
"SLE","Sierra Leone","Energy","Not agri-food","yes","no",1999,1224945.6,88526.2,947733.7,NA
"SLE","Sierra Leone","Energy","Not agri-food","yes","no",2000,1360327.2999999998,89519,985740.4,NA
"SLE","Sierra Leone","Energy","Not agri-food","yes","no",2001,1454405.2999999998,89215.1,980433.7000000001,NA
"SLE","Sierra Leone","Energy","Not agri-food","yes","no",2002,1586314.3,89586.20000000001,994390.2000000001,NA
"SLE","Sierra Leone","Energy","Not agri-food","yes","no",2003,1639314.1,90947.3,1013028,NA
"SLE","Sierra Leone","Energy","Not agri-food","yes","no",2004,1656605.7000000002,93173.90000000001,1042760.2999999999,NA
"SLE","Sierra Leone","Energy","Not agri-food","yes","no",2005,1592885.2,95546.5,1072001.2,NA
"SLE","Sierra Leone","Energy","Not agri-food","yes","no",2006,1759276.2,96734.5,1083199.5,NA
"SLE","Sierra Leone","Energy","Not agri-food","yes","no",2007,1675179.5999999999,97854.29999999999,1089651,NA
"SLE","Sierra Leone","Energy","Not agri-food","yes","no",2008,1703468.7,98218.7,1099241.2999999998,NA
"SLE","Sierra Leone","Energy","Not agri-food","yes","no",2009,1724123,99739.5,1122040.0999999999,NA
"SLE","Sierra Leone","Energy","Not agri-food","yes","no",2010,1789134.9,101287.2,1145169.5,NA
"SLE","Sierra Leone","Energy","Not agri-food","yes","no",2011,1982246.5999999999,103696.29999999999,1167202.8,NA
"SLE","Sierra Leone","Energy","Not agri-food","yes","no",2012,2134648.9000000004,106407.9,1195891.3,NA
"SLE","Sierra Leone","Energy","Not agri-food","yes","no",2013,2368535.6,108507.7,1211341.7999999998,NA
"SLE","Sierra Leone","Energy","Not agri-food","yes","no",2014,2475421.1,111661.3,1234405.2999999998,NA
"SLE","Sierra Leone","Energy","Not agri-food","yes","no",2015,2441513.5,111151.6,1245006.5999999999,NA
"SLE","Sierra Leone","Energy","Not agri-food","yes","no",2016,2521734.1,113471.1,1267906.2,NA
"SLE","Sierra Leone","Energy","Not agri-food","yes","no",2017,2487973.7,114733.2,1284216.5999999999,NA
"SLE","Sierra Leone","Energy","Not agri-food","yes","no",2018,2447569.3000000003,115859.8,1305018.3,NA
"SLE","Sierra Leone","Energy","Not agri-food","yes","no",2019,2469139.5,117391.09999999999,1347056.3,NA
"SLE","Sierra Leone","Energy","Not agri-food","yes","no",2020,2521452.6999999997,119868.9,1374890.4,NA
"SLE","Sierra Leone","Energy","Not agri-food","yes","no",2021,2867216.8000000003,121564.09999999999,1394636.7,NA
"SLE","Sierra Leone","Energy","Not agri-food","yes","no",2022,2880120,121939.6,1394798.5,NA
"SLE","Sierra Leone","Energy","Not agri-food","yes","no",2030,NA,NA,NA,NA
"SLE","Sierra Leone","Energy","Not agri-food","yes","no",2050,NA,NA,NA,NA
"SLE","Sierra Leone","IPPU","Not agri-food","yes","no",1992,10502.3,12.6,NA,NA
"SLE","Sierra Leone","IPPU","Not agri-food","yes","no",1993,10520.300000000001,12.6,NA,NA
"SLE","Sierra Leone","IPPU","Not agri-food","yes","no",1994,10428,12.5,NA,NA
"SLE","Sierra Leone","IPPU","Not agri-food","yes","no",1995,10334.6,12.5,NA,NA
"SLE","Sierra Leone","IPPU","Not agri-food","yes","no",1996,10324.7,12.5,NA,NA
"SLE","Sierra Leone","IPPU","Not agri-food","yes","no",1997,10397.1,12.6,NA,NA
"SLE","Sierra Leone","IPPU","Not agri-food","yes","no",1998,10511.4,12.7,NA,NA
"SLE","Sierra Leone","IPPU","Not agri-food","yes","no",1999,10861.599999999999,12.9,NA,NA
"SLE","Sierra Leone","IPPU","Not agri-food","yes","no",2000,10595.4,13.299999999999999,NA,NA
