"ISO3","Area","Item","Group","sector","agrifood","Year","tCO2eq_total","tCO2eq_N2O","tCO2eq_CH4","tCO2eq_Fgases"
"MUS","Mauritius","Energy","Not agri-food","yes","no",1992,1759609.6,24669.2,26258.199999999997,NA
"MUS","Mauritius","Energy","Not agri-food","yes","no",1993,1827860.7999999998,24368.7,25142.7,NA
"MUS","Mauritius","Energy","Not agri-food","yes","no",1994,1670247.7,22715,23184.5,NA
"MUS","Mauritius","Energy","Not agri-food","yes","no",1995,1882430.2,25096.3,23983.899999999998,NA
"MUS","Mauritius","Energy","Not agri-food","yes","no",1996,1996698.7,23030.4,22983.899999999998,NA
"MUS","Mauritius","Energy","Not agri-food","yes","no",1997,2045937.7999999998,24290.8,23295.6,NA
"MUS","Mauritius","Energy","Not agri-food","yes","no",1998,2218115.6,24294.399999999998,23134.8,NA
"MUS","Mauritius","Energy","Not agri-food","yes","no",1999,2466977.1999999997,22061.399999999998,17560.4,NA
"MUS","Mauritius","Energy","Not agri-food","yes","no",2000,2736720.9,25387.899999999998,19975.100000000002,NA
"MUS","Mauritius","Energy","Not agri-food","yes","no",2001,2910961.5,26695.6,20573.2,NA
"MUS","Mauritius","Energy","Not agri-food","yes","no",2002,2931056,25625.399999999998,19737.600000000002,NA
"MUS","Mauritius","Energy","Not agri-food","yes","no",2003,3108371.7,26458.7,20218.5,NA
"MUS","Mauritius","Energy","Not agri-food","yes","no",2004,3138585.2,26860.1,20697,NA
"MUS","Mauritius","Energy","Not agri-food","yes","no",2005,3340449.0999999996,27309.8,20442.699999999997,NA
"MUS","Mauritius","Energy","Not agri-food","yes","no",2006,3678892.4000000004,28532.9,20326.5,NA
"MUS","Mauritius","Energy","Not agri-food","yes","no",2007,3736536.8,27771.100000000002,20065.6,NA
"MUS","Mauritius","Energy","Not agri-food","yes","no",2008,3819121,29190.100000000002,20563.300000000003,NA
"MUS","Mauritius","Energy","Not agri-food","yes","no",2009,3758692,28075.9,19915.7,NA
"MUS","Mauritius","Energy","Not agri-food","yes","no",2010,3966358,29768.6,20553.8,NA
"MUS","Mauritius","Energy","Not agri-food","yes","no",2011,3969865.6,29826.899999999998,20336.300000000003,NA
"MUS","Mauritius","Energy","Not agri-food","yes","no",2012,4017045.7,29662.9,20013.3,NA
"MUS","Mauritius","Energy","Not agri-food","yes","no",2013,4119275.8999999994,29163.3,20075.600000000002,NA
"MUS","Mauritius","Energy","Not agri-food","yes","no",2014,4262111.399999999,29223.3,19849.8,NA
"MUS","Mauritius","Energy","Not agri-food","yes","no",2015,4265587,31081,21467.8,NA
"MUS","Mauritius","Energy","Not agri-food","yes","no",2016,4402217.1,32309.899999999998,21201,NA
"MUS","Mauritius","Energy","Not agri-food","yes","no",2017,4591551.7,32354.100000000002,19823,NA
"MUS","Mauritius","Energy","Not agri-food","yes","no",2018,4512860.6,31250.3,19236.3,NA
"MUS","Mauritius","Energy","Not agri-food","yes","no",2019,4575219,31262.1,19249.1,NA
"MUS","Mauritius","Energy","Not agri-food","yes","no",2020,3849634.3000000003,27025.2,16574.5,NA
"MUS","Mauritius","Energy","Not agri-food","yes","no",2021,4531023.7,28615.4,17370.7,NA
"MUS","Mauritius","Energy","Not agri-food","yes","no",2022,4586511.9,29678.2,17659.8,NA
"MUS","Mauritius","Energy","Not agri-food","yes","no",2030,NA,NA,NA,NA
"MUS","Mauritius","Energy","Not agri-food","yes","no",2050,NA,NA,NA,NA
"MUS","Mauritius","IPPU","Not agri-food","yes","no",1992,13512.1,3.2,NA,9471.3
"MUS","Mauritius","IPPU","Not agri-food","yes","no",1993,16137.699999999999,3.2,NA,10906.599999999999
"MUS","Mauritius","IPPU","Not agri-food","yes","no",1994,17741.5,3.2,NA,12632.099999999999
"MUS","Mauritius","IPPU","Not agri-food","yes","no",1995,16528.300000000003,3.3,NA,12277.4
"MUS","Mauritius","IPPU","Not agri-food","yes","no",1996,22683.5,3.3,NA,18431.8
"MUS","Mauritius","IPPU","Not agri-food","yes","no",1997,31971.9,3.4,NA,27671.3
"MUS","Mauritius","IPPU","Not agri-food","yes","no",1998,45891.5,3.4,NA,41542.5
"MUS","Mauritius","IPPU","Not agri-food","yes","no",1999,66757.3,3.4,NA,62367.1
"MUS","Mauritius","IPPU","Not agri-food","yes","no",2000,100781.2,3.5,NA,76781
"MUS","Mauritius","IPPU","Not agri-food","yes","no",2001,152724,3.5,NA,127969
"MUS","Mauritius","IPPU","Not agri-food","yes","no",2002,111642.2,3.5,NA,86088
"MUS","Mauritius","IPPU","Not agri-food","yes","no",2003,75917.90000000001,3.5,NA,48861
"MUS","Mauritius","IPPU","Not agri-food","yes","no",2004,72953,3.5,NA,44207
"MUS","Mauritius","IPPU","Not agri-food","yes","no",2005,40220.6,3.6,NA,6980
"MUS","Mauritius","IPPU","Not agri-food","yes","no",2006,447617.8,3.6,NA,413085.89999999997
"MUS","Mauritius","IPPU","Not agri-food","yes","no",2007,494772.7,3.6,NA,456611.8
"MUS","Mauritius","IPPU","Not agri-food","yes","no",2008,541808.2000000001,3.6,NA,500137.7
"MUS","Mauritius","IPPU","Not agri-food","yes","no",2009,580142.3999999999,3.6,NA,543663.6
"MUS","Mauritius","IPPU","Not agri-food","yes","no",2010,626942.7,3.6,NA,587189.5
"MUS","Mauritius","IPPU","Not agri-food","yes","no",2011,675235.9,3.6,NA,630715.4
"MUS","Mauritius","IPPU","Not agri-food","yes","no",2012,718174.1,3.7,NA,674241.3
"MUS","Mauritius","IPPU","Not agri-food","yes","no",2013,758919.4,3.7,NA,717767.1
"MUS","Mauritius","IPPU","Not agri-food","yes","no",2014,814384.1,3.7,NA,778072.7000000001
"MUS","Mauritius","IPPU","Not agri-food","yes","no",2015,845621.1,3.7,NA,810963.5
"MUS","Mauritius","IPPU","Not agri-food","yes","no",2016,877460.4,3.7,NA,846810.2999999999
