"ISO3","Area","Item","Group","sector","agrifood","Year","tCO2eq_total","tCO2eq_N2O","tCO2eq_CH4","tCO2eq_Fgases"
"CPV","Cabo Verde","Energy","Not agri-food","yes","no",1992,210153.3,2450.2000000000003,28034.8,NA
"CPV","Cabo Verde","Energy","Not agri-food","yes","no",1993,203956.19999999998,2474,29147.300000000003,NA
"CPV","Cabo Verde","Energy","Not agri-food","yes","no",1994,208830.80000000002,2636,30193.2,NA
"CPV","Cabo Verde","Energy","Not agri-food","yes","no",1995,232694.7,2777.1,31915.8,NA
"CPV","Cabo Verde","Energy","Not agri-food","yes","no",1996,252289.3,2893.7,33060.4,NA
"CPV","Cabo Verde","Energy","Not agri-food","yes","no",1997,264643.3,2875.1000000000004,34432.8,NA
"CPV","Cabo Verde","Energy","Not agri-food","yes","no",1998,280803.9,2897.5,35904.200000000004,NA
"CPV","Cabo Verde","Energy","Not agri-food","yes","no",1999,332048.60000000003,3155.5,39223.799999999996,NA
"CPV","Cabo Verde","Energy","Not agri-food","yes","no",2000,343233.4,4524.200000000001,41706.5,NA
"CPV","Cabo Verde","Energy","Not agri-food","yes","no",2001,400143.7,5318.4,46488.9,NA
"CPV","Cabo Verde","Energy","Not agri-food","yes","no",2002,434648,5566.2,47744.9,NA
"CPV","Cabo Verde","Energy","Not agri-food","yes","no",2003,443988.1,5218.4,24432.600000000002,NA
"CPV","Cabo Verde","Energy","Not agri-food","yes","no",2004,455861.7,5510,25014.5,NA
"CPV","Cabo Verde","Energy","Not agri-food","yes","no",2005,480774.60000000003,7046,26391.300000000003,NA
"CPV","Cabo Verde","Energy","Not agri-food","yes","no",2006,528961.6,7412.6,26544.5,NA
"CPV","Cabo Verde","Energy","Not agri-food","yes","no",2007,541196.5,8053.699999999999,27138.2,NA
"CPV","Cabo Verde","Energy","Not agri-food","yes","no",2008,504417.7,8173.8,26906.300000000003,NA
"CPV","Cabo Verde","Energy","Not agri-food","yes","no",2009,555954.6,8241.199999999999,27042,NA
"CPV","Cabo Verde","Energy","Not agri-food","yes","no",2010,593183.7000000001,8535.6,27309.7,NA
"CPV","Cabo Verde","Energy","Not agri-food","yes","no",2011,653708,9760.9,27941.5,NA
"CPV","Cabo Verde","Energy","Not agri-food","yes","no",2012,538949.6,8900.800000000001,27710.8,NA
"CPV","Cabo Verde","Energy","Not agri-food","yes","no",2013,531456,8734.3,27717.199999999997,NA
"CPV","Cabo Verde","Energy","Not agri-food","yes","no",2014,525306,9568.699999999999,28066.199999999997,NA
"CPV","Cabo Verde","Energy","Not agri-food","yes","no",2015,529182.4,9647.8,28196.8,NA
"CPV","Cabo Verde","Energy","Not agri-food","yes","no",2016,534138,10492.3,28641.2,NA
"CPV","Cabo Verde","Energy","Not agri-food","yes","no",2017,549447.4,10926,28850.100000000002,NA
"CPV","Cabo Verde","Energy","Not agri-food","yes","no",2018,578596.9,10643.7,28948.2,NA
"CPV","Cabo Verde","Energy","Not agri-food","yes","no",2019,601326.4,10925.1,29396.2,NA
"CPV","Cabo Verde","Energy","Not agri-food","yes","no",2020,557852.2000000001,11071.9,29775.600000000002,NA
"CPV","Cabo Verde","Energy","Not agri-food","yes","no",2021,739600.7,11717,30056.5,NA
"CPV","Cabo Verde","Energy","Not agri-food","yes","no",2022,746569.5,12124.599999999999,30230.8,NA
"CPV","Cabo Verde","Energy","Not agri-food","yes","no",2030,NA,NA,NA,NA
"CPV","Cabo Verde","Energy","Not agri-food","yes","no",2050,NA,NA,NA,NA
"CPV","Cabo Verde","IPPU","Not agri-food","yes","no",1992,966.4000000000001,1,NA,6.2
"CPV","Cabo Verde","IPPU","Not agri-food","yes","no",1993,996.1999999999999,1.1,NA,7.2
"CPV","Cabo Verde","IPPU","Not agri-food","yes","no",1994,1031.3000000000002,1.1,NA,8.3
"CPV","Cabo Verde","IPPU","Not agri-food","yes","no",1995,1026,1.1,NA,8.1
"CPV","Cabo Verde","IPPU","Not agri-food","yes","no",1996,1085.9,1.2,NA,21.2
"CPV","Cabo Verde","IPPU","Not agri-food","yes","no",1997,1134.8,1.2,NA,57.9
"CPV","Cabo Verde","IPPU","Not agri-food","yes","no",1998,1212.6999999999998,1.2,NA,114.2
"CPV","Cabo Verde","IPPU","Not agri-food","yes","no",1999,1329.6,1.2,NA,185.79999999999998
"CPV","Cabo Verde","IPPU","Not agri-food","yes","no",2000,1761.4,1.3,NA,268.9
"CPV","Cabo Verde","IPPU","Not agri-food","yes","no",2001,1976.6,1.3,NA,401.2
"CPV","Cabo Verde","IPPU","Not agri-food","yes","no",2002,2316.3999999999996,1.3,NA,614.8000000000001
"CPV","Cabo Verde","IPPU","Not agri-food","yes","no",2003,1979.9,1.3,NA,896.7
"CPV","Cabo Verde","IPPU","Not agri-food","yes","no",2004,3068,1.4,NA,1233.8
"CPV","Cabo Verde","IPPU","Not agri-food","yes","no",2005,3781.2999999999997,1.4,NA,1613.3
"CPV","Cabo Verde","IPPU","Not agri-food","yes","no",2006,4363,1.4,NA,2082.3
"CPV","Cabo Verde","IPPU","Not agri-food","yes","no",2007,5274.4,1.4,NA,2695.3999999999996
"CPV","Cabo Verde","IPPU","Not agri-food","yes","no",2008,5704.7,1.4,NA,3450.4
"CPV","Cabo Verde","IPPU","Not agri-food","yes","no",2009,6638.7,1.4,NA,4345.2
"CPV","Cabo Verde","IPPU","Not agri-food","yes","no",2010,7950.5999999999995,1.5,NA,5377.5
"CPV","Cabo Verde","IPPU","Not agri-food","yes","no",2011,9980.1,1.5,NA,6721.5
"CPV","Cabo Verde","IPPU","Not agri-food","yes","no",2012,11281.9,1.5,NA,8497.9
"CPV","Cabo Verde","IPPU","Not agri-food","yes","no",2013,13638.6,1.5,NA,10624
"CPV","Cabo Verde","IPPU","Not agri-food","yes","no",2014,16264.7,1.5,NA,13017.2
"CPV","Cabo Verde","IPPU","Not agri-food","yes","no",2015,18340.3,1.6,NA,15594.699999999999
"CPV","Cabo Verde","IPPU","Not agri-food","yes","no",2016,21208.9,1.6,NA,18536.8
"CPV","Cabo Verde","IPPU","Not agri-food","yes","no",2017,25164.4,1.6,NA,22008
