"ISO3","Area","Item","Group","sector","agrifood","Year","gas","tCO2eq"
"RWA","Rwanda","Energy","Not agri-food","yes","no",1992,"Total",3147134.2
"RWA","Rwanda","Energy","Not agri-food","yes","no",1992,"CO2",451004.2000000002
"RWA","Rwanda","Energy","Not agri-food","yes","no",1992,"N2O",92090.5
"RWA","Rwanda","Energy","Not agri-food","yes","no",1992,"CH4",2604039.5
"RWA","Rwanda","Energy","Not agri-food","yes","no",1992,"F-gases",NA
"RWA","Rwanda","Energy","Not agri-food","yes","no",1993,"Total",2980180.1999999997
"RWA","Rwanda","Energy","Not agri-food","yes","no",1993,"CO2",454670.7999999998
"RWA","Rwanda","Energy","Not agri-food","yes","no",1993,"N2O",89720.29999999999
"RWA","Rwanda","Energy","Not agri-food","yes","no",1993,"CH4",2435789.1
"RWA","Rwanda","Energy","Not agri-food","yes","no",1993,"F-gases",NA
"RWA","Rwanda","Energy","Not agri-food","yes","no",1994,"Total",3171301.1
"RWA","Rwanda","Energy","Not agri-food","yes","no",1994,"CO2",454670.7999999998
"RWA","Rwanda","Energy","Not agri-food","yes","no",1994,"N2O",84711.7
"RWA","Rwanda","Energy","Not agri-food","yes","no",1994,"CH4",2631918.6
"RWA","Rwanda","Energy","Not agri-food","yes","no",1994,"F-gases",NA
"RWA","Rwanda","Energy","Not agri-food","yes","no",1995,"Total",3390138.6
"RWA","Rwanda","Energy","Not agri-food","yes","no",1995,"CO2",447337.5
"RWA","Rwanda","Energy","Not agri-food","yes","no",1995,"N2O",130546.09999999999
"RWA","Rwanda","Energy","Not agri-food","yes","no",1995,"CH4",2812255
"RWA","Rwanda","Energy","Not agri-food","yes","no",1995,"F-gases",NA
"RWA","Rwanda","Energy","Not agri-food","yes","no",1996,"Total",3487682.9
"RWA","Rwanda","Energy","Not agri-food","yes","no",1996,"CO2",443670.6999999997
"RWA","Rwanda","Energy","Not agri-food","yes","no",1996,"N2O",138190.40000000002
"RWA","Rwanda","Energy","Not agri-food","yes","no",1996,"CH4",2905821.8000000003
"RWA","Rwanda","Energy","Not agri-food","yes","no",1996,"F-gases",NA
"RWA","Rwanda","Energy","Not agri-food","yes","no",1997,"Total",3935842.3
"RWA","Rwanda","Energy","Not agri-food","yes","no",1997,"CO2",454670.79999999935
"RWA","Rwanda","Energy","Not agri-food","yes","no",1997,"N2O",168992.7
"RWA","Rwanda","Energy","Not agri-food","yes","no",1997,"CH4",3312178.8000000003
"RWA","Rwanda","Energy","Not agri-food","yes","no",1997,"F-gases",NA
"RWA","Rwanda","Energy","Not agri-food","yes","no",1998,"Total",2169156.4
"RWA","Rwanda","Energy","Not agri-food","yes","no",1998,"CO2",458337.5
"RWA","Rwanda","Energy","Not agri-food","yes","no",1998,"N2O",137217.7
"RWA","Rwanda","Energy","Not agri-food","yes","no",1998,"CH4",1573601.2
"RWA","Rwanda","Energy","Not agri-food","yes","no",1998,"F-gases",NA
"RWA","Rwanda","Energy","Not agri-food","yes","no",1999,"Total",2260220.6999999997
"RWA","Rwanda","Energy","Not agri-food","yes","no",1999,"CO2",480337.6999999997
"RWA","Rwanda","Energy","Not agri-food","yes","no",1999,"N2O",142648.5
"RWA","Rwanda","Energy","Not agri-food","yes","no",1999,"CH4",1637234.5
"RWA","Rwanda","Energy","Not agri-food","yes","no",1999,"F-gases",NA
"RWA","Rwanda","Energy","Not agri-food","yes","no",2000,"Total",1886229.8
"RWA","Rwanda","Energy","Not agri-food","yes","no",2000,"CO2",487671.1000000001
"RWA","Rwanda","Energy","Not agri-food","yes","no",2000,"N2O",99600.3
"RWA","Rwanda","Energy","Not agri-food","yes","no",2000,"CH4",1298958.4
"RWA","Rwanda","Energy","Not agri-food","yes","no",2000,"F-gases",NA
"RWA","Rwanda","Energy","Not agri-food","yes","no",2001,"Total",1882603.7
"RWA","Rwanda","Energy","Not agri-food","yes","no",2001,"CO2",484004.3999999999
"RWA","Rwanda","Energy","Not agri-food","yes","no",2001,"N2O",99613.9
"RWA","Rwanda","Energy","Not agri-food","yes","no",2001,"CH4",1298985.4000000001
"RWA","Rwanda","Energy","Not agri-food","yes","no",2001,"F-gases",NA
"RWA","Rwanda","Energy","Not agri-food","yes","no",2002,"Total",1880141.5999999999
"RWA","Rwanda","Energy","Not agri-food","yes","no",2002,"CO2",480337.69999999995
"RWA","Rwanda","Energy","Not agri-food","yes","no",2002,"N2O",100347.2
"RWA","Rwanda","Energy","Not agri-food","yes","no",2002,"CH4",1299456.7
"RWA","Rwanda","Energy","Not agri-food","yes","no",2002,"F-gases",NA
"RWA","Rwanda","Energy","Not agri-food","yes","no",2003,"Total",1867717.7999999998
"RWA","Rwanda","Energy","Not agri-food","yes","no",2003,"CO2",469337.59999999986
"RWA","Rwanda","Energy","Not agri-food","yes","no",2003,"N2O",99574
"RWA","Rwanda","Energy","Not agri-food","yes","no",2003,"CH4",1298806.2
"RWA","Rwanda","Energy","Not agri-food","yes","no",2003,"F-gases",NA
"RWA","Rwanda","Energy","Not agri-food","yes","no",2004,"Total",1875021.8
"RWA","Rwanda","Energy","Not agri-food","yes","no",2004,"CO2",476671
"RWA","Rwanda","Energy","Not agri-food","yes","no",2004,"N2O",99550.6
"RWA","Rwanda","Energy","Not agri-food","yes","no",2004,"CH4",1298800.2
"RWA","Rwanda","Energy","Not agri-food","yes","no",2004,"F-gases",NA
"RWA","Rwanda","Energy","Not agri-food","yes","no",2005,"Total",1758090.5
"RWA","Rwanda","Energy","Not agri-food","yes","no",2005,"CO2",476671
"RWA","Rwanda","Energy","Not agri-food","yes","no",2005,"N2O",88222.3
"RWA","Rwanda","Energy","Not agri-food","yes","no",2005,"CH4",1193197.2
"RWA","Rwanda","Energy","Not agri-food","yes","no",2005,"F-gases",NA
"RWA","Rwanda","Energy","Not agri-food","yes","no",2006,"Total",1774740.6
"RWA","Rwanda","Energy","Not agri-food","yes","no",2006,"CO2",476671
"RWA","Rwanda","Energy","Not agri-food","yes","no",2006,"N2O",90354.20000000001
"RWA","Rwanda","Energy","Not agri-food","yes","no",2006,"CH4",1207715.4000000001
"RWA","Rwanda","Energy","Not agri-food","yes","no",2006,"F-gases",NA
"RWA","Rwanda","Energy","Not agri-food","yes","no",2007,"Total",1816115.1
"RWA","Rwanda","Energy","Not agri-food","yes","no",2007,"CO2",502338
"RWA","Rwanda","Energy","Not agri-food","yes","no",2007,"N2O",91783.3
"RWA","Rwanda","Energy","Not agri-food","yes","no",2007,"CH4",1221993.8
"RWA","Rwanda","Energy","Not agri-food","yes","no",2007,"F-gases",NA
"RWA","Rwanda","Energy","Not agri-food","yes","no",2008,"Total",1822068.8
"RWA","Rwanda","Energy","Not agri-food","yes","no",2008,"CO2",491337.80000000005
"RWA","Rwanda","Energy","Not agri-food","yes","no",2008,"N2O",93942.9
"RWA","Rwanda","Energy","Not agri-food","yes","no",2008,"CH4",1236788.1
"RWA","Rwanda","Energy","Not agri-food","yes","no",2008,"F-gases",NA
"RWA","Rwanda","Energy","Not agri-food","yes","no",2009,"Total",1886810.7
"RWA","Rwanda","Energy","Not agri-food","yes","no",2009,"CO2",524338.0999999999
"RWA","Rwanda","Energy","Not agri-food","yes","no",2009,"N2O",98035.79999999999
"RWA","Rwanda","Energy","Not agri-food","yes","no",2009,"CH4",1264436.8
"RWA","Rwanda","Energy","Not agri-food","yes","no",2009,"F-gases",NA
"RWA","Rwanda","Energy","Not agri-food","yes","no",2010,"Total",1957953.2999999998
"RWA","Rwanda","Energy","Not agri-food","yes","no",2010,"CO2",550005.0999999996
"RWA","Rwanda","Energy","Not agri-food","yes","no",2010,"N2O",100420.3
"RWA","Rwanda","Energy","Not agri-food","yes","no",2010,"CH4",1307527.9000000001
"RWA","Rwanda","Energy","Not agri-food","yes","no",2010,"F-gases",NA
"RWA","Rwanda","Energy","Not agri-food","yes","no",2011,"Total",2071897.5
"RWA","Rwanda","Energy","Not agri-food","yes","no",2011,"CO2",616005.5999999999
"RWA","Rwanda","Energy","Not agri-food","yes","no",2011,"N2O",103995.5
"RWA","Rwanda","Energy","Not agri-food","yes","no",2011,"CH4",1351896.4000000001
"RWA","Rwanda","Energy","Not agri-food","yes","no",2011,"F-gases",NA
"RWA","Rwanda","Energy","Not agri-food","yes","no",2012,"Total",2202990.8
"RWA","Rwanda","Energy","Not agri-food","yes","no",2012,"CO2",689339.5999999999
"RWA","Rwanda","Energy","Not agri-food","yes","no",2012,"N2O",107600.5
"RWA","Rwanda","Energy","Not agri-food","yes","no",2012,"CH4",1406050.7
"RWA","Rwanda","Energy","Not agri-food","yes","no",2012,"F-gases",NA
"RWA","Rwanda","Energy","Not agri-food","yes","no",2013,"Total",2310253.3
"RWA","Rwanda","Energy","Not agri-food","yes","no",2013,"CO2",748006.7999999998
"RWA","Rwanda","Energy","Not agri-food","yes","no",2013,"N2O",110256.1
"RWA","Rwanda","Energy","Not agri-food","yes","no",2013,"CH4",1451990.4
"RWA","Rwanda","Energy","Not agri-food","yes","no",2013,"F-gases",NA
"RWA","Rwanda","Energy","Not agri-food","yes","no",2014,"Total",2387234.8000000003
"RWA","Rwanda","Energy","Not agri-food","yes","no",2014,"CO2",788340.4000000004
"RWA","Rwanda","Energy","Not agri-food","yes","no",2014,"N2O",111686.2
"RWA","Rwanda","Energy","Not agri-food","yes","no",2014,"CH4",1487208.2
"RWA","Rwanda","Energy","Not agri-food","yes","no",2014,"F-gases",NA
"RWA","Rwanda","Energy","Not agri-food","yes","no",2015,"Total",2539995.1999999997
"RWA","Rwanda","Energy","Not agri-food","yes","no",2015,"CO2",902008.1999999997
"RWA","Rwanda","Energy","Not agri-food","yes","no",2015,"N2O",113383.6
"RWA","Rwanda","Energy","Not agri-food","yes","no",2015,"CH4",1524603.4
"RWA","Rwanda","Energy","Not agri-food","yes","no",2015,"F-gases",NA
"RWA","Rwanda","Energy","Not agri-food","yes","no",2016,"Total",2626875.5999999996
"RWA","Rwanda","Energy","Not agri-food","yes","no",2016,"CO2",942341.8999999997
