"ISO3","Area","Item","Group","sector","agrifood","Year","Total","CO2","N2O","CH4","F-gases"
"IRL","Ireland","Energy","Not agri-food","yes","no",1992,31663971.8,30314173,206462.6,1143336.2,NA
"IRL","Ireland","Energy","Not agri-food","yes","no",1993,32124559.6,30711762,208100.1,1204697.5,NA
"IRL","Ireland","Energy","Not agri-food","yes","no",1994,33382051.9,31976556,220796.6,1184699.3,NA
"IRL","Ireland","Energy","Not agri-food","yes","no",1995,33604575.599999994,32191728.999999993,236593.4,1176253.2000000002,NA
"IRL","Ireland","Energy","Not agri-food","yes","no",1996,35438699,34006369,228436.9,1203893.1,NA
"IRL","Ireland","Energy","Not agri-food","yes","no",1997,36545990.2,35422070,234932.7,888987.5,NA
"IRL","Ireland","Energy","Not agri-food","yes","no",1998,38467550.199999996,37619724.99999999,249792.69999999998,598032.5,NA
"IRL","Ireland","Energy","Not agri-food","yes","no",1999,40017443.6,39005443.1,260105.59999999998,751894.9,NA
"IRL","Ireland","Energy","Not agri-food","yes","no",2000,41243985.3,39985188,276426.30000000005,982371,NA
"IRL","Ireland","Energy","Not agri-food","yes","no",2001,43652854.800000004,42392443.900000006,284168.60000000003,976242.3,NA
"IRL","Ireland","Energy","Not agri-food","yes","no",2002,43093918.8,41832902,280225.19999999995,980791.6,NA
"IRL","Ireland","Energy","Not agri-food","yes","no",2003,42897096.8,40865157,289545.2,1742394.6,NA
"IRL","Ireland","Energy","Not agri-food","yes","no",2004,42601386.9,41305540,288505.80000000005,1007341.1,NA
"IRL","Ireland","Energy","Not agri-food","yes","no",2005,42346443.4,41060940,305852.39999999997,979651,NA
"IRL","Ireland","Energy","Not agri-food","yes","no",2006,42063457,40780347,311336.3,971773.7,NA
"IRL","Ireland","Energy","Not agri-food","yes","no",2007,43453160.900000006,42197151.00000001,307175.9,948834,NA
"IRL","Ireland","Energy","Not agri-food","yes","no",2008,42217920.1,40974838,301684.6,941397.5,NA
"IRL","Ireland","Energy","Not agri-food","yes","no",2009,40414472.4,39220248.9,271338,922885.5,NA
"IRL","Ireland","Energy","Not agri-food","yes","no",2010,39952334.4,38793489,260041.49999999997,898803.9,NA
"IRL","Ireland","Energy","Not agri-food","yes","no",2011,35807566.7,34707772,244977,854817.7,NA
"IRL","Ireland","Energy","Not agri-food","yes","no",2012,36133579.400000006,35053643.00000001,241585.90000000002,838350.5,NA
"IRL","Ireland","Energy","Not agri-food","yes","no",2013,35058450.3,33990522,230907.4,837020.9,NA
"IRL","Ireland","Energy","Not agri-food","yes","no",2014,34256451.6,33212068,232675.80000000002,811707.8,NA
"IRL","Ireland","Energy","Not agri-food","yes","no",2015,36004767.5,34963854,236763.5,804150,NA
"IRL","Ireland","Energy","Not agri-food","yes","no",2016,38107997.8,36766169,245181.4,1096647.4000000001,NA
"IRL","Ireland","Energy","Not agri-food","yes","no",2017,36018312.7,34668946.1,244366.19999999998,1105000.4,NA
"IRL","Ireland","Energy","Not agri-food","yes","no",2018,35519907.9,34156768,249260,1113879.9,NA
"IRL","Ireland","Energy","Not agri-food","yes","no",2019,34222452.7,32959030.000000004,242155.1,1021267.6,NA
"IRL","Ireland","Energy","Not agri-food","yes","no",2020,32496443.1,31306655,225544.80000000002,964243.2999999999,NA
"IRL","Ireland","Energy","Not agri-food","yes","no",2021,34463310.599999994,33267342.999999993,243002.1,952965.5,NA
"IRL","Ireland","Energy","Not agri-food","yes","no",2022,35085941.9,33925858,261460.30000000002,898623.6,NA
"IRL","Ireland","Energy","Not agri-food","yes","no",2030,NA,NA,NA,NA,NA
"IRL","Ireland","Energy","Not agri-food","yes","no",2050,NA,NA,NA,NA,NA
"IRL","Ireland","IPPU","Not agri-food","yes","no",1992,2307030.5,1581344.8,661467.5,0,64218.2
"IRL","Ireland","IPPU","Not agri-food","yes","no",1993,2273378.4,1508212.0999999999,661664.2000000001,0,103502.1
"IRL","Ireland","IPPU","Not agri-food","yes","no",1994,2620630.4,1814926,661907.9,0,143796.5
"IRL","Ireland","IPPU","Not agri-food","yes","no",1995,2634270.5,1756332.7999999998,662193.2000000001,0,215744.5
"IRL","Ireland","IPPU","Not agri-food","yes","no",1996,2778952.8,1798975.5,670670.8999999999,0,309306.4
"IRL","Ireland","IPPU","Not agri-food","yes","no",1997,3213607.5999999996,2104323.4999999995,674351,0,434933.10000000003
"IRL","Ireland","IPPU","Not agri-food","yes","no",1998,3029549.5999999996,2004554.6999999997,672795,0,352199.9
"IRL","Ireland","IPPU","Not agri-food","yes","no",1999,3173523.9000000004,2007779.8000000003,672098.7,0,493645.4
"IRL","Ireland","IPPU","Not agri-food","yes","no",2000,3986480.7,2601377.9000000004,675502.7,0,709600.1
"IRL","Ireland","IPPU","Not agri-food","yes","no",2001,4054040.1,2748069.5,578325.2,0,727645.4
"IRL","Ireland","IPPU","Not agri-food","yes","no",2002,3720122.1999999997,2689805.0999999996,305397,0,724920.1000000001
"IRL","Ireland","IPPU","Not agri-food","yes","no",2003,3339506.1999999997,2217085.0999999996,188545.80000000002,0.1,933875.2
"IRL","Ireland","IPPU","Not agri-food","yes","no",2004,3490855.5,2392816.5,147012.9,0,951026.1000000001
"IRL","Ireland","IPPU","Not agri-food","yes","no",2005,3701285.1999999997,2496162.0999999996,59440.2,0,1145682.9
"IRL","Ireland","IPPU","Not agri-food","yes","no",2006,3624534.2,2449222.8,49607.100000000006,0,1125704.3
