"ISO3","Area","Item","Group","sector","agrifood","Year","tCO2eq_total","tCO2eq_N2O","tCO2eq_CH4","tCO2eq_Fgases"
"ZMB","Zambia","Energy","Not agri-food","yes","no",1992,5221380.8,177962.7,2758772.5,NA
"ZMB","Zambia","Energy","Not agri-food","yes","no",1993,5317833.899999999,174703.6,2818212.3000000003,NA
"ZMB","Zambia","Energy","Not agri-food","yes","no",1994,5343576.100000001,179474,2883301.7,NA
"ZMB","Zambia","Energy","Not agri-food","yes","no",1995,5148658.9,182798.4,2949070,NA
"ZMB","Zambia","Energy","Not agri-food","yes","no",1996,4872462,181758.7,2992932.3,NA
"ZMB","Zambia","Energy","Not agri-food","yes","no",1997,5475807,187593.9,3091804.8,NA
"ZMB","Zambia","Energy","Not agri-food","yes","no",1998,5529021.2,191207.6,3199993.1999999997,NA
"ZMB","Zambia","Energy","Not agri-food","yes","no",1999,5173662.9,196157,3320026.9,NA
"ZMB","Zambia","Energy","Not agri-food","yes","no",2000,5253817.9,203312.6,3418688.6,NA
"ZMB","Zambia","Energy","Not agri-food","yes","no",2001,5510550.100000001,208463.6,3501595.2,NA
"ZMB","Zambia","Energy","Not agri-food","yes","no",2002,5650259.3,212745.6,3567348.1,NA
"ZMB","Zambia","Energy","Not agri-food","yes","no",2003,5787020.5,217464.9,3633382.5,NA
"ZMB","Zambia","Energy","Not agri-food","yes","no",2004,5867979.2,221987.69999999998,3698891.3,NA
"ZMB","Zambia","Energy","Not agri-food","yes","no",2005,6068494.399999999,227605.5,3769099.6,NA
"ZMB","Zambia","Energy","Not agri-food","yes","no",2006,6089841.9,235252.4,3837860,NA
"ZMB","Zambia","Energy","Not agri-food","yes","no",2007,6228906.8,231324.3,3907553.4,NA
"ZMB","Zambia","Energy","Not agri-food","yes","no",2008,6563042.9,238727.5,3984959.6999999997,NA
"ZMB","Zambia","Energy","Not agri-food","yes","no",2009,6917700.8,245691.2,4068651.4000000004,NA
"ZMB","Zambia","Energy","Not agri-food","yes","no",2010,7095587.7,252106.5,4155788.8000000003,NA
"ZMB","Zambia","Energy","Not agri-food","yes","no",2011,7429664.899999999,260722.9,4250247.7,NA
"ZMB","Zambia","Energy","Not agri-food","yes","no",2012,8185244.2,272910.5,4355550.6,NA
"ZMB","Zambia","Energy","Not agri-food","yes","no",2013,8448468,277282.4,4456715.199999999,NA
"ZMB","Zambia","Energy","Not agri-food","yes","no",2014,8992639.9,287503.10000000003,4561655.6,NA
"ZMB","Zambia","Energy","Not agri-food","yes","no",2015,9328327.6,295463.7,4662044,NA
"ZMB","Zambia","Energy","Not agri-food","yes","no",2016,10163228.8,306429.5,4763526.300000001,NA
"ZMB","Zambia","Energy","Not agri-food","yes","no",2017,11178691.9,309989.3,4873097.6,NA
"ZMB","Zambia","Energy","Not agri-food","yes","no",2018,11657066.7,319965.10000000003,4978233.4,NA
"ZMB","Zambia","Energy","Not agri-food","yes","no",2019,12204958,335891.39999999997,5070317.3,NA
"ZMB","Zambia","Energy","Not agri-food","yes","no",2020,12569207.8,338080.69999999995,5164636.7,NA
"ZMB","Zambia","Energy","Not agri-food","yes","no",2021,13179044.9,342711.1,5166334.300000001,NA
"ZMB","Zambia","Energy","Not agri-food","yes","no",2022,12881127.3,344955.89999999997,5170634.600000001,NA
"ZMB","Zambia","Energy","Not agri-food","yes","no",2030,NA,NA,NA,NA
"ZMB","Zambia","Energy","Not agri-food","yes","no",2050,NA,NA,NA,NA
"ZMB","Zambia","IPPU","Not agri-food","yes","no",1992,947826.8,328958.9,0,431759
"ZMB","Zambia","IPPU","Not agri-food","yes","no",1993,1182279.7,492297.9,0,496556.69999999995
"ZMB","Zambia","IPPU","Not agri-food","yes","no",1994,1280531.2,560290.4,0,574452.5
"ZMB","Zambia","IPPU","Not agri-food","yes","no",1995,1304520.2999999998,490027.60000000003,0,661800.4
"ZMB","Zambia","IPPU","Not agri-food","yes","no",1996,1445722.0999999999,520020.30000000005,0,754954.1000000001
"ZMB","Zambia","IPPU","Not agri-food","yes","no",1997,1569483,535788.5,0,850267.3999999999
"ZMB","Zambia","IPPU","Not agri-food","yes","no",1998,1570771.3,458595,0,944094.2999999999
"ZMB","Zambia","IPPU","Not agri-food","yes","no",1999,1706031.5,524533.7,0,1032788.6000000001
"ZMB","Zambia","IPPU","Not agri-food","yes","no",2000,1615621.3,447388.3,0,986792.1
