"ISO3","Area","Item","Group","sector","agrifood","Year","gas","tCO2eq"
"KHM","Cambodia","Energy","Not agri-food","yes","no",1992,"Total",1864390.7999999998
"KHM","Cambodia","Energy","Not agri-food","yes","no",1992,"CO2",1351735.4999999998
"KHM","Cambodia","Energy","Not agri-food","yes","no",1992,"N2O",58298.299999999996
"KHM","Cambodia","Energy","Not agri-food","yes","no",1992,"CH4",454357
"KHM","Cambodia","Energy","Not agri-food","yes","no",1992,"F-gases",NA
"KHM","Cambodia","Energy","Not agri-food","yes","no",1993,"Total",1906337.0999999999
"KHM","Cambodia","Energy","Not agri-food","yes","no",1993,"CO2",1388782.7999999998
"KHM","Cambodia","Energy","Not agri-food","yes","no",1993,"N2O",58515.700000000004
"KHM","Cambodia","Energy","Not agri-food","yes","no",1993,"CH4",459038.6
"KHM","Cambodia","Energy","Not agri-food","yes","no",1993,"F-gases",NA
"KHM","Cambodia","Energy","Not agri-food","yes","no",1994,"Total",1956591.2000000002
"KHM","Cambodia","Energy","Not agri-food","yes","no",1994,"CO2",1429524.7000000002
"KHM","Cambodia","Energy","Not agri-food","yes","no",1994,"N2O",59175.3
"KHM","Cambodia","Energy","Not agri-food","yes","no",1994,"CH4",467891.2
"KHM","Cambodia","Energy","Not agri-food","yes","no",1994,"F-gases",NA
"KHM","Cambodia","Energy","Not agri-food","yes","no",1995,"Total",3070126.2
"KHM","Cambodia","Energy","Not agri-food","yes","no",1995,"CO2",1503294.6
"KHM","Cambodia","Energy","Not agri-food","yes","no",1995,"N2O",115573.09999999999
"KHM","Cambodia","Energy","Not agri-food","yes","no",1995,"CH4",1451258.5
"KHM","Cambodia","Energy","Not agri-food","yes","no",1995,"F-gases",NA
"KHM","Cambodia","Energy","Not agri-food","yes","no",1996,"Total",3135505
"KHM","Cambodia","Energy","Not agri-food","yes","no",1996,"CO2",1522091.8
"KHM","Cambodia","Energy","Not agri-food","yes","no",1996,"N2O",120316
"KHM","Cambodia","Energy","Not agri-food","yes","no",1996,"CH4",1493097.2
"KHM","Cambodia","Energy","Not agri-food","yes","no",1996,"F-gases",NA
"KHM","Cambodia","Energy","Not agri-food","yes","no",1997,"Total",3126331.7
"KHM","Cambodia","Energy","Not agri-food","yes","no",1997,"CO2",1471249.3000000003
"KHM","Cambodia","Energy","Not agri-food","yes","no",1997,"N2O",124041.4
"KHM","Cambodia","Energy","Not agri-food","yes","no",1997,"CH4",1531041
"KHM","Cambodia","Energy","Not agri-food","yes","no",1997,"F-gases",NA
"KHM","Cambodia","Energy","Not agri-food","yes","no",1998,"Total",3592777.3000000003
"KHM","Cambodia","Energy","Not agri-food","yes","no",1998,"CO2",1882438.8000000003
"KHM","Cambodia","Energy","Not agri-food","yes","no",1998,"N2O",139022
"KHM","Cambodia","Energy","Not agri-food","yes","no",1998,"CH4",1571316.5
"KHM","Cambodia","Energy","Not agri-food","yes","no",1998,"F-gases",NA
"KHM","Cambodia","Energy","Not agri-food","yes","no",1999,"Total",3648624.8000000003
"KHM","Cambodia","Energy","Not agri-food","yes","no",1999,"CO2",1901318.9000000004
"KHM","Cambodia","Energy","Not agri-food","yes","no",1999,"N2O",142040.69999999998
"KHM","Cambodia","Energy","Not agri-food","yes","no",1999,"CH4",1605265.2
"KHM","Cambodia","Energy","Not agri-food","yes","no",1999,"F-gases",NA
"KHM","Cambodia","Energy","Not agri-food","yes","no",2000,"Total",3757703.1999999997
"KHM","Cambodia","Energy","Not agri-food","yes","no",2000,"CO2",1982560.5
"KHM","Cambodia","Energy","Not agri-food","yes","no",2000,"N2O",141803.59999999998
"KHM","Cambodia","Energy","Not agri-food","yes","no",2000,"CH4",1633339.0999999999
"KHM","Cambodia","Energy","Not agri-food","yes","no",2000,"F-gases",NA
"KHM","Cambodia","Energy","Not agri-food","yes","no",2001,"Total",4065941.3
"KHM","Cambodia","Energy","Not agri-food","yes","no",2001,"CO2",2258164.6999999997
"KHM","Cambodia","Energy","Not agri-food","yes","no",2001,"N2O",149723.80000000002
"KHM","Cambodia","Energy","Not agri-food","yes","no",2001,"CH4",1658052.8
"KHM","Cambodia","Energy","Not agri-food","yes","no",2001,"F-gases",NA
"KHM","Cambodia","Energy","Not agri-food","yes","no",2002,"Total",4040943
"KHM","Cambodia","Energy","Not agri-food","yes","no",2002,"CO2",2214793.5
"KHM","Cambodia","Energy","Not agri-food","yes","no",2002,"N2O",145174.7
"KHM","Cambodia","Energy","Not agri-food","yes","no",2002,"CH4",1680974.8
"KHM","Cambodia","Energy","Not agri-food","yes","no",2002,"F-gases",NA
"KHM","Cambodia","Energy","Not agri-food","yes","no",2003,"Total",4234771.1
"KHM","Cambodia","Energy","Not agri-food","yes","no",2003,"CO2",2387784.8999999994
"KHM","Cambodia","Energy","Not agri-food","yes","no",2003,"N2O",148402.80000000002
"KHM","Cambodia","Energy","Not agri-food","yes","no",2003,"CH4",1698583.4
"KHM","Cambodia","Energy","Not agri-food","yes","no",2003,"F-gases",NA
