"ISO3","Area","Item","Group","sector","agrifood","Year","gas","tCO2eq"
"GRD","Grenada","Energy","Not agri-food","yes","no",1992,"Total",117821.29999999999
"GRD","Grenada","Energy","Not agri-food","yes","no",1992,"CO2",117334.4
"GRD","Grenada","Energy","Not agri-food","yes","no",1992,"N2O",312.5
"GRD","Grenada","Energy","Not agri-food","yes","no",1992,"CH4",174.4
"GRD","Grenada","Energy","Not agri-food","yes","no",1992,"F-gases",NA
"GRD","Grenada","Energy","Not agri-food","yes","no",1993,"Total",121562.1
"GRD","Grenada","Energy","Not agri-food","yes","no",1993,"CO2",121001.1
"GRD","Grenada","Energy","Not agri-food","yes","no",1993,"N2O",360.8
"GRD","Grenada","Energy","Not agri-food","yes","no",1993,"CH4",200.2
"GRD","Grenada","Energy","Not agri-food","yes","no",1993,"F-gases",NA
"GRD","Grenada","Energy","Not agri-food","yes","no",1994,"Total",143628.7
"GRD","Grenada","Energy","Not agri-food","yes","no",1994,"CO2",143001.2
"GRD","Grenada","Energy","Not agri-food","yes","no",1994,"N2O",399.4
"GRD","Grenada","Energy","Not agri-food","yes","no",1994,"CH4",228.1
"GRD","Grenada","Energy","Not agri-food","yes","no",1994,"F-gases",NA
"GRD","Grenada","Energy","Not agri-food","yes","no",1995,"Total",150919.3
"GRD","Grenada","Energy","Not agri-food","yes","no",1995,"CO2",150334.69999999998
"GRD","Grenada","Energy","Not agri-food","yes","no",1995,"N2O",383.1
"GRD","Grenada","Energy","Not agri-food","yes","no",1995,"CH4",201.5
"GRD","Grenada","Energy","Not agri-food","yes","no",1995,"F-gases",NA
"GRD","Grenada","Energy","Not agri-food","yes","no",1996,"Total",154663.3
"GRD","Grenada","Energy","Not agri-food","yes","no",1996,"CO2",154001.5
"GRD","Grenada","Energy","Not agri-food","yes","no",1996,"N2O",447.6
"GRD","Grenada","Energy","Not agri-food","yes","no",1996,"CH4",214.2
"GRD","Grenada","Energy","Not agri-food","yes","no",1996,"F-gases",NA
"GRD","Grenada","Energy","Not agri-food","yes","no",1997,"Total",169632
"GRD","Grenada","Energy","Not agri-food","yes","no",1997,"CO2",168668.2
"GRD","Grenada","Energy","Not agri-food","yes","no",1997,"N2O",674.3
"GRD","Grenada","Energy","Not agri-food","yes","no",1997,"CH4",289.5
"GRD","Grenada","Energy","Not agri-food","yes","no",1997,"F-gases",NA
"GRD","Grenada","Energy","Not agri-food","yes","no",1998,"Total",176952.9
"GRD","Grenada","Energy","Not agri-food","yes","no",1998,"CO2",176001.69999999998
"GRD","Grenada","Energy","Not agri-food","yes","no",1998,"N2O",704.6
"GRD","Grenada","Energy","Not agri-food","yes","no",1998,"CH4",246.60000000000002
"GRD","Grenada","Energy","Not agri-food","yes","no",1998,"F-gases",NA
"GRD","Grenada","Energy","Not agri-food","yes","no",1999,"Total",195339
"GRD","Grenada","Energy","Not agri-food","yes","no",1999,"CO2",194335.1
"GRD","Grenada","Energy","Not agri-food","yes","no",1999,"N2O",766.7
"GRD","Grenada","Energy","Not agri-food","yes","no",1999,"CH4",237.2
"GRD","Grenada","Energy","Not agri-food","yes","no",1999,"F-gases",NA
"GRD","Grenada","Energy","Not agri-food","yes","no",2000,"Total",191168.2
"GRD","Grenada","Energy","Not agri-food","yes","no",2000,"CO2",190668.40000000002
"GRD","Grenada","Energy","Not agri-food","yes","no",2000,"N2O",324.1
"GRD","Grenada","Energy","Not agri-food","yes","no",2000,"CH4",175.7
"GRD","Grenada","Energy","Not agri-food","yes","no",2000,"F-gases",NA
"GRD","Grenada","Energy","Not agri-food","yes","no",2001,"Total",194846.7
"GRD","Grenada","Energy","Not agri-food","yes","no",2001,"CO2",194335.1
"GRD","Grenada","Energy","Not agri-food","yes","no",2001,"N2O",335.2
"GRD","Grenada","Energy","Not agri-food","yes","no",2001,"CH4",176.4
"GRD","Grenada","Energy","Not agri-food","yes","no",2001,"F-gases",NA
"GRD","Grenada","Energy","Not agri-food","yes","no",2002,"Total",205858.7
"GRD","Grenada","Energy","Not agri-food","yes","no",2002,"CO2",205335.30000000002
"GRD","Grenada","Energy","Not agri-food","yes","no",2002,"N2O",343
"GRD","Grenada","Energy","Not agri-food","yes","no",2002,"CH4",180.4
"GRD","Grenada","Energy","Not agri-food","yes","no",2002,"F-gases",NA
"GRD","Grenada","Energy","Not agri-food","yes","no",2003,"Total",216905.69999999998
"GRD","Grenada","Energy","Not agri-food","yes","no",2003,"CO2",216335.4
"GRD","Grenada","Energy","Not agri-food","yes","no",2003,"N2O",376.59999999999997
"GRD","Grenada","Energy","Not agri-food","yes","no",2003,"CH4",193.70000000000002
"GRD","Grenada","Energy","Not agri-food","yes","no",2003,"F-gases",NA
"GRD","Grenada","Energy","Not agri-food","yes","no",2004,"Total",205896.09999999998
"GRD","Grenada","Energy","Not agri-food","yes","no",2004,"CO2",205335.3
"GRD","Grenada","Energy","Not agri-food","yes","no",2004,"N2O",372.5
"GRD","Grenada","Energy","Not agri-food","yes","no",2004,"CH4",188.29999999999998
"GRD","Grenada","Energy","Not agri-food","yes","no",2004,"F-gases",NA
"GRD","Grenada","Energy","Not agri-food","yes","no",2005,"Total",216939.9
"GRD","Grenada","Energy","Not agri-food","yes","no",2005,"CO2",216335.3
"GRD","Grenada","Energy","Not agri-food","yes","no",2005,"N2O",409
"GRD","Grenada","Energy","Not agri-food","yes","no",2005,"CH4",195.6
"GRD","Grenada","Energy","Not agri-food","yes","no",2005,"F-gases",NA
"GRD","Grenada","Energy","Not agri-food","yes","no",2006,"Total",231679
"GRD","Grenada","Energy","Not agri-food","yes","no",2006,"CO2",231002.1
"GRD","Grenada","Energy","Not agri-food","yes","no",2006,"N2O",472.1
"GRD","Grenada","Energy","Not agri-food","yes","no",2006,"CH4",204.8
"GRD","Grenada","Energy","Not agri-food","yes","no",2006,"F-gases",NA
"GRD","Grenada","Energy","Not agri-food","yes","no",2007,"Total",239087.8
"GRD","Grenada","Energy","Not agri-food","yes","no",2007,"CO2",238335.59999999998
"GRD","Grenada","Energy","Not agri-food","yes","no",2007,"N2O",527.8000000000001
"GRD","Grenada","Energy","Not agri-food","yes","no",2007,"CH4",224.39999999999998
"GRD","Grenada","Energy","Not agri-food","yes","no",2007,"F-gases",NA
"GRD","Grenada","Energy","Not agri-food","yes","no",2008,"Total",253787.9
"GRD","Grenada","Energy","Not agri-food","yes","no",2008,"CO2",253002.3
"GRD","Grenada","Energy","Not agri-food","yes","no",2008,"N2O",547
"GRD","Grenada","Energy","Not agri-food","yes","no",2008,"CH4",238.6
"GRD","Grenada","Energy","Not agri-food","yes","no",2008,"F-gases",NA
"GRD","Grenada","Energy","Not agri-food","yes","no",2009,"Total",253842.4
"GRD","Grenada","Energy","Not agri-food","yes","no",2009,"CO2",253002.3
"GRD","Grenada","Energy","Not agri-food","yes","no",2009,"N2O",575.0999999999999
"GRD","Grenada","Energy","Not agri-food","yes","no",2009,"CH4",265
"GRD","Grenada","Energy","Not agri-food","yes","no",2009,"F-gases",NA
"GRD","Grenada","Energy","Not agri-food","yes","no",2010,"Total",261283.7
"GRD","Grenada","Energy","Not agri-food","yes","no",2010,"CO2",260335.7
"GRD","Grenada","Energy","Not agri-food","yes","no",2010,"N2O",642.9
"GRD","Grenada","Energy","Not agri-food","yes","no",2010,"CH4",305.09999999999997
"GRD","Grenada","Energy","Not agri-food","yes","no",2010,"F-gases",NA
"GRD","Grenada","Energy","Not agri-food","yes","no",2011,"Total",253665.6
"GRD","Grenada","Energy","Not agri-food","yes","no",2011,"CO2",253002.2
"GRD","Grenada","Energy","Not agri-food","yes","no",2011,"N2O",416.3
"GRD","Grenada","Energy","Not agri-food","yes","no",2011,"CH4",247.1
"GRD","Grenada","Energy","Not agri-food","yes","no",2011,"F-gases",NA
"GRD","Grenada","Energy","Not agri-food","yes","no",2012,"Total",272031.2
"GRD","Grenada","Energy","Not agri-food","yes","no",2012,"CO2",271335.8
"GRD","Grenada","Energy","Not agri-food","yes","no",2012,"N2O",450.90000000000003
"GRD","Grenada","Energy","Not agri-food","yes","no",2012,"CH4",244.5
"GRD","Grenada","Energy","Not agri-food","yes","no",2012,"F-gases",NA
"GRD","Grenada","Energy","Not agri-food","yes","no",2013,"Total",305281
"GRD","Grenada","Energy","Not agri-food","yes","no",2013,"CO2",304336.1
"GRD","Grenada","Energy","Not agri-food","yes","no",2013,"N2O",605
"GRD","Grenada","Energy","Not agri-food","yes","no",2013,"CH4",339.9
"GRD","Grenada","Energy","Not agri-food","yes","no",2013,"F-gases",NA
"GRD","Grenada","Energy","Not agri-food","yes","no",2014,"Total",235484.5
"GRD","Grenada","Energy","Not agri-food","yes","no",2014,"CO2",234668.8
"GRD","Grenada","Energy","Not agri-food","yes","no",2014,"N2O",528.1
"GRD","Grenada","Energy","Not agri-food","yes","no",2014,"CH4",287.6
"GRD","Grenada","Energy","Not agri-food","yes","no",2014,"F-gases",NA
"GRD","Grenada","Energy","Not agri-food","yes","no",2015,"Total",261144.2
"GRD","Grenada","Energy","Not agri-food","yes","no",2015,"CO2",260335.7
"GRD","Grenada","Energy","Not agri-food","yes","no",2015,"N2O",528.6999999999999
"GRD","Grenada","Energy","Not agri-food","yes","no",2015,"CH4",279.8
"GRD","Grenada","Energy","Not agri-food","yes","no",2015,"F-gases",NA
"GRD","Grenada","Energy","Not agri-food","yes","no",2016,"Total",268573.30000000005
"GRD","Grenada","Energy","Not agri-food","yes","no",2016,"CO2",267669.10000000003
"GRD","Grenada","Energy","Not agri-food","yes","no",2016,"N2O",609.7
"GRD","Grenada","Energy","Not agri-food","yes","no",2016,"CH4",294.5
"GRD","Grenada","Energy","Not agri-food","yes","no",2016,"F-gases",NA
"GRD","Grenada","Energy","Not agri-food","yes","no",2017,"Total",279576.39999999997
"GRD","Grenada","Energy","Not agri-food","yes","no",2017,"CO2",278669.3
"GRD","Grenada","Energy","Not agri-food","yes","no",2017,"N2O",611.6
"GRD","Grenada","Energy","Not agri-food","yes","no",2017,"CH4",295.5
"GRD","Grenada","Energy","Not agri-food","yes","no",2017,"F-gases",NA
"GRD","Grenada","Energy","Not agri-food","yes","no",2018,"Total",308982.7
"GRD","Grenada","Energy","Not agri-food","yes","no",2018,"CO2",308002.7
"GRD","Grenada","Energy","Not agri-food","yes","no",2018,"N2O",643.2
"GRD","Grenada","Energy","Not agri-food","yes","no",2018,"CH4",336.8
"GRD","Grenada","Energy","Not agri-food","yes","no",2018,"F-gases",NA
"GRD","Grenada","Energy","Not agri-food","yes","no",2019,"Total",331092.30000000005
"GRD","Grenada","Energy","Not agri-food","yes","no",2019,"CO2",330002.9
"GRD","Grenada","Energy","Not agri-food","yes","no",2019,"N2O",723.9
"GRD","Grenada","Energy","Not agri-food","yes","no",2019,"CH4",365.5
"GRD","Grenada","Energy","Not agri-food","yes","no",2019,"F-gases",NA
"GRD","Grenada","Energy","Not agri-food","yes","no",2020,"Total",290592.6
"GRD","Grenada","Energy","Not agri-food","yes","no",2020,"CO2",289669.3
"GRD","Grenada","Energy","Not agri-food","yes","no",2020,"N2O",612.7
"GRD","Grenada","Energy","Not agri-food","yes","no",2020,"CH4",310.59999999999997
"GRD","Grenada","Energy","Not agri-food","yes","no",2020,"F-gases",NA
"GRD","Grenada","Energy","Not agri-food","yes","no",2021,"Total",291209.7
"GRD","Grenada","Energy","Not agri-food","yes","no",2021,"CO2",290316.60000000003
"GRD","Grenada","Energy","Not agri-food","yes","no",2021,"N2O",593.3000000000001
"GRD","Grenada","Energy","Not agri-food","yes","no",2021,"CH4",299.8
"GRD","Grenada","Energy","Not agri-food","yes","no",2021,"F-gases",NA
"GRD","Grenada","Energy","Not agri-food","yes","no",2022,"Total",290125.3
