"ISO3","Area","Item","Group","sector","agrifood","Year","tCO2eq_total","tCO2eq_N2O","tCO2eq_CH4","tCO2eq_Fgases"
"TUN","Tunisia","Energy","Not agri-food","yes","no",1992,16395525.3,140451.30000000002,2808120,NA
"TUN","Tunisia","Energy","Not agri-food","yes","no",1993,17413472.8,147626.4,2571762.4,NA
"TUN","Tunisia","Energy","Not agri-food","yes","no",1994,16497837.200000001,151439.2,2497371.9,NA
"TUN","Tunisia","Energy","Not agri-food","yes","no",1995,16410697.800000003,156487.4,2446376.5,NA
"TUN","Tunisia","Energy","Not agri-food","yes","no",1996,17179169.4,162177.5,2680675.9000000004,NA
"TUN","Tunisia","Energy","Not agri-food","yes","no",1997,18144312.2,169196.8,2970561.4,NA
"TUN","Tunisia","Energy","Not agri-food","yes","no",1998,18956921.099999998,178178.1,3286769.9,NA
"TUN","Tunisia","Energy","Not agri-food","yes","no",1999,19992433.3,185948.3,3594110,NA
"TUN","Tunisia","Energy","Not agri-food","yes","no",2000,20396750.8,210503.9,3491038.9,NA
"TUN","Tunisia","Energy","Not agri-food","yes","no",2001,21356071.8,218301,3607520.8,NA
"TUN","Tunisia","Energy","Not agri-food","yes","no",2002,21412199.799999997,209658.9,3585174.9,NA
"TUN","Tunisia","Energy","Not agri-food","yes","no",2003,21831623.1,215761.69999999998,3562656.4,NA
"TUN","Tunisia","Energy","Not agri-food","yes","no",2004,22689536.400000002,224172.59999999998,3720007.8,NA
"TUN","Tunisia","Energy","Not agri-food","yes","no",2005,23340755.6,230614,3925089.5999999996,NA
"TUN","Tunisia","Energy","Not agri-food","yes","no",2006,24039940.7,233498.2,4314627.5,NA
"TUN","Tunisia","Energy","Not agri-food","yes","no",2007,25683611.5,232550.90000000002,4405474.6,NA
"TUN","Tunisia","Energy","Not agri-food","yes","no",2008,27225346.900000002,239035.1,5226638.8,NA
"TUN","Tunisia","Energy","Not agri-food","yes","no",2009,27123971.3,250205.4,5147879,NA
"TUN","Tunisia","Energy","Not agri-food","yes","no",2010,29285404.900000002,242287.5,4972493.4,NA
"TUN","Tunisia","Energy","Not agri-food","yes","no",2011,27833273.700000003,223880.40000000002,4573513.3,NA
"TUN","Tunisia","Energy","Not agri-food","yes","no",2012,29194686.3,227820.30000000002,4524732,NA
"TUN","Tunisia","Energy","Not agri-food","yes","no",2013,29423298.599999998,228055.80000000002,4355829.800000001,NA
"TUN","Tunisia","Energy","Not agri-food","yes","no",2014,29554134.4,243803.30000000002,4050971.1,NA
"TUN","Tunisia","Energy","Not agri-food","yes","no",2015,30767227.900000002,250794.3,3851022.5999999996,NA
"TUN","Tunisia","Energy","Not agri-food","yes","no",2016,30361292.5,260501.50000000003,3671960,NA
"TUN","Tunisia","Energy","Not agri-food","yes","no",2017,31053706.3,273635.3,3379439,NA
"TUN","Tunisia","Energy","Not agri-food","yes","no",2018,30575170.5,272735.8,3310201.7,NA
"TUN","Tunisia","Energy","Not agri-food","yes","no",2019,29692769.6,264385.7,3149884.9,NA
"TUN","Tunisia","Energy","Not agri-food","yes","no",2020,28400075.6,252905.5,3089549.1,NA
"TUN","Tunisia","Energy","Not agri-food","yes","no",2021,31729822.9,297680.8,3256933.1,NA
"TUN","Tunisia","Energy","Not agri-food","yes","no",2022,33135582.900000002,297976,3163064,NA
"TUN","Tunisia","Energy","Not agri-food","yes","no",2030,NA,NA,NA,NA
"TUN","Tunisia","Energy","Not agri-food","yes","no",2050,NA,NA,NA,NA
"TUN","Tunisia","IPPU","Not agri-food","yes","no",1992,2510121.3,384340.6,276.4,3028.5
"TUN","Tunisia","IPPU","Not agri-food","yes","no",1993,2587508.8000000003,315334.2,280.3,4888.3
"TUN","Tunisia","IPPU","Not agri-food","yes","no",1994,2673183.9,217699.09999999998,271.4,11501.6
"TUN","Tunisia","IPPU","Not agri-food","yes","no",1995,3007693.5,363321.5,280.7,19751.4
