"ISO3","Area","Item","Group","sector","agrifood","Year","tCO2eq_total","tCO2eq_N2O","tCO2eq_CH4","tCO2eq_Fgases"
"EST","Estonia","Energy","Not agri-food","yes","no",1992,24324155.2,91349.7,148757.5,NA
"EST","Estonia","Energy","Not agri-food","yes","no",1993,20587303.8,82455.20000000001,129701.50000000001,NA
"EST","Estonia","Energy","Not agri-food","yes","no",1994,21033224.099999998,78240.79999999999,147019.3,NA
"EST","Estonia","Energy","Not agri-food","yes","no",1995,18898341.2,78553.5,193377.6,NA
"EST","Estonia","Energy","Not agri-food","yes","no",1996,19953708.6,92382.5,224075.19999999998,NA
"EST","Estonia","Energy","Not agri-food","yes","no",1997,19545452.8,93040.40000000001,223842.4,NA
"EST","Estonia","Energy","Not agri-food","yes","no",1998,17585909,90958.8,177775.2,NA
"EST","Estonia","Energy","Not agri-food","yes","no",1999,15663713.100000001,83568.20000000001,175735.9,NA
"EST","Estonia","Energy","Not agri-food","yes","no",2000,16111271,84926.2,174485.80000000002,NA
"EST","Estonia","Energy","Not agri-food","yes","no",2001,16985045.8,101346,174226.9,NA
"EST","Estonia","Energy","Not agri-food","yes","no",2002,16281708.3,106697.59999999999,170493.59999999998,NA
"EST","Estonia","Energy","Not agri-food","yes","no",2003,18442829.2,110621.09999999999,179413.19999999998,NA
"EST","Estonia","Energy","Not agri-food","yes","no",2004,18608679.7,107123.7,185856,NA
"EST","Estonia","Energy","Not agri-food","yes","no",2005,18967322.3,109412.2,168612.1,NA
"EST","Estonia","Energy","Not agri-food","yes","no",2006,18337239.4,100617.90000000001,163851.59999999998,NA
"EST","Estonia","Energy","Not agri-food","yes","no",2007,21258719.700000003,112643.8,191536.9,NA
"EST","Estonia","Energy","Not agri-food","yes","no",2008,19451256,104362.6,193801.4,NA
"EST","Estonia","Energy","Not agri-food","yes","no",2009,16773530.7,102178,195596.8,NA
"EST","Estonia","Energy","Not agri-food","yes","no",2010,21466603.7,119803,207619.59999999998,NA
"EST","Estonia","Energy","Not agri-food","yes","no",2011,21538113.2,118266.3,188577.9,NA
"EST","Estonia","Energy","Not agri-food","yes","no",2012,20760242.4,115987.7,191159.69999999998,NA
"EST","Estonia","Energy","Not agri-food","yes","no",2013,22936710.9,119971.2,189762.69999999998,NA
"EST","Estonia","Energy","Not agri-food","yes","no",2014,22481902.900000002,121199.70000000001,184729.09999999998,NA
"EST","Estonia","Energy","Not agri-food","yes","no",2015,21913045.099999998,118317.09999999999,177495.1,NA
"EST","Estonia","Energy","Not agri-food","yes","no",2016,21085398.6,120378.6,186651,NA
"EST","Estonia","Energy","Not agri-food","yes","no",2017,21694688.099999998,125498.59999999999,189564.6,NA
"EST","Estonia","Energy","Not agri-food","yes","no",2018,25651044.7,129572.90000000001,192528.8,NA
"EST","Estonia","Energy","Not agri-food","yes","no",2019,18449499,118186.7,186582.30000000002,NA
"EST","Estonia","Energy","Not agri-food","yes","no",2020,14827512.1,116718.40000000001,195556.7,NA
"EST","Estonia","Energy","Not agri-food","yes","no",2021,15338090.200000001,113225.8,182712.3,NA
"EST","Estonia","Energy","Not agri-food","yes","no",2022,15738149.4,103719.2,181084.2,NA
"EST","Estonia","Energy","Not agri-food","yes","no",2030,NA,NA,NA,NA
"EST","Estonia","Energy","Not agri-food","yes","no",2050,NA,NA,NA,NA
"EST","Estonia","IPPU","Not agri-food","yes","no",1992,649435.6,5209.2,0,16223.500000000002
"EST","Estonia","IPPU","Not agri-food","yes","no",1993,384519.7,5341,0,20016.8
"EST","Estonia","IPPU","Not agri-food","yes","no",1994,814115.8,5468.7,0,24317
"EST","Estonia","IPPU","Not agri-food","yes","no",1995,834499,5613.3,0,29885.899999999998
