"ISO3","Area","Item","Group","sector","agrifood","Year","tCO2eq_total","tCO2eq_N2O","tCO2eq_CH4","tCO2eq_Fgases"
"SLV","El Salvador","Energy","Not agri-food","yes","no",1992,3643680.1999999997,86882.3,418101.9,NA
"SLV","El Salvador","Energy","Not agri-food","yes","no",1993,4118404.8000000003,88459.1,421911.9,NA
"SLV","El Salvador","Energy","Not agri-food","yes","no",1994,4665352.5,89570.3,425077,NA
"SLV","El Salvador","Energy","Not agri-food","yes","no",1995,5144608.9,95985.9,428580.2,NA
"SLV","El Salvador","Energy","Not agri-food","yes","no",1996,4539226.7,97180.3,430675.7,NA
"SLV","El Salvador","Energy","Not agri-food","yes","no",1997,5521799,103588.3,435164.60000000003,NA
"SLV","El Salvador","Energy","Not agri-food","yes","no",1998,5833547.1,112638.7,440859.69999999995,NA
"SLV","El Salvador","Energy","Not agri-food","yes","no",1999,5720591.7,123811.09999999999,445066.19999999995,NA
"SLV","El Salvador","Energy","Not agri-food","yes","no",2000,5462503.399999999,67220.1,173901.80000000002,NA
"SLV","El Salvador","Energy","Not agri-food","yes","no",2001,5622987.8,70369.4,184568.7,NA
"SLV","El Salvador","Energy","Not agri-food","yes","no",2002,5777891.3,70606.5,188900.4,NA
"SLV","El Salvador","Energy","Not agri-food","yes","no",2003,6137659.800000001,75596.40000000001,202676,NA
"SLV","El Salvador","Energy","Not agri-food","yes","no",2004,6033112.100000001,80859.3,217533.19999999998,NA
"SLV","El Salvador","Energy","Not agri-food","yes","no",2005,6155329,84756.20000000001,229518.8,NA
"SLV","El Salvador","Energy","Not agri-food","yes","no",2006,6514619.5,86372.8,238856.4,NA
"SLV","El Salvador","Energy","Not agri-food","yes","no",2007,6578650.6,79341.6,166917.30000000002,NA
"SLV","El Salvador","Energy","Not agri-food","yes","no",2008,6146209.1,74617.3,175537.4,NA
"SLV","El Salvador","Energy","Not agri-food","yes","no",2009,6106898.9,76296.8,189548.30000000002,NA
"SLV","El Salvador","Energy","Not agri-food","yes","no",2010,6081521.300000001,73988.1,188479.7,NA
"SLV","El Salvador","Energy","Not agri-food","yes","no",2011,6228798.6,71204.9,166205.3,NA
"SLV","El Salvador","Energy","Not agri-food","yes","no",2012,6179747.6,67741.6,171951.6,NA
"SLV","El Salvador","Energy","Not agri-food","yes","no",2013,5849408,60897.5,152792.2,NA
"SLV","El Salvador","Energy","Not agri-food","yes","no",2014,5947659.2,56993.4,122946.4,NA
"SLV","El Salvador","Energy","Not agri-food","yes","no",2015,6461994.300000001,62397.3,107539.5,NA
"SLV","El Salvador","Energy","Not agri-food","yes","no",2016,6433912.6,70598.4,100590.40000000001,NA
"SLV","El Salvador","Energy","Not agri-food","yes","no",2017,5802865.6,70259.3,104221.59999999999,NA
"SLV","El Salvador","Energy","Not agri-food","yes","no",2018,6008276.2,66979.7,96576.6,NA
"SLV","El Salvador","Energy","Not agri-food","yes","no",2019,7223220.2,69954.3,91201.7,NA
"SLV","El Salvador","Energy","Not agri-food","yes","no",2020,6354816.300000001,61878.2,81548.3,NA
"SLV","El Salvador","Energy","Not agri-food","yes","no",2021,7126381.4,67343.90000000001,83984.2,NA
"SLV","El Salvador","Energy","Not agri-food","yes","no",2022,7388197.699999999,70118.2,85321.4,NA
"SLV","El Salvador","Energy","Not agri-food","yes","no",2030,NA,NA,NA,NA
"SLV","El Salvador","Energy","Not agri-food","yes","no",2050,NA,NA,NA,NA
"SLV","El Salvador","IPPU","Not agri-food","yes","no",1992,196803.69999999998,15.7,NA,871.7
"SLV","El Salvador","IPPU","Not agri-food","yes","no",1993,388201,16,NA,1407
"SLV","El Salvador","IPPU","Not agri-food","yes","no",1994,383505,16.2,NA,3310.4
"SLV","El Salvador","IPPU","Not agri-food","yes","no",1995,401021,16.400000000000002,NA,5684.9
"SLV","El Salvador","IPPU","Not agri-food","yes","no",1996,430373.5,16.5,NA,8918.1
"SLV","El Salvador","IPPU","Not agri-food","yes","no",1997,463422.19999999995,16.7,NA,12307.5
"SLV","El Salvador","IPPU","Not agri-food","yes","no",1998,495946.39999999997,16.8,NA,16749.7
"SLV","El Salvador","IPPU","Not agri-food","yes","no",1999,506408.3,17,NA,24425.899999999998
"SLV","El Salvador","IPPU","Not agri-food","yes","no",2000,514417.19999999995,17.1,NA,44336.7
"SLV","El Salvador","IPPU","Not agri-food","yes","no",2001,572505.4,17.2,NA,60738.4
"SLV","El Salvador","IPPU","Not agri-food","yes","no",2002,647721.6,17.3,NA,76479
"SLV","El Salvador","IPPU","Not agri-food","yes","no",2003,694409.1,17.4,NA,94473.20000000001
"SLV","El Salvador","IPPU","Not agri-food","yes","no",2004,657330.7999999999,17.5,NA,112662.2
"SLV","El Salvador","IPPU","Not agri-food","yes","no",2005,620020,17.6,NA,134563
"SLV","El Salvador","IPPU","Not agri-food","yes","no",2006,697148.2,17.7,NA,141979.9
"SLV","El Salvador","IPPU","Not agri-food","yes","no",2007,688556.7999999999,17.7,NA,145019.6
"SLV","El Salvador","IPPU","Not agri-food","yes","no",2008,690117.5,17.8,NA,150809.1
"SLV","El Salvador","IPPU","Not agri-food","yes","no",2009,651680.7999999999,17.9,NA,155894.4
"SLV","El Salvador","IPPU","Not agri-food","yes","no",2010,679314.2000000001,18,NA,154977.4
"SLV","El Salvador","IPPU","Not agri-food","yes","no",2011,690315.7999999999,18.1,NA,156046.69999999998
"SLV","El Salvador","IPPU","Not agri-food","yes","no",2012,712930.8999999999,18.1,NA,159120.6
"SLV","El Salvador","IPPU","Not agri-food","yes","no",2013,649314.2000000001,18.2,NA,163542.9
"SLV","El Salvador","IPPU","Not agri-food","yes","no",2014,585661.3999999999,18.3,NA,178263.7
"SLV","El Salvador","IPPU","Not agri-food","yes","no",2015,600697.6,18.4,NA,196993.59999999998
"SLV","El Salvador","IPPU","Not agri-food","yes","no",2016,585019.6,18.5,NA,224747.09999999998
"SLV","El Salvador","IPPU","Not agri-food","yes","no",2017,620047,18.599999999999998,NA,252121.7
"SLV","El Salvador","IPPU","Not agri-food","yes","no",2018,727080.5,18.700000000000003,NA,285624.19999999995
"SLV","El Salvador","IPPU","Not agri-food","yes","no",2019,830860.1,18.8,NA,315167.8
"SLV","El Salvador","IPPU","Not agri-food","yes","no",2020,751790.6000000001,18.9,NA,345308
"SLV","El Salvador","IPPU","Not agri-food","yes","no",2021,813021.2000000001,19,NA,378477.5
"SLV","El Salvador","IPPU","Not agri-food","yes","no",2022,843158.9,19.099999999999998,NA,409058.5
"SLV","El Salvador","IPPU","Not agri-food","yes","no",2030,NA,NA,NA,NA
"SLV","El Salvador","IPPU","Not agri-food","yes","no",2050,NA,NA,NA,NA
"SLV","El Salvador","Waste","Not agri-food","yes","no",1992,1630529.9,53991.799999999996,1576538.1,NA
"SLV","El Salvador","Waste","Not agri-food","yes","no",1993,1682370.4,54554.299999999996,1627816.1,NA
"SLV","El Salvador","Waste","Not agri-food","yes","no",1994,1736918.2000000002,56152.5,1680765.7,NA
"SLV","El Salvador","Waste","Not agri-food","yes","no",1995,1784702,56782.200000000004,1727919.7999999998,NA
"SLV","El Salvador","Waste","Not agri-food","yes","no",1996,1871322,57505.899999999994,1813816,NA
"SLV","El Salvador","Waste","Not agri-food","yes","no",1997,2098143.3000000003,57861.9,2040281.3,NA
"SLV","El Salvador","Waste","Not agri-food","yes","no",1998,2054694.7,59280.299999999996,1995414.5,NA
"SLV","El Salvador","Waste","Not agri-food","yes","no",1999,1987976,62601.5,1925374.5,NA
"SLV","El Salvador","Waste","Not agri-food","yes","no",2000,2026150.5,66843.5,1959307.1,NA
"SLV","El Salvador","Waste","Not agri-food","yes","no",2001,2054371.9000000001,67287.59999999999,1987084.3,NA
"SLV","El Salvador","Waste","Not agri-food","yes","no",2002,2086805.6,69375.4,2017430.2,NA
"SLV","El Salvador","Waste","Not agri-food","yes","no",2003,2113711.6999999997,70446.8,2043264.9,NA
"SLV","El Salvador","Waste","Not agri-food","yes","no",2004,2143058.1,70096.7,2072961.4000000001,NA
"SLV","El Salvador","Waste","Not agri-food","yes","no",2005,2176720.6999999997,70736.09999999999,2105984.5999999996,NA
"SLV","El Salvador","Waste","Not agri-food","yes","no",2006,2215889.4,71069.59999999999,2144819.8000000003,NA
"SLV","El Salvador","Waste","Not agri-food","yes","no",2007,2077616.7999999998,72109.3,2005507.5,NA
"SLV","El Salvador","Waste","Not agri-food","yes","no",2008,1799328.2999999998,72744.5,1726583.8,NA
"SLV","El Salvador","Waste","Not agri-food","yes","no",2009,1817657.2000000002,73487.09999999999,1744170.1,NA
"SLV","El Salvador","Waste","Not agri-food","yes","no",2010,1843645.2,73412.9,1770232.2999999998,NA
"SLV","El Salvador","Waste","Not agri-food","yes","no",2011,1883846.2,74171.9,1809674.2,NA
"SLV","El Salvador","Waste","Not agri-food","yes","no",2012,1916904.8,75187.9,1841716.9,NA
"SLV","El Salvador","Waste","Not agri-food","yes","no",2013,1947467.2,77317.40000000001,1870149.7999999998,NA
"SLV","El Salvador","Waste","Not agri-food","yes","no",2014,1981240.7,78756.6,1902484.0999999999,NA
"SLV","El Salvador","Waste","Not agri-food","yes","no",2015,2021294.4,80534.09999999999,1940760.2999999998,NA
"SLV","El Salvador","Waste","Not agri-food","yes","no",2016,2039445.8,80956.5,1958489.3,NA
"SLV","El Salvador","Waste","Not agri-food","yes","no",2017,2075727.9,81390.5,1994337.5,NA
"SLV","El Salvador","Waste","Not agri-food","yes","no",2018,2104210.7,82260.90000000001,2021949.9000000001,NA
"SLV","El Salvador","Waste","Not agri-food","yes","no",2019,2135023.3,83353.3,2051670.0999999999,NA
"SLV","El Salvador","Waste","Not agri-food","yes","no",2020,2158037.2,84558.5,2073478.7000000002,NA
"SLV","El Salvador","Waste","Not agri-food","yes","no",2021,2185373.0999999996,85363.4,2100009.7,NA
"SLV","El Salvador","Waste","Not agri-food","yes","no",2022,2212989.7,86176,2126813.7,NA
"SLV","El Salvador","Waste","Not agri-food","yes","no",2030,NA,NA,NA,NA
"SLV","El Salvador","Waste","Not agri-food","yes","no",2050,NA,NA,NA,NA
"SLV","El Salvador","Agrifood systems","FAO aggregates","no","no",1992,6545120.2,1038272.8999999999,3830793.2,3.8
"SLV","El Salvador","Agrifood systems","FAO aggregates","no","no",1993,6501591.2,1010291.6,3744567.5,13.299999999999999
