"ISO3","Area","Item","Group","sector","agrifood","Year","gas","tCO2eq"
"MCO","Monaco","Energy","Not agri-food","yes","no",1992,"Total",109579.40000000001
"MCO","Monaco","Energy","Not agri-food","yes","no",1992,"CO2",101787.20000000001
"MCO","Monaco","Energy","Not agri-food","yes","no",1992,"N2O",1604.2
"MCO","Monaco","Energy","Not agri-food","yes","no",1992,"CH4",6188
"MCO","Monaco","Energy","Not agri-food","yes","no",1992,"F-gases",NA
"MCO","Monaco","Energy","Not agri-food","yes","no",1993,"Total",111539.4
"MCO","Monaco","Energy","Not agri-food","yes","no",1993,"CO2",104408.59999999999
"MCO","Monaco","Energy","Not agri-food","yes","no",1993,"N2O",1564.6
"MCO","Monaco","Energy","Not agri-food","yes","no",1993,"CH4",5566.2
"MCO","Monaco","Energy","Not agri-food","yes","no",1993,"F-gases",NA
"MCO","Monaco","Energy","Not agri-food","yes","no",1994,"Total",106947.8
"MCO","Monaco","Energy","Not agri-food","yes","no",1994,"CO2",100439.8
"MCO","Monaco","Energy","Not agri-food","yes","no",1994,"N2O",1540.7
"MCO","Monaco","Energy","Not agri-food","yes","no",1994,"CH4",4967.3
"MCO","Monaco","Energy","Not agri-food","yes","no",1994,"F-gases",NA
"MCO","Monaco","Energy","Not agri-food","yes","no",1995,"Total",105946.20000000001
"MCO","Monaco","Energy","Not agri-food","yes","no",1995,"CO2",99588.00000000001
"MCO","Monaco","Energy","Not agri-food","yes","no",1995,"N2O",1584.8999999999999
"MCO","Monaco","Energy","Not agri-food","yes","no",1995,"CH4",4773.3
"MCO","Monaco","Energy","Not agri-food","yes","no",1995,"F-gases",NA
"MCO","Monaco","Energy","Not agri-food","yes","no",1996,"Total",111613.9
"MCO","Monaco","Energy","Not agri-food","yes","no",1996,"CO2",105227.4
"MCO","Monaco","Energy","Not agri-food","yes","no",1996,"N2O",1630.4
"MCO","Monaco","Energy","Not agri-food","yes","no",1996,"CH4",4756.1
"MCO","Monaco","Energy","Not agri-food","yes","no",1996,"F-gases",NA
"MCO","Monaco","Energy","Not agri-food","yes","no",1997,"Total",105047.9
"MCO","Monaco","Energy","Not agri-food","yes","no",1997,"CO2",99047.59999999999
"MCO","Monaco","Energy","Not agri-food","yes","no",1997,"N2O",1615
"MCO","Monaco","Energy","Not agri-food","yes","no",1997,"CH4",4385.3
"MCO","Monaco","Energy","Not agri-food","yes","no",1997,"F-gases",NA
"MCO","Monaco","Energy","Not agri-food","yes","no",1998,"Total",107222.5
"MCO","Monaco","Energy","Not agri-food","yes","no",1998,"CO2",101272.9
"MCO","Monaco","Energy","Not agri-food","yes","no",1998,"N2O",1699.2
"MCO","Monaco","Energy","Not agri-food","yes","no",1998,"CH4",4250.4
"MCO","Monaco","Energy","Not agri-food","yes","no",1998,"F-gases",NA
"MCO","Monaco","Energy","Not agri-food","yes","no",1999,"Total",105546.09999999999
"MCO","Monaco","Energy","Not agri-food","yes","no",1999,"CO2",99860.7
"MCO","Monaco","Energy","Not agri-food","yes","no",1999,"N2O",1660.9
"MCO","Monaco","Energy","Not agri-food","yes","no",1999,"CH4",4024.4999999999995
"MCO","Monaco","Energy","Not agri-food","yes","no",1999,"F-gases",NA
"MCO","Monaco","Energy","Not agri-food","yes","no",2000,"Total",101696.29999999999
"MCO","Monaco","Energy","Not agri-food","yes","no",2000,"CO2",96272.4
"MCO","Monaco","Energy","Not agri-food","yes","no",2000,"N2O",1633.8
"MCO","Monaco","Energy","Not agri-food","yes","no",2000,"CH4",3790.1
"MCO","Monaco","Energy","Not agri-food","yes","no",2000,"F-gases",NA
"MCO","Monaco","Energy","Not agri-food","yes","no",2001,"Total",105061.9
"MCO","Monaco","Energy","Not agri-food","yes","no",2001,"CO2",99784.29999999999
"MCO","Monaco","Energy","Not agri-food","yes","no",2001,"N2O",1597.8000000000002
"MCO","Monaco","Energy","Not agri-food","yes","no",2001,"CH4",3679.8
"MCO","Monaco","Energy","Not agri-food","yes","no",2001,"F-gases",NA
"MCO","Monaco","Energy","Not agri-food","yes","no",2002,"Total",104260.90000000001
"MCO","Monaco","Energy","Not agri-food","yes","no",2002,"CO2",99237.50000000001
"MCO","Monaco","Energy","Not agri-food","yes","no",2002,"N2O",1581.7
"MCO","Monaco","Energy","Not agri-food","yes","no",2002,"CH4",3441.7
"MCO","Monaco","Energy","Not agri-food","yes","no",2002,"F-gases",NA
"MCO","Monaco","Energy","Not agri-food","yes","no",2003,"Total",100627.4
"MCO","Monaco","Energy","Not agri-food","yes","no",2003,"CO2",95491.29999999999
"MCO","Monaco","Energy","Not agri-food","yes","no",2003,"N2O",1589.3
"MCO","Monaco","Energy","Not agri-food","yes","no",2003,"CH4",3546.8
"MCO","Monaco","Energy","Not agri-food","yes","no",2003,"F-gases",NA
"MCO","Monaco","Energy","Not agri-food","yes","no",2004,"Total",96000.7
"MCO","Monaco","Energy","Not agri-food","yes","no",2004,"CO2",90945
"MCO","Monaco","Energy","Not agri-food","yes","no",2004,"N2O",1595.5
"MCO","Monaco","Energy","Not agri-food","yes","no",2004,"CH4",3460.2
"MCO","Monaco","Energy","Not agri-food","yes","no",2004,"F-gases",NA
"MCO","Monaco","Energy","Not agri-food","yes","no",2005,"Total",93599.3
"MCO","Monaco","Energy","Not agri-food","yes","no",2005,"CO2",88716.7
"MCO","Monaco","Energy","Not agri-food","yes","no",2005,"N2O",1573.5
"MCO","Monaco","Energy","Not agri-food","yes","no",2005,"CH4",3309.1
"MCO","Monaco","Energy","Not agri-food","yes","no",2005,"F-gases",NA
"MCO","Monaco","Energy","Not agri-food","yes","no",2006,"Total",87492.3
"MCO","Monaco","Energy","Not agri-food","yes","no",2006,"CO2",82869.90000000001
"MCO","Monaco","Energy","Not agri-food","yes","no",2006,"N2O",1507.7
"MCO","Monaco","Energy","Not agri-food","yes","no",2006,"CH4",3114.7
"MCO","Monaco","Energy","Not agri-food","yes","no",2006,"F-gases",NA
"MCO","Monaco","Energy","Not agri-food","yes","no",2007,"Total",87481.7
"MCO","Monaco","Energy","Not agri-food","yes","no",2007,"CO2",82940.09999999999
"MCO","Monaco","Energy","Not agri-food","yes","no",2007,"N2O",1497.8
"MCO","Monaco","Energy","Not agri-food","yes","no",2007,"CH4",3043.8
"MCO","Monaco","Energy","Not agri-food","yes","no",2007,"F-gases",NA
"MCO","Monaco","Energy","Not agri-food","yes","no",2008,"Total",87398.79999999999
"MCO","Monaco","Energy","Not agri-food","yes","no",2008,"CO2",82815.29999999999
"MCO","Monaco","Energy","Not agri-food","yes","no",2008,"N2O",1501.9
"MCO","Monaco","Energy","Not agri-food","yes","no",2008,"CH4",3081.6
