"ISO3","Area","Item","Group","sector","agrifood","Year","tCO2eq_total","tCO2eq_N2O","tCO2eq_CH4","tCO2eq_Fgases"
"CAN","Canada","Energy","Not agri-food","yes","no",1992,490301304.59999996,3177381,47969143.6,NA
"CAN","Canada","Energy","Not agri-food","yes","no",1993,496519874.7,3284087.5,50354007.2,NA
"CAN","Canada","Energy","Not agri-food","yes","no",1994,508925058,3725545.2,52945902.800000004,NA
"CAN","Canada","Energy","Not agri-food","yes","no",1995,522420946.5,3736331.7,55593764.8,NA
"CAN","Canada","Energy","Not agri-food","yes","no",1996,536337613.99999994,3784918.4,57747415.6,NA
"CAN","Canada","Energy","Not agri-food","yes","no",1997,555126819.6,3979258.8000000003,61071110.800000004,NA
"CAN","Canada","Energy","Not agri-food","yes","no",1998,566642467.5,4053922.3000000003,60872445.2,NA
"CAN","Canada","Energy","Not agri-food","yes","no",1999,575413543.7,4184161.3,60879722.4,NA
"CAN","Canada","Energy","Not agri-food","yes","no",2000,596913464.4000001,4283010,63275934.4,NA
"CAN","Canada","Energy","Not agri-food","yes","no",2001,590654150,4115626,63805574,NA
"CAN","Canada","Energy","Not agri-food","yes","no",2002,582635953.2,4193083.6,64257569.6,NA
"CAN","Canada","Energy","Not agri-food","yes","no",2003,615829008.5,4255358.9,63978479.6,NA
"CAN","Canada","Energy","Not agri-food","yes","no",2004,616772395.9,4357360.300000001,64791515.6,NA
"CAN","Canada","Energy","Not agri-food","yes","no",2005,625717337.8,4336771.399999999,63610996.400000006,NA
"CAN","Canada","Energy","Not agri-food","yes","no",2006,637090280.8,4336861.2,66171859.599999994,NA
"CAN","Canada","Energy","Not agri-food","yes","no",2007,639234210,4572084,66234196,NA
"CAN","Canada","Energy","Not agri-food","yes","no",2008,622079305.7,4503520.5,65921405.199999996,NA
"CAN","Canada","Energy","Not agri-food","yes","no",2009,593792365.4,3937972.6,62790072.800000004,NA
"CAN","Canada","Energy","Not agri-food","yes","no",2010,586734923.5,4198980.7,64076812.8,NA
"CAN","Canada","Energy","Not agri-food","yes","no",2011,588726461.3,4277132.899999999,65887508.400000006,NA
"CAN","Canada","Energy","Not agri-food","yes","no",2012,587086269.1,4178531.1,68472628,NA
"CAN","Canada","Energy","Not agri-food","yes","no",2013,594512984,4248798,69306286,NA
"CAN","Canada","Energy","Not agri-food","yes","no",2014,617888897.2,4342100,73406897.2,NA
"CAN","Canada","Energy","Not agri-food","yes","no",2015,617885552.7,4284139.5,72613853.2,NA
"CAN","Canada","Energy","Not agri-food","yes","no",2016,635116118.5,4227029.3,68628389.2,NA
