"ISO3","Area","Item","Group","sector","agrifood","Year","gas","tCO2eq"
"HTI","Haiti","Energy","Not agri-food","yes","no",1992,"Total",3336920.4
"HTI","Haiti","Energy","Not agri-food","yes","no",1992,"CO2",803007.2999999998
"HTI","Haiti","Energy","Not agri-food","yes","no",1992,"N2O",81932.1
"HTI","Haiti","Energy","Not agri-food","yes","no",1992,"CH4",2451981
"HTI","Haiti","Energy","Not agri-food","yes","no",1992,"F-gases",NA
"HTI","Haiti","Energy","Not agri-food","yes","no",1993,"Total",3222491.9
"HTI","Haiti","Energy","Not agri-food","yes","no",1993,"CO2",641672.4999999995
"HTI","Haiti","Energy","Not agri-food","yes","no",1993,"N2O",82843.7
"HTI","Haiti","Energy","Not agri-food","yes","no",1993,"CH4",2497975.7
"HTI","Haiti","Energy","Not agri-food","yes","no",1993,"F-gases",NA
"HTI","Haiti","Energy","Not agri-food","yes","no",1994,"Total",2811530
"HTI","Haiti","Energy","Not agri-food","yes","no",1994,"CO2",183335.09999999963
"HTI","Haiti","Energy","Not agri-food","yes","no",1994,"N2O",82702
"HTI","Haiti","Energy","Not agri-food","yes","no",1994,"CH4",2545492.9000000004
"HTI","Haiti","Energy","Not agri-food","yes","no",1994,"F-gases",NA
"HTI","Haiti","Energy","Not agri-food","yes","no",1995,"Total",3560879.8000000003
"HTI","Haiti","Energy","Not agri-food","yes","no",1995,"CO2",876341.3000000003
"HTI","Haiti","Energy","Not agri-food","yes","no",1995,"N2O",87332.09999999999
"HTI","Haiti","Energy","Not agri-food","yes","no",1995,"CH4",2597206.4
"HTI","Haiti","Energy","Not agri-food","yes","no",1995,"F-gases",NA
"HTI","Haiti","Energy","Not agri-food","yes","no",1996,"Total",3753989.7
"HTI","Haiti","Energy","Not agri-food","yes","no",1996,"CO2",1019342.6000000001
"HTI","Haiti","Energy","Not agri-food","yes","no",1996,"N2O",90240.3
"HTI","Haiti","Energy","Not agri-food","yes","no",1996,"CH4",2644406.8000000003
"HTI","Haiti","Energy","Not agri-food","yes","no",1996,"F-gases",NA
"HTI","Haiti","Energy","Not agri-food","yes","no",1997,"Total",4141137.3999999994
"HTI","Haiti","Energy","Not agri-food","yes","no",1997,"CO2",1349345.5999999996
"HTI","Haiti","Energy","Not agri-food","yes","no",1997,"N2O",94148.79999999999
"HTI","Haiti","Energy","Not agri-food","yes","no",1997,"CH4",2697643
"HTI","Haiti","Energy","Not agri-food","yes","no",1997,"F-gases",NA
"HTI","Haiti","Energy","Not agri-food","yes","no",1998,"Total",4087804.6
"HTI","Haiti","Energy","Not agri-food","yes","no",1998,"CO2",1235677.9000000004
"HTI","Haiti","Energy","Not agri-food","yes","no",1998,"N2O",103745
"HTI","Haiti","Energy","Not agri-food","yes","no",1998,"CH4",2748381.6999999997
"HTI","Haiti","Energy","Not agri-food","yes","no",1998,"F-gases",NA
"HTI","Haiti","Energy","Not agri-food","yes","no",1999,"Total",4173983
"HTI","Haiti","Energy","Not agri-food","yes","no",1999,"CO2",1272344.9
"HTI","Haiti","Energy","Not agri-food","yes","no",1999,"N2O",106943.20000000001
"HTI","Haiti","Energy","Not agri-food","yes","no",1999,"CH4",2794694.9
"HTI","Haiti","Energy","Not agri-food","yes","no",1999,"F-gases",NA
"HTI","Haiti","Energy","Not agri-food","yes","no",2000,"Total",4583753.800000001
"HTI","Haiti","Energy","Not agri-food","yes","no",2000,"CO2",1635348.2000000011
"HTI","Haiti","Energy","Not agri-food","yes","no",2000,"N2O",103918.9
"HTI","Haiti","Energy","Not agri-food","yes","no",2000,"CH4",2844486.6999999997
"HTI","Haiti","Energy","Not agri-food","yes","no",2000,"F-gases",NA
"HTI","Haiti","Energy","Not agri-food","yes","no",2001,"Total",4383728.4
"HTI","Haiti","Energy","Not agri-food","yes","no",2001,"CO2",1386012.6
"HTI","Haiti","Energy","Not agri-food","yes","no",2001,"N2O",106570.5
"HTI","Haiti","Energy","Not agri-food","yes","no",2001,"CH4",2891145.3000000003
"HTI","Haiti","Energy","Not agri-food","yes","no",2001,"F-gases",NA
"HTI","Haiti","Energy","Not agri-food","yes","no",2002,"Total",4709314.5
"HTI","Haiti","Energy","Not agri-food","yes","no",2002,"CO2",1664681.8000000003
"HTI","Haiti","Energy","Not agri-food","yes","no",2002,"N2O",108017.9
"HTI","Haiti","Energy","Not agri-food","yes","no",2002,"CH4",2936614.8
"HTI","Haiti","Energy","Not agri-food","yes","no",2002,"F-gases",NA
"HTI","Haiti","Energy","Not agri-food","yes","no",2003,"Total",4672121
"HTI","Haiti","Energy","Not agri-food","yes","no",2003,"CO2",1580347.6999999997
"HTI","Haiti","Energy","Not agri-food","yes","no",2003,"N2O",109241.6
"HTI","Haiti","Energy","Not agri-food","yes","no",2003,"CH4",2982531.7
"HTI","Haiti","Energy","Not agri-food","yes","no",2003,"F-gases",NA
"HTI","Haiti","Energy","Not agri-food","yes","no",2004,"Total",4716618
"HTI","Haiti","Energy","Not agri-food","yes","no",2004,"CO2",1529013.9
"HTI","Haiti","Energy","Not agri-food","yes","no",2004,"N2O",112092.8
"HTI","Haiti","Energy","Not agri-food","yes","no",2004,"CH4",3075511.3000000003
"HTI","Haiti","Energy","Not agri-food","yes","no",2004,"F-gases",NA
"HTI","Haiti","Energy","Not agri-food","yes","no",2005,"Total",4897514.4
"HTI","Haiti","Energy","Not agri-food","yes","no",2005,"CO2",1602347.9
"HTI","Haiti","Energy","Not agri-food","yes","no",2005,"N2O",115124.2
"HTI","Haiti","Energy","Not agri-food","yes","no",2005,"CH4",3180042.3000000003
"HTI","Haiti","Energy","Not agri-food","yes","no",2005,"F-gases",NA
"HTI","Haiti","Energy","Not agri-food","yes","no",2006,"Total",5046444.6
"HTI","Haiti","Energy","Not agri-food","yes","no",2006,"CO2",1635348.2999999998
"HTI","Haiti","Energy","Not agri-food","yes","no",2006,"N2O",118117.40000000001
"HTI","Haiti","Energy","Not agri-food","yes","no",2006,"CH4",3292978.9
"HTI","Haiti","Energy","Not agri-food","yes","no",2006,"F-gases",NA
"HTI","Haiti","Energy","Not agri-food","yes","no",2007,"Total",5190913.899999999
"HTI","Haiti","Energy","Not agri-food","yes","no",2007,"CO2",1657348.3999999994
"HTI","Haiti","Energy","Not agri-food","yes","no",2007,"N2O",123219.5
"HTI","Haiti","Energy","Not agri-food","yes","no",2007,"CH4",3410346
"HTI","Haiti","Energy","Not agri-food","yes","no",2007,"F-gases",NA
"HTI","Haiti","Energy","Not agri-food","yes","no",2008,"Total",5293021.800000001
"HTI","Haiti","Energy","Not agri-food","yes","no",2008,"CO2",1642681.6000000006
"HTI","Haiti","Energy","Not agri-food","yes","no",2008,"N2O",122219
"HTI","Haiti","Energy","Not agri-food","yes","no",2008,"CH4",3528121.2
"HTI","Haiti","Energy","Not agri-food","yes","no",2008,"F-gases",NA
"HTI","Haiti","Energy","Not agri-food","yes","no",2009,"Total",5553773.100000001
"HTI","Haiti","Energy","Not agri-food","yes","no",2009,"CO2",1771016.1000000006
"HTI","Haiti","Energy","Not agri-food","yes","no",2009,"N2O",125646.8
"HTI","Haiti","Energy","Not agri-food","yes","no",2009,"CH4",3657110.2
"HTI","Haiti","Energy","Not agri-food","yes","no",2009,"F-gases",NA
"HTI","Haiti","Energy","Not agri-food","yes","no",2010,"Total",5928749.399999999
"HTI","Haiti","Energy","Not agri-food","yes","no",2010,"CO2",2020351.6999999997
"HTI","Haiti","Energy","Not agri-food","yes","no",2010,"N2O",130304.8
"HTI","Haiti","Energy","Not agri-food","yes","no",2010,"CH4",3778092.9
"HTI","Haiti","Energy","Not agri-food","yes","no",2010,"F-gases",NA
"HTI","Haiti","Energy","Not agri-food","yes","no",2011,"Total",6312440
"HTI","Haiti","Energy","Not agri-food","yes","no",2011,"CO2",2255020.5
"HTI","Haiti","Energy","Not agri-food","yes","no",2011,"N2O",134971.7
"HTI","Haiti","Energy","Not agri-food","yes","no",2011,"CH4",3922447.8
"HTI","Haiti","Energy","Not agri-food","yes","no",2011,"F-gases",NA
"HTI","Haiti","Energy","Not agri-food","yes","no",2012,"Total",6442051.9
"HTI","Haiti","Energy","Not agri-food","yes","no",2012,"CO2",2236686.9000000004
"HTI","Haiti","Energy","Not agri-food","yes","no",2012,"N2O",135689
"HTI","Haiti","Energy","Not agri-food","yes","no",2012,"CH4",4069676
"HTI","Haiti","Energy","Not agri-food","yes","no",2012,"F-gases",NA
"HTI","Haiti","Energy","Not agri-food","yes","no",2013,"Total",6883709.8
"HTI","Haiti","Energy","Not agri-food","yes","no",2013,"CO2",2669357.5999999996
"HTI","Haiti","Energy","Not agri-food","yes","no",2013,"N2O",135469.6
"HTI","Haiti","Energy","Not agri-food","yes","no",2013,"CH4",4078882.6
"HTI","Haiti","Energy","Not agri-food","yes","no",2013,"F-gases",NA
"HTI","Haiti","Energy","Not agri-food","yes","no",2014,"Total",6845291.6
"HTI","Haiti","Energy","Not agri-food","yes","no",2014,"CO2",2629023.8999999994
"HTI","Haiti","Energy","Not agri-food","yes","no",2014,"N2O",138132.1
"HTI","Haiti","Energy","Not agri-food","yes","no",2014,"CH4",4078135.6
"HTI","Haiti","Energy","Not agri-food","yes","no",2014,"F-gases",NA
"HTI","Haiti","Energy","Not agri-food","yes","no",2015,"Total",6834444.3
"HTI","Haiti","Energy","Not agri-food","yes","no",2015,"CO2",2585023.5
"HTI","Haiti","Energy","Not agri-food","yes","no",2015,"N2O",143336.19999999998
"HTI","Haiti","Energy","Not agri-food","yes","no",2015,"CH4",4106084.6
"HTI","Haiti","Energy","Not agri-food","yes","no",2015,"F-gases",NA
"HTI","Haiti","Energy","Not agri-food","yes","no",2016,"Total",7220496.100000001
"HTI","Haiti","Energy","Not agri-food","yes","no",2016,"CO2",2907693.2
"HTI","Haiti","Energy","Not agri-food","yes","no",2016,"N2O",147769.6
"HTI","Haiti","Energy","Not agri-food","yes","no",2016,"CH4",4165033.3000000003
"HTI","Haiti","Energy","Not agri-food","yes","no",2016,"F-gases",NA
"HTI","Haiti","Energy","Not agri-food","yes","no",2017,"Total",7390988.1
"HTI","Haiti","Energy","Not agri-food","yes","no",2017,"CO2",3028694.2
"HTI","Haiti","Energy","Not agri-food","yes","no",2017,"N2O",149366.3
"HTI","Haiti","Energy","Not agri-food","yes","no",2017,"CH4",4212927.6
"HTI","Haiti","Energy","Not agri-food","yes","no",2017,"F-gases",NA
"HTI","Haiti","Energy","Not agri-food","yes","no",2018,"Total",7718104.1
"HTI","Haiti","Energy","Not agri-food","yes","no",2018,"CO2",3292696.5999999996
"HTI","Haiti","Energy","Not agri-food","yes","no",2018,"N2O",150153.3
"HTI","Haiti","Energy","Not agri-food","yes","no",2018,"CH4",4275254.2
"HTI","Haiti","Energy","Not agri-food","yes","no",2018,"F-gases",NA
"HTI","Haiti","Energy","Not agri-food","yes","no",2019,"Total",7468209.8
"HTI","Haiti","Energy","Not agri-food","yes","no",2019,"CO2",2977360.4000000004
"HTI","Haiti","Energy","Not agri-food","yes","no",2019,"N2O",152263.7
"HTI","Haiti","Energy","Not agri-food","yes","no",2019,"CH4",4338585.699999999
"HTI","Haiti","Energy","Not agri-food","yes","no",2019,"F-gases",NA
"HTI","Haiti","Energy","Not agri-food","yes","no",2020,"Total",6740678.899999999
"HTI","Haiti","Energy","Not agri-food","yes","no",2020,"CO2",2398021.8999999994
"HTI","Haiti","Energy","Not agri-food","yes","no",2020,"N2O",147235.6
"HTI","Haiti","Energy","Not agri-food","yes","no",2020,"CH4",4195421.4
"HTI","Haiti","Energy","Not agri-food","yes","no",2020,"F-gases",NA
"HTI","Haiti","Energy","Not agri-food","yes","no",2021,"Total",6748053.5
"HTI","Haiti","Energy","Not agri-food","yes","no",2021,"CO2",2403381.2
"HTI","Haiti","Energy","Not agri-food","yes","no",2021,"N2O",146820.2
"HTI","Haiti","Energy","Not agri-food","yes","no",2021,"CH4",4197852.1
"HTI","Haiti","Energy","Not agri-food","yes","no",2021,"F-gases",NA
"HTI","Haiti","Energy","Not agri-food","yes","no",2022,"Total",6739890
"HTI","Haiti","Energy","Not agri-food","yes","no",2022,"CO2",2394117.1000000006
"HTI","Haiti","Energy","Not agri-food","yes","no",2022,"N2O",147603
"HTI","Haiti","Energy","Not agri-food","yes","no",2022,"CH4",4198169.899999999
"HTI","Haiti","Energy","Not agri-food","yes","no",2022,"F-gases",NA
"HTI","Haiti","Energy","Not agri-food","yes","no",2030,"Total",NA
"HTI","Haiti","Energy","Not agri-food","yes","no",2030,"CO2",NA
"HTI","Haiti","Energy","Not agri-food","yes","no",2030,"N2O",NA
"HTI","Haiti","Energy","Not agri-food","yes","no",2030,"CH4",NA
"HTI","Haiti","Energy","Not agri-food","yes","no",2030,"F-gases",NA
"HTI","Haiti","Energy","Not agri-food","yes","no",2050,"Total",NA
"HTI","Haiti","Energy","Not agri-food","yes","no",2050,"CO2",NA
"HTI","Haiti","Energy","Not agri-food","yes","no",2050,"N2O",NA
"HTI","Haiti","Energy","Not agri-food","yes","no",2050,"CH4",NA
"HTI","Haiti","Energy","Not agri-food","yes","no",2050,"F-gases",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",1992,"Total",101724.40000000001
"HTI","Haiti","IPPU","Not agri-food","yes","no",1992,"CO2",101702.90000000001
"HTI","Haiti","IPPU","Not agri-food","yes","no",1992,"N2O",21.5
"HTI","Haiti","IPPU","Not agri-food","yes","no",1992,"CH4",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",1992,"F-gases",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",1993,"Total",58902.2
"HTI","Haiti","IPPU","Not agri-food","yes","no",1993,"CO2",58880.2
"HTI","Haiti","IPPU","Not agri-food","yes","no",1993,"N2O",22
"HTI","Haiti","IPPU","Not agri-food","yes","no",1993,"CH4",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",1993,"F-gases",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",1994,"Total",16164.300000000001
"HTI","Haiti","IPPU","Not agri-food","yes","no",1994,"CO2",16141.900000000001
"HTI","Haiti","IPPU","Not agri-food","yes","no",1994,"N2O",22.4
"HTI","Haiti","IPPU","Not agri-food","yes","no",1994,"CH4",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",1994,"F-gases",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",1995,"Total",16403.5
"HTI","Haiti","IPPU","Not agri-food","yes","no",1995,"CO2",16380.7
"HTI","Haiti","IPPU","Not agri-food","yes","no",1995,"N2O",22.8
"HTI","Haiti","IPPU","Not agri-food","yes","no",1995,"CH4",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",1995,"F-gases",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",1996,"Total",16722.100000000002
"HTI","Haiti","IPPU","Not agri-food","yes","no",1996,"CO2",16698.9
"HTI","Haiti","IPPU","Not agri-food","yes","no",1996,"N2O",23.2
"HTI","Haiti","IPPU","Not agri-food","yes","no",1996,"CH4",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",1996,"F-gases",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",1997,"Total",17017.3
"HTI","Haiti","IPPU","Not agri-food","yes","no",1997,"CO2",16993.7
"HTI","Haiti","IPPU","Not agri-food","yes","no",1997,"N2O",23.599999999999998
"HTI","Haiti","IPPU","Not agri-food","yes","no",1997,"CH4",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",1997,"F-gases",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",1998,"Total",19173.9
"HTI","Haiti","IPPU","Not agri-food","yes","no",1998,"CO2",19149.800000000003
"HTI","Haiti","IPPU","Not agri-food","yes","no",1998,"N2O",24.1
"HTI","Haiti","IPPU","Not agri-food","yes","no",1998,"CH4",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",1998,"F-gases",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",1999,"Total",18842.600000000002
"HTI","Haiti","IPPU","Not agri-food","yes","no",1999,"CO2",18818.100000000002
"HTI","Haiti","IPPU","Not agri-food","yes","no",1999,"N2O",24.5
"HTI","Haiti","IPPU","Not agri-food","yes","no",1999,"CH4",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",1999,"F-gases",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2000,"Total",20449.8
"HTI","Haiti","IPPU","Not agri-food","yes","no",2000,"CO2",20424.899999999998
"HTI","Haiti","IPPU","Not agri-food","yes","no",2000,"N2O",24.9
"HTI","Haiti","IPPU","Not agri-food","yes","no",2000,"CH4",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2000,"F-gases",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2001,"Total",107649.4
"HTI","Haiti","IPPU","Not agri-food","yes","no",2001,"CO2",107624.09999999999
"HTI","Haiti","IPPU","Not agri-food","yes","no",2001,"N2O",25.3
"HTI","Haiti","IPPU","Not agri-food","yes","no",2001,"CH4",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2001,"F-gases",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2002,"Total",142826.5
"HTI","Haiti","IPPU","Not agri-food","yes","no",2002,"CO2",142800.7
"HTI","Haiti","IPPU","Not agri-food","yes","no",2002,"N2O",25.8
"HTI","Haiti","IPPU","Not agri-food","yes","no",2002,"CH4",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2002,"F-gases",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2003,"Total",141078.4
"HTI","Haiti","IPPU","Not agri-food","yes","no",2003,"CO2",141052.19999999998
"HTI","Haiti","IPPU","Not agri-food","yes","no",2003,"N2O",26.200000000000003
"HTI","Haiti","IPPU","Not agri-food","yes","no",2003,"CH4",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2003,"F-gases",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2004,"Total",145082.4
"HTI","Haiti","IPPU","Not agri-food","yes","no",2004,"CO2",145055.8
"HTI","Haiti","IPPU","Not agri-food","yes","no",2004,"N2O",26.599999999999998
"HTI","Haiti","IPPU","Not agri-food","yes","no",2004,"CH4",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2004,"F-gases",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2005,"Total",144480
"HTI","Haiti","IPPU","Not agri-food","yes","no",2005,"CO2",144453
"HTI","Haiti","IPPU","Not agri-food","yes","no",2005,"N2O",27
"HTI","Haiti","IPPU","Not agri-food","yes","no",2005,"CH4",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2005,"F-gases",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2006,"Total",138847.80000000002
"HTI","Haiti","IPPU","Not agri-food","yes","no",2006,"CO2",138820.40000000002
"HTI","Haiti","IPPU","Not agri-food","yes","no",2006,"N2O",27.400000000000002
"HTI","Haiti","IPPU","Not agri-food","yes","no",2006,"CH4",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2006,"F-gases",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2007,"Total",136930.4
"HTI","Haiti","IPPU","Not agri-food","yes","no",2007,"CO2",136902.5
"HTI","Haiti","IPPU","Not agri-food","yes","no",2007,"N2O",27.900000000000002
"HTI","Haiti","IPPU","Not agri-food","yes","no",2007,"CH4",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2007,"F-gases",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2008,"Total",141360.5
"HTI","Haiti","IPPU","Not agri-food","yes","no",2008,"CO2",141332.2
"HTI","Haiti","IPPU","Not agri-food","yes","no",2008,"N2O",28.299999999999997
"HTI","Haiti","IPPU","Not agri-food","yes","no",2008,"CH4",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2008,"F-gases",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2009,"Total",141033.3
"HTI","Haiti","IPPU","Not agri-food","yes","no",2009,"CO2",141004.59999999998
"HTI","Haiti","IPPU","Not agri-food","yes","no",2009,"N2O",28.7
"HTI","Haiti","IPPU","Not agri-food","yes","no",2009,"CH4",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2009,"F-gases",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2010,"Total",140100
"HTI","Haiti","IPPU","Not agri-food","yes","no",2010,"CO2",140070.9
"HTI","Haiti","IPPU","Not agri-food","yes","no",2010,"N2O",29.1
"HTI","Haiti","IPPU","Not agri-food","yes","no",2010,"CH4",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2010,"F-gases",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2011,"Total",41302.799999999996
"HTI","Haiti","IPPU","Not agri-food","yes","no",2011,"CO2",41273.2
"HTI","Haiti","IPPU","Not agri-food","yes","no",2011,"N2O",29.6
"HTI","Haiti","IPPU","Not agri-food","yes","no",2011,"CH4",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2011,"F-gases",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2012,"Total",53656.5
"HTI","Haiti","IPPU","Not agri-food","yes","no",2012,"CO2",53626.5
"HTI","Haiti","IPPU","Not agri-food","yes","no",2012,"N2O",30
"HTI","Haiti","IPPU","Not agri-food","yes","no",2012,"CH4",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2012,"F-gases",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2013,"Total",63019
"HTI","Haiti","IPPU","Not agri-food","yes","no",2013,"CO2",62988.6
"HTI","Haiti","IPPU","Not agri-food","yes","no",2013,"N2O",30.4
"HTI","Haiti","IPPU","Not agri-food","yes","no",2013,"CH4",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2013,"F-gases",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2014,"Total",105043.5
"HTI","Haiti","IPPU","Not agri-food","yes","no",2014,"CO2",105012.7
"HTI","Haiti","IPPU","Not agri-food","yes","no",2014,"N2O",30.8
"HTI","Haiti","IPPU","Not agri-food","yes","no",2014,"CH4",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2014,"F-gases",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2015,"Total",104072.5
"HTI","Haiti","IPPU","Not agri-food","yes","no",2015,"CO2",104041.3
"HTI","Haiti","IPPU","Not agri-food","yes","no",2015,"N2O",31.2
"HTI","Haiti","IPPU","Not agri-food","yes","no",2015,"CH4",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2015,"F-gases",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2016,"Total",104967.4
"HTI","Haiti","IPPU","Not agri-food","yes","no",2016,"CO2",104935.79999999999
"HTI","Haiti","IPPU","Not agri-food","yes","no",2016,"N2O",31.6
"HTI","Haiti","IPPU","Not agri-food","yes","no",2016,"CH4",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2016,"F-gases",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2017,"Total",143656
"HTI","Haiti","IPPU","Not agri-food","yes","no",2017,"CO2",143624
"HTI","Haiti","IPPU","Not agri-food","yes","no",2017,"N2O",32
"HTI","Haiti","IPPU","Not agri-food","yes","no",2017,"CH4",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2017,"F-gases",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2018,"Total",144107.8
"HTI","Haiti","IPPU","Not agri-food","yes","no",2018,"CO2",144075.4
"HTI","Haiti","IPPU","Not agri-food","yes","no",2018,"N2O",32.4
"HTI","Haiti","IPPU","Not agri-food","yes","no",2018,"CH4",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2018,"F-gases",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2019,"Total",143561.5
"HTI","Haiti","IPPU","Not agri-food","yes","no",2019,"CO2",143528.7
"HTI","Haiti","IPPU","Not agri-food","yes","no",2019,"N2O",32.800000000000004
"HTI","Haiti","IPPU","Not agri-food","yes","no",2019,"CH4",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2019,"F-gases",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2020,"Total",163646.5
"HTI","Haiti","IPPU","Not agri-food","yes","no",2020,"CO2",163613.4
"HTI","Haiti","IPPU","Not agri-food","yes","no",2020,"N2O",33.099999999999994
"HTI","Haiti","IPPU","Not agri-food","yes","no",2020,"CH4",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2020,"F-gases",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2021,"Total",167799.6
"HTI","Haiti","IPPU","Not agri-food","yes","no",2021,"CO2",167766.1
"HTI","Haiti","IPPU","Not agri-food","yes","no",2021,"N2O",33.5
"HTI","Haiti","IPPU","Not agri-food","yes","no",2021,"CH4",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2021,"F-gases",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2022,"Total",172589
"HTI","Haiti","IPPU","Not agri-food","yes","no",2022,"CO2",172555.1
"HTI","Haiti","IPPU","Not agri-food","yes","no",2022,"N2O",33.9
"HTI","Haiti","IPPU","Not agri-food","yes","no",2022,"CH4",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2022,"F-gases",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2030,"Total",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2030,"CO2",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2030,"N2O",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2030,"CH4",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2030,"F-gases",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2050,"Total",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2050,"CO2",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2050,"N2O",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2050,"CH4",NA
"HTI","Haiti","IPPU","Not agri-food","yes","no",2050,"F-gases",NA
