"ISO3","Area","Item","Group","sector","agrifood","Year","tCO2eq_total","tCO2eq_N2O","tCO2eq_CH4","tCO2eq_Fgases"
"AZE","Azerbaijan","Energy","Not agri-food","yes","no",1992,79566521.2,192957.2,3764913,NA
"AZE","Azerbaijan","Energy","Not agri-food","yes","no",1993,68758285.69999999,149575.19999999998,3311487.5,NA
"AZE","Azerbaijan","Energy","Not agri-food","yes","no",1994,60199747.199999996,118636.2,3103404.9,NA
"AZE","Azerbaijan","Energy","Not agri-food","yes","no",1995,50846740.599999994,91362.79999999999,3131221.8,NA
"AZE","Azerbaijan","Energy","Not agri-food","yes","no",1996,48475395.6,84831.7,2994353.9,NA
"AZE","Azerbaijan","Energy","Not agri-food","yes","no",1997,46691463.4,59601.2,2865925.2,NA
"AZE","Azerbaijan","Energy","Not agri-food","yes","no",1998,48614782.800000004,57162.3,2882779.5,NA
"AZE","Azerbaijan","Energy","Not agri-food","yes","no",1999,46113219.4,56647.5,3567007.9,NA
"AZE","Azerbaijan","Energy","Not agri-food","yes","no",2000,46603130.4,85885,3499565.4,NA
"AZE","Azerbaijan","Energy","Not agri-food","yes","no",2001,45054404.199999996,77069.8,3489984.4,NA
"AZE","Azerbaijan","Energy","Not agri-food","yes","no",2002,44565117.2,76298.3,3144242.9000000004,NA
"AZE","Azerbaijan","Energy","Not agri-food","yes","no",2003,39561183.3,84945.2,3176242.2,NA
"AZE","Azerbaijan","Energy","Not agri-food","yes","no",2004,41160070.099999994,103355.90000000001,3144234.1999999997,NA
"AZE","Azerbaijan","Energy","Not agri-food","yes","no",2005,44818642.6,134588.2,3969652.4,NA
"AZE","Azerbaijan","Energy","Not agri-food","yes","no",2006,42507290.4,105946,4560919.399999999,NA
"AZE","Azerbaijan","Energy","Not agri-food","yes","no",2007,42851527.800000004,140586.19999999998,8690283.600000001,NA
"AZE","Azerbaijan","Energy","Not agri-food","yes","no",2008,47371736.7,171828.4,10876651.200000001,NA
"AZE","Azerbaijan","Energy","Not agri-food","yes","no",2009,40512543.599999994,164338.9,9312509.6,NA
"AZE","Azerbaijan","Energy","Not agri-food","yes","no",2010,39000964.2,175916.59999999998,9543609.6,NA
"AZE","Azerbaijan","Energy","Not agri-food","yes","no",2011,40783633.6,191413.19999999998,9083002.3,NA
"AZE","Azerbaijan","Energy","Not agri-food","yes","no",2012,42491255.8,199107.59999999998,9483765.2,NA
