"ISO3","Area","Item","Group","sector","agrifood","Year","tCO2eq_total","tCO2eq_N2O","tCO2eq_CH4","tCO2eq_Fgases"
"THA","Thailand","Energy","Not agri-food","yes","no",1992,117796903.9,1661060.5,19352358.5,NA
"THA","Thailand","Energy","Not agri-food","yes","no",1993,129535374.1,1588652.5,18347791.6,NA
"THA","Thailand","Energy","Not agri-food","yes","no",1994,140491949.1,1619111.9000000001,17971797.2,NA
"THA","Thailand","Energy","Not agri-food","yes","no",1995,160097376.9,1725353.4,17297683.5,NA
"THA","Thailand","Energy","Not agri-food","yes","no",1996,176864972.6,1932845.7000000002,17271656.900000002,NA
"THA","Thailand","Energy","Not agri-food","yes","no",1997,183658221.8,2161052.6,18269719.2,NA
"THA","Thailand","Energy","Not agri-food","yes","no",1998,169355934.79999998,2045210.4,18448944.4,NA
"THA","Thailand","Energy","Not agri-food","yes","no",1999,176034937.10000002,2271996.6,19126170.6,NA
"THA","Thailand","Energy","Not agri-food","yes","no",2000,180204326.29999998,2109745.9,19690870.4,NA
"THA","Thailand","Energy","Not agri-food","yes","no",2001,191101280.7,2123412.2,19658678.5,NA
"THA","Thailand","Energy","Not agri-food","yes","no",2002,200348637.7,2265107.1999999997,20226600.5,NA
"THA","Thailand","Energy","Not agri-food","yes","no",2003,212566919.20000002,2488271.6,21228567.599999998,NA
"THA","Thailand","Energy","Not agri-food","yes","no",2004,228622538.9,2757506,23022562.900000002,NA
"THA","Thailand","Energy","Not agri-food","yes","no",2005,234313952.6,2700426.3000000003,23855956.3,NA
"THA","Thailand","Energy","Not agri-food","yes","no",2006,237543443.6,2711959.4000000004,24293224.2,NA
"THA","Thailand","Energy","Not agri-food","yes","no",2007,245569725.10000002,4707301.3,25538193.8,NA
"THA","Thailand","Energy","Not agri-food","yes","no",2008,246170204.39999998,4565801.1,27253723.3,NA
"THA","Thailand","Energy","Not agri-food","yes","no",2009,259676081.10000002,4411582.5,26418138.599999998,NA
"THA","Thailand","Energy","Not agri-food","yes","no",2010,277862975.09999996,4609134.699999999,29310940.4,NA
"THA","Thailand","Energy","Not agri-food","yes","no",2011,273505908.2,5064898.4,26984179.9,NA
"THA","Thailand","Energy","Not agri-food","yes","no",2012,292904231.6,5429558.8,29032572.8,NA
"THA","Thailand","Energy","Not agri-food","yes","no",2013,307778129.8,5680250.600000001,30343009.2,NA
"THA","Thailand","Energy","Not agri-food","yes","no",2014,302478069.5,5938774.3,29963945.2,NA
"THA","Thailand","Energy","Not agri-food","yes","no",2015,304117572.3,5820918.7,28595033.599999998,NA
"THA","Thailand","Energy","Not agri-food","yes","no",2016,295505178.3,5755186.800000001,24861391.5,NA
"THA","Thailand","Energy","Not agri-food","yes","no",2017,298116535.3,5545986.8,22826608.599999998,NA
"THA","Thailand","Energy","Not agri-food","yes","no",2018,284029823.90000004,5795707.7,19270206.2,NA
"THA","Thailand","Energy","Not agri-food","yes","no",2019,292798806.6,5846379.100000001,19676997.5,NA
"THA","Thailand","Energy","Not agri-food","yes","no",2020,283267205.29999995,5616462.2,17114203.099999998,NA
"THA","Thailand","Energy","Not agri-food","yes","no",2021,279990085.4,5545540,17072175.4,NA
"THA","Thailand","Energy","Not agri-food","yes","no",2022,282441208.8,5637136.2,15063002.6,NA
