"ISO3","Area","Item","Group","sector","agrifood","Year","gas","tCO2eq"
"SOM","Somalia","Energy","Not agri-food","yes","no",1992,"Total",2083459.8
"SOM","Somalia","Energy","Not agri-food","yes","no",1992,"CO2",656339.5000000002
"SOM","Somalia","Energy","Not agri-food","yes","no",1992,"N2O",113898
"SOM","Somalia","Energy","Not agri-food","yes","no",1992,"CH4",1313222.2999999998
"SOM","Somalia","Energy","Not agri-food","yes","no",1992,"F-gases",NA
"SOM","Somalia","Energy","Not agri-food","yes","no",1993,"Total",2062688.7999999998
"SOM","Somalia","Energy","Not agri-food","yes","no",1993,"CO2",616005.7999999998
"SOM","Somalia","Energy","Not agri-food","yes","no",1993,"N2O",114647.3
"SOM","Somalia","Energy","Not agri-food","yes","no",1993,"CH4",1332035.7
"SOM","Somalia","Energy","Not agri-food","yes","no",1993,"F-gases",NA
"SOM","Somalia","Energy","Not agri-food","yes","no",1994,"Total",2069252.7
"SOM","Somalia","Energy","Not agri-food","yes","no",1994,"CO2",608672.2
"SOM","Somalia","Energy","Not agri-food","yes","no",1994,"N2O",115338.6
"SOM","Somalia","Energy","Not agri-food","yes","no",1994,"CH4",1345241.9
"SOM","Somalia","Energy","Not agri-food","yes","no",1994,"F-gases",NA
"SOM","Somalia","Energy","Not agri-food","yes","no",1995,"Total",2121213.6999999997
"SOM","Somalia","Energy","Not agri-food","yes","no",1995,"CO2",575671.8999999997
"SOM","Somalia","Energy","Not agri-food","yes","no",1995,"N2O",122638.8
"SOM","Somalia","Energy","Not agri-food","yes","no",1995,"CH4",1422903
"SOM","Somalia","Energy","Not agri-food","yes","no",1995,"F-gases",NA
"SOM","Somalia","Energy","Not agri-food","yes","no",1996,"Total",2172479.8000000003
"SOM","Somalia","Energy","Not agri-food","yes","no",1996,"CO2",575671.9000000004
"SOM","Somalia","Energy","Not agri-food","yes","no",1996,"N2O",125471.5
"SOM","Somalia","Energy","Not agri-food","yes","no",1996,"CH4",1471336.4
"SOM","Somalia","Energy","Not agri-food","yes","no",1996,"F-gases",NA
"SOM","Somalia","Energy","Not agri-food","yes","no",1997,"Total",2203627
"SOM","Somalia","Energy","Not agri-food","yes","no",1997,"CO2",535338.2000000002
"SOM","Somalia","Energy","Not agri-food","yes","no",1997,"N2O",128875.40000000001
"SOM","Somalia","Energy","Not agri-food","yes","no",1997,"CH4",1539413.4
"SOM","Somalia","Energy","Not agri-food","yes","no",1997,"F-gases",NA
"SOM","Somalia","Energy","Not agri-food","yes","no",1998,"Total",2243882
"SOM","Somalia","Energy","Not agri-food","yes","no",1998,"CO2",506004.59999999986
"SOM","Somalia","Energy","Not agri-food","yes","no",1998,"N2O",133643.6
"SOM","Somalia","Energy","Not agri-food","yes","no",1998,"CH4",1604233.8
"SOM","Somalia","Energy","Not agri-food","yes","no",1998,"F-gases",NA
"SOM","Somalia","Energy","Not agri-food","yes","no",1999,"Total",2412251.5
"SOM","Somalia","Energy","Not agri-food","yes","no",1999,"CO2",487671.1000000001
"SOM","Somalia","Energy","Not agri-food","yes","no",1999,"N2O",148710.19999999998
"SOM","Somalia","Energy","Not agri-food","yes","no",1999,"CH4",1775870.2
"SOM","Somalia","Energy","Not agri-food","yes","no",1999,"F-gases",NA
"SOM","Somalia","Energy","Not agri-food","yes","no",2000,"Total",2488086.6
"SOM","Somalia","Energy","Not agri-food","yes","no",2000,"CO2",476671.00000000023
"SOM","Somalia","Energy","Not agri-food","yes","no",2000,"N2O",156026.19999999998
"SOM","Somalia","Energy","Not agri-food","yes","no",2000,"CH4",1855389.4
"SOM","Somalia","Energy","Not agri-food","yes","no",2000,"F-gases",NA
"SOM","Somalia","Energy","Not agri-food","yes","no",2001,"Total",2594647.5
"SOM","Somalia","Energy","Not agri-food","yes","no",2001,"CO2",498671.19999999995
"SOM","Somalia","Energy","Not agri-food","yes","no",2001,"N2O",161271.3
"SOM","Somalia","Energy","Not agri-food","yes","no",2001,"CH4",1934705
"SOM","Somalia","Energy","Not agri-food","yes","no",2001,"F-gases",NA
"SOM","Somalia","Energy","Not agri-food","yes","no",2002,"Total",2740232.4
"SOM","Somalia","Energy","Not agri-food","yes","no",2002,"CO2",557338.5
"SOM","Somalia","Energy","Not agri-food","yes","no",2002,"N2O",166997.09999999998
"SOM","Somalia","Energy","Not agri-food","yes","no",2002,"CH4",2015896.8
"SOM","Somalia","Energy","Not agri-food","yes","no",2002,"F-gases",NA
"SOM","Somalia","Energy","Not agri-food","yes","no",2003,"Total",2924210.2
"SOM","Somalia","Energy","Not agri-food","yes","no",2003,"CO2",561005.1000000001
"SOM","Somalia","Energy","Not agri-food","yes","no",2003,"N2O",179033.6
"SOM","Somalia","Energy","Not agri-food","yes","no",2003,"CH4",2184171.5
"SOM","Somalia","Energy","Not agri-food","yes","no",2003,"F-gases",NA
"SOM","Somalia","Energy","Not agri-food","yes","no",2004,"Total",3035013.1
"SOM","Somalia","Energy","Not agri-food","yes","no",2004,"CO2",561005.1000000001
"SOM","Somalia","Energy","Not agri-food","yes","no",2004,"N2O",187555
"SOM","Somalia","Energy","Not agri-food","yes","no",2004,"CH4",2286453
"SOM","Somalia","Energy","Not agri-food","yes","no",2004,"F-gases",NA
"SOM","Somalia","Energy","Not agri-food","yes","no",2005,"Total",3162522.5999999996
"SOM","Somalia","Energy","Not agri-food","yes","no",2005,"CO2",564671.7999999998
"SOM","Somalia","Energy","Not agri-food","yes","no",2005,"N2O",197922.8
"SOM","Somalia","Energy","Not agri-food","yes","no",2005,"CH4",2399928
"SOM","Somalia","Energy","Not agri-food","yes","no",2005,"F-gases",NA
"SOM","Somalia","Energy","Not agri-food","yes","no",2006,"Total",3313658.7
"SOM","Somalia","Energy","Not agri-food","yes","no",2006,"CO2",564671.8000000003
"SOM","Somalia","Energy","Not agri-food","yes","no",2006,"N2O",207595.1
"SOM","Somalia","Energy","Not agri-food","yes","no",2006,"CH4",2541391.8
"SOM","Somalia","Energy","Not agri-food","yes","no",2006,"F-gases",NA
"SOM","Somalia","Energy","Not agri-food","yes","no",2007,"Total",3318715.6
"SOM","Somalia","Energy","Not agri-food","yes","no",2007,"CO2",608672.2000000002
"SOM","Somalia","Energy","Not agri-food","yes","no",2007,"N2O",209231.30000000002
