"ISO3","Area","Item","Group","sector","agrifood","Year","Total","CO2","N2O","CH4","F-gases"
"DJI","Djibouti","Energy","Not agri-food","yes","no",1992,379940.7,304336.1,13638.6,61966,NA
"DJI","Djibouti","Energy","Not agri-food","yes","no",1993,381989.6,304336.19999999995,13350.5,64302.899999999994,NA
"DJI","Djibouti","Energy","Not agri-food","yes","no",1994,380601.60000000003,300669.4,13831.6,66100.6,NA
"DJI","Djibouti","Energy","Not agri-food","yes","no",1995,395758.30000000005,311669.50000000006,14387.7,69701.09999999999,NA
"DJI","Djibouti","Energy","Not agri-food","yes","no",1996,393918.2,308002.8,13965,71950.40000000001,NA
"DJI","Djibouti","Energy","Not agri-food","yes","no",1997,421414.30000000005,333669.70000000007,13297.1,74447.5,NA
"DJI","Djibouti","Energy","Not agri-food","yes","no",1998,474128.4,385003.5,12598.800000000001,76526.1,NA
"DJI","Djibouti","Energy","Not agri-food","yes","no",1999,480356.3,385003.39999999997,13172.5,82180.40000000001,NA
"DJI","Djibouti","Energy","Not agri-food","yes","no",2000,460339.7,366670,10250.5,83419.2,NA
"DJI","Djibouti","Energy","Not agri-food","yes","no",2001,460628.10000000003,366670.10000000003,10263.1,83694.90000000001,NA
"DJI","Djibouti","Energy","Not agri-food","yes","no",2002,496284.5,399670.3,10534,86080.20000000001,NA
"DJI","Djibouti","Energy","Not agri-food","yes","no",2003,521042.4,421670.60000000003,10906.1,88465.7,NA
"DJI","Djibouti","Energy","Not agri-food","yes","no",2004,509540.39999999997,407003.69999999995,11008.1,91528.59999999999,NA
"DJI","Djibouti","Energy","Not agri-food","yes","no",2005,519571.1,414337.1,10998.5,94235.5,NA
"DJI","Djibouti","Energy","Not agri-food","yes","no",2006,520818,414337.2,10903.3,95577.5,NA
"DJI","Djibouti","Energy","Not agri-food","yes","no",2007,569280.5,462004.19999999995,11240.6,96035.70000000001,NA
"DJI","Djibouti","Energy","Not agri-food","yes","no",2008,608307.9,498671.30000000005,12039.6,97597,NA
"DJI","Djibouti","Energy","Not agri-food","yes","no",2009,555333.5,443670.7,11810.1,99852.7,NA
"DJI","Djibouti","Energy","Not agri-food","yes","no",2010,632194.4,517004.7,12550.7,102639,NA
"DJI","Djibouti","Energy","Not agri-food","yes","no",2011,588730,473004.3,11541.800000000001,104183.9,NA
"DJI","Djibouti","Energy","Not agri-food","yes","no",2012,608242.7000000001,487671.1000000001,13096.7,107474.90000000001,NA
"DJI","Djibouti","Energy","Not agri-food","yes","no",2013,621087.6,498671.19999999995,13382.9,109033.5,NA
"DJI","Djibouti","Energy","Not agri-food","yes","no",2014,443187.1,322669.6,13877.5,106640,NA
"DJI","Djibouti","Energy","Not agri-food","yes","no",2015,498292.3,377670.1,13420.8,107201.40000000001,NA
"DJI","Djibouti","Energy","Not agri-food","yes","no",2016,454732.89999999997,330002.99999999994,13393.800000000001,111336.1,NA
"DJI","Djibouti","Energy","Not agri-food","yes","no",2017,452922.3,330003,12737.6,110181.70000000001,NA
"DJI","Djibouti","Energy","Not agri-food","yes","no",2018,476397.60000000003,348336.4,13033.699999999999,115027.5,NA
"DJI","Djibouti","Energy","Not agri-food","yes","no",2019,483889.7,352003.1,12918.2,118968.40000000001,NA
"DJI","Djibouti","Energy","Not agri-food","yes","no",2020,423853.5,289669.4,13175.599999999999,121008.5,NA
"DJI","Djibouti","Energy","Not agri-food","yes","no",2021,450900.8,314411,13740.199999999999,122749.6,NA
"DJI","Djibouti","Energy","Not agri-food","yes","no",2022,438605.5,301924.7,13875.1,122805.7,NA
"DJI","Djibouti","Energy","Not agri-food","yes","no",2030,NA,NA,NA,NA,NA
"DJI","Djibouti","Energy","Not agri-food","yes","no",2050,NA,NA,NA,NA,NA
"DJI","Djibouti","IPPU","Not agri-food","yes","no",1992,3687.6000000000004,3685.8,1.8,NA,NA
"DJI","Djibouti","IPPU","Not agri-food","yes","no",1993,3834,3832.2,1.8,NA,NA
"DJI","Djibouti","IPPU","Not agri-food","yes","no",1994,3698.3,3696.5,1.8,NA,NA
"DJI","Djibouti","IPPU","Not agri-food","yes","no",1995,3394.6,3392.7999999999997,1.8,NA,NA
"DJI","Djibouti","IPPU","Not agri-food","yes","no",1996,3404.9,3403,1.9,NA,NA
"DJI","Djibouti","IPPU","Not agri-food","yes","no",1997,3373,3371.1,1.9,NA,NA
"DJI","Djibouti","IPPU","Not agri-food","yes","no",1998,3410.5,3408.5,2,NA,NA
"DJI","Djibouti","IPPU","Not agri-food","yes","no",1999,3784.7,3782.7,2,NA,NA
"DJI","Djibouti","IPPU","Not agri-food","yes","no",2000,2820.7,2818.6,2.1,NA,NA
"DJI","Djibouti","IPPU","Not agri-food","yes","no",2001,2841.5,2839.4,2.1,NA,NA
"DJI","Djibouti","IPPU","Not agri-food","yes","no",2002,3006.6000000000004,3004.4000000000005,2.2,NA,NA
"DJI","Djibouti","IPPU","Not agri-food","yes","no",2003,1652,1649.8,2.2,NA,NA
"DJI","Djibouti","IPPU","Not agri-food","yes","no",2004,3123.4,3121.2000000000003,2.2,NA,NA
"DJI","Djibouti","IPPU","Not agri-food","yes","no",2005,2936.1000000000004,2933.8,2.3,NA,NA
"DJI","Djibouti","IPPU","Not agri-food","yes","no",2006,2874.8999999999996,2872.5999999999995,2.3,NA,NA
"DJI","Djibouti","IPPU","Not agri-food","yes","no",2007,3106.2,3103.7999999999997,2.4,NA,NA
"DJI","Djibouti","IPPU","Not agri-food","yes","no",2008,2915.7000000000003,2913.3,2.4,NA,NA
"DJI","Djibouti","IPPU","Not agri-food","yes","no",2009,2870,2867.6,2.4,NA,NA
"DJI","Djibouti","IPPU","Not agri-food","yes","no",2010,3242.9,3240.4,2.5,NA,NA
"DJI","Djibouti","IPPU","Not agri-food","yes","no",2011,3237.2000000000003,3234.7000000000003,2.5,NA,NA
"DJI","Djibouti","IPPU","Not agri-food","yes","no",2012,3463.8,3461.2000000000003,2.6,NA,NA
"DJI","Djibouti","IPPU","Not agri-food","yes","no",2013,62223.700000000004,62221.100000000006,2.6,NA,NA
"DJI","Djibouti","IPPU","Not agri-food","yes","no",2014,69854.1,69851.40000000001,2.7,NA,NA
"DJI","Djibouti","IPPU","Not agri-food","yes","no",2015,57559.600000000006,57556.90000000001,2.7,NA,NA
"DJI","Djibouti","IPPU","Not agri-food","yes","no",2016,53426.4,53423.700000000004,2.7,NA,NA
"DJI","Djibouti","IPPU","Not agri-food","yes","no",2017,65197.9,65195.1,2.8,NA,NA
