"ISO3","Area","Item","Group","sector","agrifood","Year","Total","CO2","N2O","CH4","F-gases"
"BHS","Bahamas","Energy","Not agri-food","yes","no",1992,1881607.5,1866350.5,6053,9204,NA
"BHS","Bahamas","Energy","Not agri-food","yes","no",1993,1760827.2,1745349.5,6287.0999999999995,9190.6,NA
"BHS","Bahamas","Energy","Not agri-food","yes","no",1994,1783412.6,1767349.6,6615.5,9447.5,NA
"BHS","Bahamas","Energy","Not agri-food","yes","no",1995,1858484.7,1840683.7,7847.5,9953.5,NA
"BHS","Bahamas","Energy","Not agri-food","yes","no",1996,1831175.4000000001,1811350.3,9368.9,10456.2,NA
"BHS","Bahamas","Energy","Not agri-food","yes","no",1997,1630850.5,1609681.8,10414.1,10754.6,NA
"BHS","Bahamas","Energy","Not agri-food","yes","no",1998,2019598.3,1994685.2,13725.199999999999,11187.900000000001,NA
"BHS","Bahamas","Energy","Not agri-food","yes","no",1999,2055229.5,2031352.3,13317.9,10559.300000000001,NA
"BHS","Bahamas","Energy","Not agri-food","yes","no",2000,2045493.3,2027685.4000000001,6588.2,11219.699999999999,NA
"BHS","Bahamas","Energy","Not agri-food","yes","no",2001,1961425,1943351.4,6588.0999999999995,11485.5,NA
"BHS","Bahamas","Energy","Not agri-food","yes","no",2002,2053049.1,2035018.9000000001,6731.0999999999995,11299.099999999999,NA
"BHS","Bahamas","Energy","Not agri-food","yes","no",2003,2087508.5,2071685.8,5276.2,10546.5,NA
"BHS","Bahamas","Energy","Not agri-food","yes","no",2004,2066157.0999999999,2049685.5999999999,5811.3,10660.199999999999,NA
"BHS","Bahamas","Energy","Not agri-food","yes","no",2005,1922839.3,1906684.2,5769.5999999999995,10385.5,NA
"BHS","Bahamas","Energy","Not agri-food","yes","no",2006,1873205.5,1855350.6,7150.4000000000005,10704.5,NA
"BHS","Bahamas","Energy","Not agri-food","yes","no",2007,1895029.2,1873684.0999999999,8528.7,12816.4,NA
"BHS","Bahamas","Energy","Not agri-food","yes","no",2008,1936652.1,1917684.6,8128,10839.5,NA
"BHS","Bahamas","Energy","Not agri-food","yes","no",2009,2169366.1999999997,2152353.3,6769.5999999999995,10243.3,NA
"BHS","Bahamas","Energy","Not agri-food","yes","no",2010,2247554.2,2229354,7590.9000000000005,10609.3,NA
"BHS","Bahamas","Energy","Not agri-food","yes","no",2011,2132780.3,2112019.5,5106,15654.8,NA
"BHS","Bahamas","Energy","Not agri-food","yes","no",2012,2071650.5999999999,2049685.2999999998,6033.4000000000005,15931.900000000001,NA
"BHS","Bahamas","Energy","Not agri-food","yes","no",2013,2053968.1999999997,2031351.8999999997,6416.2,16200.099999999999,NA
"BHS","Bahamas","Energy","Not agri-food","yes","no",2014,2161187.8000000003,2137686.2,6408.7,17092.9,NA
"BHS","Bahamas","Energy","Not agri-food","yes","no",2015,2270160.6999999997,2247687.1999999997,6076.5,16397,NA
"BHS","Bahamas","Energy","Not agri-food","yes","no",2016,2230500.9,2207353.5,6937.299999999999,16210.1,NA
"BHS","Bahamas","Energy","Not agri-food","yes","no",2017,2535837.1999999997,2511689.5999999996,7717.1,16430.5,NA
