"ISO3","Area","Item","Group","sector","agrifood","Year","Total","CO2","N2O","CH4","F-gases"
"LIE","Liechtenstein","Energy","Not agri-food","yes","no",1992,197760.9,193525.69999999998,1439,2796.2,NA
"LIE","Liechtenstein","Energy","Not agri-food","yes","no",1993,205556.19999999998,201601.49999999997,1421.3,2533.4,NA
"LIE","Liechtenstein","Energy","Not agri-food","yes","no",1994,199654.1,195742.7,1471.3,2440.1000000000004,NA
"LIE","Liechtenstein","Energy","Not agri-food","yes","no",1995,188826.4,184843.3,1547.7,2435.4,NA
"LIE","Liechtenstein","Energy","Not agri-food","yes","no",1996,190993.8,186794.9,1593,2605.9,NA
"LIE","Liechtenstein","Energy","Not agri-food","yes","no",1997,214895.19999999998,210799.4,1614.1000000000001,2481.7,NA
"LIE","Liechtenstein","Energy","Not agri-food","yes","no",1998,218372.9,214231,1656.1999999999998,2485.7,NA
"LIE","Liechtenstein","Energy","Not agri-food","yes","no",1999,211659.9,207410.5,1853.8,2395.6,NA
"LIE","Liechtenstein","Energy","Not agri-food","yes","no",2000,198333.30000000002,194248.50000000003,1749.3000000000002,2335.5,NA
"LIE","Liechtenstein","Energy","Not agri-food","yes","no",2001,208926.3,204856.19999999998,1709,2361.1,NA
"LIE","Liechtenstein","Energy","Not agri-food","yes","no",2002,210384.4,206408.1,1637.6,2338.7,NA
"LIE","Liechtenstein","Energy","Not agri-food","yes","no",2003,210379.6,206334.2,1611.6,2433.8,NA
"LIE","Liechtenstein","Energy","Not agri-food","yes","no",2004,209049.6,204973.5,1555.7,2520.4,NA
"LIE","Liechtenstein","Energy","Not agri-food","yes","no",2005,211637.6,207380.7,1514.8,2742.1000000000004,NA
"LIE","Liechtenstein","Energy","Not agri-food","yes","no",2006,218228.19999999998,213876.4,1497.1000000000001,2854.7,NA
"LIE","Liechtenstein","Energy","Not agri-food","yes","no",2007,180549.2,176177.2,1453.4,2918.6,NA
"LIE","Liechtenstein","Energy","Not agri-food","yes","no",2008,203053.1,198387.7,1447.8,3217.6,NA
"LIE","Liechtenstein","Energy","Not agri-food","yes","no",2009,201470.59999999998,196663.09999999998,1389,3418.5,NA
"LIE","Liechtenstein","Energy","Not agri-food","yes","no",2010,169434.2,164483.7,1374.8,3575.7,NA
"LIE","Liechtenstein","Energy","Not agri-food","yes","no",2011,163607.8,158813.9,1299.1999999999998,3494.7,NA
"LIE","Liechtenstein","Energy","Not agri-food","yes","no",2012,169585,164516,1324.2,3744.8,NA
"LIE","Liechtenstein","Energy","Not agri-food","yes","no",2013,183702.40000000002,178305.30000000002,1331.9,4065.2,NA
"LIE","Liechtenstein","Energy","Not agri-food","yes","no",2014,150181.80000000002,144811.90000000002,1266.5,4103.4,NA
"LIE","Liechtenstein","Energy","Not agri-food","yes","no",2015,151286,145586.7,1250.1,4449.2,NA
"LIE","Liechtenstein","Energy","Not agri-food","yes","no",2016,135607.2,129595.20000000001,1269.6000000000001,4742.4,NA
"LIE","Liechtenstein","Energy","Not agri-food","yes","no",2017,146206.4,139998.3,1256.6,4951.5,NA
"LIE","Liechtenstein","Energy","Not agri-food","yes","no",2018,131946.8,125566.19999999998,1239.9,5140.7,NA
"LIE","Liechtenstein","Energy","Not agri-food","yes","no",2019,143281.6,136579.4,1250,5452.200000000001,NA
"LIE","Liechtenstein","Energy","Not agri-food","yes","no",2020,137908.9,130971.2,1194.9,5742.8,NA
"LIE","Liechtenstein","Energy","Not agri-food","yes","no",2021,141975.2,134619.30000000002,1212,6143.9000000000005,NA
"LIE","Liechtenstein","Energy","Not agri-food","yes","no",2022,125332.5,117567.5,1238,6527,NA
"LIE","Liechtenstein","Energy","Not agri-food","yes","no",2030,NA,NA,NA,NA,NA
"LIE","Liechtenstein","Energy","Not agri-food","yes","no",2050,NA,NA,NA,NA,NA
"LIE","Liechtenstein","IPPU","Not agri-food","yes","no",1992,5201.2,3114.2999999999997,529.1,9.5,1548.3
"LIE","Liechtenstein","IPPU","Not agri-food","yes","no",1993,4687,2871.3,497.90000000000003,9.6,1308.2
"LIE","Liechtenstein","IPPU","Not agri-food","yes","no",1994,4380,2604.2,506.70000000000005,9.700000000000001,1259.4
"LIE","Liechtenstein","IPPU","Not agri-food","yes","no",1995,4746.2,2479.1,485.20000000000005,9.799999999999999,1772.1
"LIE","Liechtenstein","IPPU","Not agri-food","yes","no",1996,5028.5,2472.7000000000003,466.7,9.799999999999999,2079.2999999999997
"LIE","Liechtenstein","IPPU","Not agri-food","yes","no",1997,5471,2474.5,432.09999999999997,11.4,2553
"LIE","Liechtenstein","IPPU","Not agri-food","yes","no",1998,6041,2395.4000000000005,424.4,9.799999999999999,3211.3999999999996
"LIE","Liechtenstein","IPPU","Not agri-food","yes","no",1999,6342,2401.7,404.2,8.7,3527.4
"LIE","Liechtenstein","IPPU","Not agri-food","yes","no",2000,7094.1,2516.8999999999996,405.7,10.1,4161.4000000000005
"LIE","Liechtenstein","IPPU","Not agri-food","yes","no",2001,7402.0999999999995,2534,411.5,11,4445.5999999999995
"LIE","Liechtenstein","IPPU","Not agri-food","yes","no",2002,8038.8,2540.3,422.4,10.9,5065.2
"LIE","Liechtenstein","IPPU","Not agri-food","yes","no",2003,8470.5,2686,397.5,10.5,5376.5
"LIE","Liechtenstein","IPPU","Not agri-food","yes","no",2004,9245.4,2784.8999999999996,407.5,14.5,6038.5
"LIE","Liechtenstein","IPPU","Not agri-food","yes","no",2005,9499.4,2893.3999999999996,373.5,15.299999999999999,6217.2
"LIE","Liechtenstein","IPPU","Not agri-food","yes","no",2006,9288.3,2648.7999999999993,392.7,13.6,6233.2
"LIE","Liechtenstein","IPPU","Not agri-food","yes","no",2007,9519.6,2666,391.40000000000003,15.299999999999999,6446.9000000000005
"LIE","Liechtenstein","IPPU","Not agri-food","yes","no",2008,9978.1,2699.4000000000005,438.7,13.700000000000001,6826.3
"LIE","Liechtenstein","IPPU","Not agri-food","yes","no",2009,9620.300000000001,2708.000000000001,414.7,10.6,6487
"LIE","Liechtenstein","IPPU","Not agri-food","yes","no",2010,10014.699999999999,3012.999999999998,468.8,15.8,6517.1
"LIE","Liechtenstein","IPPU","Not agri-food","yes","no",2011,10192.7,2889.7000000000007,442.5,15.4,6845.1
"LIE","Liechtenstein","IPPU","Not agri-food","yes","no",2012,10543,2793.7,459.1,15.2,7275
"LIE","Liechtenstein","IPPU","Not agri-food","yes","no",2013,10714,2769,459.7,13.899999999999999,7471.4
"LIE","Liechtenstein","IPPU","Not agri-food","yes","no",2014,10954.1,2872.9000000000005,459.8,13.799999999999999,7607.5999999999995
"LIE","Liechtenstein","IPPU","Not agri-food","yes","no",2015,11241.4,3106.3999999999996,459.6,13.700000000000001,7661.7
"LIE","Liechtenstein","IPPU","Not agri-food","yes","no",2016,10746.7,3072.6000000000004,459.4,13.700000000000001,7201
"LIE","Liechtenstein","IPPU","Not agri-food","yes","no",2017,10697.699999999999,3042.0999999999985,460.1,13.700000000000001,7181.8
"LIE","Liechtenstein","IPPU","Not agri-food","yes","no",2018,10333.6,2871.2000000000007,461.6,13.700000000000001,6987.0999999999995
"LIE","Liechtenstein","IPPU","Not agri-food","yes","no",2019,10014.2,2934.300000000001,463.3,13.700000000000001,6602.9
"LIE","Liechtenstein","IPPU","Not agri-food","yes","no",2020,9561.8,2667.3999999999987,441.40000000000003,12.6,6440.4000000000005
"LIE","Liechtenstein","IPPU","Not agri-food","yes","no",2021,9860,2884.9000000000005,463.8,13.6,6497.7
"LIE","Liechtenstein","IPPU","Not agri-food","yes","no",2022,9109.5,2504.6000000000004,425.59999999999997,11.799999999999999,6167.5
"LIE","Liechtenstein","IPPU","Not agri-food","yes","no",2030,NA,NA,NA,NA,NA
"LIE","Liechtenstein","IPPU","Not agri-food","yes","no",2050,NA,NA,NA,NA,NA
"LIE","Liechtenstein","Waste","Not agri-food","yes","no",1992,6523.9000000000005,98.10000000000036,573.3000000000001,5852.5,NA
"LIE","Liechtenstein","Waste","Not agri-food","yes","no",1993,5937.8,93.80000000000018,574.7,5269.3,NA
"LIE","Liechtenstein","Waste","Not agri-food","yes","no",1994,5507.3,88.70000000000073,584.7,4833.9,NA
"LIE","Liechtenstein","Waste","Not agri-food","yes","no",1995,5511.5,84.60000000000036,595.1999999999999,4831.7,NA
"LIE","Liechtenstein","Waste","Not agri-food","yes","no",1996,5373.3,80.50000000000091,612.4000000000001,4680.4,NA
"LIE","Liechtenstein","Waste","Not agri-food","yes","no",1997,5445.2,76.89999999999964,624,4744.3,NA
"LIE","Liechtenstein","Waste","Not agri-food","yes","no",1998,5252.6,73.30000000000018,641.2,4538.1,NA
"LIE","Liechtenstein","Waste","Not agri-food","yes","no",1999,5176.1,70.40000000000146,658.5999999999999,4447.0999999999995,NA
"LIE","Liechtenstein","Waste","Not agri-food","yes","no",2000,5028.3,66.5,670.3,4291.5,NA
"LIE","Liechtenstein","Waste","Not agri-food","yes","no",2001,5037.3,61.80000000000018,678.2,4297.3,NA
"LIE","Liechtenstein","Waste","Not agri-food","yes","no",2002,4909.9000000000005,57.50000000000091,681.2,4171.2,NA
"LIE","Liechtenstein","Waste","Not agri-food","yes","no",2003,4645.2,56,681,3908.2,NA
"LIE","Liechtenstein","Waste","Not agri-food","yes","no",2004,4691.0999999999995,54.69999999999982,680.9,3955.5,NA
"LIE","Liechtenstein","Waste","Not agri-food","yes","no",2005,4619.4,53.399999999999636,683.3000000000001,3882.7,NA
"LIE","Liechtenstein","Waste","Not agri-food","yes","no",2006,4513.8,53.19999999999982,691.1,3769.5,NA
"LIE","Liechtenstein","Waste","Not agri-food","yes","no",2007,4585.6,51.5,698,3836.1,NA
"LIE","Liechtenstein","Waste","Not agri-food","yes","no",2008,4444.200000000001,50.400000000000546,702.6,3691.2,NA
"LIE","Liechtenstein","Waste","Not agri-food","yes","no",2009,2830.8,47.70000000000027,703.6,2079.5,NA
"LIE","Liechtenstein","Waste","Not agri-food","yes","no",2010,2862.4,46.600000000000364,708.5,2107.2999999999997,NA
"LIE","Liechtenstein","Waste","Not agri-food","yes","no",2011,2876.3999999999996,45.499999999999545,707.0999999999999,2123.8,NA
"LIE","Liechtenstein","Waste","Not agri-food","yes","no",2012,2823.7000000000003,45.20000000000027,708.3000000000001,2070.2,NA
"LIE","Liechtenstein","Waste","Not agri-food","yes","no",2013,2788.2,44.399999999999636,717.1999999999999,2026.6000000000001,NA
"LIE","Liechtenstein","Waste","Not agri-food","yes","no",2014,2896.9,43.500000000000455,719.6,2133.7999999999997,NA
"LIE","Liechtenstein","Waste","Not agri-food","yes","no",2015,2892.3,43,719.9,2129.4,NA
"LIE","Liechtenstein","Waste","Not agri-food","yes","no",2016,2898.2999999999997,42.19999999999982,737,2119.1,NA
"LIE","Liechtenstein","Waste","Not agri-food","yes","no",2017,2912,41.29999999999973,738.5,2132.2000000000003,NA
"LIE","Liechtenstein","Waste","Not agri-food","yes","no",2018,2896.5,40.69999999999982,743,2112.8,NA
"LIE","Liechtenstein","Waste","Not agri-food","yes","no",2019,2923.7000000000003,39.90000000000009,761.7,2122.1,NA
"LIE","Liechtenstein","Waste","Not agri-food","yes","no",2020,2885.3,39.400000000000546,766.3,2079.6,NA
"LIE","Liechtenstein","Waste","Not agri-food","yes","no",2021,2922.8999999999996,38.80000000000018,777.3,2106.7999999999997,NA
"LIE","Liechtenstein","Waste","Not agri-food","yes","no",2022,2925.9,38.20000000000027,790.3,2097.4,NA
"LIE","Liechtenstein","Waste","Not agri-food","yes","no",2030,NA,NA,NA,NA,NA
"LIE","Liechtenstein","Waste","Not agri-food","yes","no",2050,NA,NA,NA,NA,NA
"LIE","Liechtenstein","Agrifood systems","FAO aggregates","no","no",1992,42625.700000000004,14157.600000000002,4160.5,24276.7,30.900000000000002
"LIE","Liechtenstein","Agrifood systems","FAO aggregates","no","no",1993,41852.5,14309.599999999999,3975,23515.2,52.699999999999996
"LIE","Liechtenstein","Agrifood systems","FAO aggregates","no","no",1994,42392.6,14305.900000000001,4001.5,23972.6,112.60000000000001
"LIE","Liechtenstein","Agrifood systems","FAO aggregates","no","no",1995,42585,14403.8,4001.5,23982.9,196.8
"LIE","Liechtenstein","Agrifood systems","FAO aggregates","no","no",1996,43376.600000000006,14632.800000000007,4081.0000000000005,24361.3,301.5
"LIE","Liechtenstein","Agrifood systems","FAO aggregates","no","no",1997,42918.799999999996,14533.699999999997,4001.5,23995,388.6
"LIE","Liechtenstein","Agrifood systems","FAO aggregates","no","no",1998,42937.2,14783.399999999998,3895.5,23698.2,560.1
"LIE","Liechtenstein","Agrifood systems","FAO aggregates","no","no",1999,42394.6,14948.299999999996,3710,22958.4,777.9000000000001
"LIE","Liechtenstein","Agrifood systems","FAO aggregates","no","no",2000,42099.8,14509.7,3683.5,22874.600000000002,1032
"LIE","Liechtenstein","Agrifood systems","FAO aggregates","no","no",2001,30905.2,2855.800000000003,3710,23070.699999999997,1268.7
