"ISO3","Area","Item","Group","sector","agrifood","Year","tCO2eq_total","tCO2eq_N2O","tCO2eq_CH4","tCO2eq_Fgases"
"MDG","Madagascar","Energy","Not agri-food","yes","no",1992,2371234.3000000003,105886.5,1286338.7,NA
"MDG","Madagascar","Energy","Not agri-food","yes","no",1993,2479972.1,109263.2,1362366.2,NA
"MDG","Madagascar","Energy","Not agri-food","yes","no",1994,2557363.5,97020.9,1323665.4000000001,NA
"MDG","Madagascar","Energy","Not agri-food","yes","no",1995,2829176.1,119679.3,1532485.7999999998,NA
"MDG","Madagascar","Energy","Not agri-food","yes","no",1996,2970644.8,122318,1619982.2,NA
"MDG","Madagascar","Energy","Not agri-food","yes","no",1997,3363316.5,124980.3,1716655.4000000001,NA
"MDG","Madagascar","Energy","Not agri-food","yes","no",1998,3554438.7,129182.3,1819241.6,NA
"MDG","Madagascar","Energy","Not agri-food","yes","no",1999,3811551.4,132741,1929794.3,NA
"MDG","Madagascar","Energy","Not agri-food","yes","no",2000,4101333.7,136519.1,2036130,NA
"MDG","Madagascar","Energy","Not agri-food","yes","no",2001,4020335.8,140194.8,2156791.7,NA
"MDG","Madagascar","Energy","Not agri-food","yes","no",2002,3531973.4,134801.4,2172494.2,NA
"MDG","Madagascar","Energy","Not agri-food","yes","no",2003,4084495.1,142303.9,2328842.8,NA
"MDG","Madagascar","Energy","Not agri-food","yes","no",2004,4346289.5,146906.3,2461367.2,NA
"MDG","Madagascar","Energy","Not agri-food","yes","no",2005,4465566.2,151613.2,2601252.4,NA
"MDG","Madagascar","Energy","Not agri-food","yes","no",2006,4550902.5,155794.3,2744741.5,NA
"MDG","Madagascar","Energy","Not agri-food","yes","no",2007,4734241.5,160587.19999999998,2905588.8,NA
"MDG","Madagascar","Energy","Not agri-food","yes","no",2008,5016582,167738.59999999998,3086712.7,NA
"MDG","Madagascar","Energy","Not agri-food","yes","no",2009,5038281.5,168332.4,3170787.2,NA
"MDG","Madagascar","Energy","Not agri-food","yes","no",2010,5336458.5,173142.40000000002,3296755,NA
"MDG","Madagascar","Energy","Not agri-food","yes","no",2011,5978514.5,178928.69999999998,3442321.7,NA
"MDG","Madagascar","Energy","Not agri-food","yes","no",2012,6506122.6,185518.30000000002,3608305.1,NA
"MDG","Madagascar","Energy","Not agri-food","yes","no",2013,7148083,189424.7,3774624.6,NA
