"ISO3","Area","UN Region","EBRD Region","Item","Group","sector","agrifood","Year","gas","tCO2eq"
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",1992,"Total",29482085
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",1992,"CO2",11400000
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",1992,"N2O",50085
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",1992,"CH4",18032000
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",1992,"F-gases",0
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",1993,"Total",29748230
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",1993,"CO2",12900000
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",1993,"N2O",48230
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",1993,"CH4",16800000
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",1993,"F-gases",0
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",1994,"Total",31645555
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",1994,"CO2",14600000
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",1994,"N2O",49555
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",1994,"CH4",16996000
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",1994,"F-gases",0
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",1995,"Total",34213745
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",1995,"CO2",15000000
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",1995,"N2O",61745
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",1995,"CH4",19152000
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",1995,"F-gases",0
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",1996,"Total",34416080
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",1996,"CO2",14100000
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",1996,"N2O",72080
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",1996,"CH4",20244000
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",1996,"F-gases",0
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",1997,"Total",37584245
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",1997,"CO2",14900000
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",1997,"N2O",88245
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",1997,"CH4",22596000
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",1997,"F-gases",0
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",1998,"Total",35432245
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",1998,"CO2",15800000
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",1998,"N2O",88245
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",1998,"CH4",19544000
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",1998,"F-gases",0
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",1999,"Total",41241255
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",1999,"CO2",20200000
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",1999,"N2O",97255
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",1999,"CH4",20944000
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",1999,"F-gases",0
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",2000,"Total",44112635
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",2000,"CO2",21700000
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",2000,"N2O",68635
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",2000,"CH4",22344000
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",2000,"F-gases",0
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",2001,"Total",43503790
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",2001,"CO2",19600000
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",2001,"N2O",75790
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",2001,"CH4",23828000
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",2001,"F-gases",0
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",2002,"Total",49053910
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",2002,"CO2",24700000
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",2002,"N2O",77910
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",2002,"CH4",24276000
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",2002,"F-gases",0
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",2003,"Total",58471210
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",2003,"CO2",31200000
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",2003,"N2O",83210
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",2003,"CH4",27188000
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",2003,"F-gases",0
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",2004,"Total",52782150
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",2004,"CO2",26800000
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",2004,"N2O",82150
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",2004,"CH4",25900000
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",2004,"F-gases",0
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",2005,"Total",53543500
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",2005,"CO2",28600000
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",2005,"N2O",79500
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",2005,"CH4",24864000
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",2005,"F-gases",0
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",2006,"Total",60038945
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",2006,"CO2",37500000
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",2006,"N2O",82945
"OMN","Oman","Western Asia",NA,"Energy","Not agri-food","yes","no",2006,"CH4",22456000
