"ISO3","Area","Item","Group","sector","agrifood","Year","gas","tCO2eq"
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",1992,"Total",4125583.4999999995
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",1992,"CO2",1872243.1999999997
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",1992,"N2O",273946.39999999997
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",1992,"CH4",1717517.2
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",1992,"F-gases",261876.70000000004
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",1993,"Total",4146652.6000000006
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",1993,"CO2",2012981.6000000006
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",1993,"N2O",273952.80000000005
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",1993,"CH4",1720954
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",1993,"F-gases",138764.19999999998
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",1994,"Total",4110345.1999999997
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",1994,"CO2",1964863.6999999997
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",1994,"N2O",274118.10000000003
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",1994,"CH4",1724312.4000000001
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",1994,"F-gases",147051
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",1995,"Total",4314488.2
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",1995,"CO2",2248593.3
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",1995,"N2O",249482.9
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",1995,"CH4",1633507.7000000002
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",1995,"F-gases",182904.30000000002
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",1996,"Total",4318986.3
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",1996,"CO2",2226498.0999999996
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",1996,"N2O",245464.2
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",1996,"CH4",1637271
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",1996,"F-gases",209753
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",1997,"Total",4431835
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",1997,"CO2",2269452.5
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",1997,"N2O",249392
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",1997,"CH4",1668533.7
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",1997,"F-gases",244456.8
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",1998,"Total",4252869.6
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",1998,"CO2",2181398.3999999994
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",1998,"N2O",242362.9
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",1998,"CH4",1671551.9
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",1998,"F-gases",157556.4
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",1999,"Total",4342877.9
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",1999,"CO2",2204308.7
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",1999,"N2O",242745.3
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",1999,"CH4",1666319.6
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",1999,"F-gases",229504.3
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2000,"Total",4431725.8
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2000,"CO2",2182812.4
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2000,"N2O",241251.5
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2000,"CH4",1681980.1
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2000,"F-gases",325681.8
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2001,"Total",4492731.8
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2001,"CO2",2187607.3
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2001,"N2O",240087.1
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2001,"CH4",1688889.2000000002
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2001,"F-gases",376148.19999999995
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2002,"Total",4872204.800000001
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2002,"CO2",2495620.500000001
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2002,"N2O",253682.6
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2002,"CH4",1696535
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2002,"F-gases",426366.69999999995
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2003,"Total",4869078.8
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2003,"CO2",2437967.8
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2003,"N2O",241169.3
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2003,"CH4",1712169
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2003,"F-gases",477772.7
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2004,"Total",4705559.199999999
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2004,"CO2",2284171.3999999994
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2004,"N2O",224294.90000000002
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2004,"CH4",1663409.7999999998
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2004,"F-gases",533683.1
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2005,"Total",4794023.3
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2005,"CO2",2314793.9999999995
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2005,"N2O",226479.3
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2005,"CH4",1648488.3
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2005,"F-gases",604261.7000000001
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2006,"Total",4606928.399999999
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2006,"CO2",2152945.9999999995
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2006,"N2O",216874.69999999998
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2006,"CH4",1620034.7999999998
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2006,"F-gases",617072.9
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2007,"Total",4781182.399999999
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2007,"CO2",2358982.2999999993
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2007,"N2O",208715.9
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2007,"CH4",1597383.5
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2007,"F-gases",616100.7
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2008,"Total",4629802
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2008,"CO2",2233867.3
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2008,"N2O",201517.40000000002
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2008,"CH4",1573001.6
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2008,"F-gases",621415.7000000001
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2009,"Total",4547628.800000001
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2009,"CO2",2181864.8000000007
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2009,"N2O",193270.6
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2009,"CH4",1548475.9
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2009,"F-gases",624017.5
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2010,"Total",4848548.7
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2010,"CO2",2529266.1
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2010,"N2O",191352.5
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2010,"CH4",1523499.1
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2010,"F-gases",604431
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2011,"Total",4723976
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2011,"CO2",2439743.8000000003
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2011,"N2O",184040.9
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2011,"CH4",1500001
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2011,"F-gases",600190.2999999999
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2012,"Total",4625854.9
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2012,"CO2",2375633.1
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2012,"N2O",176050.6
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2012,"CH4",1462604.1
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2012,"F-gases",611567.1
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2013,"Total",4537472.399999999
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2013,"CO2",2276731.6999999993
"PRI","Puerto Rico","Agrifood systems","FAO aggregates","no","no",2013,"N2O",174513.4
