"ISO3","Area","Item","Group","sector","agrifood","Year","gas","tCO2eq"
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",1992,"Total",215865.1
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",1992,"CO2",212668.6
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",1992,"N2O",787.9000000000001
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",1992,"CH4",2408.6
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",1992,"F-gases",NA
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",1993,"Total",237786.4
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",1993,"CO2",234668.8
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",1993,"N2O",775.2
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",1993,"CH4",2342.4
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",1993,"F-gases",NA
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",1994,"Total",263567.7
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",1994,"CO2",260335.7
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",1994,"N2O",844.6
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",1994,"CH4",2387.4
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",1994,"F-gases",NA
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",1995,"Total",278238.5
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",1995,"CO2",275002.5
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",1995,"N2O",865.7
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",1995,"CH4",2370.2999999999997
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",1995,"F-gases",NA
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",1996,"Total",296674.8
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",1996,"CO2",293336
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",1996,"N2O",919.1
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",1996,"CH4",2419.7000000000003
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",1996,"F-gases",NA
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",1997,"Total",300520
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",1997,"CO2",297002.7
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",1997,"N2O",1014
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",1997,"CH4",2503.2999999999997
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",1997,"F-gases",NA
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",1998,"Total",329875.5
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",1998,"CO2",326336.4
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",1998,"N2O",1102.1000000000001
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",1998,"CH4",2437
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",1998,"F-gases",NA
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",1999,"Total",340908.8
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",1999,"CO2",337336.39999999997
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",1999,"N2O",1170
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",1999,"CH4",2402.4
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",1999,"F-gases",NA
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",2000,"Total",352163.3
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",2000,"CO2",348336.5
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",2000,"N2O",891.9
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",2000,"CH4",2934.8999999999996
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",2000,"F-gases",NA
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",2001,"Total",363132.60000000003
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",2001,"CO2",359336.60000000003
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",2001,"N2O",906
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",2001,"CH4",2890
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",2001,"F-gases",NA
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",2002,"Total",363072.3
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",2002,"CO2",359336.7
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",2002,"N2O",839.7
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",2002,"CH4",2895.9
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",2002,"F-gases",NA
"LCA","Saint Lucia","Energy","Not agri-food","yes","no",2003,"Total",381528.9
