"ISO3","Area","Item","Group","sector","agrifood","Year","Total","CO2","N2O","CH4","F-gases"
"DMA","Dominica","Energy","Not agri-food","yes","no",1992,61188.5,58667.2,473.2,2048.1,NA
"DMA","Dominica","Energy","Not agri-food","yes","no",1993,64798.2,62334,470.1,1994.1,NA
"DMA","Dominica","Energy","Not agri-food","yes","no",1994,72165.7,69667.4,504.8,1993.5,NA
"DMA","Dominica","Energy","Not agri-food","yes","no",1995,83162,80667.4,540.8,1953.8,NA
"DMA","Dominica","Energy","Not agri-food","yes","no",1996,75856.09999999999,73333.99999999999,561.8,1960.3,NA
"DMA","Dominica","Energy","Not agri-food","yes","no",1997,83319.5,80667.4,617.8000000000001,2034.3,NA
"DMA","Dominica","Energy","Not agri-food","yes","no",1998,79601.9,77000.7,626.4,1974.8000000000002,NA
"DMA","Dominica","Energy","Not agri-food","yes","no",1999,83362.9,80667.4,653.5,2041.9999999999998,NA
"DMA","Dominica","Energy","Not agri-food","yes","no",2000,105496.6,102667.6,476,2353,NA
"DMA","Dominica","Energy","Not agri-food","yes","no",2001,112738.6,110001,461.4,2276.2,NA
"DMA","Dominica","Energy","Not agri-food","yes","no",2002,105380,102667.6,439.59999999999997,2272.8,NA
"DMA","Dominica","Energy","Not agri-food","yes","no",2003,120065.20000000001,117334.50000000001,464.3,2266.4,NA
"DMA","Dominica","Energy","Not agri-food","yes","no",2004,145712.3,143001.3,498.3,2212.7,NA
"DMA","Dominica","Energy","Not agri-food","yes","no",2005,152951.8,150334.69999999998,483.3,2133.7999999999997,NA
"DMA","Dominica","Energy","Not agri-food","yes","no",2006,145508.1,143001.30000000002,496.40000000000003,2010.4,NA
"DMA","Dominica","Energy","Not agri-food","yes","no",2007,174846.2,172335,548.1,1963.1000000000001,NA
"DMA","Dominica","Energy","Not agri-food","yes","no",2008,171062.80000000002,168668.2,493.9,1900.7,NA
"DMA","Dominica","Energy","Not agri-food","yes","no",2009,189385.9,187001.8,516.4,1867.6999999999998,NA
"DMA","Dominica","Energy","Not agri-food","yes","no",2010,174757.1,172334.9,566.4,1855.8,NA
"DMA","Dominica","Energy","Not agri-food","yes","no",2011,157665.8,154001.4,543.5,3120.8999999999996,NA
"DMA","Dominica","Energy","Not agri-food","yes","no",2012,168643.30000000002,165001.50000000003,558.6999999999999,3083.1,NA
"DMA","Dominica","Energy","Not agri-food","yes","no",2013,161252.7,157668.2,552.1,3032.4,NA
"DMA","Dominica","Energy","Not agri-food","yes","no",2014,168739.6,165001.5,558.3000000000001,3179.8,NA
"DMA","Dominica","Energy","Not agri-food","yes","no",2015,179542,176001.6,569,2971.4,NA
"DMA","Dominica","Energy","Not agri-food","yes","no",2016,175923.1,172334.80000000002,612.8,2975.5,NA
"DMA","Dominica","Energy","Not agri-food","yes","no",2017,157553.69999999998,154001.3,612.5,2939.9,NA
"DMA","Dominica","Energy","Not agri-food","yes","no",2018,164894.3,161334.8,650,2909.5,NA
"DMA","Dominica","Energy","Not agri-food","yes","no",2019,175883,172334.9,683.4,2864.7,NA
"DMA","Dominica","Energy","Not agri-food","yes","no",2020,160933.3,157668.09999999998,605.8,2659.4,NA
"DMA","Dominica","Energy","Not agri-food","yes","no",2021,161268.40000000002,158020.40000000002,594.6,2653.4,NA
"DMA","Dominica","Energy","Not agri-food","yes","no",2022,160678.40000000002,157411.40000000002,607.4000000000001,2659.6000000000004,NA
"DMA","Dominica","Energy","Not agri-food","yes","no",2030,NA,NA,NA,NA,NA
"DMA","Dominica","Energy","Not agri-food","yes","no",2050,NA,NA,NA,NA,NA
"DMA","Dominica","IPPU","Not agri-food","yes","no",1992,330.29999999999995,327.49999999999994,0.2,NA,2.6
"DMA","Dominica","IPPU","Not agri-food","yes","no",1993,18087.1,18083.899999999998,0.2,NA,3
"DMA","Dominica","IPPU","Not agri-food","yes","no",1994,23241.399999999998,23237.699999999997,0.2,NA,3.5
"DMA","Dominica","IPPU","Not agri-food","yes","no",1995,24685.7,24681.5,0.2,NA,4
"DMA","Dominica","IPPU","Not agri-food","yes","no",1996,30651.5,30646.7,0.2,NA,4.6
"DMA","Dominica","IPPU","Not agri-food","yes","no",1997,28008.199999999997,28002.799999999996,0.2,NA,5.2
"DMA","Dominica","IPPU","Not agri-food","yes","no",1998,358.4,352.5,0.2,NA,5.7
"DMA","Dominica","IPPU","Not agri-food","yes","no",1999,25732.600000000002,25726.100000000002,0.2,NA,6.3
"DMA","Dominica","IPPU","Not agri-food","yes","no",2000,26600.4,26594.7,0.2,NA,5.5
"DMA","Dominica","IPPU","Not agri-food","yes","no",2001,24454.2,24448,0.2,NA,6
"DMA","Dominica","IPPU","Not agri-food","yes","no",2002,20756.399999999998,20754.199999999997,0.2,NA,2
"DMA","Dominica","IPPU","Not agri-food","yes","no",2003,22015.5,22013.1,0.2,NA,2.2
"DMA","Dominica","IPPU","Not agri-food","yes","no",2004,21186.699999999997,21183.199999999997,0.2,NA,3.3
"DMA","Dominica","IPPU","Not agri-food","yes","no",2005,20052.600000000002,20048.9,0.2,NA,3.5
"DMA","Dominica","IPPU","Not agri-food","yes","no",2006,19723.3,19720.8,0.2,NA,2.3
"DMA","Dominica","IPPU","Not agri-food","yes","no",2007,18221.3,18219.2,0.2,NA,1.9
"DMA","Dominica","IPPU","Not agri-food","yes","no",2008,18242.6,18240.8,0.2,NA,1.6
"DMA","Dominica","IPPU","Not agri-food","yes","no",2009,14139.699999999999,14138.3,0.2,NA,1.2
