"ISO3","Area","Partner","cpc_name1","Item","Element","Unit","Year","value"
"MOZ","Mozambique","Afghanistan","Tobacco products","Tobacco products","Export value","1000 USD",2024,14
"MOZ","Mozambique","Angola","Dairy products and egg products","Dairy products and egg products","Export value","1000 USD",2016,177
"MOZ","Mozambique","Angola","Vegetables","Peas, green","Export value","1000 USD",2021,55
"MOZ","Mozambique","Argentina","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Export value","1000 USD",2015,5272
"MOZ","Mozambique","Argentina","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2012,16105
"MOZ","Mozambique","Argentina","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2014,18059
"MOZ","Mozambique","Argentina","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2015,31380
"MOZ","Mozambique","Argentina","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2016,23790
"MOZ","Mozambique","Argentina","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2019,29542
"MOZ","Mozambique","Argentina","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2020,39483
"MOZ","Mozambique","Argentina","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2021,72589
"MOZ","Mozambique","Argentina","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2022,94656
"MOZ","Mozambique","Argentina","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2023,57631
"MOZ","Mozambique","Argentina","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2024,26589
"MOZ","Mozambique","Argentina","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Unmanufactured tobacco","Export value","1000 USD",2012,12271
"MOZ","Mozambique","Argentina","Cereals","Wheat","Import value","1000 USD",2014,7497
"MOZ","Mozambique","Argentina","Cereals","Wheat","Import value","1000 USD",2019,13518
"MOZ","Mozambique","Argentina","Cereals","Wheat","Import value","1000 USD",2020,12991
"MOZ","Mozambique","Argentina","Cereals","Wheat","Import value","1000 USD",2021,18230
"MOZ","Mozambique","Argentina","Cereals","Wheat","Import value","1000 USD",2022,17139
"MOZ","Mozambique","Argentina","Cereals","Wheat","Import value","1000 USD",2024,28267
"MOZ","Mozambique","Australia","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Natural rubber in primary forms","Import value","1000 USD",2016,6
"MOZ","Mozambique","Australia","Non-wood forest products","Non-wood forest products","Import value","1000 USD",2014,13
"MOZ","Mozambique","Australia","Fruits and nuts","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","Export value","1000 USD",2019,889
"MOZ","Mozambique","Australia","Cereals","Wheat","Import value","1000 USD",2012,29334
"MOZ","Mozambique","Australia","Cereals","Wheat","Import value","1000 USD",2014,22213
"MOZ","Mozambique","Australia","Cereals","Wheat","Import value","1000 USD",2015,9730
"MOZ","Mozambique","Australia","Cereals","Wheat","Import value","1000 USD",2021,83765
"MOZ","Mozambique","Australia","Cereals","Wheat","Import value","1000 USD",2022,75672
"MOZ","Mozambique","Australia","Cereals","Wheat","Import value","1000 USD",2023,26668
