"ISO3","Area","Partner","cpc_name1","Item","Element","Unit","Year","value"
"NGA","Nigeria","Afghanistan","Pulses (dried leguminous vegetables)","Chick peas, dry","Import value","1000 USD",2008,26
"NGA","Nigeria","Albania","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Coir, raw","Import value","1000 USD",2008,3
"NGA","Nigeria","Albania","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Flax, raw or retted","Import value","1000 USD",2008,18
"NGA","Nigeria","Albania","Other animal products","Hides, wet-salted of cattle","Import value","1000 USD",2008,1984
"NGA","Nigeria","Albania","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Jute, raw or retted","Import value","1000 USD",2008,19
"NGA","Nigeria","Albania","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Unmanufactured tobacco","Import value","1000 USD",2008,3161
"NGA","Nigeria","Algeria","Live animals","Goats","Import value","1000 USD",2010,79
"NGA","Nigeria","Algeria","Live animals","Sheep","Import value","1000 USD",2010,40
"NGA","Nigeria","Antigua and Barbuda","Other animal products","Hides, wet-salted of cattle","Import value","1000 USD",2008,1387
"NGA","Nigeria","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2002,1508
"NGA","Nigeria","Argentina","Cereals","Wheat","Import value","1000 USD",2008,45952
"NGA","Nigeria","Australia","Beverages","Beverages","Import value","1000 USD",2002,16914
"NGA","Nigeria","Australia","Pulses (dried leguminous vegetables)","Chick peas, dry","Import value","1000 USD",2007,27
"NGA","Nigeria","Australia","Dairy products and egg products","Dairy products and egg products","Import value","1000 USD",2000,7790
"NGA","Nigeria","Australia","Live animals","Horses","Import value","1000 USD",2008,92
"NGA","Nigeria","Australia","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2002,4097
"NGA","Nigeria","Australia","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2007,21475
"NGA","Nigeria","Australia","Stimulant, spice and aromatic crops","Nutmeg, mace, cardamoms, raw","Import value","1000 USD",2002,7
"NGA","Nigeria","Australia","Stimulant, spice and aromatic crops","Nutmeg, mace, cardamoms, raw","Import value","1000 USD",2008,78
"NGA","Nigeria","Austria","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Jute, raw or retted","Import value","1000 USD",2008,56
"NGA","Nigeria","Austria","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Sisal, raw","Import value","1000 USD",2008,532
"NGA","Nigeria","Austria","Stimulant, spice and aromatic crops","Tea leaves","Import value","1000 USD",2008,3355
"NGA","Nigeria","Bangladesh","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Import value","1000 USD",2008,13
"NGA","Nigeria","Bangladesh","Vegetables","Onions and shallots, dry (excluding dehydrated)","Import value","1000 USD",2008,2
"NGA","Nigeria","Barbados","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Coir, raw","Import value","1000 USD",2008,4
"NGA","Nigeria","Barbados","Dairy products and egg products","Dairy products and egg products","Import value","1000 USD",2008,22498
"NGA","Nigeria","Barbados","Grain mill products, starches and starch products; other food products","Grain mill products, starches and starch products; other food products","Import value","1000 USD",2010,468
"NGA","Nigeria","Barbados","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Natural rubber in primary forms","Import value","1000 USD",2008,81
"NGA","Nigeria","Belgium","Cereals","Barley","Import value","1000 USD",2000,70
"NGA","Nigeria","Belgium","Beverages","Beverages","Import value","1000 USD",2000,5121
"NGA","Nigeria","Belgium","Beverages","Beverages","Import value","1000 USD",2002,4847
"NGA","Nigeria","Belgium","Beverages","Beverages","Import value","1000 USD",2007,75849
"NGA","Nigeria","Belgium","Beverages","Beverages","Import value","1000 USD",2008,31725
"NGA","Nigeria","Belgium","Vegetables","Carrots and turnips","Import value","1000 USD",2007,2
"NGA","Nigeria","Belgium","Live animals","Cattle","Import value","1000 USD",2000,64
"NGA","Nigeria","Belgium","Vegetables","Cauliflowers and broccoli","Import value","1000 USD",2007,4
