"ISO3","Area","ISOP","Partner","cpc_name1","Item","Element","Unit","Year","value"
"UKR","Ukraine","AFG","Afghanistan","Forage, fibers, and other crops (CPC code 019)","Vegetable products, fresh or dry n.e.c.","Import value","1000 USD",2002,9
"UKR","Ukraine","AFG","Afghanistan","Other animal products","Skins, karakul","Import value","1000 USD",2011,287
"UKR","Ukraine","AFG","Afghanistan","Other animal products","Skins, karakul","Import value","1000 USD",2013,92
"UKR","Ukraine","AFG","Afghanistan","Stimulant, spice and aromatic crops","Tea leaves","Export value","1000 USD",2008,202
"UKR","Ukraine","ALB","Albania","Fruits and nuts","Cherries","Import value","1000 USD",2017,15
"UKR","Ukraine","ALB","Albania","Fruits and nuts","Strawberries","Import value","1000 USD",2022,307
"UKR","Ukraine","ALB","Albania","Fruits and nuts","Walnuts, in shell","Export value","1000 USD",2023,834
"UKR","Ukraine","ALB","Albania","Fruits and nuts","Walnuts, in shell","Export value","1000 USD",2024,1258
"UKR","Ukraine","ALB","Albania","Pulses (dried leguminous vegetables)","Beans, dry","Export value","1000 USD",2012,94
"UKR","Ukraine","ALB","Albania","Pulses (dried leguminous vegetables)","Beans, dry","Export value","1000 USD",2013,44
"UKR","Ukraine","ALB","Albania","Vegetables","Cabbages","Import value","1000 USD",2014,230
"UKR","Ukraine","ALB","Albania","Vegetables","Cabbages","Import value","1000 USD",2017,127
"UKR","Ukraine","ALB","Albania","Vegetables","Cabbages","Import value","1000 USD",2018,211
"UKR","Ukraine","ALB","Albania","Vegetables","Cabbages","Import value","1000 USD",2019,499
"UKR","Ukraine","ALB","Albania","Vegetables","Cabbages","Import value","1000 USD",2020,1388
"UKR","Ukraine","ALB","Albania","Vegetables","Cabbages","Import value","1000 USD",2021,1071
"UKR","Ukraine","ALB","Albania","Vegetables","Cabbages","Import value","1000 USD",2023,1506
"UKR","Ukraine","ALB","Albania","Vegetables","Cabbages","Import value","1000 USD",2024,1544
"UKR","Ukraine","ALB","Albania","Vegetables","Other beans, green","Export value","1000 USD",2012,17
"UKR","Ukraine","DZA","Algeria","Cereals","Barley","Export value","1000 USD",2016,35637
"UKR","Ukraine","DZA","Algeria","Cereals","Barley","Export value","1000 USD",2019,51276
"UKR","Ukraine","DZA","Algeria","Cereals","Canary seed","Export value","1000 USD",2011,20
"UKR","Ukraine","DZA","Algeria","Cereals","Canary seed","Export value","1000 USD",2015,102
"UKR","Ukraine","DZA","Algeria","Cereals","Maize (corn)","Export value","1000 USD",2002,5781
"UKR","Ukraine","DZA","Algeria","Cereals","Maize (corn)","Export value","1000 USD",2005,21928
"UKR","Ukraine","DZA","Algeria","Cereals","Rice","Export value","1000 USD",2003,1
"UKR","Ukraine","DZA","Algeria","Cereals","Wheat","Export value","1000 USD",2003,5093
