"ISO3","Area","ISOP","Partner","cpc_name1","Item","Element","Unit","Year","value"
"LKA","Sri Lanka","AFG","Afghanistan","Forage, fibers, and other crops (CPC code 019)","Sisal, raw","Import value","1000 USD",1994,5
"LKA","Sri Lanka","AFG","Afghanistan","Oilseeds and oleaginous fruits","Coconuts, in shell","Import value","1000 USD",2005,4
"LKA","Sri Lanka","AFG","Afghanistan","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Import value","1000 USD",1998,563
"LKA","Sri Lanka","ALB","Albania","Forage, fibers, and other crops (CPC code 019)","Pyrethrum, dried flowers","Export value","1000 USD",2012,167
"LKA","Sri Lanka","ALB","Albania","Forage, fibers, and other crops (CPC code 019)","Pyrethrum, dried flowers","Export value","1000 USD",2013,112
"LKA","Sri Lanka","ALB","Albania","Forage, fibers, and other crops (CPC code 019)","Pyrethrum, dried flowers","Import value","1000 USD",2017,6
"LKA","Sri Lanka","DZA","Algeria","Stimulant, spice and aromatic crops","Coffee, green","Import value","1000 USD",1999,56
"LKA","Sri Lanka","DZA","Algeria","Stimulant, spice and aromatic crops","Nutmeg, mace, cardamoms, raw","Import value","1000 USD",2001,31
"LKA","Sri Lanka","AGO","Angola","Edible roots and tubers with high starch or inulin content","Sweet potatoes","Export value","1000 USD",2020,81
"LKA","Sri Lanka","AGO","Angola","Edible roots and tubers with high starch or inulin content","Sweet potatoes","Export value","1000 USD",2021,26
"LKA","Sri Lanka","AGO","Angola","Other groups","Grain mill products, starches and starch products; other food products","Export value","1000 USD",1994,990
"LKA","Sri Lanka","AZE","Azerbaijan","Stimulant, spice and aromatic crops","Tea leaves","Export value","1000 USD",2022,68532
"LKA","Sri Lanka","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",1995,5783
"LKA","Sri Lanka","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",1996,2053
"LKA","Sri Lanka","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",1999,4671
"LKA","Sri Lanka","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2000,5313
"LKA","Sri Lanka","ARG","Argentina","Cereals","Sorghum","Import value","1000 USD",1993,1386
"LKA","Sri Lanka","ARG","Argentina","Cereals","Sorghum","Import value","1000 USD",1995,773
"LKA","Sri Lanka","ARG","Argentina","Cereals","Sorghum","Import value","1000 USD",1996,61
"LKA","Sri Lanka","ARG","Argentina","Cereals","Wheat","Import value","1000 USD",1992,7676
"LKA","Sri Lanka","ARG","Argentina","Cereals","Wheat","Import value","1000 USD",1997,2693
"LKA","Sri Lanka","ARG","Argentina","Cereals","Wheat","Import value","1000 USD",1998,31182
"LKA","Sri Lanka","ARG","Argentina","Cereals","Wheat","Import value","1000 USD",1999,31345
"LKA","Sri Lanka","ARG","Argentina","Cereals","Wheat","Import value","1000 USD",2002,10535
"LKA","Sri Lanka","ARG","Argentina","Cereals","Wheat","Import value","1000 USD",2004,53700
"LKA","Sri Lanka","ARG","Argentina","Cereals","Wheat","Import value","1000 USD",2005,58886
"LKA","Sri Lanka","ARG","Argentina","Forage, fibers, and other crops (CPC code 019)","Cotton lint, ginned","Import value","1000 USD",1994,801
"LKA","Sri Lanka","ARG","Argentina","Forage, fibers, and other crops (CPC code 019)","Cotton lint, ginned","Import value","1000 USD",1995,1293
"LKA","Sri Lanka","ARG","Argentina","Pulses (dried leguminous vegetables)","Beans, dry","Import value","1000 USD",2017,2050
"LKA","Sri Lanka","ARG","Argentina","Pulses (dried leguminous vegetables)","Beans, dry","Import value","1000 USD",2019,3896
"LKA","Sri Lanka","ARG","Argentina","Pulses (dried leguminous vegetables)","Beans, dry","Import value","1000 USD",2020,1864
"LKA","Sri Lanka","ARG","Argentina","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Import value","1000 USD",2021,2174
"LKA","Sri Lanka","ARG","Argentina","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Import value","1000 USD",2022,3185
"LKA","Sri Lanka","ARG","Argentina","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Import value","1000 USD",2023,1727
"LKA","Sri Lanka","ARG","Argentina","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Import value","1000 USD",2024,1470
"LKA","Sri Lanka","ARG","Argentina","Stimulant, spice and aromatic crops","Nutmeg, mace, cardamoms, raw","Export value","1000 USD",1992,209
"LKA","Sri Lanka","ARG","Argentina","Stimulant, spice and aromatic crops","Vanilla, raw","Export value","1000 USD",2019,9
"LKA","Sri Lanka","ARG","Argentina","Stimulant, spice and aromatic crops","Vanilla, raw","Export value","1000 USD",2020,55
"LKA","Sri Lanka","AUS","Australia","Cereals","Barley","Export value","1000 USD",2008,1
"LKA","Sri Lanka","AUS","Australia","Cereals","Barley","Export value","1000 USD",2009,1
"LKA","Sri Lanka","AUS","Australia","Cereals","Barley","Export value","1000 USD",2010,1
"LKA","Sri Lanka","AUS","Australia","Cereals","Barley","Export value","1000 USD",2011,2
"LKA","Sri Lanka","AUS","Australia","Cereals","Barley","Export value","1000 USD",2012,1
"LKA","Sri Lanka","AUS","Australia","Cereals","Barley","Export value","1000 USD",2013,1
"LKA","Sri Lanka","AUS","Australia","Cereals","Barley","Export value","1000 USD",2014,2
"LKA","Sri Lanka","AUS","Australia","Cereals","Barley","Export value","1000 USD",2015,3
"LKA","Sri Lanka","AUS","Australia","Cereals","Barley","Export value","1000 USD",2017,2
"LKA","Sri Lanka","AUS","Australia","Cereals","Barley","Export value","1000 USD",2019,1
"LKA","Sri Lanka","AUS","Australia","Cereals","Barley","Export value","1000 USD",2020,1
"LKA","Sri Lanka","AUS","Australia","Cereals","Barley","Export value","1000 USD",2022,1
"LKA","Sri Lanka","AUS","Australia","Cereals","Barley","Import value","1000 USD",2001,7
"LKA","Sri Lanka","AUS","Australia","Cereals","Barley","Import value","1000 USD",2020,356
"LKA","Sri Lanka","AUS","Australia","Cereals","Cereals n.e.c.","Export value","1000 USD",1993,1
