"ISO3","Area","Partner","cpc_name1","Item","Element","Unit","Year","value"
"DJI","Djibouti","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2022,1821
"DJI","Djibouti","Bangladesh","Stimulant, spice and aromatic crops","Other stimulant, spice and aromatic crops, n.e.c.","Import value","1000 USD",2022,10
"DJI","Djibouti","Belgium","Stimulant, spice and aromatic crops","Coffee, green","Import value","1000 USD",2023,13
"DJI","Djibouti","Belgium","Eggs of hens or other birds in shell, fresh","Hen eggs in shell, fresh","Import value","1000 USD",2022,235
"DJI","Djibouti","Belgium","Tobacco products","Tobacco products","Import value","1000 USD",2023,958
"DJI","Djibouti","Brazil","Grain mill products, starches and starch products; other food products","Grain mill products, starches and starch products; other food products","Import value","1000 USD",2023,74753
"DJI","Djibouti","Brazil","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Vegetable products, fresh or dry n.e.c.","Import value","1000 USD",2023,1118
"DJI","Djibouti","Canada","Vegetables","Cucumbers and gherkins","Export value","1000 USD",2022,10
"DJI","Djibouti","Canada","Cereals","Sorghum","Export value","1000 USD",2023,8
"DJI","Djibouti","Canada","Stimulant, spice and aromatic crops","Tea leaves","Export value","1000 USD",2022,66
"DJI","Djibouti","Sri Lanka","Stimulant, spice and aromatic crops","Nutmeg, mace, cardamoms, raw","Import value","1000 USD",2021,125
"DJI","Djibouti","China","Fruits and nuts","Almonds, in shell","Import value","1000 USD",2023,34
"DJI","Djibouti","China","Pulses (dried leguminous vegetables)","Beans, dry","Export value","1000 USD",2021,440
"DJI","Djibouti","China","Pulses (dried leguminous vegetables)","Beans, dry","Export value","1000 USD",2022,439
"DJI","Djibouti","China","Pulses (dried leguminous vegetables)","Beans, dry","Export value","1000 USD",2023,2186
"DJI","Djibouti","China","Pulses (dried leguminous vegetables)","Beans, dry","Import value","1000 USD",2023,162
"DJI","Djibouti","China","Beverages","Beverages","Import value","1000 USD",2022,4446
"DJI","Djibouti","China","Pulses (dried leguminous vegetables)","Chick peas, dry","Export value","1000 USD",2021,189
"DJI","Djibouti","China","Stimulant, spice and aromatic crops","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","Import value","1000 USD",2023,18
"DJI","Djibouti","China","Stimulant, spice and aromatic crops","Cinnamon and cinnamon-tree flowers, raw","Import value","1000 USD",2021,568
"DJI","Djibouti","China","Stimulant, spice and aromatic crops","Cinnamon and cinnamon-tree flowers, raw","Import value","1000 USD",2022,558
"DJI","Djibouti","China","Stimulant, spice and aromatic crops","Cinnamon and cinnamon-tree flowers, raw","Import value","1000 USD",2023,425
"DJI","Djibouti","China","Stimulant, spice and aromatic crops","Cloves (whole stems), raw","Import value","1000 USD",2021,49
"DJI","Djibouti","China","Stimulant, spice and aromatic crops","Cloves (whole stems), raw","Import value","1000 USD",2022,64
"DJI","Djibouti","China","Stimulant, spice and aromatic crops","Coffee, green","Import value","1000 USD",2022,42
"DJI","Djibouti","China","Stimulant, spice and aromatic crops","Ginger, raw","Import value","1000 USD",2022,60
"DJI","Djibouti","China","Stimulant, spice and aromatic crops","Ginger, raw","Import value","1000 USD",2023,27
"DJI","Djibouti","China","Oilseeds and oleaginous fruits","Groundnuts, excluding shelled","Export value","1000 USD",2023,1249
"DJI","Djibouti","China","Stimulant, spice and aromatic crops","Hop cones","Import value","1000 USD",2022,103
"DJI","Djibouti","China","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Jute, raw or retted","Import value","1000 USD",2022,6
"DJI","Djibouti","China","Other animal products","Natural honey","Import value","1000 USD",2021,12
"DJI","Djibouti","China","Other animal products","Natural honey","Import value","1000 USD",2022,6
"DJI","Djibouti","China","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Natural rubber in primary forms","Import value","1000 USD",2021,133
"DJI","Djibouti","China","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Natural rubber in primary forms","Import value","1000 USD",2022,2249
"DJI","Djibouti","China","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Natural rubber in primary forms","Import value","1000 USD",2023,230
"DJI","Djibouti","China","Fruits and nuts","Other citrus fruit, n.e.c.","Export value","1000 USD",2021,59
"DJI","Djibouti","China","Fruits and nuts","Other fruits, n.e.c.","Export value","1000 USD",2022,139
"DJI","Djibouti","China","Fruits and nuts","Other fruits, n.e.c.","Export value","1000 USD",2023,81
"DJI","Djibouti","China","Stimulant, spice and aromatic crops","Pepper (Piper spp.), raw","Import value","1000 USD",2021,575
"DJI","Djibouti","China","Stimulant, spice and aromatic crops","Pepper (Piper spp.), raw","Import value","1000 USD",2022,36
"DJI","Djibouti","China","Stimulant, spice and aromatic crops","Pepper (Piper spp.), raw","Import value","1000 USD",2023,13
"DJI","Djibouti","China","Oilseeds and oleaginous fruits","Sesame seed","Export value","1000 USD",2021,3886
"DJI","Djibouti","China","Oilseeds and oleaginous fruits","Sesame seed","Export value","1000 USD",2022,1905
"DJI","Djibouti","China","Oilseeds and oleaginous fruits","Sesame seed","Import value","1000 USD",2023,45
"DJI","Djibouti","China","Other animal products","Skins, dry-salted of sheep","Import value","1000 USD",2021,49
"DJI","Djibouti","China","Other animal products","Skins, dry-salted of sheep","Import value","1000 USD",2022,12
"DJI","Djibouti","China","Oilseeds and oleaginous fruits","Soya beans","Import value","1000 USD",2023,32
"DJI","Djibouti","China","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Unmanufactured tobacco","Import value","1000 USD",2021,10
"DJI","Djibouti","China","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Unmanufactured tobacco","Import value","1000 USD",2022,11
"DJI","Djibouti","China","Stimulant, spice and aromatic crops","Vanilla, raw","Import value","1000 USD",2023,41
"DJI","Djibouti","China","Yarn and thread; woven and tufted textile fabrics","Yarn and thread; woven and tufted textile fabrics","Import value","1000 USD",2022,42
"DJI","Djibouti","Colombia","Stimulant, spice and aromatic crops","Nutmeg, mace, cardamoms, raw","Import value","1000 USD",2023,49
"DJI","Djibouti","Ethiopia","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Export value","1000 USD",2021,288
"DJI","Djibouti","Ethiopia","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Export value","1000 USD",2022,464
"DJI","Djibouti","Ethiopia","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Export value","1000 USD",2023,861
"DJI","Djibouti","Ethiopia","Fruits and nuts","Apples","Export value","1000 USD",2021,217
"DJI","Djibouti","Ethiopia","Fruits and nuts","Apples","Export value","1000 USD",2022,962
"DJI","Djibouti","Ethiopia","Fruits and nuts","Apples","Export value","1000 USD",2023,706
"DJI","Djibouti","Ethiopia","Fruits and nuts","Avocados","Export value","1000 USD",2021,1
"DJI","Djibouti","Ethiopia","Fruits and nuts","Avocados","Export value","1000 USD",2022,2
"DJI","Djibouti","Ethiopia","Fruits and nuts","Avocados","Import value","1000 USD",2021,136
"DJI","Djibouti","Ethiopia","Fruits and nuts","Avocados","Import value","1000 USD",2022,312
"DJI","Djibouti","Ethiopia","Fruits and nuts","Avocados","Import value","1000 USD",2023,183
"DJI","Djibouti","Ethiopia","Fruits and nuts","Bananas","Import value","1000 USD",2021,2250
"DJI","Djibouti","Ethiopia","Fruits and nuts","Bananas","Import value","1000 USD",2022,2490
"DJI","Djibouti","Ethiopia","Fruits and nuts","Bananas","Import value","1000 USD",2023,1914
"DJI","Djibouti","Ethiopia","Cereals","Barley","Export value","1000 USD",2022,261
"DJI","Djibouti","Ethiopia","Pulses (dried leguminous vegetables)","Beans, dry","Export value","1000 USD",2021,1104
"DJI","Djibouti","Ethiopia","Pulses (dried leguminous vegetables)","Beans, dry","Export value","1000 USD",2022,120
"DJI","Djibouti","Ethiopia","Pulses (dried leguminous vegetables)","Beans, dry","Import value","1000 USD",2021,781
"DJI","Djibouti","Ethiopia","Pulses (dried leguminous vegetables)","Beans, dry","Import value","1000 USD",2022,800
"DJI","Djibouti","Ethiopia","Other animal products","Beeswax","Export value","1000 USD",2021,554
"DJI","Djibouti","Ethiopia","Other animal products","Beeswax","Export value","1000 USD",2022,605
"DJI","Djibouti","Ethiopia","Other animal products","Beeswax","Export value","1000 USD",2023,662
"DJI","Djibouti","Ethiopia","Beverages","Beverages","Export value","1000 USD",2021,7089
"DJI","Djibouti","Ethiopia","Beverages","Beverages","Export value","1000 USD",2022,10514
"DJI","Djibouti","Ethiopia","Beverages","Beverages","Export value","1000 USD",2023,4777
"DJI","Djibouti","Ethiopia","Pulses (dried leguminous vegetables)","Broad beans and horse beans, dry","Import value","1000 USD",2021,93
"DJI","Djibouti","Ethiopia","Pulses (dried leguminous vegetables)","Broad beans and horse beans, dry","Import value","1000 USD",2022,22
"DJI","Djibouti","Ethiopia","Vegetables","Cabbages","Export value","1000 USD",2022,79
"DJI","Djibouti","Ethiopia","Vegetables","Carrots and turnips","Import value","1000 USD",2021,584
"DJI","Djibouti","Ethiopia","Vegetables","Carrots and turnips","Import value","1000 USD",2022,364
"DJI","Djibouti","Ethiopia","Vegetables","Carrots and turnips","Import value","1000 USD",2023,162
"DJI","Djibouti","Ethiopia","Edible roots and tubers with high starch or inulin content","Cassava, dry","Export value","1000 USD",2023,112
"DJI","Djibouti","Ethiopia","Vegetables","Cauliflowers and broccoli","Import value","1000 USD",2021,1072
"DJI","Djibouti","Ethiopia","Vegetables","Cauliflowers and broccoli","Import value","1000 USD",2022,1586
"DJI","Djibouti","Ethiopia","Vegetables","Cauliflowers and broccoli","Import value","1000 USD",2023,1721
"DJI","Djibouti","Ethiopia","Cereals","Cereals n.e.c.","Export value","1000 USD",2021,137
"DJI","Djibouti","Ethiopia","Cereals","Cereals n.e.c.","Import value","1000 USD",2023,116
"DJI","Djibouti","Ethiopia","Pulses (dried leguminous vegetables)","Chick peas, dry","Import value","1000 USD",2021,189
"DJI","Djibouti","Ethiopia","Pulses (dried leguminous vegetables)","Chick peas, dry","Import value","1000 USD",2022,228
"DJI","Djibouti","Ethiopia","Live animals","Chickens","Export value","1000 USD",2023,151
"DJI","Djibouti","Ethiopia","Stimulant, spice and aromatic crops","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","Export value","1000 USD",2021,900
"DJI","Djibouti","Ethiopia","Stimulant, spice and aromatic crops","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","Export value","1000 USD",2022,36
"DJI","Djibouti","Ethiopia","Vegetables","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","Import value","1000 USD",2021,998
"DJI","Djibouti","Ethiopia","Vegetables","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","Import value","1000 USD",2022,1200
"DJI","Djibouti","Ethiopia","Vegetables","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","Import value","1000 USD",2023,271
"DJI","Djibouti","Ethiopia","Stimulant, spice and aromatic crops","Cinnamon and cinnamon-tree flowers, raw","Export value","1000 USD",2021,861
"DJI","Djibouti","Ethiopia","Stimulant, spice and aromatic crops","Cinnamon and cinnamon-tree flowers, raw","Export value","1000 USD",2022,753
"DJI","Djibouti","Ethiopia","Stimulant, spice and aromatic crops","Cinnamon and cinnamon-tree flowers, raw","Export value","1000 USD",2023,486
"DJI","Djibouti","Ethiopia","Stimulant, spice and aromatic crops","Cloves (whole stems), raw","Export value","1000 USD",2021,828
"DJI","Djibouti","Ethiopia","Stimulant, spice and aromatic crops","Cloves (whole stems), raw","Export value","1000 USD",2022,137
"DJI","Djibouti","Ethiopia","Stimulant, spice and aromatic crops","Cloves (whole stems), raw","Export value","1000 USD",2023,159
"DJI","Djibouti","Ethiopia","Stimulant, spice and aromatic crops","Cocoa beans","Export value","1000 USD",2023,163
"DJI","Djibouti","Ethiopia","Oilseeds and oleaginous fruits","Coconuts, in shell","Export value","1000 USD",2022,26
"DJI","Djibouti","Ethiopia","Stimulant, spice and aromatic crops","Coffee, green","Export value","1000 USD",2022,38
"DJI","Djibouti","Ethiopia","Stimulant, spice and aromatic crops","Coffee, green","Import value","1000 USD",2021,44
"DJI","Djibouti","Ethiopia","Stimulant, spice and aromatic crops","Coffee, green","Import value","1000 USD",2022,24
