"ISO3","Area","ISOP","Partner","cpc_name1","Item","Element","Unit","Year","value"
"URY","Uruguay","ALB","Albania","Other animal products","Raw hides and skins of sheep or lambs, with wool","Export value","1000 USD",2020,43
"URY","Uruguay","DZA","Algeria","Cereals","Maize (corn)","Export value","1000 USD",2012,1833
"URY","Uruguay","DZA","Algeria","Cereals","Wheat","Export value","1000 USD",2005,2606
"URY","Uruguay","DZA","Algeria","Cereals","Wheat","Export value","1000 USD",2011,7739
"URY","Uruguay","DZA","Algeria","Cereals","Wheat","Export value","1000 USD",2012,16434
"URY","Uruguay","DZA","Algeria","Cereals","Wheat","Export value","1000 USD",2017,5422
"URY","Uruguay","DZA","Algeria","Cereals","Wheat","Export value","1000 USD",2019,17763
"URY","Uruguay","DZA","Algeria","Cereals","Wheat","Export value","1000 USD",2021,7717
"URY","Uruguay","DZA","Algeria","Cereals","Wheat","Export value","1000 USD",2022,17845
"URY","Uruguay","DZA","Algeria","Forage, fibers, and other crops (CPC code 019)","Vegetable products, fresh or dry n.e.c.","Import value","1000 USD",2010,81
"URY","Uruguay","DZA","Algeria","Forage, fibers, and other crops (CPC code 019)","Vegetable products, fresh or dry n.e.c.","Import value","1000 USD",2011,157
"URY","Uruguay","DZA","Algeria","Forage, fibers, and other crops (CPC code 019)","Vegetable products, fresh or dry n.e.c.","Import value","1000 USD",2012,195
"URY","Uruguay","DZA","Algeria","Forage, fibers, and other crops (CPC code 019)","Vegetable products, fresh or dry n.e.c.","Import value","1000 USD",2013,61
"URY","Uruguay","DZA","Algeria","Forage, fibers, and other crops (CPC code 019)","Vegetable products, fresh or dry n.e.c.","Import value","1000 USD",2014,54
"URY","Uruguay","DZA","Algeria","Other groups","Dairy products and egg products","Export value","1000 USD",2006,19888
"URY","Uruguay","DZA","Algeria","Other groups","Dairy products and egg products","Export value","1000 USD",2010,31848
"URY","Uruguay","DZA","Algeria","Other groups","Dairy products and egg products","Export value","1000 USD",2013,49646
"URY","Uruguay","DZA","Algeria","Other groups","Dairy products and egg products","Export value","1000 USD",2014,48804
"URY","Uruguay","DZA","Algeria","Other groups","Dairy products and egg products","Export value","1000 USD",2015,72744
"URY","Uruguay","DZA","Algeria","Other groups","Dairy products and egg products","Export value","1000 USD",2016,42244
"URY","Uruguay","DZA","Algeria","Other groups","Dairy products and egg products","Export value","1000 USD",2017,119251
"URY","Uruguay","DZA","Algeria","Other groups","Dairy products and egg products","Export value","1000 USD",2018,212977
"URY","Uruguay","DZA","Algeria","Other groups","Dairy products and egg products","Export value","1000 USD",2019,191061
"URY","Uruguay","DZA","Algeria","Other groups","Dairy products and egg products","Export value","1000 USD",2020,208044
"URY","Uruguay","DZA","Algeria","Other groups","Dairy products and egg products","Export value","1000 USD",2021,181428
"URY","Uruguay","DZA","Algeria","Other groups","Dairy products and egg products","Export value","1000 USD",2022,208929
"URY","Uruguay","DZA","Algeria","Other groups","Dairy products and egg products","Export value","1000 USD",2023,120119
"URY","Uruguay","DZA","Algeria","Other groups","Meat, fish, fruits, vegetables, oils and fats","Export value","1000 USD",2002,34060
"URY","Uruguay","DZA","Algeria","Other groups","Meat, fish, fruits, vegetables, oils and fats","Export value","1000 USD",2003,23422
"URY","Uruguay","AGO","Angola","Cereals","Maize (corn)","Export value","1000 USD",2015,202
"URY","Uruguay","AGO","Angola","Eggs of hens or other birds in shell, fresh","Hen eggs in shell, fresh","Export value","1000 USD",2006,85
"URY","Uruguay","AGO","Angola","Eggs of hens or other birds in shell, fresh","Hen eggs in shell, fresh","Export value","1000 USD",2008,147
"URY","Uruguay","AGO","Angola","Eggs of hens or other birds in shell, fresh","Hen eggs in shell, fresh","Export value","1000 USD",2009,180
"URY","Uruguay","AGO","Angola","Eggs of hens or other birds in shell, fresh","Hen eggs in shell, fresh","Export value","1000 USD",2010,36
"URY","Uruguay","AGO","Angola","Raw milk","Raw milk of cattle","Export value","1000 USD",2008,410
"URY","Uruguay","AGO","Angola","Raw milk","Raw milk of cattle","Export value","1000 USD",2009,190
"URY","Uruguay","AGO","Angola","Raw milk","Raw milk of cattle","Export value","1000 USD",2017,354
"URY","Uruguay","ARG","Argentina","Cereals","Barley","Export value","1000 USD",1995,6
"URY","Uruguay","ARG","Argentina","Cereals","Barley","Export value","1000 USD",1996,1849
"URY","Uruguay","ARG","Argentina","Cereals","Barley","Export value","1000 USD",1997,6319
"URY","Uruguay","ARG","Argentina","Cereals","Barley","Export value","1000 USD",1998,242
"URY","Uruguay","ARG","Argentina","Cereals","Barley","Export value","1000 USD",2011,8
"URY","Uruguay","ARG","Argentina","Cereals","Barley","Export value","1000 USD",2021,4105
"URY","Uruguay","ARG","Argentina","Cereals","Barley","Import value","1000 USD",1992,4123
"URY","Uruguay","ARG","Argentina","Cereals","Barley","Import value","1000 USD",1993,203
"URY","Uruguay","ARG","Argentina","Cereals","Barley","Import value","1000 USD",1994,1951
"URY","Uruguay","ARG","Argentina","Cereals","Barley","Import value","1000 USD",1995,133
"URY","Uruguay","ARG","Argentina","Cereals","Barley","Import value","1000 USD",1998,8538
"URY","Uruguay","ARG","Argentina","Cereals","Barley","Import value","1000 USD",1999,4576
"URY","Uruguay","ARG","Argentina","Cereals","Barley","Import value","1000 USD",2001,1656
"URY","Uruguay","ARG","Argentina","Cereals","Barley","Import value","1000 USD",2002,1271
