"ISO3","Area","ISOP","Partner","cpc_name1","Item","Element","Unit","Year","value"
"NIC","Nicaragua","ALB","Albania","Stimulant, spice and aromatic crops","Cocoa beans","Export value","1000 USD",2005,24
"NIC","Nicaragua","ALB","Albania","Stimulant, spice and aromatic crops","Other stimulant, spice and aromatic crops, n.e.c.","Import value","1000 USD",2014,14
"NIC","Nicaragua","AGO","Angola","Other groups","Beverages","Export value","1000 USD",1994,82
"NIC","Nicaragua","ARG","Argentina","Cereals","Barley","Import value","1000 USD",1993,18
"NIC","Nicaragua","ARG","Argentina","Cereals","Barley","Import value","1000 USD",1995,9
"NIC","Nicaragua","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",1998,3011
"NIC","Nicaragua","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",1999,1327
"NIC","Nicaragua","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2000,809
"NIC","Nicaragua","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2001,550
"NIC","Nicaragua","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2012,5951
"NIC","Nicaragua","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2013,9182
"NIC","Nicaragua","ARG","Argentina","Cereals","Rice","Import value","1000 USD",2016,4186
"NIC","Nicaragua","ARG","Argentina","Fruits and nuts","Pears","Import value","1000 USD",2003,9
"NIC","Nicaragua","ARG","Argentina","Fruits and nuts","Pears","Import value","1000 USD",2004,7
"NIC","Nicaragua","ARG","Argentina","Fruits and nuts","Pears","Import value","1000 USD",2005,8
"NIC","Nicaragua","ARG","Argentina","Fruits and nuts","Pears","Import value","1000 USD",2006,16
"NIC","Nicaragua","ARG","Argentina","Fruits and nuts","Pears","Import value","1000 USD",2007,4
"NIC","Nicaragua","ARG","Argentina","Fruits and nuts","Pears","Import value","1000 USD",2008,13
"NIC","Nicaragua","ARG","Argentina","Fruits and nuts","Pears","Import value","1000 USD",2009,17
"NIC","Nicaragua","ARG","Argentina","Fruits and nuts","Pears","Import value","1000 USD",2010,9
"NIC","Nicaragua","ARG","Argentina","Fruits and nuts","Pears","Import value","1000 USD",2013,36
"NIC","Nicaragua","ARG","Argentina","Fruits and nuts","Pears","Import value","1000 USD",2014,21
"NIC","Nicaragua","ARG","Argentina","Fruits and nuts","Pears","Import value","1000 USD",2015,24
"NIC","Nicaragua","ARG","Argentina","Fruits and nuts","Pears","Import value","1000 USD",2016,30
"NIC","Nicaragua","ARG","Argentina","Fruits and nuts","Pears","Import value","1000 USD",2017,18
"NIC","Nicaragua","ARG","Argentina","Fruits and nuts","Pears","Import value","1000 USD",2018,16
"NIC","Nicaragua","ARG","Argentina","Fruits and nuts","Pears","Import value","1000 USD",2019,18
"NIC","Nicaragua","ARG","Argentina","Fruits and nuts","Pears","Import value","1000 USD",2021,42
"NIC","Nicaragua","ARG","Argentina","Fruits and nuts","Pears","Import value","1000 USD",2022,34
"NIC","Nicaragua","ARG","Argentina","Fruits and nuts","Pears","Import value","1000 USD",2023,102
"NIC","Nicaragua","ARG","Argentina","Live animals","Other live animals non food, n.e.c.","Import value","1000 USD",2011,1
"NIC","Nicaragua","ARG","Argentina","Live animals","Other live animals non food, n.e.c.","Import value","1000 USD",2012,2
"NIC","Nicaragua","ARG","Argentina","Live animals","Other live animals non food, n.e.c.","Import value","1000 USD",2015,3
"NIC","Nicaragua","ARG","Argentina","Oilseeds and oleaginous fruits","Groundnuts, excluding shelled","Import value","1000 USD",2006,17
"NIC","Nicaragua","ARG","Argentina","Oilseeds and oleaginous fruits","Other oil seeds, n.e.c.","Import value","1000 USD",2019,41
"NIC","Nicaragua","ARG","Argentina","Oilseeds and oleaginous fruits","Sesame seed","Import value","1000 USD",2015,20
"NIC","Nicaragua","ARG","Argentina","Oilseeds and oleaginous fruits","Sunflower seed","Import value","1000 USD",1999,11
"NIC","Nicaragua","ARG","Argentina","Oilseeds and oleaginous fruits","Sunflower seed","Import value","1000 USD",2017,69
"NIC","Nicaragua","ARG","Argentina","Oilseeds and oleaginous fruits","Sunflower seed","Import value","1000 USD",2018,70
"NIC","Nicaragua","ARG","Argentina","Oilseeds and oleaginous fruits","Sunflower seed","Import value","1000 USD",2019,97
"NIC","Nicaragua","ARG","Argentina","Oilseeds and oleaginous fruits","Sunflower seed","Import value","1000 USD",2020,81
"NIC","Nicaragua","ARG","Argentina","Oilseeds and oleaginous fruits","Sunflower seed","Import value","1000 USD",2021,67
"NIC","Nicaragua","ARG","Argentina","Oilseeds and oleaginous fruits","Sunflower seed","Import value","1000 USD",2022,314
"NIC","Nicaragua","ARG","Argentina","Oilseeds and oleaginous fruits","Sunflower seed","Import value","1000 USD",2023,126
"NIC","Nicaragua","ARG","Argentina","Other groups","Grain mill products, starches and starch products; other food products","Import value","1000 USD",1997,3556
"NIC","Nicaragua","ARG","Argentina","Other groups","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",1992,3760
"NIC","Nicaragua","ARG","Argentina","Other groups","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",1993,5913
"NIC","Nicaragua","ARG","Argentina","Other groups","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2004,7512
"NIC","Nicaragua","ARG","Argentina","Other groups","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2005,10307
"NIC","Nicaragua","ARG","Argentina","Other groups","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2006,3853
"NIC","Nicaragua","ARG","Argentina","Other groups","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2011,25707
"NIC","Nicaragua","ARG","Argentina","Other groups","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2013,17672
"NIC","Nicaragua","ARG","Argentina","Other groups","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2014,11257
"NIC","Nicaragua","ARG","Argentina","Pulses (dried leguminous vegetables)","Beans, dry","Import value","1000 USD",2023,1011
"NIC","Nicaragua","ARG","Argentina","Vegetables","Other beans, green","Import value","1000 USD",2000,175
"NIC","Nicaragua","ARG","Argentina","Vegetables","Other beans, green","Import value","1000 USD",2001,89
"NIC","Nicaragua","AUS","Australia","Cereals","Oats","Import value","1000 USD",2003,43
"NIC","Nicaragua","AUS","Australia","Oilseeds and oleaginous fruits","Other oil seeds, n.e.c.","Import value","1000 USD",2014,13
"NIC","Nicaragua","AUS","Australia","Oilseeds and oleaginous fruits","Palm kernels","Import value","1000 USD",2012,206
"NIC","Nicaragua","AUS","Australia","Oilseeds and oleaginous fruits","Palm kernels","Import value","1000 USD",2013,371
"NIC","Nicaragua","AUT","Austria","Other groups","Dairy products and egg products","Import value","1000 USD",1994,1134
"NIC","Nicaragua","AUT","Austria","Stimulant, spice and aromatic crops","Cocoa beans","Export value","1000 USD",2007,132
"NIC","Nicaragua","AUT","Austria","Stimulant, spice and aromatic crops","Cocoa beans","Export value","1000 USD",2008,227
"NIC","Nicaragua","AUT","Austria","Stimulant, spice and aromatic crops","Cocoa beans","Export value","1000 USD",2009,149
"NIC","Nicaragua","BHS","Bahamas","Stimulant, spice and aromatic crops","Nutmeg, mace, cardamoms, raw","Export value","1000 USD",2012,40
