"ISO3","Area","ISOP","Partner","cpc_name1","Item","Element","Unit","Year","value"
"BGR","Bulgaria","AFG","Afghanistan","Fruits and nuts","Other citrus fruit, n.e.c.","Export value","1000 USD",2007,1
"BGR","Bulgaria","AFG","Afghanistan","Other groups","Tobacco products","Export value","1000 USD",2001,2338
"BGR","Bulgaria","AFG","Afghanistan","Other groups","Tobacco products","Export value","1000 USD",2002,3453
"BGR","Bulgaria","AFG","Afghanistan","Other groups","Tobacco products","Export value","1000 USD",2003,5313
"BGR","Bulgaria","AFG","Afghanistan","Other groups","Tobacco products","Export value","1000 USD",2004,4138
"BGR","Bulgaria","AFG","Afghanistan","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Import value","1000 USD",2023,172
"BGR","Bulgaria","AFG","Afghanistan","Stimulant, spice and aromatic crops","Tea leaves","Export value","1000 USD",2007,7
"BGR","Bulgaria","AFG","Afghanistan","Stimulant, spice and aromatic crops","Tea leaves","Export value","1000 USD",2009,5
"BGR","Bulgaria","ALB","Albania","Cereals","Oats","Export value","1000 USD",2003,39
"BGR","Bulgaria","ALB","Albania","Cereals","Oats","Export value","1000 USD",2007,39
"BGR","Bulgaria","ALB","Albania","Cereals","Rye","Export value","1000 USD",2004,2
"BGR","Bulgaria","ALB","Albania","Cereals","Rye","Export value","1000 USD",2005,3
"BGR","Bulgaria","ALB","Albania","Cereals","Rye","Export value","1000 USD",2006,7
"BGR","Bulgaria","ALB","Albania","Cereals","Rye","Export value","1000 USD",2008,31
"BGR","Bulgaria","ALB","Albania","Cereals","Rye","Export value","1000 USD",2009,4
"BGR","Bulgaria","ALB","Albania","Cereals","Rye","Export value","1000 USD",2012,15
"BGR","Bulgaria","ALB","Albania","Cereals","Rye","Export value","1000 USD",2013,30
"BGR","Bulgaria","ALB","Albania","Cereals","Rye","Export value","1000 USD",2014,20
"BGR","Bulgaria","ALB","Albania","Cereals","Wheat","Export value","1000 USD",2001,3686
"BGR","Bulgaria","ALB","Albania","Forage, fibers, and other crops (CPC code 019)","Natural rubber in other forms","Export value","1000 USD",2015,3
"BGR","Bulgaria","ALB","Albania","Fruits and nuts","Apricots","Import value","1000 USD",1992,1
"BGR","Bulgaria","ALB","Albania","Fruits and nuts","Hazelnuts, in shell","Export value","1000 USD",2001,18
"BGR","Bulgaria","ALB","Albania","Fruits and nuts","Hazelnuts, in shell","Export value","1000 USD",2010,9
"BGR","Bulgaria","ALB","Albania","Fruits and nuts","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","Export value","1000 USD",2024,88
"BGR","Bulgaria","ALB","Albania","Fruits and nuts","Pistachios, in shell","Export value","1000 USD",2006,3
"BGR","Bulgaria","ALB","Albania","Fruits and nuts","Raspberries","Import value","1000 USD",2015,15
"BGR","Bulgaria","ALB","Albania","Fruits and nuts","Raspberries","Import value","1000 USD",2016,19
"BGR","Bulgaria","ALB","Albania","Fruits and nuts","Raspberries","Import value","1000 USD",2017,3
"BGR","Bulgaria","ALB","Albania","Fruits and nuts","Strawberries","Import value","1000 USD",2018,209
"BGR","Bulgaria","ALB","Albania","Fruits and nuts","Strawberries","Import value","1000 USD",2024,962
"BGR","Bulgaria","ALB","Albania","Fruits and nuts","Walnuts, in shell","Export value","1000 USD",2001,228
"BGR","Bulgaria","ALB","Albania","Fruits and nuts","Walnuts, in shell","Export value","1000 USD",2002,158
"BGR","Bulgaria","ALB","Albania","Fruits and nuts","Walnuts, in shell","Export value","1000 USD",2003,460
"BGR","Bulgaria","ALB","Albania","Fruits and nuts","Walnuts, in shell","Export value","1000 USD",2004,392
"BGR","Bulgaria","ALB","Albania","Fruits and nuts","Walnuts, in shell","Export value","1000 USD",2005,256
"BGR","Bulgaria","ALB","Albania","Fruits and nuts","Walnuts, in shell","Export value","1000 USD",2006,416
"BGR","Bulgaria","ALB","Albania","Fruits and nuts","Walnuts, in shell","Export value","1000 USD",2007,470
"BGR","Bulgaria","ALB","Albania","Fruits and nuts","Walnuts, in shell","Export value","1000 USD",2008,354
"BGR","Bulgaria","ALB","Albania","Fruits and nuts","Walnuts, in shell","Export value","1000 USD",2009,358
"BGR","Bulgaria","ALB","Albania","Fruits and nuts","Walnuts, in shell","Export value","1000 USD",2010,178
"BGR","Bulgaria","ALB","Albania","Fruits and nuts","Walnuts, in shell","Export value","1000 USD",2011,483
