"ISO3","Area","ISOP","Partner","cpc_name1","Item","Element","Unit","Year","value"
"ALB","Albania","DZA","Algeria","Other groups","Grain mill products, starches and starch products; other food products","Import value","1000 USD",2014,11685
"ALB","Albania","DZA","Algeria","Other groups","Grain mill products, starches and starch products; other food products","Import value","1000 USD",2015,6380
"ALB","Albania","DZA","Algeria","Other groups","Grain mill products, starches and starch products; other food products","Import value","1000 USD",2016,6912
"ALB","Albania","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2001,970
"ALB","Albania","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2008,4496
"ALB","Albania","ARG","Argentina","Cereals","Wheat","Import value","1000 USD",2004,3962
"ALB","Albania","ARG","Argentina","Fruits and nuts","Lemons and limes","Import value","1000 USD",2006,139
"ALB","Albania","ARG","Argentina","Fruits and nuts","Lemons and limes","Import value","1000 USD",2007,334
"ALB","Albania","ARG","Argentina","Fruits and nuts","Lemons and limes","Import value","1000 USD",2008,414
"ALB","Albania","ARG","Argentina","Fruits and nuts","Lemons and limes","Import value","1000 USD",2009,458
"ALB","Albania","ARG","Argentina","Fruits and nuts","Lemons and limes","Import value","1000 USD",2010,525
"ALB","Albania","ARG","Argentina","Fruits and nuts","Lemons and limes","Import value","1000 USD",2011,777
"ALB","Albania","ARG","Argentina","Fruits and nuts","Lemons and limes","Import value","1000 USD",2012,576
"ALB","Albania","ARG","Argentina","Fruits and nuts","Lemons and limes","Import value","1000 USD",2013,592
"ALB","Albania","ARG","Argentina","Fruits and nuts","Lemons and limes","Import value","1000 USD",2014,219
"ALB","Albania","ARG","Argentina","Fruits and nuts","Lemons and limes","Import value","1000 USD",2015,493
"ALB","Albania","ARG","Argentina","Fruits and nuts","Lemons and limes","Import value","1000 USD",2016,681
"ALB","Albania","ARG","Argentina","Fruits and nuts","Lemons and limes","Import value","1000 USD",2017,611
"ALB","Albania","ARG","Argentina","Fruits and nuts","Lemons and limes","Import value","1000 USD",2018,540
"ALB","Albania","ARG","Argentina","Fruits and nuts","Lemons and limes","Import value","1000 USD",2019,1074
"ALB","Albania","ARG","Argentina","Fruits and nuts","Lemons and limes","Import value","1000 USD",2020,1427
"ALB","Albania","ARG","Argentina","Fruits and nuts","Lemons and limes","Import value","1000 USD",2021,1250
"ALB","Albania","ARG","Argentina","Fruits and nuts","Lemons and limes","Import value","1000 USD",2023,1370
"ALB","Albania","ARG","Argentina","Fruits and nuts","Lemons and limes","Import value","1000 USD",2024,1329
"ALB","Albania","ARG","Argentina","Fruits and nuts","Other citrus fruit, n.e.c.","Import value","1000 USD",2004,9
"ALB","Albania","ARG","Argentina","Fruits and nuts","Other citrus fruit, n.e.c.","Import value","1000 USD",2009,1
"ALB","Albania","ARG","Argentina","Fruits and nuts","Pomelos and grapefruits","Import value","1000 USD",2011,14
"ALB","Albania","ARG","Argentina","Oilseeds and oleaginous fruits","Linseed","Import value","1000 USD",2011,1
"ALB","Albania","ARG","Argentina","Oilseeds and oleaginous fruits","Sunflower seed","Import value","1000 USD",2011,12
"ALB","Albania","ARG","Argentina","Oilseeds and oleaginous fruits","Sunflower seed","Import value","1000 USD",2012,20
"ALB","Albania","ARG","Argentina","Other groups","Grain mill products, starches and starch products; other food products","Import value","1000 USD",2009,4971
"ALB","Albania","ARG","Argentina","Other groups","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2011,9525
"ALB","Albania","ARG","Argentina","Other groups","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2012,10087
"ALB","Albania","ARG","Argentina","Other groups","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2013,8867
"ALB","Albania","ARG","Argentina","Other groups","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2015,8938
