"ISO3","Area","Partner","cpc_name1","Item","Element","Unit","Year","value"
"IDN","Indonesia","Afghanistan","Fruits and nuts","Almonds, in shell","Import value","1000 USD",2020,1
"IDN","Indonesia","Afghanistan","Fruits and nuts","Areca nuts","Export value","1000 USD",2003,570
"IDN","Indonesia","Afghanistan","Fruits and nuts","Areca nuts","Export value","1000 USD",2004,2427
"IDN","Indonesia","Afghanistan","Fruits and nuts","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","Export value","1000 USD",2003,3313
"IDN","Indonesia","Afghanistan","Fruits and nuts","Pomelos and grapefruits","Export value","1000 USD",2004,6
"IDN","Indonesia","Afghanistan","Fruits and nuts","Walnuts, in shell","Import value","1000 USD",2020,2
"IDN","Indonesia","Algeria","Stimulant, spice and aromatic crops","Coffee, green","Export value","1000 USD",1992,26650
"IDN","Indonesia","Algeria","Stimulant, spice and aromatic crops","Coffee, green","Export value","1000 USD",1993,51791
"IDN","Indonesia","Algeria","Stimulant, spice and aromatic crops","Coffee, green","Export value","1000 USD",1994,162872
"IDN","Indonesia","Algeria","Stimulant, spice and aromatic crops","Coffee, green","Export value","1000 USD",1995,63272
"IDN","Indonesia","Algeria","Dairy products and egg products","Dairy products and egg products","Export value","1000 USD",2003,3576
"IDN","Indonesia","Algeria","Dairy products and egg products","Dairy products and egg products","Export value","1000 USD",2004,10026
"IDN","Indonesia","Algeria","Dairy products and egg products","Dairy products and egg products","Export value","1000 USD",2005,15415
"IDN","Indonesia","Algeria","Dairy products and egg products","Dairy products and egg products","Export value","1000 USD",2006,9156
"IDN","Indonesia","Algeria","Dairy products and egg products","Dairy products and egg products","Export value","1000 USD",2007,23753
"IDN","Indonesia","Algeria","Dairy products and egg products","Dairy products and egg products","Export value","1000 USD",2008,13812
"IDN","Indonesia","Algeria","Dairy products and egg products","Dairy products and egg products","Export value","1000 USD",2009,12686
"IDN","Indonesia","Algeria","Dairy products and egg products","Dairy products and egg products","Export value","1000 USD",2010,7509
"IDN","Indonesia","Algeria","Dairy products and egg products","Dairy products and egg products","Export value","1000 USD",2011,15862
"IDN","Indonesia","Algeria","Dairy products and egg products","Dairy products and egg products","Export value","1000 USD",2012,14453
