"ISO3","Area","Partner","cpc_name1","Item","Element","Unit","Year","value"
"COK","Cook Islands","Australia","Beverages","Beverages","Import value","1000 USD",1998,233
"COK","Cook Islands","Australia","Beverages","Beverages","Import value","1000 USD",1999,96
"COK","Cook Islands","Australia","Beverages","Beverages","Import value","1000 USD",2001,241
"COK","Cook Islands","Australia","Vegetables","Cantaloupes and other melons","Import value","1000 USD",2001,1
"COK","Cook Islands","Australia","Fruits and nuts","Cashew nuts, in shell","Import value","1000 USD",1998,1
"COK","Cook Islands","Australia","Stimulant, spice and aromatic crops","Coffee, green","Import value","1000 USD",2001,5
"COK","Cook Islands","Australia","Dairy products and egg products","Dairy products and egg products","Import value","1000 USD",1999,81
"COK","Cook Islands","Australia","Dairy products and egg products","Dairy products and egg products","Import value","1000 USD",2001,70
"COK","Cook Islands","Australia","Grain mill products, starches and starch products; other food products","Grain mill products, starches and starch products; other food products","Import value","1000 USD",1998,138
"COK","Cook Islands","Australia","Grain mill products, starches and starch products; other food products","Grain mill products, starches and starch products; other food products","Import value","1000 USD",1999,191
"COK","Cook Islands","Australia","Grain mill products, starches and starch products; other food products","Grain mill products, starches and starch products; other food products","Import value","1000 USD",2001,178
"COK","Cook Islands","Australia","Grain mill products, starches and starch products; other food products","Grain mill products, starches and starch products; other food products","Import value","1000 USD",2002,346
"COK","Cook Islands","Australia","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Export value","1000 USD",2000,8
"COK","Cook Islands","Australia","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",1998,226
"COK","Cook Islands","Australia","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",1999,466
"COK","Cook Islands","Australia","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2001,545
"COK","Cook Islands","Australia","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2002,643
"COK","Cook Islands","Australia","Fruits and nuts","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","Import value","1000 USD",1998,3
"COK","Cook Islands","Australia","Fruits and nuts","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","Import value","1000 USD",1999,2
"COK","Cook Islands","Fiji","Grain mill products, starches and starch products; other food products","Grain mill products, starches and starch products; other food products","Import value","1000 USD",1998,194
"COK","Cook Islands","Fiji","Grain mill products, starches and starch products; other food products","Grain mill products, starches and starch products; other food products","Import value","1000 USD",1999,297
"COK","Cook Islands","Fiji","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Other fibre crops, raw, n.e.c.","Import value","1000 USD",1998,1
"COK","Cook Islands","Fiji","Yarn and thread; woven and tufted textile fabrics","Yarn and thread; woven and tufted textile fabrics","Import value","1000 USD",1999,9
"COK","Cook Islands","Fiji","Yarn and thread; woven and tufted textile fabrics","Yarn and thread; woven and tufted textile fabrics","Import value","1000 USD",2001,3
"COK","Cook Islands","Japan","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Import value","1000 USD",1999,1
"COK","Cook Islands","Japan","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Export value","1000 USD",2000,8
"COK","Cook Islands","Japan","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Export value","1000 USD",2002,218
"COK","Cook Islands","New Zealand","Fruits and nuts","Apples","Import value","1000 USD",1998,65
"COK","Cook Islands","New Zealand","Fruits and nuts","Apples","Import value","1000 USD",1999,71
"COK","Cook Islands","New Zealand","Fruits and nuts","Apples","Import value","1000 USD",2001,65
"COK","Cook Islands","New Zealand","Fruits and nuts","Apples","Import value","1000 USD",2002,67
"COK","Cook Islands","New Zealand","Fruits and nuts","Apricots","Import value","1000 USD",1998,1
"COK","Cook Islands","New Zealand","Fruits and nuts","Apricots","Import value","1000 USD",2002,2
"COK","Cook Islands","New Zealand","Vegetables","Asparagus","Import value","1000 USD",1998,1
"COK","Cook Islands","New Zealand","Vegetables","Asparagus","Import value","1000 USD",1999,2
"COK","Cook Islands","New Zealand","Vegetables","Asparagus","Import value","1000 USD",2001,2
"COK","Cook Islands","New Zealand","Vegetables","Asparagus","Import value","1000 USD",2002,1
"COK","Cook Islands","New Zealand","Fruits and nuts","Avocados","Import value","1000 USD",2001,1
"COK","Cook Islands","New Zealand","Fruits and nuts","Avocados","Import value","1000 USD",2002,1
"COK","Cook Islands","New Zealand","Pulses (dried leguminous vegetables)","Beans, dry","Export value","1000 USD",1998,1
"COK","Cook Islands","New Zealand","Beverages","Beverages","Import value","1000 USD",1998,819
"COK","Cook Islands","New Zealand","Beverages","Beverages","Import value","1000 USD",1999,887
"COK","Cook Islands","New Zealand","Beverages","Beverages","Import value","1000 USD",2001,847
"COK","Cook Islands","New Zealand","Beverages","Beverages","Import value","1000 USD",2002,812
"COK","Cook Islands","New Zealand","Vegetables","Broad beans and horse beans, green","Import value","1000 USD",2001,1
"COK","Cook Islands","New Zealand","Vegetables","Broad beans and horse beans, green","Import value","1000 USD",2002,5
"COK","Cook Islands","New Zealand","Vegetables","Cabbages","Import value","1000 USD",1998,13
"COK","Cook Islands","New Zealand","Vegetables","Cabbages","Import value","1000 USD",1999,18
"COK","Cook Islands","New Zealand","Vegetables","Cabbages","Import value","1000 USD",2001,19
"COK","Cook Islands","New Zealand","Vegetables","Cabbages","Import value","1000 USD",2002,11
"COK","Cook Islands","New Zealand","Vegetables","Cantaloupes and other melons","Import value","1000 USD",1999,1
"COK","Cook Islands","New Zealand","Vegetables","Cantaloupes and other melons","Import value","1000 USD",2001,11
"COK","Cook Islands","New Zealand","Vegetables","Cantaloupes and other melons","Import value","1000 USD",2002,10
"COK","Cook Islands","New Zealand","Vegetables","Carrots and turnips","Import value","1000 USD",1998,20
"COK","Cook Islands","New Zealand","Vegetables","Carrots and turnips","Import value","1000 USD",1999,21
"COK","Cook Islands","New Zealand","Vegetables","Carrots and turnips","Import value","1000 USD",2001,21
"COK","Cook Islands","New Zealand","Vegetables","Carrots and turnips","Import value","1000 USD",2002,22
"COK","Cook Islands","New Zealand","Fruits and nuts","Cashew nuts, in shell","Import value","1000 USD",1998,4
"COK","Cook Islands","New Zealand","Fruits and nuts","Cashew nuts, in shell","Import value","1000 USD",1999,3
"COK","Cook Islands","New Zealand","Edible roots and tubers with high starch or inulin content","Cassava, dry","Export value","1000 USD",1999,36
"COK","Cook Islands","New Zealand","Live animals","Cattle","Import value","1000 USD",1998,1
"COK","Cook Islands","New Zealand","Live animals","Cattle","Import value","1000 USD",1999,1
"COK","Cook Islands","New Zealand","Vegetables","Cauliflowers and broccoli","Import value","1000 USD",1998,25
"COK","Cook Islands","New Zealand","Vegetables","Cauliflowers and broccoli","Import value","1000 USD",1999,31
"COK","Cook Islands","New Zealand","Vegetables","Cauliflowers and broccoli","Import value","1000 USD",2001,38
"COK","Cook Islands","New Zealand","Vegetables","Cauliflowers and broccoli","Import value","1000 USD",2002,35
"COK","Cook Islands","New Zealand","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Cereal straw, husks, unprepared, ground, pressed, or in the form of pellets","Import value","1000 USD",2001,4
"COK","Cook Islands","New Zealand","Fruits and nuts","Cherries","Import value","1000 USD",1998,1
"COK","Cook Islands","New Zealand","Live animals","Chickens","Import value","1000 USD",1998,37
"COK","Cook Islands","New Zealand","Live animals","Chickens","Import value","1000 USD",1999,54
"COK","Cook Islands","New Zealand","Live animals","Chickens","Import value","1000 USD",2001,3
"COK","Cook Islands","New Zealand","Live animals","Chickens","Import value","1000 USD",2002,4
"COK","Cook Islands","New Zealand","Stimulant, spice and aromatic crops","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","Export value","1000 USD",2000,5
"COK","Cook Islands","New Zealand","Stimulant, spice and aromatic crops","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","Export value","1000 USD",2001,3
"COK","Cook Islands","New Zealand","Stimulant, spice and aromatic crops","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","Export value","1000 USD",2002,7
"COK","Cook Islands","New Zealand","Stimulant, spice and aromatic crops","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","Import value","1000 USD",1998,5
"COK","Cook Islands","New Zealand","Stimulant, spice and aromatic crops","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","Import value","1000 USD",1999,5
"COK","Cook Islands","New Zealand","Stimulant, spice and aromatic crops","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","Import value","1000 USD",2001,3
"COK","Cook Islands","New Zealand","Stimulant, spice and aromatic crops","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","Import value","1000 USD",2002,5
