"ISO3","Area","Partner","cpc_name1","Item","Element","Unit","Year","value"
"KGZ","Kyrgyzstan","Afghanistan","Fruits and nuts","Almonds, in shell","Import value","1000 USD",2021,32
"KGZ","Kyrgyzstan","Afghanistan","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Export value","1000 USD",2001,4
"KGZ","Kyrgyzstan","Afghanistan","Beverages","Beverages","Export value","1000 USD",2003,357
"KGZ","Kyrgyzstan","Afghanistan","Beverages","Beverages","Export value","1000 USD",2004,731
"KGZ","Kyrgyzstan","Afghanistan","Live animals","Cattle","Export value","1000 USD",2003,2
"KGZ","Kyrgyzstan","Afghanistan","Live animals","Cattle","Export value","1000 USD",2017,57
"KGZ","Kyrgyzstan","Afghanistan","Vegetables","Cucumbers and gherkins","Import value","1000 USD",2021,223
"KGZ","Kyrgyzstan","Afghanistan","Vegetables","Cucumbers and gherkins","Import value","1000 USD",2022,1030
"KGZ","Kyrgyzstan","Afghanistan","Vegetables","Cucumbers and gherkins","Import value","1000 USD",2023,415
"KGZ","Kyrgyzstan","Afghanistan","Dairy products and egg products","Dairy products and egg products","Export value","1000 USD",1998,245
"KGZ","Kyrgyzstan","Afghanistan","Dairy products and egg products","Dairy products and egg products","Export value","1000 USD",1999,277
"KGZ","Kyrgyzstan","Afghanistan","Dairy products and egg products","Dairy products and egg products","Export value","1000 USD",2000,265
"KGZ","Kyrgyzstan","Afghanistan","Dairy products and egg products","Dairy products and egg products","Export value","1000 USD",2001,316
"KGZ","Kyrgyzstan","Afghanistan","Eggs of hens or other birds in shell, fresh","Eggs from other birds in shell, fresh, n.e.c.","Export value","1000 USD",2015,10
"KGZ","Kyrgyzstan","Afghanistan","Other animal products","Fine animal hair, n.e.c.","Import value","1000 USD",2000,103
"KGZ","Kyrgyzstan","Afghanistan","Other animal products","Fine animal hair, n.e.c.","Import value","1000 USD",2004,6
"KGZ","Kyrgyzstan","Afghanistan","Other animal products","Fine animal hair, n.e.c.","Import value","1000 USD",2006,2
"KGZ","Kyrgyzstan","Afghanistan","Grain mill products, starches and starch products; other food products","Grain mill products, starches and starch products; other food products","Export value","1000 USD",1998,1316
"KGZ","Kyrgyzstan","Afghanistan","Grain mill products, starches and starch products; other food products","Grain mill products, starches and starch products; other food products","Export value","1000 USD",1999,533
"KGZ","Kyrgyzstan","Afghanistan","Grain mill products, starches and starch products; other food products","Grain mill products, starches and starch products; other food products","Export value","1000 USD",2000,2279
"KGZ","Kyrgyzstan","Afghanistan","Grain mill products, starches and starch products; other food products","Grain mill products, starches and starch products; other food products","Export value","1000 USD",2002,741
"KGZ","Kyrgyzstan","Afghanistan","Grain mill products, starches and starch products; other food products","Grain mill products, starches and starch products; other food products","Export value","1000 USD",2023,3027
"KGZ","Kyrgyzstan","Afghanistan","Vegetables","Green corn (maize)","Export value","1000 USD",2015,3
"KGZ","Kyrgyzstan","Afghanistan","Vegetables","Green garlic","Export value","1000 USD",2023,81
"KGZ","Kyrgyzstan","Afghanistan","Fruits and nuts","Hazelnuts, in shell","Export value","1000 USD",2016,4
"KGZ","Kyrgyzstan","Afghanistan","Live animals","Horses","Export value","1000 USD",2010,56
"KGZ","Kyrgyzstan","Afghanistan","Live animals","Horses","Export value","1000 USD",2012,4
"KGZ","Kyrgyzstan","Afghanistan","Live animals","Horses","Export value","1000 USD",2024,70
"KGZ","Kyrgyzstan","Afghanistan","Fruits and nuts","Locust beans (carobs)","Export value","1000 USD",2000,5
