"ISO3","Area","Partner","cpc_name1","Item","Element","Unit","Year","value"
"BGD","Bangladesh","Afghanistan","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Import value","1000 USD",1998,153
"BGD","Bangladesh","Afghanistan","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Import value","1000 USD",2005,7672
"BGD","Bangladesh","Afghanistan","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Import value","1000 USD",2006,6262
"BGD","Bangladesh","Afghanistan","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Import value","1000 USD",2007,12166
"BGD","Bangladesh","Afghanistan","Stimulant, spice and aromatic crops","Tea leaves","Export value","1000 USD",1998,10060
"BGD","Bangladesh","Afghanistan","Stimulant, spice and aromatic crops","Tea leaves","Export value","1000 USD",2005,1570
"BGD","Bangladesh","Afghanistan","Stimulant, spice and aromatic crops","Tea leaves","Export value","1000 USD",2007,531
"BGD","Bangladesh","Angola","Beverages","Beverages","Export value","1000 USD",2006,41
"BGD","Bangladesh","Argentina","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",1998,66508
"BGD","Bangladesh","Argentina","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2005,98267
"BGD","Bangladesh","Argentina","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2006,171381
"BGD","Bangladesh","Argentina","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2007,246130
"BGD","Bangladesh","Argentina","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2015,599886
"BGD","Bangladesh","Argentina","Oilseeds and oleaginous fruits","Soya beans","Import value","1000 USD",2005,18371
"BGD","Bangladesh","Argentina","Oilseeds and oleaginous fruits","Soya beans","Import value","1000 USD",2006,32568
"BGD","Bangladesh","Argentina","Oilseeds and oleaginous fruits","Soya beans","Import value","1000 USD",2007,39004
"BGD","Bangladesh","Argentina","Oilseeds and oleaginous fruits","Soya beans","Import value","1000 USD",2015,64627
"BGD","Bangladesh","Argentina","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Unmanufactured tobacco","Import value","1000 USD",2007,820
"BGD","Bangladesh","Argentina","Cereals","Wheat","Import value","1000 USD",2005,76371
"BGD","Bangladesh","Australia","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Export value","1000 USD",2005,4
"BGD","Bangladesh","Australia","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Export value","1000 USD",2006,7
"BGD","Bangladesh","Australia","Vegetables","Asparagus","Export value","1000 USD",2015,26
"BGD","Bangladesh","Australia","Fruits and nuts","Avocados","Import value","1000 USD",2005,1
"BGD","Bangladesh","Australia","Cereals","Barley","Import value","1000 USD",1998,65
"BGD","Bangladesh","Australia","Cereals","Barley","Import value","1000 USD",2005,11
"BGD","Bangladesh","Australia","Cereals","Barley","Import value","1000 USD",2007,1
"BGD","Bangladesh","Australia","Beverages","Beverages","Export value","1000 USD",2005,9
