"ISO3","Area","ISOP","Partner","cpc_name1","Item","Element","Unit","Year","value"
"SYR","Syrian Arab Republic","AFG","Afghanistan","Forage, fibers, and other crops (CPC code 019)","Vegetable products, fresh or dry n.e.c.","Import value","1000 USD",2010,1422
"SYR","Syrian Arab Republic","AFG","Afghanistan","Oilseeds and oleaginous fruits","Melonseed","Import value","1000 USD",2006,65
"SYR","Syrian Arab Republic","AFG","Afghanistan","Sugar crops","Sugar cane","Import value","1000 USD",2006,190
"SYR","Syrian Arab Republic","DZA","Algeria","Cereals","Barley","Export value","1000 USD",2002,5663
"SYR","Syrian Arab Republic","DZA","Algeria","Cereals","Wheat","Export value","1000 USD",1998,42441
"SYR","Syrian Arab Republic","DZA","Algeria","Cereals","Wheat","Export value","1000 USD",2002,95426
"SYR","Syrian Arab Republic","DZA","Algeria","Cereals","Wheat","Export value","1000 USD",2004,17838
"SYR","Syrian Arab Republic","DZA","Algeria","Forage, fibers, and other crops (CPC code 019)","Cotton lint, ginned","Export value","1000 USD",1992,15829
"SYR","Syrian Arab Republic","DZA","Algeria","Forage, fibers, and other crops (CPC code 019)","Cotton lint, ginned","Export value","1000 USD",1998,17666
"SYR","Syrian Arab Republic","DZA","Algeria","Forage, fibers, and other crops (CPC code 019)","Cotton lint, ginned","Export value","1000 USD",1999,7795
"SYR","Syrian Arab Republic","DZA","Algeria","Forage, fibers, and other crops (CPC code 019)","Cotton lint, ginned","Export value","1000 USD",2009,9380
"SYR","Syrian Arab Republic","DZA","Algeria","Oilseeds and oleaginous fruits","Groundnuts, excluding shelled","Export value","1000 USD",2008,120
"SYR","Syrian Arab Republic","DZA","Algeria","Oilseeds and oleaginous fruits","Other oil seeds, n.e.c.","Export value","1000 USD",2009,564
"SYR","Syrian Arab Republic","DZA","Algeria","Oilseeds and oleaginous fruits","Other oil seeds, n.e.c.","Export value","1000 USD",2010,2953
"SYR","Syrian Arab Republic","DZA","Algeria","Pulses (dried leguminous vegetables)","Broad beans and horse beans, dry","Export value","1000 USD",2006,344
"SYR","Syrian Arab Republic","DZA","Algeria","Pulses (dried leguminous vegetables)","Broad beans and horse beans, dry","Export value","1000 USD",2007,168
"SYR","Syrian Arab Republic","DZA","Algeria","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Export value","1000 USD",2008,3453
"SYR","Syrian Arab Republic","DZA","Algeria","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Export value","1000 USD",2009,5117
"SYR","Syrian Arab Republic","DZA","Algeria","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Export value","1000 USD",2010,3097
"SYR","Syrian Arab Republic","DZA","Algeria","Stimulant, spice and aromatic crops","Other stimulant, spice and aromatic crops, n.e.c.","Export value","1000 USD",2007,88
"SYR","Syrian Arab Republic","DZA","Algeria","Vegetables","Mushrooms and truffles","Import value","1000 USD",2009,3214
"SYR","Syrian Arab Republic","DZA","Algeria","Vegetables","Mushrooms and truffles","Import value","1000 USD",2010,577
"SYR","Syrian Arab Republic","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",1992,5874
