"ISO3","Area","Partner","cpc_name1","Item","Element","Unit","Year","value"
"BIH","Bosnia and Herzegovina","Afghanistan","Fruits and nuts","Cherries","Import value","1000 USD",2024,53
"BIH","Bosnia and Herzegovina","Afghanistan","Live animals","Other live animals non food, n.e.c.","Import value","1000 USD",2015,1
"BIH","Bosnia and Herzegovina","Afghanistan","Yarn and thread; woven and tufted textile fabrics","Yarn and thread; woven and tufted textile fabrics","Import value","1000 USD",2012,69
"BIH","Bosnia and Herzegovina","Afghanistan","Yarn and thread; woven and tufted textile fabrics","Yarn and thread; woven and tufted textile fabrics","Import value","1000 USD",2014,368
"BIH","Bosnia and Herzegovina","Albania","Fruits and nuts","Bananas","Export value","1000 USD",2013,11
"BIH","Bosnia and Herzegovina","Albania","Vegetables","Broad beans and horse beans, green","Import value","1000 USD",2012,2
"BIH","Bosnia and Herzegovina","Albania","Vegetables","Broad beans and horse beans, green","Import value","1000 USD",2013,6
"BIH","Bosnia and Herzegovina","Albania","Vegetables","Broad beans and horse beans, green","Import value","1000 USD",2014,2
"BIH","Bosnia and Herzegovina","Albania","Vegetables","Broad beans and horse beans, green","Import value","1000 USD",2015,12
"BIH","Bosnia and Herzegovina","Albania","Vegetables","Broad beans and horse beans, green","Import value","1000 USD",2016,32
"BIH","Bosnia and Herzegovina","Albania","Vegetables","Broad beans and horse beans, green","Import value","1000 USD",2017,41
"BIH","Bosnia and Herzegovina","Albania","Vegetables","Broad beans and horse beans, green","Import value","1000 USD",2018,41
"BIH","Bosnia and Herzegovina","Albania","Vegetables","Broad beans and horse beans, green","Import value","1000 USD",2019,48
"BIH","Bosnia and Herzegovina","Albania","Vegetables","Broad beans and horse beans, green","Import value","1000 USD",2020,85
"BIH","Bosnia and Herzegovina","Albania","Vegetables","Broad beans and horse beans, green","Import value","1000 USD",2021,80
"BIH","Bosnia and Herzegovina","Albania","Vegetables","Broad beans and horse beans, green","Import value","1000 USD",2022,82
"BIH","Bosnia and Herzegovina","Albania","Vegetables","Broad beans and horse beans, green","Import value","1000 USD",2023,79
"BIH","Bosnia and Herzegovina","Albania","Vegetables","Broad beans and horse beans, green","Import value","1000 USD",2024,68
"BIH","Bosnia and Herzegovina","Albania","Vegetables","Cabbages","Import value","1000 USD",2015,92
"BIH","Bosnia and Herzegovina","Albania","Vegetables","Cabbages","Import value","1000 USD",2016,165
"BIH","Bosnia and Herzegovina","Albania","Vegetables","Cabbages","Import value","1000 USD",2017,165
"BIH","Bosnia and Herzegovina","Albania","Vegetables","Cabbages","Import value","1000 USD",2018,251
"BIH","Bosnia and Herzegovina","Albania","Vegetables","Cabbages","Import value","1000 USD",2019,456
"BIH","Bosnia and Herzegovina","Albania","Vegetables","Cabbages","Import value","1000 USD",2020,533
"BIH","Bosnia and Herzegovina","Albania","Vegetables","Cabbages","Import value","1000 USD",2021,928
"BIH","Bosnia and Herzegovina","Albania","Vegetables","Cabbages","Import value","1000 USD",2022,1278
"BIH","Bosnia and Herzegovina","Albania","Vegetables","Cabbages","Import value","1000 USD",2023,1069
"BIH","Bosnia and Herzegovina","Albania","Vegetables","Cabbages","Import value","1000 USD",2024,1688
"BIH","Bosnia and Herzegovina","Albania","Vegetables","Cantaloupes and other melons","Import value","1000 USD",2012,29
