"ISO3","Area","Partner","cpc_name1","Item","Element","Unit","Year","value"
"GUF","French Guiana","Argentina","Cereals","Canary seed","Import value","1000 USD",1992,3
"GUF","French Guiana","Argentina","Vegetables","Green garlic","Import value","1000 USD",1992,125
"GUF","French Guiana","Argentina","Vegetables","Green garlic","Import value","1000 USD",1993,31
"GUF","French Guiana","Argentina","Cereals","Millet","Import value","1000 USD",1992,2
"GUF","French Guiana","Brazil","Pulses (dried leguminous vegetables)","Beans, dry","Import value","1000 USD",1992,25
"GUF","French Guiana","Brazil","Pulses (dried leguminous vegetables)","Beans, dry","Import value","1000 USD",1993,29
"GUF","French Guiana","Brazil","Pulses (dried leguminous vegetables)","Beans, dry","Import value","1000 USD",1994,52
"GUF","French Guiana","Brazil","Pulses (dried leguminous vegetables)","Beans, dry","Import value","1000 USD",1995,67
"GUF","French Guiana","Brazil","Stimulant, spice and aromatic crops","Coffee, green","Import value","1000 USD",1993,35
"GUF","French Guiana","Brazil","Oilseeds and oleaginous fruits","Groundnuts, excluding shelled","Import value","1000 USD",1993,1
"GUF","French Guiana","Brazil","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Jute, raw or retted","Import value","1000 USD",1994,11
"GUF","French Guiana","Brazil","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Jute, raw or retted","Import value","1000 USD",1995,9
"GUF","French Guiana","Brazil","Pulses (dried leguminous vegetables)","Other pulses n.e.c.","Import value","1000 USD",1992,3
"GUF","French Guiana","Brazil","Stimulant, spice and aromatic crops","Pepper (Piper spp.), raw","Import value","1000 USD",1992,53
"GUF","French Guiana","Brazil","Stimulant, spice and aromatic crops","Pepper (Piper spp.), raw","Import value","1000 USD",1993,24
"GUF","French Guiana","Brazil","Stimulant, spice and aromatic crops","Pepper (Piper spp.), raw","Import value","1000 USD",1994,16
"GUF","French Guiana","Brazil","Stimulant, spice and aromatic crops","Pepper (Piper spp.), raw","Import value","1000 USD",1995,3
"GUF","French Guiana","Canada","Vegetables","Carrots and turnips","Import value","1000 USD",1992,21
