"ISO3","Area","ISOP","Partner","cpc_name1","Item","Element","Unit","Year","value"
"SLE","Sierra Leone","DZA","Algeria","Other groups","Beverages","Import value","1000 USD",2018,793
"SLE","Sierra Leone","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2018,273
"SLE","Sierra Leone","AUS","Australia","Cereals","Rice","Export value","1000 USD",2018,1
"SLE","Sierra Leone","BGD","Bangladesh","Forage, fibers, and other crops (CPC code 019)","Jute, raw or retted","Import value","1000 USD",2018,10
"SLE","Sierra Leone","BGD","Bangladesh","Other animal products","Natural honey","Export value","1000 USD",2018,25
"SLE","Sierra Leone","BGD","Bangladesh","Stimulant, spice and aromatic crops","Ginger, raw","Export value","1000 USD",2018,25
"SLE","Sierra Leone","BEL","Belgium","Cereals","Barley","Import value","1000 USD",2018,26
"SLE","Sierra Leone","BEL","Belgium","Edible roots and tubers with high starch or inulin content","Potatoes","Import value","1000 USD",2018,147
"SLE","Sierra Leone","BEL","Belgium","Forage, fibers, and other crops (CPC code 019)","Unmanufactured tobacco","Import value","1000 USD",2018,28
"SLE","Sierra Leone","BEL","Belgium","Fruits and nuts","Apples","Import value","1000 USD",2002,2
"SLE","Sierra Leone","BEL","Belgium","Fruits and nuts","Apples","Import value","1000 USD",2018,17
"SLE","Sierra Leone","BEL","Belgium","Fruits and nuts","Grapes","Import value","1000 USD",2018,1
"SLE","Sierra Leone","BEL","Belgium","Other groups","Beverages","Import value","1000 USD",2002,1023
"SLE","Sierra Leone","BEL","Belgium","Other groups","Beverages","Import value","1000 USD",2018,2539
"SLE","Sierra Leone","BEL","Belgium","Other groups","Dairy products and egg products","Import value","1000 USD",2002,267
"SLE","Sierra Leone","BEL","Belgium","Other groups","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2002,755
"SLE","Sierra Leone","BEL","Belgium","Raw milk","Raw milk of cattle","Import value","1000 USD",2018,14
"SLE","Sierra Leone","BEL","Belgium","Stimulant, spice and aromatic crops","Cocoa beans","Export value","1000 USD",2018,1395
"SLE","Sierra Leone","BEL","Belgium","Stimulant, spice and aromatic crops","Coffee, green","Export value","1000 USD",2018,170
"SLE","Sierra Leone","BEL","Belgium","Sugar crops","Sugar beet","Import value","1000 USD",2002,24
"SLE","Sierra Leone","BEL","Belgium","Vegetables","Cauliflowers and broccoli","Import value","1000 USD",2018,1
"SLE","Sierra Leone","BEL","Belgium","Vegetables","Lettuce and chicory","Import value","1000 USD",2018,2
"SLE","Sierra Leone","BEL","Belgium","Vegetables","Onions and shallots, dry (excluding dehydrated)","Import value","1000 USD",2018,1181
"SLE","Sierra Leone","BEL","Belgium","Vegetables","Other vegetables, fresh n.e.c.","Import value","1000 USD",2002,1
"SLE","Sierra Leone","BRA","Brazil","Cereals","Rice","Import value","1000 USD",2002,174
"SLE","Sierra Leone","BRA","Brazil","Other groups","Grain mill products, starches and starch products; other food products","Import value","1000 USD",2018,19719
"SLE","Sierra Leone","BRA","Brazil","Other groups","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2018,3120
"SLE","Sierra Leone","BRA","Brazil","Vegetables","Tomatoes","Import value","1000 USD",2002,16
"SLE","Sierra Leone","MMR","Myanmar","Cereals","Rice","Import value","1000 USD",2002,86
"SLE","Sierra Leone","MMR","Myanmar","Other groups","Grain mill products, starches and starch products; other food products","Import value","1000 USD",2002,2191
"SLE","Sierra Leone","CMR","Cameroon","Other groups","Meat, fish, fruits, vegetables, oils and fats","Export value","1000 USD",2018,1452
"SLE","Sierra Leone","CAN","Canada","Oilseeds and oleaginous fruits","Palm kernels","Export value","1000 USD",2018,25
"SLE","Sierra Leone","CAN","Canada","Vegetables","Pumpkins, squash and gourds","Import value","1000 USD",2018,1
"SLE","Sierra Leone","LKA","Sri Lanka","Stimulant, spice and aromatic crops","Tea leaves","Import value","1000 USD",2002,5
"SLE","Sierra Leone","LKA","Sri Lanka","Stimulant, spice and aromatic crops","Tea leaves","Import value","1000 USD",2018,60
"SLE","Sierra Leone","CHN","China","Cereals","Millet","Import value","1000 USD",2018,1
"SLE","Sierra Leone","CHN","China","Cereals","Rice","Import value","1000 USD",2002,262
"SLE","Sierra Leone","CHN","China","Cereals","Rice","Import value","1000 USD",2018,4
"SLE","Sierra Leone","CHN","China","Eggs of hens or other birds in shell, fresh","Hen eggs in shell, fresh","Import value","1000 USD",2018,380
"SLE","Sierra Leone","CHN","China","Forage, fibers, and other crops (CPC code 019)","Natural rubber in primary forms","Import value","1000 USD",2018,1
"SLE","Sierra Leone","CHN","China","Fruits and nuts","Apples","Import value","1000 USD",2018,43
"SLE","Sierra Leone","CHN","China","Fruits and nuts","Grapes","Import value","1000 USD",2018,12
"SLE","Sierra Leone","CHN","China","Fruits and nuts","Kiwi fruit","Import value","1000 USD",2018,2
"SLE","Sierra Leone","CHN","China","Fruits and nuts","Oranges","Import value","1000 USD",2018,17
"SLE","Sierra Leone","CHN","China","Fruits and nuts","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","Import value","1000 USD",2018,7
"SLE","Sierra Leone","CHN","China","Fruits and nuts","Pears","Import value","1000 USD",2018,5
"SLE","Sierra Leone","CHN","China","Fruits and nuts","Tangerines, mandarins, clementines","Import value","1000 USD",2018,5
"SLE","Sierra Leone","CHN","China","Oilseeds and oleaginous fruits","Sesame seed","Import value","1000 USD",2018,3
"SLE","Sierra Leone","CHN","China","Other animal products","Silk-worm cocoons suitable for reeling","Import value","1000 USD",2018,6
"SLE","Sierra Leone","CHN","China","Other groups","Dairy products and egg products","Import value","1000 USD",2018,1127
"SLE","Sierra Leone","CHN","China","Other groups","Grain mill products, starches and starch products; other food products","Import value","1000 USD",2002,2271
"SLE","Sierra Leone","CHN","China","Other groups","Grain mill products, starches and starch products; other food products","Import value","1000 USD",2018,37044
"SLE","Sierra Leone","CHN","China","Other groups","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2018,3379
"SLE","Sierra Leone","CHN","China","Other groups","Yarn and thread; woven and tufted textile fabrics","Import value","1000 USD",2018,64
"SLE","Sierra Leone","CHN","China","Stimulant, spice and aromatic crops","Cocoa beans","Import value","1000 USD",2018,10
"SLE","Sierra Leone","CHN","China","Stimulant, spice and aromatic crops","Other stimulant, spice and aromatic crops, n.e.c.","Import value","1000 USD",2002,16
"SLE","Sierra Leone","CHN","China","Stimulant, spice and aromatic crops","Other stimulant, spice and aromatic crops, n.e.c.","Import value","1000 USD",2018,37
"SLE","Sierra Leone","CHN","China","Stimulant, spice and aromatic crops","Pepper (Piper spp.), raw","Import value","1000 USD",2018,2
"SLE","Sierra Leone","CHN","China","Stimulant, spice and aromatic crops","Tea leaves","Import value","1000 USD",2002,32
"SLE","Sierra Leone","CHN","China","Stimulant, spice and aromatic crops","Tea leaves","Import value","1000 USD",2018,53
"SLE","Sierra Leone","CHN","China","Vegetables","Cabbages","Import value","1000 USD",2018,1
"SLE","Sierra Leone","CHN","China","Vegetables","Cantaloupes and other melons","Import value","1000 USD",2018,1
"SLE","Sierra Leone","CHN","China","Vegetables","Carrots and turnips","Import value","1000 USD",2018,2
"SLE","Sierra Leone","CHN","China","Vegetables","Green garlic","Import value","1000 USD",2018,46
"SLE","Sierra Leone","CHN","China","Vegetables","Lettuce and chicory","Import value","1000 USD",2018,1
"SLE","Sierra Leone","CHN","China","Vegetables","Other vegetables, fresh n.e.c.","Import value","1000 USD",2018,2
"SLE","Sierra Leone","BEN","Benin","Other groups","Meat, fish, fruits, vegetables, oils and fats","Export value","1000 USD",2018,3215
"SLE","Sierra Leone","DNK","Denmark","Eggs of hens or other birds in shell, fresh","Hen eggs in shell, fresh","Import value","1000 USD",2002,34
"SLE","Sierra Leone","DNK","Denmark","Live animals","Chickens","Import value","1000 USD",2002,4
"SLE","Sierra Leone","DNK","Denmark","Other groups","Beverages","Import value","1000 USD",2002,286
