"ISO3","Area","ISOP","Partner","cpc_name1","Item","Element","Unit","Year","value"
"SLB","Solomon Islands","ATG","Antigua and Barbuda","Cereals","Maize (corn)","Import value","1000 USD",2018,96
"SLB","Solomon Islands","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2011,45
"SLB","Solomon Islands","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2012,76
"SLB","Solomon Islands","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2017,165
"SLB","Solomon Islands","ARG","Argentina","Cereals","Maize (corn)","Import value","1000 USD",2018,91
"SLB","Solomon Islands","AUS","Australia","Cereals","Cereals n.e.c.","Import value","1000 USD",2002,3
"SLB","Solomon Islands","AUS","Australia","Cereals","Cereals n.e.c.","Import value","1000 USD",2003,2
"SLB","Solomon Islands","AUS","Australia","Cereals","Cereals n.e.c.","Import value","1000 USD",2004,5
"SLB","Solomon Islands","AUS","Australia","Cereals","Cereals n.e.c.","Import value","1000 USD",2005,8
"SLB","Solomon Islands","AUS","Australia","Cereals","Cereals n.e.c.","Import value","1000 USD",2006,3
"SLB","Solomon Islands","AUS","Australia","Cereals","Cereals n.e.c.","Import value","1000 USD",2007,4
"SLB","Solomon Islands","AUS","Australia","Cereals","Cereals n.e.c.","Import value","1000 USD",2012,4
"SLB","Solomon Islands","AUS","Australia","Cereals","Cereals n.e.c.","Import value","1000 USD",2018,3
"SLB","Solomon Islands","AUS","Australia","Cereals","Maize (corn)","Import value","1000 USD",2002,7
"SLB","Solomon Islands","AUS","Australia","Cereals","Maize (corn)","Import value","1000 USD",2003,2
"SLB","Solomon Islands","AUS","Australia","Cereals","Maize (corn)","Import value","1000 USD",2004,7
"SLB","Solomon Islands","AUS","Australia","Cereals","Maize (corn)","Import value","1000 USD",2005,7
"SLB","Solomon Islands","AUS","Australia","Cereals","Maize (corn)","Import value","1000 USD",2006,6
"SLB","Solomon Islands","AUS","Australia","Cereals","Maize (corn)","Import value","1000 USD",2007,8
