"ISO3","Area","ISOP","Partner","cpc_name1","Item","Element","Unit","Year","value"
"PAK","Pakistan","AFG","Afghanistan","Cereals","Barley","Export value","1000 USD",2000,754
"PAK","Pakistan","AFG","Afghanistan","Cereals","Barley","Export value","1000 USD",2001,606
"PAK","Pakistan","AFG","Afghanistan","Cereals","Barley","Export value","1000 USD",2002,242
"PAK","Pakistan","AFG","Afghanistan","Cereals","Barley","Export value","1000 USD",2003,158
"PAK","Pakistan","AFG","Afghanistan","Cereals","Barley","Export value","1000 USD",2004,169
"PAK","Pakistan","AFG","Afghanistan","Cereals","Barley","Export value","1000 USD",2005,73
"PAK","Pakistan","AFG","Afghanistan","Cereals","Barley","Export value","1000 USD",2006,50
"PAK","Pakistan","AFG","Afghanistan","Cereals","Barley","Export value","1000 USD",2007,94
"PAK","Pakistan","AFG","Afghanistan","Cereals","Barley","Export value","1000 USD",2008,139
"PAK","Pakistan","AFG","Afghanistan","Cereals","Barley","Export value","1000 USD",2009,80
"PAK","Pakistan","AFG","Afghanistan","Cereals","Barley","Export value","1000 USD",2011,547
"PAK","Pakistan","AFG","Afghanistan","Cereals","Barley","Export value","1000 USD",2012,9
"PAK","Pakistan","AFG","Afghanistan","Cereals","Barley","Export value","1000 USD",2013,35
"PAK","Pakistan","AFG","Afghanistan","Cereals","Barley","Export value","1000 USD",2014,222
"PAK","Pakistan","AFG","Afghanistan","Cereals","Barley","Export value","1000 USD",2015,52
"PAK","Pakistan","AFG","Afghanistan","Cereals","Barley","Export value","1000 USD",2016,2
"PAK","Pakistan","AFG","Afghanistan","Cereals","Barley","Export value","1000 USD",2020,14
"PAK","Pakistan","AFG","Afghanistan","Cereals","Barley","Export value","1000 USD",2021,189
"PAK","Pakistan","AFG","Afghanistan","Cereals","Barley","Export value","1000 USD",2022,15
"PAK","Pakistan","AFG","Afghanistan","Cereals","Barley","Import value","1000 USD",2003,17
"PAK","Pakistan","AFG","Afghanistan","Cereals","Barley","Import value","1000 USD",2004,9
"PAK","Pakistan","AFG","Afghanistan","Cereals","Barley","Import value","1000 USD",2007,13
"PAK","Pakistan","AFG","Afghanistan","Cereals","Barley","Import value","1000 USD",2010,62
"PAK","Pakistan","AFG","Afghanistan","Cereals","Barley","Import value","1000 USD",2018,496
"PAK","Pakistan","AFG","Afghanistan","Cereals","Barley","Import value","1000 USD",2019,1089
"PAK","Pakistan","AFG","Afghanistan","Cereals","Barley","Import value","1000 USD",2020,446
"PAK","Pakistan","AFG","Afghanistan","Cereals","Barley","Import value","1000 USD",2022,847
"PAK","Pakistan","AFG","Afghanistan","Cereals","Barley","Import value","1000 USD",2023,645
"PAK","Pakistan","AFG","Afghanistan","Cereals","Barley","Import value","1000 USD",2024,2352
"PAK","Pakistan","AFG","Afghanistan","Cereals","Buckwheat","Export value","1000 USD",2015,9
"PAK","Pakistan","AFG","Afghanistan","Cereals","Buckwheat","Export value","1000 USD",2017,15
"PAK","Pakistan","AFG","Afghanistan","Cereals","Buckwheat","Export value","1000 USD",2018,34
"PAK","Pakistan","AFG","Afghanistan","Cereals","Buckwheat","Import value","1000 USD",2020,6
"PAK","Pakistan","AFG","Afghanistan","Cereals","Cereals n.e.c.","Export value","1000 USD",2003,10
"PAK","Pakistan","AFG","Afghanistan","Cereals","Cereals n.e.c.","Export value","1000 USD",2004,114
"PAK","Pakistan","AFG","Afghanistan","Cereals","Cereals n.e.c.","Export value","1000 USD",2005,1261
"PAK","Pakistan","AFG","Afghanistan","Cereals","Cereals n.e.c.","Export value","1000 USD",2008,35
"PAK","Pakistan","AFG","Afghanistan","Cereals","Cereals n.e.c.","Export value","1000 USD",2009,5
"PAK","Pakistan","AFG","Afghanistan","Cereals","Cereals n.e.c.","Export value","1000 USD",2011,55
"PAK","Pakistan","AFG","Afghanistan","Cereals","Cereals n.e.c.","Export value","1000 USD",2013,13
"PAK","Pakistan","AFG","Afghanistan","Cereals","Cereals n.e.c.","Export value","1000 USD",2015,12
"PAK","Pakistan","AFG","Afghanistan","Cereals","Cereals n.e.c.","Export value","1000 USD",2022,1
"PAK","Pakistan","AFG","Afghanistan","Cereals","Cereals n.e.c.","Import value","1000 USD",2011,1
"PAK","Pakistan","AFG","Afghanistan","Cereals","Cereals n.e.c.","Import value","1000 USD",2018,43
"PAK","Pakistan","AFG","Afghanistan","Cereals","Cereals n.e.c.","Import value","1000 USD",2019,1617
"PAK","Pakistan","AFG","Afghanistan","Cereals","Cereals n.e.c.","Import value","1000 USD",2020,528
"PAK","Pakistan","AFG","Afghanistan","Cereals","Cereals n.e.c.","Import value","1000 USD",2021,947
"PAK","Pakistan","AFG","Afghanistan","Cereals","Maize (corn)","Export value","1000 USD",2000,300
"PAK","Pakistan","AFG","Afghanistan","Cereals","Maize (corn)","Export value","1000 USD",2004,8
"PAK","Pakistan","AFG","Afghanistan","Cereals","Maize (corn)","Export value","1000 USD",2005,2
"PAK","Pakistan","AFG","Afghanistan","Cereals","Maize (corn)","Export value","1000 USD",2006,2
"PAK","Pakistan","AFG","Afghanistan","Cereals","Maize (corn)","Export value","1000 USD",2016,1607
"PAK","Pakistan","AFG","Afghanistan","Cereals","Maize (corn)","Export value","1000 USD",2017,1676
"PAK","Pakistan","AFG","Afghanistan","Cereals","Maize (corn)","Export value","1000 USD",2018,297
"PAK","Pakistan","AFG","Afghanistan","Cereals","Maize (corn)","Export value","1000 USD",2019,2829
"PAK","Pakistan","AFG","Afghanistan","Cereals","Maize (corn)","Import value","1000 USD",1993,20
"PAK","Pakistan","AFG","Afghanistan","Cereals","Millet","Export value","1000 USD",2003,7
"PAK","Pakistan","AFG","Afghanistan","Cereals","Millet","Export value","1000 USD",2011,10
"PAK","Pakistan","AFG","Afghanistan","Cereals","Millet","Export value","1000 USD",2012,19
"PAK","Pakistan","AFG","Afghanistan","Cereals","Millet","Export value","1000 USD",2013,29
"PAK","Pakistan","AFG","Afghanistan","Cereals","Millet","Export value","1000 USD",2014,13
"PAK","Pakistan","AFG","Afghanistan","Cereals","Millet","Export value","1000 USD",2015,85
"PAK","Pakistan","AFG","Afghanistan","Cereals","Millet","Export value","1000 USD",2016,124
"PAK","Pakistan","AFG","Afghanistan","Cereals","Millet","Export value","1000 USD",2017,519
"PAK","Pakistan","AFG","Afghanistan","Cereals","Millet","Export value","1000 USD",2018,323
"PAK","Pakistan","AFG","Afghanistan","Cereals","Millet","Export value","1000 USD",2019,746
"PAK","Pakistan","AFG","Afghanistan","Cereals","Millet","Export value","1000 USD",2020,418
"PAK","Pakistan","AFG","Afghanistan","Cereals","Millet","Export value","1000 USD",2021,69
"PAK","Pakistan","AFG","Afghanistan","Cereals","Millet","Export value","1000 USD",2022,66
"PAK","Pakistan","AFG","Afghanistan","Cereals","Millet","Export value","1000 USD",2023,170
"PAK","Pakistan","AFG","Afghanistan","Cereals","Millet","Import value","1000 USD",1995,1
"PAK","Pakistan","AFG","Afghanistan","Cereals","Millet","Import value","1000 USD",1996,2
"PAK","Pakistan","AFG","Afghanistan","Cereals","Millet","Import value","1000 USD",1999,17
"PAK","Pakistan","AFG","Afghanistan","Cereals","Millet","Import value","1000 USD",2000,2
"PAK","Pakistan","AFG","Afghanistan","Cereals","Millet","Import value","1000 USD",2001,3
"PAK","Pakistan","AFG","Afghanistan","Cereals","Millet","Import value","1000 USD",2002,15
"PAK","Pakistan","AFG","Afghanistan","Cereals","Millet","Import value","1000 USD",2003,2
"PAK","Pakistan","AFG","Afghanistan","Cereals","Millet","Import value","1000 USD",2008,18
"PAK","Pakistan","AFG","Afghanistan","Cereals","Millet","Import value","1000 USD",2010,18
"PAK","Pakistan","AFG","Afghanistan","Cereals","Millet","Import value","1000 USD",2020,104
"PAK","Pakistan","AFG","Afghanistan","Cereals","Millet","Import value","1000 USD",2021,156
"PAK","Pakistan","AFG","Afghanistan","Cereals","Millet","Import value","1000 USD",2022,23
"PAK","Pakistan","AFG","Afghanistan","Cereals","Millet","Import value","1000 USD",2023,40
