"ISO3","Area","ISOP","Partner","cpc_name1","Item","Element","Unit","Year","value"
"LAO","Lao People's Democratic Republic","AFG","Afghanistan","Fruits and nuts","Apricots","Import value","1000 USD",2021,224
"LAO","Lao People's Democratic Republic","AUS","Australia","Cereals","Buckwheat","Import value","1000 USD",2018,29
"LAO","Lao People's Democratic Republic","AUS","Australia","Cereals","Millet","Import value","1000 USD",2017,24
"LAO","Lao People's Democratic Republic","AUS","Australia","Cereals","Oats","Import value","1000 USD",2017,73
"LAO","Lao People's Democratic Republic","AUS","Australia","Cereals","Oats","Import value","1000 USD",2019,38
"LAO","Lao People's Democratic Republic","AUS","Australia","Cereals","Wheat","Import value","1000 USD",2018,55
"LAO","Lao People's Democratic Republic","AUS","Australia","Forage, fibers, and other crops (CPC code 019)","Cereal straw, husks, unprepared, ground, pressed, or in the form of pellets","Import value","1000 USD",2020,59
"LAO","Lao People's Democratic Republic","AUS","Australia","Forage, fibers, and other crops (CPC code 019)","Cereal straw, husks, unprepared, ground, pressed, or in the form of pellets","Import value","1000 USD",2023,87
"LAO","Lao People's Democratic Republic","AUS","Australia","Forage, fibers, and other crops (CPC code 019)","Natural rubber in primary forms","Import value","1000 USD",2020,1
"LAO","Lao People's Democratic Republic","AUS","Australia","Live animals","Cattle","Import value","1000 USD",2015,1634
"LAO","Lao People's Democratic Republic","AUS","Australia","Live animals","Cattle","Import value","1000 USD",2017,1582
"LAO","Lao People's Democratic Republic","AUS","Australia","Oilseeds and oleaginous fruits","Palm kernels","Import value","1000 USD",2023,1
"LAO","Lao People's Democratic Republic","AUS","Australia","Stimulant, spice and aromatic crops","Coffee, green","Import value","1000 USD",2020,3
"LAO","Lao People's Democratic Republic","BEL","Belgium","Cereals","Barley","Export value","1000 USD",2015,481
"LAO","Lao People's Democratic Republic","BEL","Belgium","Cereals","Barley","Import value","1000 USD",2016,696
"LAO","Lao People's Democratic Republic","BEL","Belgium","Cereals","Barley","Import value","1000 USD",2017,972
"LAO","Lao People's Democratic Republic","BEL","Belgium","Cereals","Barley","Import value","1000 USD",2018,27
"LAO","Lao People's Democratic Republic","BEL","Belgium","Cereals","Barley","Import value","1000 USD",2019,585
"LAO","Lao People's Democratic Republic","BEL","Belgium","Cereals","Barley","Import value","1000 USD",2020,479
"LAO","Lao People's Democratic Republic","BEL","Belgium","Cereals","Barley","Import value","1000 USD",2021,703
"LAO","Lao People's Democratic Republic","BEL","Belgium","Cereals","Barley","Import value","1000 USD",2022,3234
"LAO","Lao People's Democratic Republic","BEL","Belgium","Cereals","Barley","Import value","1000 USD",2023,1422
"LAO","Lao People's Democratic Republic","BEL","Belgium","Other groups","Grain mill products, starches and starch products; other food products","Export value","1000 USD",2020,14797
"LAO","Lao People's Democratic Republic","BEL","Belgium","Stimulant, spice and aromatic crops","Coffee, green","Export value","1000 USD",2015,2282
"LAO","Lao People's Democratic Republic","BEL","Belgium","Stimulant, spice and aromatic crops","Coffee, green","Export value","1000 USD",2016,9360
"LAO","Lao People's Democratic Republic","BEL","Belgium","Stimulant, spice and aromatic crops","Coffee, green","Export value","1000 USD",2017,4818
"LAO","Lao People's Democratic Republic","BEL","Belgium","Stimulant, spice and aromatic crops","Coffee, green","Export value","1000 USD",2018,7329
"LAO","Lao People's Democratic Republic","BEL","Belgium","Stimulant, spice and aromatic crops","Coffee, green","Export value","1000 USD",2019,5236
"LAO","Lao People's Democratic Republic","BEL","Belgium","Stimulant, spice and aromatic crops","Coffee, green","Export value","1000 USD",2020,5804
"LAO","Lao People's Democratic Republic","BEL","Belgium","Stimulant, spice and aromatic crops","Coffee, green","Export value","1000 USD",2021,7632
"LAO","Lao People's Democratic Republic","BEL","Belgium","Stimulant, spice and aromatic crops","Coffee, green","Export value","1000 USD",2022,8076
"LAO","Lao People's Democratic Republic","BEL","Belgium","Stimulant, spice and aromatic crops","Coffee, green","Export value","1000 USD",2023,4198
"LAO","Lao People's Democratic Republic","BEL","Belgium","Stimulant, spice and aromatic crops","Coffee, green","Import value","1000 USD",2015,5422
"LAO","Lao People's Democratic Republic","BEL","Belgium","Stimulant, spice and aromatic crops","Tea leaves","Import value","1000 USD",2015,33
"LAO","Lao People's Democratic Republic","BWA","Botswana","Forage, fibers, and other crops (CPC code 019)","Unmanufactured tobacco","Export value","1000 USD",2021,528
"LAO","Lao People's Democratic Republic","BRA","Brazil","Forage, fibers, and other crops (CPC code 019)","Unmanufactured tobacco","Import value","1000 USD",2019,3315
"LAO","Lao People's Democratic Republic","BRA","Brazil","Forage, fibers, and other crops (CPC code 019)","Unmanufactured tobacco","Import value","1000 USD",2023,2716
"LAO","Lao People's Democratic Republic","BRA","Brazil","Other groups","Tobacco products","Import value","1000 USD",2018,2963
"LAO","Lao People's Democratic Republic","BLZ","Belize","Other groups","Tobacco products","Import value","1000 USD",2018,1923
"LAO","Lao People's Democratic Republic","BGR","Bulgaria","Cereals","Millet","Export value","1000 USD",2018,1
"LAO","Lao People's Democratic Republic","MMR","Myanmar","Cereals","Maize (corn)","Import value","1000 USD",2019,420
"LAO","Lao People's Democratic Republic","MMR","Myanmar","Cereals","Rice","Import value","1000 USD",2021,6
"LAO","Lao People's Democratic Republic","MMR","Myanmar","Cereals","Rice","Import value","1000 USD",2022,188
"LAO","Lao People's Democratic Republic","MMR","Myanmar","Cereals","Rice","Import value","1000 USD",2023,100
"LAO","Lao People's Democratic Republic","MMR","Myanmar","Forage, fibers, and other crops (CPC code 019)","Natural rubber in other forms","Import value","1000 USD",2022,1091
"LAO","Lao People's Democratic Republic","MMR","Myanmar","Forage, fibers, and other crops (CPC code 019)","Natural rubber in other forms","Import value","1000 USD",2023,3298
"LAO","Lao People's Democratic Republic","MMR","Myanmar","Forage, fibers, and other crops (CPC code 019)","Natural rubber in primary forms","Export value","1000 USD",2023,1306
"LAO","Lao People's Democratic Republic","MMR","Myanmar","Forage, fibers, and other crops (CPC code 019)","Unmanufactured tobacco","Export value","1000 USD",2023,227
"LAO","Lao People's Democratic Republic","MMR","Myanmar","Live animals","Buffalo","Import value","1000 USD",2023,709
"LAO","Lao People's Democratic Republic","MMR","Myanmar","Live animals","Horses","Import value","1000 USD",2022,28
"LAO","Lao People's Democratic Republic","MMR","Myanmar","Live animals","Mules and hinnies","Import value","1000 USD",2022,191
"LAO","Lao People's Democratic Republic","MMR","Myanmar","Live animals","Mules and hinnies","Import value","1000 USD",2023,242
"LAO","Lao People's Democratic Republic","MMR","Myanmar","Oilseeds and oleaginous fruits","Groundnuts, excluding shelled","Import value","1000 USD",2021,33
"LAO","Lao People's Democratic Republic","MMR","Myanmar","Oilseeds and oleaginous fruits","Groundnuts, excluding shelled","Import value","1000 USD",2022,49
"LAO","Lao People's Democratic Republic","MMR","Myanmar","Oilseeds and oleaginous fruits","Sesame seed","Import value","1000 USD",2021,643
"LAO","Lao People's Democratic Republic","MMR","Myanmar","Oilseeds and oleaginous fruits","Sesame seed","Import value","1000 USD",2022,549
"LAO","Lao People's Democratic Republic","MMR","Myanmar","Pulses (dried leguminous vegetables)","Beans, dry","Import value","1000 USD",2022,2
"LAO","Lao People's Democratic Republic","MMR","Myanmar","Vegetables","Onions and shallots, green","Import value","1000 USD",2023,526
"LAO","Lao People's Democratic Republic","MMR","Myanmar","Vegetables","Pumpkins, squash and gourds","Import value","1000 USD",2022,24
"LAO","Lao People's Democratic Republic","KHM","Cambodia","Forage, fibers, and other crops (CPC code 019)","Unmanufactured tobacco","Export value","1000 USD",2021,306
"LAO","Lao People's Democratic Republic","KHM","Cambodia","Forage, fibers, and other crops (CPC code 019)","Unmanufactured tobacco","Export value","1000 USD",2022,167
"LAO","Lao People's Democratic Republic","KHM","Cambodia","Fruits and nuts","Apples","Export value","1000 USD",2022,13
"LAO","Lao People's Democratic Republic","KHM","Cambodia","Fruits and nuts","Grapes","Export value","1000 USD",2022,10
"LAO","Lao People's Democratic Republic","KHM","Cambodia","Fruits and nuts","Mangoes, guavas and mangosteens","Import value","1000 USD",2020,25
"LAO","Lao People's Democratic Republic","KHM","Cambodia","Fruits and nuts","Oranges","Export value","1000 USD",2022,22
"LAO","Lao People's Democratic Republic","KHM","Cambodia","Live animals","Chickens","Import value","1000 USD",2016,95
"LAO","Lao People's Democratic Republic","KHM","Cambodia","Live animals","Swine / pigs","Export value","1000 USD",2015,324
"LAO","Lao People's Democratic Republic","KHM","Cambodia","Live animals","Swine / pigs","Import value","1000 USD",2015,1103
"LAO","Lao People's Democratic Republic","KHM","Cambodia","Live animals","Swine / pigs","Import value","1000 USD",2016,526
"LAO","Lao People's Democratic Republic","KHM","Cambodia","Live animals","Swine / pigs","Import value","1000 USD",2017,446
"LAO","Lao People's Democratic Republic","KHM","Cambodia","Live animals","Swine / pigs","Import value","1000 USD",2018,202
"LAO","Lao People's Democratic Republic","KHM","Cambodia","Live animals","Swine / pigs","Import value","1000 USD",2023,543
"LAO","Lao People's Democratic Republic","KHM","Cambodia","Oilseeds and oleaginous fruits","Sunflower seed","Export value","1000 USD",2023,1
"LAO","Lao People's Democratic Republic","KHM","Cambodia","Other groups","Beverages","Import value","1000 USD",2015,8284
"LAO","Lao People's Democratic Republic","KHM","Cambodia","Other groups","Dairy products and egg products","Export value","1000 USD",2020,400
"LAO","Lao People's Democratic Republic","KHM","Cambodia","Other groups","Tobacco products","Import value","1000 USD",2021,4611
"LAO","Lao People's Democratic Republic","KHM","Cambodia","Other groups","Tobacco products","Import value","1000 USD",2022,2825
"LAO","Lao People's Democratic Republic","KHM","Cambodia","Other groups","Tobacco products","Import value","1000 USD",2023,1142
"LAO","Lao People's Democratic Republic","KHM","Cambodia","Stimulant, spice and aromatic crops","Coffee, green","Export value","1000 USD",2019,2932
"LAO","Lao People's Democratic Republic","CAN","Canada","Cereals","Cereals n.e.c.","Import value","1000 USD",2021,1
"LAO","Lao People's Democratic Republic","CAN","Canada","Cereals","Oats","Import value","1000 USD",2019,6
"LAO","Lao People's Democratic Republic","CAN","Canada","Sugar crops","Sugar cane","Import value","1000 USD",2021,1
"LAO","Lao People's Democratic Republic","CHN","China","Cereals","Barley","Export value","1000 USD",2015,2505
"LAO","Lao People's Democratic Republic","CHN","China","Cereals","Canary seed","Export value","1000 USD",2016,15
"LAO","Lao People's Democratic Republic","CHN","China","Cereals","Cereals n.e.c.","Import value","1000 USD",2016,6
"LAO","Lao People's Democratic Republic","CHN","China","Cereals","Cereals n.e.c.","Import value","1000 USD",2019,4
"LAO","Lao People's Democratic Republic","CHN","China","Cereals","Cereals n.e.c.","Import value","1000 USD",2021,1
