"ISO3","Area","Partner","cpc_name1","Item","Element","Unit","Year","value"
"MMR","Myanmar","Afghanistan","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Import value","1000 USD",2018,149
"MMR","Myanmar","Afghanistan","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Cotton lint, ginned","Import value","1000 USD",2016,223
"MMR","Myanmar","Afghanistan","Oilseeds and oleaginous fruits","Mustard seed","Import value","1000 USD",2021,2
"MMR","Myanmar","Afghanistan","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Peppermint, spearmint","Import value","1000 USD",2022,407
"MMR","Myanmar","Afghanistan","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Peppermint, spearmint","Import value","1000 USD",2023,208
"MMR","Myanmar","Afghanistan","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Peppermint, spearmint","Import value","1000 USD",2024,125
"MMR","Myanmar","Azerbaijan","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Peppermint, spearmint","Import value","1000 USD",2021,125
"MMR","Myanmar","Azerbaijan","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Peppermint, spearmint","Import value","1000 USD",2022,216
"MMR","Myanmar","Azerbaijan","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Peppermint, spearmint","Import value","1000 USD",2023,137
"MMR","Myanmar","Azerbaijan","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Peppermint, spearmint","Import value","1000 USD",2024,244
"MMR","Myanmar","Argentina","Pulses (dried leguminous vegetables)","Bambara beans, dry","Import value","1000 USD",2017,292
"MMR","Myanmar","Argentina","Pulses (dried leguminous vegetables)","Beans, dry","Import value","1000 USD",2017,88
"MMR","Myanmar","Argentina","Vegetables","Carrots and turnips","Import value","1000 USD",2016,102
"MMR","Myanmar","Argentina","Oilseeds and oleaginous fruits","Karite nuts (sheanuts)","Import value","1000 USD",2018,27
"MMR","Myanmar","Argentina","Oilseeds and oleaginous fruits","Karite nuts (sheanuts)","Import value","1000 USD",2019,4
"MMR","Myanmar","Argentina","Oilseeds and oleaginous fruits","Karite nuts (sheanuts)","Import value","1000 USD",2020,10
"MMR","Myanmar","Argentina","Oilseeds and oleaginous fruits","Karite nuts (sheanuts)","Import value","1000 USD",2021,10
"MMR","Myanmar","Argentina","Oilseeds and oleaginous fruits","Karite nuts (sheanuts)","Import value","1000 USD",2022,13
"MMR","Myanmar","Argentina","Oilseeds and oleaginous fruits","Karite nuts (sheanuts)","Import value","1000 USD",2023,6
"MMR","Myanmar","Argentina","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2016,6483
"MMR","Myanmar","Argentina","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2022,57919
"MMR","Myanmar","Argentina","Pulses (dried leguminous vegetables)","Peas, dry","Import value","1000 USD",2017,4497
"MMR","Myanmar","Argentina","Vegetables","Peas, green","Import value","1000 USD",2016,119
"MMR","Myanmar","Argentina","Vegetables","Peas, green","Import value","1000 USD",2017,83
"MMR","Myanmar","Australia","Fruits and nuts","Apricots","Import value","1000 USD",2016,5
"MMR","Myanmar","Australia","Fruits and nuts","Apricots","Import value","1000 USD",2017,3
"MMR","Myanmar","Australia","Fruits and nuts","Apricots","Import value","1000 USD",2021,2
"MMR","Myanmar","Australia","Fruits and nuts","Avocados","Import value","1000 USD",2016,5
"MMR","Myanmar","Australia","Fruits and nuts","Avocados","Import value","1000 USD",2017,120
"MMR","Myanmar","Australia","Fruits and nuts","Avocados","Import value","1000 USD",2018,53
"MMR","Myanmar","Australia","Fruits and nuts","Avocados","Import value","1000 USD",2019,1
"MMR","Myanmar","Australia","Fruits and nuts","Avocados","Import value","1000 USD",2020,5
"MMR","Myanmar","Australia","Cereals","Barley","Import value","1000 USD",2016,107
"MMR","Myanmar","Australia","Cereals","Barley","Import value","1000 USD",2017,89
"MMR","Myanmar","Australia","Cereals","Barley","Import value","1000 USD",2018,47
"MMR","Myanmar","Australia","Cereals","Barley","Import value","1000 USD",2020,77
"MMR","Myanmar","Australia","Cereals","Barley","Import value","1000 USD",2021,746
"MMR","Myanmar","Australia","Cereals","Barley","Import value","1000 USD",2022,387
"MMR","Myanmar","Australia","Beverages","Beverages","Import value","1000 USD",2017,6710
"MMR","Myanmar","Australia","Beverages","Beverages","Import value","1000 USD",2023,6415
"MMR","Myanmar","Australia","Beverages","Beverages","Import value","1000 USD",2024,13808
"MMR","Myanmar","Australia","Pulses (dried leguminous vegetables)","Broad beans and horse beans, dry","Export value","1000 USD",2018,1
