"ISO3","Area","ISOP","Partner","cpc_name1","Item","Element","Unit","Year","value"
"EGY","Egypt","AFG","Afghanistan","Cereals","Maize (corn)","Export value","1000 USD",2004,37
"EGY","Egypt","AFG","Afghanistan","Cereals","Maize (corn)","Export value","1000 USD",2006,620
"EGY","Egypt","AFG","Afghanistan","Fruits and nuts","Pistachios, in shell","Import value","1000 USD",1998,420
"EGY","Egypt","AFG","Afghanistan","Fruits and nuts","Pistachios, in shell","Import value","1000 USD",1999,268
"EGY","Egypt","AFG","Afghanistan","Fruits and nuts","Pistachios, in shell","Import value","1000 USD",2000,232
"EGY","Egypt","AFG","Afghanistan","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Import value","1000 USD",1996,156
"EGY","Egypt","AFG","Afghanistan","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Import value","1000 USD",1998,312
"EGY","Egypt","AFG","Afghanistan","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Import value","1000 USD",2024,330
"EGY","Egypt","ALB","Albania","Cereals","Maize (corn)","Export value","1000 USD",2007,260
"EGY","Egypt","ALB","Albania","Cereals","Maize (corn)","Export value","1000 USD",2011,108
"EGY","Egypt","ALB","Albania","Cereals","Maize (corn)","Export value","1000 USD",2013,413
"EGY","Egypt","ALB","Albania","Cereals","Maize (corn)","Export value","1000 USD",2017,158
"EGY","Egypt","ALB","Albania","Cereals","Maize (corn)","Export value","1000 USD",2018,408
"EGY","Egypt","ALB","Albania","Cereals","Maize (corn)","Export value","1000 USD",2021,166
"EGY","Egypt","ALB","Albania","Cereals","Maize (corn)","Export value","1000 USD",2022,117
"EGY","Egypt","ALB","Albania","Pulses (dried leguminous vegetables)","Beans, dry","Export value","1000 USD",2007,1585
"EGY","Egypt","ALB","Albania","Pulses (dried leguminous vegetables)","Peas, dry","Export value","1000 USD",2004,90
"EGY","Egypt","ALB","Albania","Stimulant, spice and aromatic crops","Other stimulant, spice and aromatic crops, n.e.c.","Import value","1000 USD",2017,297
"EGY","Egypt","DZA","Algeria","Cereals","Canary seed","Export value","1000 USD",2018,188
"EGY","Egypt","DZA","Algeria","Cereals","Canary seed","Export value","1000 USD",2020,176
"EGY","Egypt","DZA","Algeria","Cereals","Canary seed","Export value","1000 USD",2021,180
"EGY","Egypt","DZA","Algeria","Cereals","Canary seed","Export value","1000 USD",2024,393
"EGY","Egypt","DZA","Algeria","Cereals","Cereals n.e.c.","Export value","1000 USD",2011,24
