"ISO3","Area","ISOP","Partner","cpc_name1","Item","Element","Unit","Year","value"
"MNG","Mongolia","AFG","Afghanistan","Other animal products","Fine animal hair, n.e.c.","Import value","1000 USD",2000,749
"MNG","Mongolia","DZA","Algeria","Fruits and nuts","Dates","Import value","1000 USD",2019,5
"MNG","Mongolia","DZA","Algeria","Fruits and nuts","Dates","Import value","1000 USD",2020,36
"MNG","Mongolia","DZA","Algeria","Fruits and nuts","Dates","Import value","1000 USD",2021,73
"MNG","Mongolia","DZA","Algeria","Fruits and nuts","Dates","Import value","1000 USD",2022,36
"MNG","Mongolia","AZE","Azerbaijan","Fruits and nuts","Cherries","Import value","1000 USD",2018,7
"MNG","Mongolia","AZE","Azerbaijan","Fruits and nuts","Cherries","Import value","1000 USD",2020,1
"MNG","Mongolia","AZE","Azerbaijan","Fruits and nuts","Hazelnuts, in shell","Import value","1000 USD",2017,6
"MNG","Mongolia","AZE","Azerbaijan","Fruits and nuts","Hazelnuts, in shell","Import value","1000 USD",2022,1
"MNG","Mongolia","AZE","Azerbaijan","Fruits and nuts","Other fruits, n.e.c.","Import value","1000 USD",2016,13
"MNG","Mongolia","AZE","Azerbaijan","Fruits and nuts","Persimmons","Import value","1000 USD",2015,2
"MNG","Mongolia","AZE","Azerbaijan","Vegetables","Green garlic","Import value","1000 USD",2018,17
"MNG","Mongolia","ARG","Argentina","Fruits and nuts","Figs","Import value","1000 USD",2003,1
"MNG","Mongolia","ARG","Argentina","Fruits and nuts","Lemons and limes","Import value","1000 USD",2015,3
"MNG","Mongolia","ARG","Argentina","Fruits and nuts","Lemons and limes","Import value","1000 USD",2018,17
"MNG","Mongolia","ARG","Argentina","Fruits and nuts","Lemons and limes","Import value","1000 USD",2019,7
"MNG","Mongolia","ARG","Argentina","Fruits and nuts","Lemons and limes","Import value","1000 USD",2020,25
"MNG","Mongolia","ARG","Argentina","Fruits and nuts","Lemons and limes","Import value","1000 USD",2021,16
"MNG","Mongolia","ARG","Argentina","Fruits and nuts","Lemons and limes","Import value","1000 USD",2022,42
"MNG","Mongolia","ARG","Argentina","Fruits and nuts","Lemons and limes","Import value","1000 USD",2023,20
"MNG","Mongolia","ARG","Argentina","Fruits and nuts","Oranges","Import value","1000 USD",2015,9
"MNG","Mongolia","ARG","Argentina","Fruits and nuts","Other berries and fruits of the genus vaccinium n.e.c.","Import value","1000 USD",2015,6
"MNG","Mongolia","ARG","Argentina","Fruits and nuts","Other berries and fruits of the genus vaccinium n.e.c.","Import value","1000 USD",2016,16
"MNG","Mongolia","ARG","Argentina","Fruits and nuts","Other berries and fruits of the genus vaccinium n.e.c.","Import value","1000 USD",2017,27
"MNG","Mongolia","ARG","Argentina","Fruits and nuts","Other berries and fruits of the genus vaccinium n.e.c.","Import value","1000 USD",2018,10
"MNG","Mongolia","ARG","Argentina","Fruits and nuts","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","Import value","1000 USD",2015,8
"MNG","Mongolia","ARG","Argentina","Fruits and nuts","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","Import value","1000 USD",2016,18
"MNG","Mongolia","ARG","Argentina","Fruits and nuts","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","Import value","1000 USD",2017,31
"MNG","Mongolia","ARG","Argentina","Fruits and nuts","Pomelos and grapefruits","Import value","1000 USD",2016,1
"MNG","Mongolia","ARG","Argentina","Fruits and nuts","Tangerines, mandarins, clementines","Import value","1000 USD",2020,94
"MNG","Mongolia","ARG","Argentina","Fruits and nuts","Walnuts, in shell","Import value","1000 USD",2019,6
"MNG","Mongolia","ARG","Argentina","Other groups","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2004,1887
"MNG","Mongolia","ARG","Argentina","Other groups","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2005,3432
"MNG","Mongolia","ARG","Argentina","Other groups","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2006,3194
"MNG","Mongolia","ARG","Argentina","Other groups","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2007,2366
"MNG","Mongolia","AUS","Australia","Cereals","Cereals n.e.c.","Import value","1000 USD",2015,10
"MNG","Mongolia","AUS","Australia","Cereals","Rice","Import value","1000 USD",2023,17
"MNG","Mongolia","AUS","Australia","Fruits and nuts","Almonds, in shell","Import value","1000 USD",2021,7
"MNG","Mongolia","AUS","Australia","Live animals","Other live animals non food, n.e.c.","Import value","1000 USD",2016,3
"MNG","Mongolia","AUS","Australia","Live animals","Other live animals non food, n.e.c.","Import value","1000 USD",2017,2
"MNG","Mongolia","AUS","Australia","Live animals","Other live animals non food, n.e.c.","Import value","1000 USD",2018,2
"MNG","Mongolia","AUS","Australia","Live animals","Other live animals non food, n.e.c.","Import value","1000 USD",2019,2
"MNG","Mongolia","AUS","Australia","Other animal products","Fine animal hair, n.e.c.","Import value","1000 USD",1999,83
"MNG","Mongolia","AUS","Australia","Other animal products","Hides, horse, wet salted","Import value","1000 USD",2018,39
"MNG","Mongolia","AUS","Australia","Other animal products","Other raw skins of other animals, preserved","Export value","1000 USD",2023,4
"MNG","Mongolia","AUS","Australia","Other groups","Dairy products and egg products","Import value","1000 USD",2006,309
"MNG","Mongolia","AUS","Australia","Other groups","Non-wood forest products","Import value","1000 USD",2017,10
"MNG","Mongolia","AUS","Australia","Other groups","Yarn and thread; woven and tufted textile fabrics","Import value","1000 USD",2004,26
"MNG","Mongolia","AUS","Australia","Stimulant, spice and aromatic crops","Vanilla, raw","Import value","1000 USD",2019,19
"MNG","Mongolia","AUS","Australia","Stimulant, spice and aromatic crops","Vanilla, raw","Import value","1000 USD",2020,25
"MNG","Mongolia","AUT","Austria","Other animal products","Other raw skins of other animals, preserved","Import value","1000 USD",2022,1
"MNG","Mongolia","AUT","Austria","Other animal products","Skins, furs","Export value","1000 USD",2001,2
"MNG","Mongolia","AUT","Austria","Other animal products","Skins, furs","Export value","1000 USD",2022,4
"MNG","Mongolia","AUT","Austria","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Import value","1000 USD",2003,1
"MNG","Mongolia","AUT","Austria","Stimulant, spice and aromatic crops","Nutmeg, mace, cardamoms, raw","Import value","1000 USD",2000,1
"MNG","Mongolia","AUT","Austria","Stimulant, spice and aromatic crops","Other stimulant, spice and aromatic crops, n.e.c.","Import value","1000 USD",1999,2
"MNG","Mongolia","AUT","Austria","Stimulant, spice and aromatic crops","Other stimulant, spice and aromatic crops, n.e.c.","Import value","1000 USD",2000,2
"MNG","Mongolia","AUT","Austria","Stimulant, spice and aromatic crops","Pepper (Piper spp.), raw","Import value","1000 USD",1999,1
"MNG","Mongolia","AUT","Austria","Stimulant, spice and aromatic crops","Pepper (Piper spp.), raw","Import value","1000 USD",2000,4
"MNG","Mongolia","AUT","Austria","Stimulant, spice and aromatic crops","Pepper (Piper spp.), raw","Import value","1000 USD",2003,1
"MNG","Mongolia","BHR","Bahrain","Live animals","Other live animals non food, n.e.c.","Export value","1000 USD",2017,104
"MNG","Mongolia","BHR","Bahrain","Live animals","Other live animals non food, n.e.c.","Export value","1000 USD",2018,125
"MNG","Mongolia","BGD","Bangladesh","Fruits and nuts","Persimmons","Import value","1000 USD",2019,2
"MNG","Mongolia","BGD","Bangladesh","Other groups","Dairy products and egg products","Export value","1000 USD",2018,47
"MNG","Mongolia","ARM","Armenia","Fruits and nuts","Raspberries","Import value","1000 USD",2021,2
"MNG","Mongolia","BEL","Belgium","Fruits and nuts","Almonds, in shell","Import value","1000 USD",2000,1
"MNG","Mongolia","BEL","Belgium","Fruits and nuts","Apples","Import value","1000 USD",2017,874
"MNG","Mongolia","BEL","Belgium","Fruits and nuts","Apples","Import value","1000 USD",2020,1452
"MNG","Mongolia","BEL","Belgium","Fruits and nuts","Apples","Import value","1000 USD",2021,1826
"MNG","Mongolia","BEL","Belgium","Fruits and nuts","Apples","Import value","1000 USD",2022,2656
"MNG","Mongolia","BEL","Belgium","Fruits and nuts","Apples","Import value","1000 USD",2023,2877
"MNG","Mongolia","BEL","Belgium","Fruits and nuts","Cherries","Import value","1000 USD",2016,1
"MNG","Mongolia","BEL","Belgium","Fruits and nuts","Pears","Import value","1000 USD",2017,137
"MNG","Mongolia","BEL","Belgium","Fruits and nuts","Pears","Import value","1000 USD",2018,69
"MNG","Mongolia","BEL","Belgium","Fruits and nuts","Pears","Import value","1000 USD",2020,174
"MNG","Mongolia","BEL","Belgium","Fruits and nuts","Pears","Import value","1000 USD",2021,572
"MNG","Mongolia","BEL","Belgium","Fruits and nuts","Pears","Import value","1000 USD",2022,830
"MNG","Mongolia","BEL","Belgium","Fruits and nuts","Pears","Import value","1000 USD",2023,642
"MNG","Mongolia","BEL","Belgium","Other animal products","Fine animal hair, n.e.c.","Import value","1000 USD",2000,185
"MNG","Mongolia","BEL","Belgium","Other groups","Dairy products and egg products","Export value","1000 USD",2001,7
"MNG","Mongolia","BEL","Belgium","Other groups","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2001,1481
"MNG","Mongolia","BEL","Belgium","Other groups","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2003,2810
"MNG","Mongolia","BEL","Belgium","Other groups","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2004,961
"MNG","Mongolia","BEL","Belgium","Other groups","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",2005,1464
"MNG","Mongolia","BEL","Belgium","Other groups","Tobacco products","Export value","1000 USD",2000,83
"MNG","Mongolia","BEL","Belgium","Stimulant, spice and aromatic crops","Coffee, green","Import value","1000 USD",2018,37
"MNG","Mongolia","BEL","Belgium","Stimulant, spice and aromatic crops","Coffee, green","Import value","1000 USD",2020,31
"MNG","Mongolia","BEL","Belgium","Stimulant, spice and aromatic crops","Other stimulant, spice and aromatic crops, n.e.c.","Import value","1000 USD",2001,14
"MNG","Mongolia","BEL","Belgium","Vegetables","Other beans, green","Import value","1000 USD",2004,2
"MNG","Mongolia","BOL","Bolivia (Plurinational State of)","Forage, fibers, and other crops (CPC code 019)","Vegetable products, fresh or dry n.e.c.","Import value","1000 USD",2018,1
"MNG","Mongolia","BRA","Brazil","Fruits and nuts","Avocados","Import value","1000 USD",2019,1
"MNG","Mongolia","BRA","Brazil","Fruits and nuts","Brazil nuts, in shell","Import value","1000 USD",2015,2
"MNG","Mongolia","BRA","Brazil","Fruits and nuts","Brazil nuts, in shell","Import value","1000 USD",2017,1
"MNG","Mongolia","BRA","Brazil","Fruits and nuts","Brazil nuts, in shell","Import value","1000 USD",2021,1
"MNG","Mongolia","BRA","Brazil","Fruits and nuts","Lemons and limes","Import value","1000 USD",2015,4
"MNG","Mongolia","BRA","Brazil","Fruits and nuts","Papayas","Import value","1000 USD",2021,2
"MNG","Mongolia","BRA","Brazil","Other animal products","Other raw skins of other animals, preserved","Import value","1000 USD",2016,22
"MNG","Mongolia","BRA","Brazil","Stimulant, spice and aromatic crops","Coffee, green","Import value","1000 USD",2015,15
"MNG","Mongolia","BRA","Brazil","Stimulant, spice and aromatic crops","Coffee, green","Import value","1000 USD",2016,24
"MNG","Mongolia","BRA","Brazil","Stimulant, spice and aromatic crops","Coffee, green","Import value","1000 USD",2017,28
"MNG","Mongolia","BRA","Brazil","Stimulant, spice and aromatic crops","Coffee, green","Import value","1000 USD",2018,103
"MNG","Mongolia","BRA","Brazil","Stimulant, spice and aromatic crops","Coffee, green","Import value","1000 USD",2019,98
"MNG","Mongolia","BRA","Brazil","Stimulant, spice and aromatic crops","Coffee, green","Import value","1000 USD",2020,150
"MNG","Mongolia","BRA","Brazil","Stimulant, spice and aromatic crops","Coffee, green","Import value","1000 USD",2021,514
"MNG","Mongolia","BRA","Brazil","Stimulant, spice and aromatic crops","Coffee, green","Import value","1000 USD",2022,667
"MNG","Mongolia","BRA","Brazil","Stimulant, spice and aromatic crops","Coffee, green","Import value","1000 USD",2023,736
"MNG","Mongolia","BRA","Brazil","Vegetables","Cantaloupes and other melons","Import value","1000 USD",2022,2
"MNG","Mongolia","BGR","Bulgaria","Oilseeds and oleaginous fruits","Sunflower seed","Import value","1000 USD",2017,7
"MNG","Mongolia","BGR","Bulgaria","Oilseeds and oleaginous fruits","Sunflower seed","Import value","1000 USD",2018,6
"MNG","Mongolia","BGR","Bulgaria","Oilseeds and oleaginous fruits","Sunflower seed","Import value","1000 USD",2020,56
"MNG","Mongolia","BGR","Bulgaria","Other animal products","Natural honey","Import value","1000 USD",1998,9
"MNG","Mongolia","BGR","Bulgaria","Other animal products","Natural honey","Import value","1000 USD",1999,5
"MNG","Mongolia","BGR","Bulgaria","Other animal products","Natural honey","Import value","1000 USD",2000,5
"MNG","Mongolia","BGR","Bulgaria","Other groups","Beverages","Import value","1000 USD",2004,906
"MNG","Mongolia","BGR","Bulgaria","Other groups","Beverages","Import value","1000 USD",2005,796
"MNG","Mongolia","BGR","Bulgaria","Other groups","Beverages","Import value","1000 USD",2006,861
"MNG","Mongolia","BGR","Bulgaria","Other groups","Tobacco products","Import value","1000 USD",1997,1990
"MNG","Mongolia","BGR","Bulgaria","Other groups","Tobacco products","Import value","1000 USD",1998,3003
"MNG","Mongolia","BGR","Bulgaria","Other groups","Tobacco products","Import value","1000 USD",1999,2741
"MNG","Mongolia","BGR","Bulgaria","Other groups","Tobacco products","Import value","1000 USD",2000,2887
"MNG","Mongolia","BGR","Bulgaria","Other groups","Tobacco products","Import value","1000 USD",2001,625
"MNG","Mongolia","BGR","Bulgaria","Vegetables","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","Import value","1000 USD",1997,4
"MNG","Mongolia","BDI","Burundi","Fruits and nuts","Persimmons","Import value","1000 USD",2016,1
"MNG","Mongolia","BLR","Belarus","Cereals","Maize (corn)","Import value","1000 USD",2022,35
"MNG","Mongolia","BLR","Belarus","Cereals","Sorghum","Import value","1000 USD",2022,5
"MNG","Mongolia","BLR","Belarus","Other groups","Dairy products and egg products","Import value","1000 USD",2017,4482
"MNG","Mongolia","BLR","Belarus","Other groups","Dairy products and egg products","Import value","1000 USD",2018,6527
"MNG","Mongolia","BLR","Belarus","Other groups","Dairy products and egg products","Import value","1000 USD",2019,5181
"MNG","Mongolia","BLR","Belarus","Other groups","Dairy products and egg products","Import value","1000 USD",2020,4090
"MNG","Mongolia","BLR","Belarus","Other groups","Dairy products and egg products","Import value","1000 USD",2021,12445
"MNG","Mongolia","BLR","Belarus","Other groups","Dairy products and egg products","Import value","1000 USD",2022,14636
"MNG","Mongolia","BLR","Belarus","Other groups","Dairy products and egg products","Import value","1000 USD",2023,14514
"MNG","Mongolia","BLR","Belarus","Raw milk","Raw milk of cattle","Import value","1000 USD",2022,9
"MNG","Mongolia","BLR","Belarus","Stimulant, spice and aromatic crops","Cloves (whole stems), raw","Import value","1000 USD",2022,1
"MNG","Mongolia","BLR","Belarus","Vegetables","Mushrooms and truffles","Import value","1000 USD",2022,5
"MNG","Mongolia","KHM","Cambodia","Other groups","Beverages","Export value","1000 USD",2020,412
"MNG","Mongolia","KHM","Cambodia","Other groups","Tobacco products","Export value","1000 USD",2017,1005
"MNG","Mongolia","KHM","Cambodia","Other groups","Tobacco products","Export value","1000 USD",2018,874
"MNG","Mongolia","KHM","Cambodia","Other groups","Tobacco products","Export value","1000 USD",2019,2365
"MNG","Mongolia","KHM","Cambodia","Other groups","Tobacco products","Export value","1000 USD",2021,545
"MNG","Mongolia","KHM","Cambodia","Other groups","Tobacco products","Export value","1000 USD",2022,954
"MNG","Mongolia","CMR","Cameroon","Stimulant, spice and aromatic crops","Cloves (whole stems), raw","Import value","1000 USD",2023,4
"MNG","Mongolia","CAN","Canada","Cereals","Barley","Import value","1000 USD",2004,1
"MNG","Mongolia","CAN","Canada","Cereals","Barley","Import value","1000 USD",2005,1
"MNG","Mongolia","CAN","Canada","Cereals","Barley","Import value","1000 USD",2007,2
