"ISO3","Area","ISOP","Partner","cpc_name1","Item","Element","Unit","Year","value"
"PER","Peru","ALB","Albania","Stimulant, spice and aromatic crops","Maté leaves","Export value","1000 USD",2013,13
"PER","Peru","DZA","Algeria","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Export value","1000 USD",2022,32
"PER","Peru","DZA","Algeria","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Export value","1000 USD",2023,113
"PER","Peru","ATG","Antigua and Barbuda","Raw milk","Raw milk of cattle","Export value","1000 USD",2004,8
"PER","Peru","ATG","Antigua and Barbuda","Raw milk","Raw milk of cattle","Export value","1000 USD",2005,8
"PER","Peru","ATG","Antigua and Barbuda","Raw milk","Raw milk of cattle","Export value","1000 USD",2015,34
"PER","Peru","ATG","Antigua and Barbuda","Raw milk","Raw milk of cattle","Export value","1000 USD",2016,47
"PER","Peru","ATG","Antigua and Barbuda","Raw milk","Raw milk of cattle","Export value","1000 USD",2017,50
"PER","Peru","ATG","Antigua and Barbuda","Raw milk","Raw milk of cattle","Export value","1000 USD",2018,71
"PER","Peru","ATG","Antigua and Barbuda","Raw milk","Raw milk of cattle","Export value","1000 USD",2019,65
"PER","Peru","ATG","Antigua and Barbuda","Raw milk","Raw milk of cattle","Export value","1000 USD",2020,67
"PER","Peru","ATG","Antigua and Barbuda","Raw milk","Raw milk of cattle","Export value","1000 USD",2021,74
"PER","Peru","ATG","Antigua and Barbuda","Raw milk","Raw milk of cattle","Export value","1000 USD",2022,64
"PER","Peru","ATG","Antigua and Barbuda","Raw milk","Raw milk of cattle","Export value","1000 USD",2023,100
"PER","Peru","ATG","Antigua and Barbuda","Raw milk","Raw milk of cattle","Export value","1000 USD",2024,127
"PER","Peru","ARG","Argentina","Cereals","Barley","Import value","1000 USD",2001,2452
"PER","Peru","ARG","Argentina","Cereals","Barley","Import value","1000 USD",2002,556
"PER","Peru","ARG","Argentina","Cereals","Barley","Import value","1000 USD",2005,6357
"PER","Peru","ARG","Argentina","Cereals","Barley","Import value","1000 USD",2006,6221
"PER","Peru","ARG","Argentina","Cereals","Barley","Import value","1000 USD",2007,16388
"PER","Peru","ARG","Argentina","Cereals","Barley","Import value","1000 USD",2008,37241
"PER","Peru","ARG","Argentina","Cereals","Barley","Import value","1000 USD",2009,19338
"PER","Peru","ARG","Argentina","Cereals","Barley","Import value","1000 USD",2010,5113
