"ISO3","Area","ISOP","Partner","cpc_name1","Item","Element","Unit","Year","value"
"POL","Poland","AFG","Afghanistan","Other animal products","Skins, karakul","Import value","1000 USD",2000,765
"POL","Poland","AFG","Afghanistan","Other animal products","Skins, karakul","Import value","1000 USD",2002,365
"POL","Poland","AFG","Afghanistan","Other animal products","Skins, karakul","Import value","1000 USD",2003,278
"POL","Poland","AFG","Afghanistan","Other animal products","Skins, karakul","Import value","1000 USD",2004,195
"POL","Poland","AFG","Afghanistan","Other animal products","Skins, karakul","Import value","1000 USD",2006,792
"POL","Poland","AFG","Afghanistan","Other animal products","Skins, karakul","Import value","1000 USD",2014,226
"POL","Poland","AFG","Afghanistan","Other animal products","Skins, karakul","Import value","1000 USD",2017,97
"POL","Poland","ALB","Albania","Forage, fibers, and other crops (CPC code 019)","Jute, raw or retted","Export value","1000 USD",2019,1
"POL","Poland","ALB","Albania","Fruits and nuts","Walnuts, in shell","Export value","1000 USD",2009,24
"POL","Poland","ALB","Albania","Vegetables","Broad beans and horse beans, green","Import value","1000 USD",2020,57
"POL","Poland","ALB","Albania","Vegetables","Broad beans and horse beans, green","Import value","1000 USD",2021,73
"POL","Poland","ALB","Albania","Vegetables","Broad beans and horse beans, green","Import value","1000 USD",2022,82
"POL","Poland","ALB","Albania","Vegetables","Broad beans and horse beans, green","Import value","1000 USD",2023,89
"POL","Poland","ALB","Albania","Vegetables","Broad beans and horse beans, green","Import value","1000 USD",2024,597
"POL","Poland","DZA","Algeria","Cereals","Barley","Export value","1000 USD",2012,7082
"POL","Poland","DZA","Algeria","Cereals","Barley","Export value","1000 USD",2014,5845
"POL","Poland","DZA","Algeria","Cereals","Barley","Export value","1000 USD",2021,8583
"POL","Poland","DZA","Algeria","Cereals","Barley","Export value","1000 USD",2022,6116
"POL","Poland","DZA","Algeria","Cereals","Barley","Export value","1000 USD",2024,7401
"POL","Poland","DZA","Algeria","Cereals","Rice","Export value","1000 USD",2016,11
"POL","Poland","DZA","Algeria","Cereals","Wheat","Export value","1000 USD",1995,6653
"POL","Poland","DZA","Algeria","Cereals","Wheat","Export value","1000 USD",2004,14107
"POL","Poland","DZA","Algeria","Cereals","Wheat","Export value","1000 USD",2005,22257
"POL","Poland","DZA","Algeria","Cereals","Wheat","Export value","1000 USD",2006,52839
"POL","Poland","DZA","Algeria","Cereals","Wheat","Export value","1000 USD",2007,22487
"POL","Poland","DZA","Algeria","Cereals","Wheat","Export value","1000 USD",2008,11907
"POL","Poland","DZA","Algeria","Cereals","Wheat","Export value","1000 USD",2012,35707
"POL","Poland","DZA","Algeria","Cereals","Wheat","Export value","1000 USD",2013,50488
