"ISO3","Area","Partner","cpc_name1","Item","Element","Unit","Year","value"
"LSO","Lesotho","Angola","Tobacco products","Tobacco products","Export value","1000 USD",2019,10
"LSO","Lesotho","Angola","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Unmanufactured tobacco","Export value","1000 USD",2021,14
"LSO","Lesotho","Argentina","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Cotton lint, ginned","Import value","1000 USD",2016,1365
"LSO","Lesotho","Australia","Oilseeds and oleaginous fruits","Cotton seed","Export value","1000 USD",2019,1
"LSO","Lesotho","Australia","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","True hemp, raw or retted","Export value","1000 USD",2024,553
"LSO","Lesotho","Botswana","Stimulant, spice and aromatic crops","Hop cones","Export value","1000 USD",2016,1
"LSO","Lesotho","Botswana","Other animal products","Shorn wool, greasy, including fleece-washed shorn wool","Import value","1000 USD",2020,1
"LSO","Lesotho","Botswana","Yarn and thread; woven and tufted textile fabrics","Yarn and thread; woven and tufted textile fabrics","Export value","1000 USD",2018,137
"LSO","Lesotho","Botswana","Yarn and thread; woven and tufted textile fabrics","Yarn and thread; woven and tufted textile fabrics","Export value","1000 USD",2022,2190
"LSO","Lesotho","Botswana","Yarn and thread; woven and tufted textile fabrics","Yarn and thread; woven and tufted textile fabrics","Export value","1000 USD",2023,1237
"LSO","Lesotho","Botswana","Yarn and thread; woven and tufted textile fabrics","Yarn and thread; woven and tufted textile fabrics","Export value","1000 USD",2024,1371
"LSO","Lesotho","Brazil","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Cotton lint, ginned","Import value","1000 USD",2017,2490
"LSO","Lesotho","Canada","Pulses (dried leguminous vegetables)","Peas, dry","Import value","1000 USD",2022,132
"LSO","Lesotho","Canada","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","True hemp, raw or retted","Import value","1000 USD",2024,14
"LSO","Lesotho","China","Stimulant, spice and aromatic crops","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","Import value","1000 USD",2024,1
"LSO","Lesotho","China","Stimulant, spice and aromatic crops","Cinnamon and cinnamon-tree flowers, raw","Import value","1000 USD",2019,2
"LSO","Lesotho","China","Stimulant, spice and aromatic crops","Cinnamon and cinnamon-tree flowers, raw","Import value","1000 USD",2020,4
"LSO","Lesotho","China","Other animal products","Fine animal hair, n.e.c.","Export value","1000 USD",2019,315
"LSO","Lesotho","China","Other animal products","Hides, wet-salted of cattle","Export value","1000 USD",2017,21
"LSO","Lesotho","China","Stimulant, spice and aromatic crops","Pepper (Piper spp.), raw","Import value","1000 USD",2024,54
"LSO","Lesotho","China","Other animal products","Shorn wool, greasy, including fleece-washed shorn wool","Export value","1000 USD",2018,2233
"LSO","Lesotho","China","Other animal products","Shorn wool, greasy, including fleece-washed shorn wool","Export value","1000 USD",2019,17355
"LSO","Lesotho","China","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","True hemp, raw or retted","Import value","1000 USD",2022,6
"LSO","Lesotho","Czechia","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Export value","1000 USD",2024,15
"LSO","Lesotho","Czechia","Cereals","Wheat","Import value","1000 USD",2021,710
"LSO","Lesotho","Germany","Grain mill products, starches and starch products; other food products","Grain mill products, starches and starch products; other food products","Export value","1000 USD",2019,416
"LSO","Lesotho","Germany","Stimulant, spice and aromatic crops","Hop cones","Import value","1000 USD",2021,175
"LSO","Lesotho","Germany","Stimulant, spice and aromatic crops","Hop cones","Import value","1000 USD",2022,107
"LSO","Lesotho","Germany","Stimulant, spice and aromatic crops","Hop cones","Import value","1000 USD",2024,140
"LSO","Lesotho","Germany","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Export value","1000 USD",2017,68
"LSO","Lesotho","Germany","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Export value","1000 USD",2019,39
"LSO","Lesotho","Germany","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Export value","1000 USD",2020,141
"LSO","Lesotho","Germany","Stimulant, spice and aromatic crops","Tea leaves","Export value","1000 USD",2016,504
"LSO","Lesotho","Germany","Stimulant, spice and aromatic crops","Tea leaves","Export value","1000 USD",2017,762
"LSO","Lesotho","Germany","Stimulant, spice and aromatic crops","Tea leaves","Export value","1000 USD",2018,407
"LSO","Lesotho","Germany","Stimulant, spice and aromatic crops","Tea leaves","Export value","1000 USD",2019,617
"LSO","Lesotho","Germany","Stimulant, spice and aromatic crops","Tea leaves","Export value","1000 USD",2020,446
"LSO","Lesotho","Germany","Stimulant, spice and aromatic crops","Tea leaves","Export value","1000 USD",2021,618
"LSO","Lesotho","Germany","Stimulant, spice and aromatic crops","Tea leaves","Export value","1000 USD",2022,696
"LSO","Lesotho","Germany","Stimulant, spice and aromatic crops","Tea leaves","Export value","1000 USD",2023,1471
"LSO","Lesotho","Germany","Stimulant, spice and aromatic crops","Tea leaves","Export value","1000 USD",2024,1490
"LSO","Lesotho","Germany","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","True hemp, raw or retted","Export value","1000 USD",2020,1
"LSO","Lesotho","Germany","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","True hemp, raw or retted","Export value","1000 USD",2021,456
