"ISO3","Area","Partner","cpc_name1","Item","Element","Unit","Year","value"
"REU","Réunion","Argentina","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Import value","1000 USD",1993,18
"REU","Réunion","Argentina","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Import value","1000 USD",1994,10
"REU","Réunion","Argentina","Vegetables","Green garlic","Import value","1000 USD",1992,249
"REU","Réunion","Argentina","Vegetables","Green garlic","Import value","1000 USD",1993,182
"REU","Réunion","Argentina","Vegetables","Green garlic","Import value","1000 USD",1995,791
"REU","Réunion","Argentina","Cereals","Maize (corn)","Import value","1000 USD",1992,4002
"REU","Réunion","Argentina","Cereals","Maize (corn)","Import value","1000 USD",1994,2005
"REU","Réunion","Argentina","Cereals","Maize (corn)","Import value","1000 USD",1995,7885
"REU","Réunion","Argentina","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",1992,6562
"REU","Réunion","Argentina","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",1993,9637
"REU","Réunion","Argentina","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",1994,7281
"REU","Réunion","Argentina","Meat, fish, fruits, vegetables, oils and fats","Meat, fish, fruits, vegetables, oils and fats","Import value","1000 USD",1995,11935
"REU","Réunion","Argentina","Cereals","Millet","Import value","1000 USD",1994,6
"REU","Réunion","Australia","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Import value","1000 USD",1992,65
"REU","Réunion","Australia","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Import value","1000 USD",1993,64
"REU","Réunion","Australia","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Import value","1000 USD",1994,37
"REU","Réunion","Australia","Stimulant, spice and aromatic crops","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Import value","1000 USD",1995,75
"REU","Réunion","Australia","Fruits and nuts","Apples","Import value","1000 USD",1993,173
"REU","Réunion","Australia","Vegetables","Cabbages","Import value","1000 USD",1993,2
"REU","Réunion","Australia","Vegetables","Carrots and turnips","Import value","1000 USD",1993,25
"REU","Réunion","Australia","Vegetables","Cauliflowers and broccoli","Import value","1000 USD",1993,2
"REU","Réunion","Australia","Fruits and nuts","Kiwi fruit","Import value","1000 USD",1993,56
"REU","Réunion","Australia","Fruits and nuts","Kiwi fruit","Import value","1000 USD",1994,89
"REU","Réunion","Australia","Fruits and nuts","Lemons and limes","Import value","1000 USD",1994,40
"REU","Réunion","Australia","Pulses (dried leguminous vegetables)","Lentils, dry","Import value","1000 USD",1994,73
